   809.620483       730.966919       817.651978       993.809937       653.693115       852.990601       299.831360       965.404541       395.181854       185.391937       833.000427       929.856445       724.810425       960.371460       603.547729       350.386719       96.2206802       536.031860       90.5361481       375.805786       743.998779       376.264923       954.422607       387.524780       231.738525       844.248352       360.891113       599.060608       856.848389       741.984863       544.110657       791.687195       632.273560       146.498840       735.971375       56.2176628       630.978088       805.147522       657.081482       807.307556       900.278442       796.629822       315.438904    
   194.720734       952.928772       901.163818       684.432312       770.913147       667.045776       200.030136       94.4205704       856.373596       382.276428       116.144569       444.339752       284.770508       281.203430       203.398834       647.992065       653.695740       667.801758       247.264587       772.051941       984.507202       779.605225       920.390381       932.343323       306.756470       295.011139       130.801102       919.981995       270.719849       456.137573       925.309509       302.371155       517.543823       12.4738531       192.250336       84.4593430       965.573914       558.394104       484.322449       555.617371       612.742920       34.7742462       317.887573    
   430.392670       233.384277       527.452881       753.266174       191.846252       521.420776       472.885040       24.0585194       398.549469       317.318726       993.280273       202.335480       700.436890       618.216858       909.410767       119.854462       247.146988       335.023499       531.005127       642.995911       542.784607       470.478760       583.111145       112.100922       689.337708       760.028687       832.201782       560.466980       231.275787       142.749832       126.515762       580.228455       116.209885       130.417572       156.190994       431.131287       766.915466       998.527100       120.136047       634.131592       852.545471       938.348206       855.975708    
   756.760803       276.180481       670.359436       527.468384       145.343018       793.614929       42.3705254       441.159851       262.920898       795.837830       43.6150742       247.579941       655.868225       960.115601       982.791748       744.279419       927.384338       307.989502       838.476074       125.286575       899.102295       431.608521       411.230682       68.3207855       312.636108       387.052338       924.538147       59.5555191       613.067444       187.801239       691.562500       501.451599       792.969604       606.239807       721.523682       902.063354       210.972183       883.921448       999.447937       242.886368       588.917053       18.2271538       607.684387    
   387.560974       876.338379       586.061707       590.491699       630.929749       84.5727768       725.045715       252.261673       697.413086       401.248779       445.990692       425.096375       894.669861       574.168335       974.343628       273.227356       869.288757       27.0074272       387.264282       576.619263       182.337387       469.720581       480.134583       84.5696793       31.2079124       622.420227       684.071167       606.383362       450.812927       998.338745       774.752075       639.770142       681.346558       386.731995       977.472900       671.233337       917.759338       791.011902       401.727753       461.371063       819.588440       464.724579       588.555908    
   838.479553       839.320679       324.675690       337.480621       111.536850       490.863281       799.776245       51.6983147       139.378326       170.595642       544.481201       482.749847       804.847595       935.435852       808.065063       939.854980       342.342529       260.334961       278.625244       180.176865       763.088135       915.316101       569.636169       828.211670       716.845825       644.147522       585.311646       198.688522       924.067444       932.321777       897.342102       145.964432       868.017090       167.991440       586.437988       986.029541       848.823975       884.944336       837.359070       428.359650       102.254433       220.970215       466.643036    
   905.300537       514.188416       41.8330727       950.219360       722.115479       772.520752       37.3717194       958.596008       467.830688       731.729492       957.624329       87.6573257       534.041931       308.941772       178.327332       803.507690       686.863220       105.041443       801.154541       236.107513       284.752533       401.039764       567.912415       310.355530       676.905945       256.662292       184.209427       103.146957       23.3127174       62.0882683       289.890503       737.736816       235.761200       631.613708       776.139526       532.812500       289.305542       258.634186       691.182312       977.808044       183.763443       961.850220       945.296082    
   932.598145       112.200302       808.718689       182.766830       890.531921       928.226746       71.8166809       684.884216       389.154053       604.731567       111.534706       554.668213       155.022003       950.729248       647.545715       930.493469       844.241638       884.220703       933.227905       730.692505       809.801147       571.448547       410.004456       453.921722       364.347839       443.786499       386.661804       842.705139       412.038269       877.302917       981.998840       726.083618       108.539650       894.610291       673.338623       654.328308       379.896332       54.9636459       450.540344       938.384766       566.196777       819.890747       493.729553    
   417.248993       713.254089       766.612549       872.810120       29.5268383       810.583923       251.686172       874.106567       260.486633       838.829651       907.017761       308.680298       669.627991       402.838226       443.738586       961.683289       929.161072       539.187012       355.695160       33.1235352       907.135071       315.271820       137.307999       939.013367       672.461792       721.680603       588.645081       445.729034       683.561035       509.247040       138.319077       597.410461       321.431976       625.397522       81.4014053       15.2220945       318.813843       286.656555       56.5994072       730.376953       82.1253510       43.8285446       160.638474    
   701.282471       602.714111       873.964844       423.109192       245.690811       264.974426       714.307495       642.873779       706.158691       848.036011       15.7089348       379.535217       195.920029       671.370911       574.868042       707.433044       237.681168       661.315979       176.516693       956.497864       757.974487       927.838379       22.5728111       207.979630       888.244873       784.017151       39.0970955       797.841614       709.385193       708.731567       412.779266       30.9603252       52.6228714       773.285339       603.532166       878.260498       34.0161781       279.721771       671.628784       331.424133       813.295044       598.476013       990.545776    
   680.547791       91.0115585       477.428436       772.717773       491.177856       162.372421       951.801697       658.411133       793.403015       108.613785       76.1897278       97.8161850       546.372864       864.817200       419.365967       844.279785       672.217468       39.0427895       629.277344       862.744263       414.095398       80.4832764       633.217285       780.118286       21.1012154       912.505249       30.5900745       316.049713       482.913086       721.960693       214.114731       343.755554       766.291504       68.4039154       620.798279       406.081879       16.0840683       899.978027       758.032715       554.138977       520.816833       178.886810       171.368835    
   450.326111       719.235535       631.570679       378.464233       274.298859       841.346985       998.501892       170.383316       100.620934       295.329529       226.077393       766.732056       724.562500       855.327820       93.2690887       797.556519       561.869934       916.499756       592.483765       985.987793       602.361633       955.450500       62.2258759       129.955734       119.956818       529.116272       111.947830       584.903992       535.113770       736.664368       159.359619       631.576172       963.687683       860.499939       188.420334       322.754791       90.7216339       266.191650       351.143524       616.492737       566.852051       379.149719       78.9662476    
   226.343613       194.760757       290.121643       75.6189270       154.470795       592.032349       603.958923       816.066223       233.429306       883.767029       362.205170       654.463318       372.038177       10.8288612       268.490143       852.998596       716.082825       710.841675       777.742615       219.815872       65.3926620       459.410950       700.497437       673.829285       120.984863       306.170288       763.547729       882.844360       640.159912       417.623138       781.322693       359.705048       111.217094       223.674103       849.426392       760.898682       683.458130       184.381332       413.386261       617.945923       869.012207       275.493713       802.103821    
   942.246887       653.377563       907.337036       72.5082932       175.978699       106.673752       399.016968       746.803040       506.057648       136.401672       300.776337       755.451111       797.665833       815.752197       414.348267       274.072357       698.575195       162.155197       887.983215       534.513367       690.509277       567.721985       697.605408       643.023926       3.16994047       919.547180       869.992188       690.459473       428.052795       730.050659       970.689209       351.891846       681.132751       389.334045       464.859497       275.523346       734.592957       116.965874       747.453979       581.901611       300.714050       556.763733       535.597046    
   480.680908       470.198792       925.623169       881.613464       308.339813       500.384003       800.180664       873.563782       206.036560       874.301880       678.416016       231.593170       222.513153       947.134460       74.2882156       22.6150875       988.377197       588.208069       804.219788       505.502441       270.406525       621.716248       869.902100       588.589539       350.457581       250.452103       677.512207       350.366699       619.912231       35.7345276       315.741516       410.094421       9.94223595       97.5312653       828.663940       883.344055       119.090256       222.085617       577.363037       333.560547       69.7205734       50.7495842       546.199890    
   968.312622       599.174377       641.575195       266.661987       329.327423       269.569397       137.517426       849.110596       90.4573746       155.391541       302.896576       409.610382       574.607117       271.380463       845.607178       2.37876534       135.401611       856.126831       792.589905       20.0784683       287.748596       181.708603       615.810974       321.508209       57.1763992       326.818970       545.452515       915.390442       369.230865       662.308105       294.887878       482.856201       53.5325394       9.88275051       772.359436       468.951843       486.295471       537.471985       43.0578537       589.437744       827.468994       135.057022       215.816360    
   651.694092       226.785446       707.075684       229.171173       234.867905       497.461945       673.669434       775.830627       140.335632       221.641708       592.903015       522.726440       537.008118       821.257690       323.763306       205.891327       861.028748       973.079468       373.627747       464.057953       394.728363       339.780182       969.003723       340.273529       261.248993       535.821838       536.918457       360.925903       288.235321       653.779602       670.070923       418.533386       570.490601       434.516998       27.1313400       200.716980       485.324463       432.713928       902.726929       900.835083       31.6069851       989.088684       999.772949    
   573.828979       480.168121       170.839310       452.655975       677.311279       780.738770       877.471497       95.6532745       875.310791       238.968597       664.002686       164.584335       746.366943       68.4013519       424.463379       550.043701       944.309753       406.281097       210.479279       496.353821       412.270142       630.126953       240.808899       910.439880       480.259644       130.882858       851.812378       938.005249       604.828613       564.756958       886.328247       288.874969       696.273865       912.307251       845.438477       642.772034       932.826843       636.647949       837.793579       651.100037       256.644165       288.340179       377.229919    
   158.376465       175.045685       441.913147       383.921600       932.613159       861.097534       833.851318       670.929199       816.938660       338.476990       95.0884247       908.376953       451.991455       237.437927       528.801453       194.993744       554.092224       865.712341       710.767883       950.807129       48.7511940       131.569534       363.412384       339.370239       153.387909       660.081421       101.872993       648.674011       919.868774       283.484283       492.933685       737.177734       761.958496       777.130981       552.955200       990.682495       110.405197       410.619324       301.109192       424.295105       672.083191       598.299133       298.523712    
   784.476379       535.941345       947.228638       73.2433777       616.888000       827.213257       453.156281       274.816010       953.869751       922.065735       176.161972       374.695496       107.916275       625.798401       563.854431       941.901184       432.439789       567.715088       396.151550       642.381348       740.162903       839.621094       745.192322       86.9126587       274.446411       666.514465       920.317383       664.662292       30.9785461       844.201721       607.843628       921.378723       256.809906       503.130524       325.922394       570.374634       892.071045       429.115021       591.968872       50.2184410       552.595337       236.713394       604.167053    
   796.989746       443.361816       513.056396       981.316895       618.283325       171.327164       472.384735       485.855499       79.9928665       962.129028       669.596191       763.867676       260.185028       311.488037       843.176758       85.6837082       796.884338       600.289001       452.781799       715.660950       360.799408       791.134521       498.604156       419.524292       39.2270813       26.2423325       875.545044       283.010071       75.8385849       6.78218079       981.875488       174.358658       406.849243       196.508636       63.0048447       37.3645134       333.554169       105.434616       997.019531       548.372559       992.710205       335.897919       513.383423    
   28.9241829       620.395935       837.227539       327.175751       708.520874       738.987366       865.241760       947.545288       888.914551       734.092041       485.072845       996.792603       876.565735       961.209167       730.334229       170.554321       11.5480461       314.140808       27.9486561       336.186401       570.828857       282.896454       399.974579       193.471832       698.292603       171.999359       208.945923       912.202881       53.6946793       284.141785       924.905945       821.686218       49.5970306       232.203262       131.398758       658.139893       732.293701       145.313004       734.314636       496.899963       882.762695       952.658936       874.743591    
   306.563873       440.105011       501.153503       430.141235       128.548752       744.818848       801.993835       520.358826       896.289612       717.107605       504.403046       862.791992       295.586517       65.1039276       276.217224       714.376099       18.2823524       182.091766       266.574982       130.575424       121.422935       956.201111       746.216736       382.450958       104.152252       679.149780       692.856995       313.562927       462.744690       902.320984       2.28617287       207.099792       406.972473       499.472076       440.829193       777.908630       828.500183       353.269348       250.793594       228.779846       800.823181       32.5990639       132.123245    
   362.703491       658.723389       250.428101       895.935669       224.843323       55.4702530       666.474243       990.775757       863.357910       504.458618       939.183533       780.507812       179.819107       662.137634       616.102234       61.2579727       741.240723       888.670654       598.383484       128.349518       937.849548       317.192566       283.377838       380.381805       691.233093       98.8148193       273.698944       637.209106       265.548309       740.844238       760.576660       833.943237       379.910217       82.7822571       839.197815       779.626587       74.5813522       837.772461       68.9104004       77.9664307       354.233459       372.496857       750.387634    
   390.374603       38.7557220       808.980652       796.499695       23.3984623       978.045654       35.3601685       331.214050       886.920593       186.634338       287.461945       951.830688       883.417603       777.826843       293.465576       234.154495       50.2116547       249.529922       132.926208       957.701965       565.542725       518.056458       319.164856       634.739624       177.978226       176.512878       72.9443436       619.647888       912.129883       223.712265       348.507721       972.140381       84.9599380       393.344666       486.179779       288.234497       955.453918       929.171448       732.682495       288.168701       113.254128       322.477051       460.300476    
   756.217224       494.451721       506.106934       107.296112       972.509399       899.018738       10.3940039       566.294434       390.222107       902.493835       652.752747       300.926636       58.8729553       203.073364       63.8300209       524.597778       371.948090       648.932007       719.048462       334.435852       863.722534       79.2432556       218.142487       877.119202       749.302551       305.966583       60.1908073       111.018509       156.613632       474.262787       838.987305       724.941406       11.3230858       326.390350       337.192322       510.700836       833.586182       205.363098       120.359879       940.571655       916.742004       330.847473       401.300873    
   275.742767       474.838409       841.417297       745.671326       92.5908127       578.702515       652.314026       590.307251       403.059021       232.793716       99.7246628       784.288086       359.611725       958.872437       478.249084       732.301575       57.9204140       272.524597       304.449036       694.583374       291.374420       854.934204       694.328003       978.528992       294.858215       213.588531       348.928223       257.769989       24.8097401       640.341980       162.634827       849.543152       942.562134       596.462341       513.660828       862.354980       870.268616       803.611816       926.114502       298.861389       928.916565       52.7137947       308.674469    
   777.309937       516.359985       997.268127       835.683716       875.731140       941.761536       721.080261       579.695190       981.539429       475.945953       412.104797       352.252869       483.991302       582.381714       249.793533       37.2364311       655.100281       115.894478       366.884674       365.724396       881.819153       797.110107       593.774597       759.334534       463.185394       935.827576       460.635620       251.179855       792.172058       87.1791763       504.079437       595.725952       267.160431       351.553802       368.331757       828.975708       654.879517       301.419800       717.194885       561.599915       168.577728       202.523224       205.616699    
   497.769928       176.549728       341.052429       38.1160889       596.494019       122.058640       671.622620       268.138763       853.689087       310.465576       609.234070       335.640503       162.301682       260.665009       799.070312       62.6415024       306.651001       213.283005       164.165497       554.304321       819.699463       783.045654       169.204681       766.700195       380.880371       869.616577       971.534729       482.438629       172.744873       686.154480       321.576813       833.648376       1.74383664       123.345528       385.013824       943.827576       774.290955       898.472961       548.575439       64.6365585       460.475128       84.4193878       886.221252    
