   965.879028       19.6267014       21.3336182       800.516541       584.293030       37.4752083       634.232422       654.861938       540.466431       230.682190       423.573395       441.686890       944.464905       296.867920       148.420120       811.584900       568.677429       466.532410       138.038269       863.950562       232.746613       773.003784       964.657715       495.584137       443.890167       843.508118       264.638885       810.127014       795.845337       254.535995       622.358215       35.0867958       390.672455       654.759399       979.340759       83.4964981       884.670349       605.526733       718.396667       440.800385       482.840607       82.0653915       934.237183       269.589691       767.126831       46.0865517       842.105347       99.3388138       58.5155678       58.3020363       851.490112       490.240326       940.434021       865.717407       16.9023972       489.562347       676.093811       697.892944       651.192566       367.866577       151.786316       154.293350       555.564148       119.693924       467.479431       448.922607       464.369385       600.809692       217.259720       426.642548       746.783447       205.412109       514.410645       216.878159       140.307648       713.784851       851.544128    
   881.051880       29.4585400       490.438202       420.349274       305.203888       30.5208836       686.726318       665.431091       122.813789       334.211182       752.121704       89.6210632       143.637695       841.998840       368.118927       540.142517       712.297363       170.501572       293.863831       799.354980       234.200714       605.092407       220.620682       218.988205       284.935272       33.1919556       851.832031       828.744263       108.371735       120.052986       762.687744       342.765076       539.223206       20.4599152       429.975800       439.522369       912.810425       70.0290146       172.269638       113.105331       926.583740       195.805466       357.756256       989.983154       552.884888       955.007263       702.879517       359.313049       891.500183       444.679016       40.5869713       348.837250       727.181946       655.528748       755.605957       819.142883       856.559448       772.199707       540.153381       511.757996       126.099602       640.732666       465.350800       914.538147       210.426926       629.572510       202.029236       137.060715       185.197815       656.124023       652.682007       129.983612       167.219742       435.266510       943.297546       941.824097       763.707581    
   213.336594       157.989838       901.053711       584.756287       402.065155       144.891602       948.603271       932.371643       62.6622238       347.983551       743.965576       972.952942       760.084290       249.012421       708.180725       951.419373       780.772461       651.509827       990.016846       980.338867       107.492676       167.231171       510.934784       64.4165955       708.697876       233.121338       610.701965       145.093048       326.354218       855.741699       970.223694       723.504822       286.408844       352.351410       133.696243       845.898438       465.391052       845.397278       889.654175       689.894104       447.445740       888.432495       670.705200       827.779480       927.245972       894.264587       33.6703377       440.627747       216.219299       214.956406       68.9341660       863.788025       779.120850       44.6372833       246.905716       696.739197       222.577927       710.033630       252.065231       171.201462       556.324768       569.543152       182.882233       991.757996       119.155701       927.421692       730.599182       49.9591827       537.637756       416.955078       2.68941188       644.719116       177.945648       446.591003       395.502258       913.773193       625.561584    
   80.2505798       75.1175003       288.169067       232.059402       691.077698       195.904190       676.905090       826.679382       112.604195       796.349792       68.2798233       700.959106       4.31368160       610.746216       264.147827       997.558350       761.750366       861.793274       507.867737       626.589905       342.171692       675.712891       391.863770       449.598267       503.366089       630.759033       235.316406       428.582275       236.873032       585.959656       909.641663       207.091812       621.928162       803.499329       24.3633900       588.148682       292.411041       844.655457       731.223511       369.273499       119.109787       277.201630       445.543793       698.803833       979.718140       244.908691       687.876160       83.7796936       745.398438       790.646423       34.0119476       237.528854       718.841309       539.875366       746.643494       257.133118       871.474731       7.07835770       96.8544769       432.042847       988.473267       537.033203       203.645523       624.241882       871.497864       489.969574       831.729736       360.708740       991.032288       577.579590       659.906433       453.531464       296.255981       731.571777       92.1383896       128.011108       162.584396    
   893.411377       923.750244       850.469604       20.2897339       643.143188       404.691010       473.307159       527.504700       487.060577       510.349274       757.778931       614.350098       258.434235       137.188614       741.347961       524.010132       461.823364       654.265808       395.097412       769.416748       767.246338       583.688904       773.068237       36.8278923       146.896729       908.452026       93.6616669       949.761108       607.788940       338.776978       835.918396       897.336365       688.858826       641.428772       645.025818       752.751038       770.262939       537.854736       797.811035       489.010376       367.271729       871.893616       944.467468       188.660477       173.707596       188.805588       80.8638306       42.5149193       966.114746       911.287292       798.916626       648.611450       301.159943       415.005127       615.143127       828.884216       535.262817       238.159851       660.206787       638.512756       300.363770       480.935760       604.369934       808.428894       192.501083       781.437927       395.669525       113.302658       836.804504       663.020630       124.309860       292.782135       751.748413       346.960266       756.896179       677.897827       343.766205    
   399.858643       769.937317       769.942932       967.437805       145.334198       494.499176       928.782227       876.911926       317.243408       146.910721       679.749878       461.740051       344.554932       27.8509426       270.558502       938.328064       771.252380       161.848419       952.034241       341.754425       161.254929       326.112885       424.766876       350.985138       278.036804       853.910217       20.3823280       67.0908279       860.591064       295.986725       910.654602       778.651672       776.227783       519.972168       183.987747       778.135925       429.401367       948.502075       591.297546       970.410095       412.803436       309.100983       726.516785       902.394897       549.790527       472.204132       898.330139       203.206329       639.757263       169.225998       292.912048       847.690125       223.284912       78.0086441       312.507263       911.595032       659.135437       106.149696       351.015625       857.670715       620.858337       180.984894       838.809143       818.646362       593.847290       407.508453       45.0699387       992.597839       734.879822       778.997681       590.806946       566.938599       962.393982       75.5776596       120.122948       32.6295509       817.697327    
   42.5386810       487.316895       68.2086029       947.952209       495.057648       15.3359451       842.461914       9.40234089       120.117233       644.231995       209.686432       404.141785       773.167908       617.195740       731.781494       905.453857       398.373230       715.668396       239.578156       154.045166       513.520386       264.753510       352.865875       804.729065       609.164978       231.004562       852.437622       368.597687       632.163696       485.111725       596.310791       401.099426       516.897888       474.596649       638.527588       451.514496       111.415619       393.921509       769.619141       42.2243996       209.995285       959.214294       45.6870651       459.432251       846.675232       905.106567       942.402649       687.502380       261.423279       805.640686       374.066101       325.731140       726.985901       439.050293       700.321106       444.475159       543.508362       857.456055       592.407959       257.141266       634.309021       147.291260       471.620544       123.493851       921.846863       544.270691       920.168030       958.151123       408.031372       552.192322       360.130493       804.163086       812.363708       383.908478       458.765778       158.991211       894.684998    
   310.704712       239.150513       89.6998367       200.241043       701.754272       949.714111       417.452637       225.723099       936.420349       891.889221       44.7601852       599.993408       436.425201       434.229462       848.495239       397.309509       309.687134       253.167648       866.300720       577.339844       134.974380       190.443085       936.773621       344.916138       858.114014       206.186249       1.11170650       699.168518       530.876831       896.613586       775.118958       272.532715       258.549866       250.324554       802.196350       805.077087       93.1558304       488.149475       278.967072       331.535889       721.406128       882.647644       233.680695       221.702850       715.171997       771.729736       982.487671       257.738678       916.438232       3.19864106       62.2997131       354.955597       316.459381       464.801147       124.661171       201.259796       163.343719       284.070343       234.339569       579.542542       466.674255       84.0966492       656.828186       279.044617       393.929565       224.649139       245.540283       832.709167       37.7288094       260.396179       531.403992       786.285889       129.918945       372.236420       771.212585       188.241699       196.937424    
   666.102539       197.827744       600.452942       321.248840       668.568115       536.026245       332.500580       374.061951       475.281311       227.839508       314.351135       148.459900       376.744873       441.257935       927.446289       933.798401       218.099731       277.977020       99.9278946       777.587463       435.234833       539.037598       525.794006       938.533325       353.566833       555.165710       873.733948       147.220764       822.000671       567.178467       931.400940       858.463867       670.890503       715.771545       406.056213       659.353333       355.895874       230.284729       523.192932       614.827942       8.79533958       750.349426       910.549377       209.501190       979.203918       515.668213       686.338013       491.160767       439.917389       635.163940       244.951920       565.550842       297.167908       379.422791       416.333496       422.116089       136.969910       416.678223       297.618866       183.913544       129.555954       558.872192       927.330872       193.197998       752.390564       405.555664       592.146912       859.615906       941.633484       47.9212532       971.646790       968.346924       493.326538       831.809814       9.63992596       105.409904       203.255386    
   489.077667       493.037354       204.991959       727.053040       85.8702621       447.513794       443.155518       316.762360       279.620483       489.355194       461.493591       294.794098       879.606628       899.511719       422.047852       621.349182       148.273529       859.772949       325.460510       26.2239933       425.161957       841.509766       307.829651       117.015236       63.5047874       942.063538       699.235046       585.805176       232.291931       759.724060       45.8867798       449.644318       855.763794       899.699158       341.248291       145.486099       30.4649105       263.036591       712.374756       545.049072       653.165527       515.183289       183.273499       842.240601       939.449280       884.851562       977.673645       906.808655       295.461670       35.4999809       103.640289       5.35345697       837.664124       364.969879       727.213745       576.559204       859.815369       442.851959       516.886597       155.953232       758.284729       910.654175       612.753723       629.369934       52.2336235       250.049866       348.792572       240.284363       610.753723       810.422974       24.3435612       617.268860       45.9835396       973.989075       143.128296       578.292419       436.242432    
   869.788147       202.885193       765.972046       71.6282806       989.508118       463.105072       371.735413       981.473572       641.984924       782.365784       355.406006       487.178650       995.825623       801.383850       995.731995       140.206299       90.6527405       281.720795       557.773743       543.807495       993.503784       398.456604       858.643799       787.603088       26.2925301       99.7678375       177.268799       965.637695       989.729553       337.224884       750.975586       818.528564       71.7358780       176.872940       737.832336       382.342560       129.838135       920.972046       303.233002       801.269104       201.783737       525.954468       683.677368       953.622742       13.0375061       465.069031       248.119598       382.494415       246.085663       522.234802       635.659607       773.556580       183.951721       433.881378       704.404968       602.931702       196.876572       711.220459       235.154556       58.4632874       978.465271       435.550171       194.802902       96.4406357       373.359253       19.6729679       449.627930       584.677185       574.592529       179.619339       602.017029       884.014099       449.357422       310.866028       210.031738       559.116272       635.278198    
   804.460449       418.785339       907.741638       142.955261       270.019135       258.024902       844.869080       112.377151       613.025818       822.844177       594.980896       884.332153       870.984497       629.028137       402.273010       272.941193       752.171265       351.883728       168.065933       969.295532       558.086975       664.779358       343.492279       848.408875       312.341064       514.579651       698.389771       173.157455       984.578125       854.927246       282.883667       760.807983       357.132568       647.658752       812.210022       78.5906372       664.492554       442.727783       249.606384       227.933945       147.003311       533.182190       910.859741       54.3855209       118.388161       864.541382       12.1533222       870.357788       210.909790       429.838806       170.889450       428.110138       898.531189       299.395325       193.859299       39.6723595       964.716797       237.001175       688.009949       346.982513       802.164673       25.5036182       718.272522       156.799179       879.728333       320.070435       648.388306       386.658386       479.115662       976.922607       665.055054       743.808411       683.034485       514.911499       372.374725       51.1111984       168.020081    
   379.947479       170.664841       144.039871       129.981400       116.808670       393.209137       425.903870       972.574585       739.807434       630.297363       697.149841       206.201675       813.390076       802.000366       389.504639       484.442841       877.234436       405.938263       109.243240       821.459229       354.592316       438.626160       352.949463       786.780334       300.248596       299.689240       180.846985       67.3650284       291.415680       784.568359       700.338745       971.660706       159.364441       840.946899       308.651703       748.884216       833.849426       46.0647583       370.675385       70.2186050       496.184601       705.924255       679.967834       397.951904       683.855713       858.225464       218.561920       666.305420       843.276367       275.895447       290.570160       811.309814       364.858673       639.591736       881.593140       632.574341       328.242676       273.666992       702.320801       623.842468       435.601746       332.988312       814.593018       539.996826       725.953857       448.396118       111.631111       617.544067       844.284668       391.092194       81.3032150       756.486267       544.086914       118.318199       299.694366       709.352417       185.332092    
   383.401825       869.656677       809.088318       293.730499       321.880951       838.251831       922.687744       651.646057       468.130554       451.089539       354.853912       719.620300       961.088379       531.429626       73.0008469       322.359344       565.394897       873.361877       593.689514       737.588440       665.772339       978.281921       7.94283247       365.665863       388.818207       612.007690       288.060577       190.139999       416.261932       58.1559753       152.422211       840.810181       469.231110       902.777405       489.475952       84.8759155       25.0438709       806.367432       794.411072       994.022400       302.838226       237.494553       363.570831       708.439636       247.992050       859.103821       527.459106       158.241425       987.265625       785.479980       499.160126       60.8477058       755.616577       773.857239       353.765717       194.175598       587.789612       519.218079       1.85595989       760.897278       676.119690       832.830078       431.316406       106.012856       661.059753       712.567017       844.591675       517.453247       843.409058       687.202698       386.002686       439.460266       904.084839       529.878601       824.578491       328.071960       663.767639    
   926.446472       941.039551       440.258331       308.587708       686.115967       453.907501       681.289490       802.727966       471.002045       123.200775       955.397583       251.759766       35.3891678       352.919281       370.770599       654.856750       474.220764       478.040161       543.108704       808.898743       227.710541       295.212463       255.777863       185.263260       671.580811       125.392265       839.596130       441.081421       654.082581       388.754028       510.610870       382.502380       944.193848       660.043152       138.030350       692.199097       189.532639       436.800140       661.433411       405.557800       794.613953       518.760315       778.261658       959.410095       343.462982       831.769470       388.768188       275.949951       795.543152       425.057220       180.709549       940.495728       717.824219       45.6520500       677.630615       318.105621       860.314941       725.245850       889.441345       302.154053       353.786194       606.650879       136.285263       39.2247009       857.072754       136.780197       681.409729       246.104599       766.980774       196.957901       658.439514       667.128113       685.712891       456.313049       427.682190       682.062988       485.707092    
   73.0323486       583.079590       324.589966       566.265503       3.78194427       476.693359       422.115875       769.737671       928.784363       571.775330       769.790527       692.976440       135.814194       609.515137       631.260071       330.734100       498.379913       534.998596       497.773804       953.401184       811.468323       413.851776       597.546936       772.234924       683.780640       510.473450       606.923218       400.089020       923.550842       972.185181       492.740997       398.845886       950.236938       218.253113       428.742676       182.998993       486.749390       238.577621       382.209015       405.380127       861.870117       989.621826       69.1099396       707.068359       260.317566       318.860596       849.625610       901.676758       59.9105301       518.582153       173.917419       892.822693       725.333435       520.400085       999.966309       885.017517       132.711487       152.357117       127.098709       439.149384       473.226776       111.870308       905.596436       149.162766       761.373474       645.479919       617.557007       80.7687378       72.4607162       457.111725       751.687073       912.329895       571.508789       113.161774       195.371033       425.930206       498.354401    
   565.143372       838.778503       280.093842       823.561584       49.1132851       755.926025       204.197800       813.728027       607.440247       367.603699       75.8571091       522.195557       100.411041       710.245911       865.085754       818.631226       343.298706       476.829468       566.265869       493.070862       615.499756       962.640015       774.988403       924.860046       329.818787       606.563538       955.345642       385.582367       720.682495       581.123657       409.025177       800.421509       869.941406       40.7752533       315.881317       726.374207       422.541260       424.645874       432.462891       356.643646       212.438004       362.162872       50.2236214       261.460419       874.573120       752.260254       110.930923       121.069534       503.103302       807.421509       459.594452       278.952606       796.853149       961.608154       988.145813       526.571533       535.325745       931.484314       376.244873       767.174500       40.7634621       361.301025       504.336609       995.110962       489.471436       384.614441       961.952148       423.902100       364.848297       868.208862       711.527710       422.172607       759.296875       693.726746       708.995422       995.762451       722.701233    
   896.736755       494.172516       640.123291       583.730347       686.117188       758.921326       881.499207       190.337097       249.329559       764.807800       927.142883       691.419922       646.284851       262.246063       44.6693802       878.811707       280.094940       57.3842697       334.270386       612.152527       633.945984       623.483459       557.222351       105.176788       320.747162       335.418701       892.681763       679.304443       713.417297       171.279587       94.5670547       508.141235       380.338043       28.4692593       584.951721       994.830688       516.365967       143.576614       455.955322       880.892761       424.185242       66.3156128       882.059265       804.866943       455.621094       851.962952       314.711487       735.937561       626.073730       879.909241       88.2755814       194.107895       813.286682       742.897766       652.499939       724.115234       808.950623       429.336761       63.5501595       923.107727       992.182983       766.236450       533.665527       335.581604       156.381943       221.511719       104.730316       600.260559       500.454376       498.117493       813.935486       608.634705       611.447083       579.265808       250.397736       132.660217       890.425293    
   447.887024       595.150208       133.307419       622.417297       522.214294       958.132996       471.710449       829.397583       811.962097       112.416031       414.171417       201.862457       697.245544       753.112122       294.985474       465.200989       107.725372       909.467896       932.523254       492.003448       141.268219       782.200684       397.066101       296.139740       860.496521       160.530930       45.1283531       218.088837       997.767273       84.8031540       153.631805       463.831879       494.816650       702.967163       69.5787354       655.524597       766.597534       940.448975       792.045654       345.755707       857.200745       150.620667       979.470886       555.865906       957.858337       388.766174       836.862793       390.771179       567.031799       184.427246       280.381927       982.570801       881.068054       204.111282       111.680893       726.365356       42.7884712       684.876404       894.796021       697.336182       578.317139       788.021912       630.499512       500.174530       692.739197       649.420410       781.417725       333.117401       701.762695       180.092545       253.047729       233.226791       323.877441       817.345825       499.751648       396.252472       272.876160    
   802.153809       116.871193       519.960693       84.6112976       225.728699       814.562988       887.938965       972.787476       33.7147598       321.358154       941.161499       326.195526       59.3968315       133.882431       977.714722       425.975922       578.407227       225.922577       753.711304       606.616272       84.5019760       710.504578       690.545044       506.579315       404.718414       607.171692       819.025269       704.777649       173.818100       257.401306       361.566467       200.419083       198.040970       430.524750       181.918442       974.909851       135.745361       891.913086       962.086304       605.991089       360.703674       92.4235458       745.945496       362.206451       606.516296       61.7262955       49.1276360       243.149551       567.465515       36.1337776       121.803131       429.125092       794.973511       515.977600       873.974182       257.599457       750.902954       712.369690       952.876404       997.001160       530.722839       224.541306       260.379578       654.934021       155.753754       80.0940933       981.979248       44.5416565       586.169983       28.5474415       770.635986       734.075317       769.111877       922.367188       937.974060       120.174042       253.902069    
   317.371368       610.701477       498.483459       879.498840       953.719727       390.579498       322.657318       287.700012       656.691772       395.316071       269.647583       819.578064       355.625549       280.971954       614.289673       363.191406       423.720062       966.534607       99.4004440       640.175232       506.189178       507.055847       314.885559       739.275024       877.766052       861.831604       314.750793       105.948792       165.428146       99.9482574       370.587250       217.756149       794.597900       983.063599       438.597229       371.913544       99.5932465       291.167511       771.379272       702.074646       817.605103       803.657532       410.032043       908.488403       152.627090       190.652023       874.781006       498.173523       886.241394       353.159363       676.426819       13.9171648       229.530762       956.089783       365.028900       64.0072250       273.093811       785.345825       452.535095       532.483032       580.739014       937.010559       869.869995       853.005188       557.579590       628.842224       761.040833       615.049255       991.247131       275.435944       440.162598       952.459961       152.235535       255.608749       294.066406       410.592773       922.009521    
   730.868774       380.688354       900.697937       455.541412       969.082703       675.057739       202.596588       197.967194       239.806931       828.011902       358.194153       92.1258850       138.931915       569.048340       423.318085       109.551498       871.868103       388.703949       381.480072       935.483154       794.224792       655.402893       920.895142       974.547302       280.244446       260.494080       921.910645       478.871033       442.489075       192.862396       82.6676331       949.505127       429.151947       257.657532       741.689575       380.912598       877.371216       340.887024       700.511780       931.768372       211.372269       669.373108       522.221619       231.741730       380.713898       143.193497       357.142334       991.177368       776.798889       560.871460       937.814514       528.458862       363.597260       521.566833       972.727783       710.786926       854.715271       376.358246       610.568665       845.594849       733.124084       567.092590       281.142609       766.431396       103.514946       718.500305       777.936523       835.720520       256.529327       730.893677       201.468735       94.2053146       489.948486       928.703857       500.462494       60.0535545       938.760010    
   539.559692       892.962097       234.966034       785.007141       429.794678       999.008850       454.435425       415.247864       522.937805       151.225342       429.250793       779.296936       791.319763       809.167480       826.972229       488.517761       10.6002684       160.556595       933.440735       895.792908       425.307129       368.267792       117.611282       100.845062       459.059937       166.819656       309.773560       539.620789       298.944733       191.595688       684.948425       755.608948       260.579742       597.957031       493.329956       307.883636       843.868286       163.632874       757.005859       837.898743       9.00541401       124.618240       46.1400223       266.365875       243.092743       177.396408       583.244080       78.0752182       813.023010       46.6577072       311.550201       542.499146       529.450928       537.841980       998.973572       79.3781815       549.935364       47.6075096       38.2209511       922.734863       515.463684       397.297852       642.504639       711.010376       823.251465       992.477966       443.549408       229.823608       97.2433014       731.569702       6.39626932       21.0095749       511.732513       10.8755445       258.760834       988.032837       742.388367    
   303.478607       64.0083008       941.748962       532.052185       265.574982       700.262024       494.868408       193.532516       732.985779       773.041809       287.947784       368.517578       831.784180       223.103897       734.796692       564.571838       190.392166       421.011536       43.4369774       519.447266       334.159973       630.878540       272.999298       930.245178       187.398895       523.114014       199.705368       320.122467       527.067383       819.147705       852.823853       467.218140       957.618408       624.341736       783.391907       423.306580       247.840393       405.454803       869.087097       637.242859       272.329193       34.7763863       939.801147       184.180969       490.564270       489.468872       591.921448       464.966309       377.496033       48.0218849       324.361298       975.012268       119.032677       36.0878677       141.445786       21.3250446       360.488342       596.780762       110.670708       922.455139       438.609467       404.234619       973.929871       700.319824       625.904236       269.903748       589.317383       78.9979858       386.372986       37.9314995       578.970276       762.496094       750.435181       564.231567       698.691528       772.822083       981.158020    
   921.583496       748.615540       671.734802       675.797852       356.865326       114.000114       790.298523       438.628235       835.027832       630.377197       103.219299       612.085754       883.081909       243.775665       389.232117       409.264618       169.196457       369.051819       481.840240       5.76777124       643.789734       540.848450       842.926819       860.964172       22.9174576       655.804993       866.327759       202.368408       991.818176       478.217651       104.217278       310.476410       408.459808       308.397522       889.415771       670.757690       363.976318       244.921310       935.695312       250.922089       139.016769       276.998657       973.601440       13.5804377       836.773132       75.4146271       520.142395       510.340118       192.424026       626.850586       437.556000       872.871704       452.968109       697.443298       861.610352       24.6384869       974.388489       443.000519       967.847717       248.801865       684.433899       966.001099       182.104340       981.914490       461.996643       660.390869       132.496704       687.325684       685.333069       715.897827       212.252167       524.359070       20.9490776       655.090149       301.266174       560.472900       272.597137    
