   347.898438       164.799713       990.988953       773.739502       441.256744       49.5025330       295.633514       4.50118876       752.528809       584.449036       375.183350       251.486099       788.732117       849.158508       468.645782       310.827240       391.298737       458.152161       559.786438       594.556152       582.908325       261.492218       922.571899       678.517944       502.320007       54.1655617       318.365906       630.298645       8.66374397       795.348389       593.400024       832.682190    
   194.548889       497.579926       906.365906       681.208252       648.324585       851.739746       903.089355       33.1926079       676.770569       498.976837       738.743958       919.678040       849.807861       272.519440       719.917297       437.871002       945.442688       274.296967       183.590103       804.417419       97.9574280       104.441765       347.325500       117.322960       142.168732       278.986725       751.718262       4.65844727       448.302704       322.735382       374.232910       470.926178    
   867.527283       941.971069       260.314117       485.595642       241.674149       482.443909       433.294434       292.123077       525.837952       674.327820       821.418091       27.4503822       924.157166       985.946106       992.888550       684.160095       201.040665       194.608490       23.3512440       631.077820       926.119385       633.762024       784.221436       553.536072       942.003601       788.386414       825.661499       452.589355       342.905762       450.712250       367.860382       275.038300    
   225.419235       552.989746       527.241760       430.084534       56.3654556       786.328613       550.244324       51.2238579       979.974609       450.719086       738.103271       452.207428       344.112152       304.939667       324.123199       356.014435       743.504150       260.834320       297.174835       78.0592575       909.765564       475.497864       764.187988       798.104004       375.438690       350.110901       998.781494       601.617920       397.534821       73.8550262       496.656616       405.961884    
   882.449890       312.506256       768.872986       242.375946       56.5375977       846.982605       25.9608631       711.427612       597.751648       954.593689       880.537903       630.205444       809.785034       93.8536453       161.354919       60.8528290       578.995544       537.066650       525.751831       77.2067566       457.126617       455.767517       385.155792       879.999634       544.819275       799.082092       355.159973       217.718521       665.502014       156.423981       187.079437       970.749878    
   175.814896       379.772003       357.253448       570.300781       762.083252       483.900452       376.862762       339.448059       427.191650       431.110626       101.507683       193.143387       528.083862       96.3445282       882.563416       559.068481       73.7543335       890.096985       129.805328       695.688782       12.4881439       281.598267       653.032104       104.702927       132.713867       848.718506       791.888123       694.403564       667.120483       481.164124       29.6369362       395.006073    
   407.151672       81.5217438       220.035477       9.18000031       985.830627       793.819946       401.281464       276.757660       66.2199173       939.440002       309.159271       56.7369576       813.003418       305.394592       44.8065109       671.590759       275.083191       475.770813       417.108887       401.227417       674.702698       594.722534       242.895416       498.991791       808.471313       48.4582291       265.321381       892.726990       383.167877       813.263367       64.2446289       30.7101765    
   633.221069       610.934387       794.952637       255.399277       199.466949       517.098877       438.486816       257.431732       785.353271       801.938416       824.484192       27.4092979       295.149872       317.237213       150.567551       837.323853       892.167969       932.399719       775.434448       451.986511       32.8543320       432.925201       541.010010       386.183044       650.039978       737.383179       515.859619       937.117065       251.411011       626.094910       99.9505768       856.769470    
   212.829102       776.509460       694.613342       302.998047       173.620300       299.361145       620.498779       666.147400       17.9048367       692.797546       874.465027       616.128418       606.351440       263.013000       810.527649       202.638565       32.1957054       975.322632       3.05757880       600.138428       888.243347       955.981323       362.588440       266.047729       665.178040       986.091553       790.027832       12.3230257       747.080872       315.786774       91.2768326       912.552368    
   937.960022       811.949036       28.0912075       743.449158       851.401794       383.904968       563.074097       606.940369       351.686462       449.562073       609.424866       295.259674       431.023132       701.841858       425.396362       805.363464       492.476593       347.272797       143.038208       5.42759037       709.052307       581.613892       128.134140       846.797791       71.8326340       604.633911       603.388733       853.365967       662.144348       591.103882       124.488670       251.816986    
   734.477966       541.127014       700.731873       627.661621       904.730164       524.115845       578.130920       355.680634       83.5685501       365.796265       808.682495       705.144409       382.311188       951.968628       354.536530       59.0576630       728.600952       972.270935       393.401642       435.179871       261.161102       306.691376       246.187836       154.418335       339.537537       832.178406       134.931915       73.9901352       727.322083       31.1359825       131.862015       680.805786    
   655.979370       668.297607       243.361588       785.427246       755.165405       813.937805       188.309937       748.667664       83.9322510       437.223877       431.834503       957.163269       506.370911       373.561523       998.901367       433.408569       850.345642       925.784973       813.414368       826.162476       643.951050       680.067871       849.966187       56.4167213       957.599365       316.874695       768.788391       279.913025       293.437958       796.948425       872.219421       682.000732    
   825.814758       541.815308       137.715530       980.738098       318.489197       124.767937       792.498291       80.5505676       607.538147       507.717163       673.334045       526.075256       546.613464       500.560211       383.884430       203.385849       639.163391       70.3385925       84.9615402       855.156250       532.429871       114.294144       9.59627914       210.483917       355.525391       764.376526       158.936905       311.938721       158.581604       21.2026787       773.252136       399.983215    
   127.228340       262.290894       563.134155       118.626404       688.459961       715.408081       568.729126       690.343506       549.546631       79.0225220       68.5014496       870.352356       989.217712       171.414810       162.221771       8.41490555       859.446106       738.358154       159.686218       351.558563       202.270691       317.089539       994.455688       288.890747       193.379242       458.022766       557.444824       521.184448       331.841949       146.223679       918.532471       957.792175    
   369.913208       361.746185       50.5404015       555.135620       789.707947       270.352570       965.840698       809.510071       362.721466       683.076721       855.032166       469.773987       354.979126       205.297546       281.783325       721.978821       318.673798       971.276367       714.246033       698.337463       687.079590       319.407562       383.103851       580.860046       630.476196       425.664734       818.919067       116.647011       164.635071       640.326721       621.461853       563.472961    
   110.012558       53.0758286       185.661255       757.800720       247.373260       234.306458       12.7821770       738.044556       554.561462       191.273560       179.224503       738.540710       897.923218       780.097839       259.266663       946.593933       112.823082       287.177399       320.982422       917.366760       596.436218       847.687195       162.904694       487.960297       492.757843       265.687164       646.955505       26.2404881       519.050781       525.934631       213.168381       748.827026    
   463.737183       887.943726       167.799286       19.2103024       10.2855730       551.549622       128.546127       361.684845       392.848297       814.676880       743.420227       642.632263       168.216644       205.707565       210.071625       548.678833       718.052307       48.4608498       82.6614380       104.088005       568.743347       86.7055588       471.818298       492.095825       847.776489       437.318665       417.102112       724.731384       845.541077       797.853455       927.751953       777.694580    
   53.7481537       733.079895       109.986122       835.915100       20.0925808       625.295105       408.324799       814.022583       670.958496       834.505493       596.931152       698.958618       165.079391       379.465485       455.341278       451.701416       680.611206       73.9754868       528.867432       265.103271       684.182068       97.4317017       288.821899       803.016968       705.204224       466.827148       554.031921       134.858139       321.233032       130.798187       109.893646       603.806519    
   573.281677       178.672989       121.391495       788.001953       314.854523       776.577759       412.690308       45.0948296       491.553009       995.936157       490.272308       591.419312       352.900574       288.492798       430.366791       885.239807       431.872192       393.737762       287.750397       431.355408       672.282227       129.175644       701.090637       855.326721       889.390015       332.640564       598.502563       664.167175       869.820435       125.869461       593.521851       640.307556    
   699.445007       481.553833       37.3920822       422.376373       544.638123       380.625305       277.335968       405.617249       658.945129       904.622437       272.998413       921.229065       273.967194       418.910187       934.627258       12.9442587       969.512207       770.151367       810.625610       274.263550       945.832520       136.912033       828.436218       35.2433395       369.031036       8.12754154       287.909210       279.961243       366.995483       635.367371       111.153259       637.556519    
   424.949432       718.467712       789.343140       115.474747       786.125854       167.915161       867.009399       775.630005       796.856140       691.850037       58.2139130       30.6969566       691.260986       597.448853       266.040863       557.957336       730.827759       698.516479       841.256042       609.429321       368.920532       725.374084       665.060852       240.565292       126.004036       249.538193       407.552582       284.291656       141.417801       41.8475418       409.450287       565.908325    
   304.088898       764.773621       618.434937       466.797272       962.539368       126.314445       309.399658       708.242126       896.487793       644.616028       747.275635       187.579803       663.574219       13.4882030       735.760071       443.364166       782.940491       431.668732       523.873840       251.888687       267.639954       734.715759       760.213196       822.677429       328.895294       558.147766       51.5346832       595.165894       491.938202       459.974365       605.266724       372.419525    
