   665.578918       487.766418       451.721313       605.248718       858.435425       48.9194069       637.476257       927.628357       447.261658       226.342789       484.114105       476.228119       992.397766       200.511795       103.580269       230.675705       525.783997       636.208435       783.830994       851.573364       928.726746       488.063904       269.458344       156.514496       397.390198       919.471252       548.206360       192.057938       515.357910       468.533783       661.486206       937.523376       305.664764       385.052399       688.315491       591.370483       570.062622       52.5982170       976.916748       864.582520       321.917999       137.846832       271.221649       247.132996       92.3562622       375.780823    
   166.845322       552.234253       361.563507       906.329529       902.971680       564.348633       879.798950       564.894714       128.401550       938.095276       353.630005       884.542114       808.985657       381.213470       725.909241       388.185669       663.095337       749.485229       707.505981       354.052063       604.341187       892.254761       172.011337       779.930603       169.597260       395.347626       643.309814       577.590027       363.855194       891.238281       133.880112       207.669815       817.981873       745.990906       178.219910       103.507622       447.834259       413.629211       467.321625       130.419891       484.165955       487.323334       637.440674       445.164917       210.854294       934.660400    
   675.094116       861.273193       15.5447102       78.9153976       798.011658       801.949951       728.412109       398.934387       551.945923       879.343811       529.113098       122.126106       771.110657       631.906250       118.305275       221.824509       198.291412       61.7412415       138.187958       615.805481       741.676941       362.238373       924.979431       227.223511       386.346863       637.718506       917.162964       818.698975       443.338654       991.727844       674.050659       219.284378       57.7692871       537.965698       493.403229       946.890564       998.257080       937.161682       711.801880       245.145325       759.524963       944.153809       533.233521       848.761658       752.169189       819.546143    
   191.223419       246.860641       677.881897       124.260437       365.396759       987.279602       659.875244       600.917175       23.6871967       131.273956       749.084106       631.110962       403.004059       320.868561       327.761078       601.761414       501.161133       452.533722       462.414032       524.742676       975.187866       483.590454       734.462952       941.119690       2.75514960       602.682129       133.177307       236.281143       872.935120       33.7807961       833.878967       241.916199       118.239059       256.681458       910.984558       682.780701       831.594116       990.952271       254.738800       276.121063       187.083908       217.315460       684.493286       544.319763       597.172241       497.704315    
   805.482666       932.745483       468.578308       466.256348       504.330475       823.907837       384.032990       881.803955       496.791046       548.404114       63.9341049       105.904549       441.059509       194.215088       930.345581       995.928284       790.683960       119.109138       177.926300       762.077332       754.628113       109.679764       210.834763       279.750824       244.020630       32.3869057       342.022003       87.9900665       518.027649       450.350525       736.391235       183.622192       867.928223       164.694138       267.158722       384.976318       462.734039       13.4078760       629.809875       126.153908       932.034851       619.539673       978.003723       611.045044       738.008301       278.149231    
   20.9938545       4.20584536       643.915894       889.467651       630.477539       305.820007       994.189880       702.114685       576.208252       288.305054       278.134064       796.867371       693.474915       572.058533       914.282471       664.251770       984.118286       887.055481       963.307861       263.981873       741.098755       91.9233093       528.302490       672.582642       865.404053       453.528015       838.274963       985.496887       491.077484       213.900070       575.065796       73.0282440       682.736572       849.470337       54.6416245       347.446808       747.936768       480.234253       389.241760       409.136230       195.954926       922.322937       631.268250       841.294128       313.717560       951.685669    
   288.288025       737.052856       82.0417557       841.512634       77.0274658       696.541321       246.298645       925.060120       300.740845       299.460358       9.90769958       852.789978       178.185196       304.642181       64.4712601       556.763916       449.431366       985.865051       168.656082       562.531677       339.691772       11.2408533       30.5114155       924.671509       851.203186       457.298218       869.732727       748.611633       97.5914001       714.218445       743.733337       74.8284073       778.478210       988.157043       71.6780014       507.934723       20.9032860       428.521118       217.366196       591.893494       890.715881       745.103210       791.068054       142.544571       596.132568       294.122253    
   39.9793129       194.240204       867.623230       240.120377       566.502197       416.805756       542.669373       81.2928543       155.796143       944.462891       325.485626       97.9319382       654.921265       631.208435       261.443329       298.378357       360.037109       182.168640       181.392883       485.042297       266.954102       611.239685       347.956024       78.0919495       27.0670910       276.221527       328.833862       447.005157       586.460266       916.441162       655.286438       527.426514       889.424561       73.7359314       280.495605       53.9176788       536.724731       358.560944       992.868225       527.870544       115.728821       263.572021       547.081238       226.527084       464.239044       712.131897    
   189.937729       681.200806       108.146713       746.442200       359.362427       692.370117       162.192825       626.348633       637.327332       236.419540       147.282104       380.812073       195.519653       35.7481041       642.705933       391.208405       584.557190       185.768799       151.529327       907.134155       249.950607       71.4268341       410.790222       189.775284       496.233124       431.980377       315.690247       684.274719       626.874878       130.695587       271.260040       988.152100       724.518494       446.005463       346.811340       912.324341       43.9646645       83.0277557       378.513062       149.370468       513.057068       871.521240       121.219414       840.056213       752.802856       194.654587    
   541.143250       73.7569504       879.742737       419.302307       830.275940       925.467712       600.795532       220.045593       545.486877       148.774002       684.083801       160.803345       491.123932       646.030640       577.683716       956.086182       189.632675       287.041809       472.957855       784.411377       920.683411       448.522003       946.789917       642.216553       62.6223869       470.539032       374.331390       999.453552       25.6888618       473.849915       643.065857       186.092178       104.775276       953.729309       681.055420       180.421478       495.523773       29.6765347       859.497192       478.198181       922.352417       95.8333359       400.947968       795.620850       32.5187378       472.791138    
   173.677872       290.602081       297.020081       155.951492       39.9850311       260.603516       474.058380       427.639496       798.537170       385.770569       596.142151       274.496429       61.9439316       943.961121       549.803894       575.789856       825.479370       830.948364       239.667297       602.373230       236.628891       603.158752       546.590515       894.801941       717.881348       735.282227       651.589050       819.286621       191.563309       222.531723       950.067810       618.991455       416.747650       796.776855       299.473907       301.328033       788.794250       652.350586       999.780334       87.5097122       717.854309       187.011078       456.179565       270.996399       530.407593       659.245911    
   121.661591       863.019958       238.731125       134.461746       91.8384628       656.994446       374.674591       383.407532       37.5701218       317.263550       813.095459       400.464447       392.486664       519.521484       177.553192       143.958649       609.260986       979.607422       426.850281       182.818222       668.662903       685.577393       42.0233154       813.570984       409.806427       80.5811157       72.3159027       816.977173       409.399139       892.355103       880.237854       715.075928       504.291534       501.648682       126.034225       678.397461       441.071838       497.875427       520.369324       753.486450       357.059143       999.962524       665.218933       359.969360       773.448181       775.596924    
   132.343613       585.255615       589.255188       992.129456       178.236771       147.221954       285.348175       476.457489       270.763397       524.660095       185.587418       174.928925       840.259460       594.472351       418.060791       722.648682       116.955864       164.476379       468.492279       831.305481       568.516907       330.941803       713.180786       328.863983       576.027710       245.664200       100.293495       727.799622       574.290283       713.420898       374.619751       589.592590       885.684631       51.4409027       452.202301       656.889648       367.878082       457.323761       95.4784470       354.879211       450.327820       92.0037537       143.557251       585.086426       40.9328690       499.414551    
   531.435608       202.102478       780.882629       649.280396       546.290222       979.807129       220.154922       480.452789       632.882324       702.332275       919.464294       766.851929       113.680946       764.855286       421.730072       902.803345       417.686310       148.235062       347.656982       952.217834       450.937988       981.628174       210.738419       353.937683       543.843079       49.8906479       87.8637085       153.379929       474.287750       65.4717941       366.409943       253.945007       486.381683       133.607513       570.950012       875.366882       580.373962       415.883636       637.025818       891.888306       549.298462       109.772888       734.632080       300.134277       907.095337       64.8487778    
   503.781342       678.296082       270.752563       747.999146       850.300781       709.615906       585.721008       733.123474       934.050659       742.781250       941.685425       224.413284       48.1968269       99.3873978       595.990173       453.962158       981.927612       736.238281       777.925476       89.7493210       699.956116       412.164093       605.716003       682.588135       625.887817       878.315552       903.288147       431.375458       596.109863       751.456299       50.7260017       370.752075       2.07865834       492.996429       888.679565       613.217468       844.586792       813.231018       454.057251       137.287460       455.629364       651.326050       536.963745       541.497070       398.113678       450.601959    
   553.923279       704.660522       838.632629       266.888794       353.620117       576.715820       965.020447       178.956360       447.031067       624.596558       329.079651       976.241882       305.509277       390.276764       543.174683       204.911758       867.799133       976.685547       871.575745       670.974243       100.737823       287.302490       185.665070       191.780823       207.834930       760.525879       922.561523       288.701813       584.410217       351.835022       788.838379       680.571777       110.380127       635.462402       573.328735       747.389099       638.266296       565.387085       858.550110       522.226929       105.831184       471.252441       106.960754       809.998169       782.386230       443.950897    
   897.594849       594.865540       284.189240       336.237274       157.015930       521.121582       718.558655       454.055511       92.9498062       929.060242       461.402679       910.190430       1.89031744       113.112595       92.1165924       352.272095       400.238586       4.40020037       377.234192       367.199371       597.024048       692.833984       617.877136       757.465698       492.023468       251.520752       104.867867       502.369415       972.968262       185.171143       768.133362       785.784424       105.585205       89.7083511       274.593384       805.035278       393.500183       391.570343       965.056030       331.527191       963.221313       141.968063       118.058701       422.962952       811.267639       589.953430    
   902.943665       814.099060       764.466187       410.955566       920.230469       613.492065       344.931488       460.267029       928.670959       570.781433       38.3626671       141.882370       740.095276       772.372620       127.567688       450.775299       506.349121       938.441956       194.988693       712.807983       714.392090       579.427002       402.285706       990.921265       448.362854       101.912109       808.838806       281.824707       669.884338       847.063416       706.369080       821.361938       518.112549       412.126160       460.753204       247.289597       601.163696       631.542175       598.667419       293.273071       922.624451       257.540161       620.882202       161.158585       444.831451       28.2653160    
   125.534340       519.747559       259.358063       70.8407364       308.627258       106.524055       19.3135529       826.518616       115.579720       135.109421       213.130219       113.944618       510.440277       441.359741       328.489319       812.768005       943.271118       867.258301       569.797302       62.0649261       334.662537       320.034576       19.1662979       512.174194       814.703979       408.404541       554.307434       775.498535       594.445435       360.256531       254.794113       182.797729       710.522400       634.865112       659.653992       258.549194       826.511230       845.128967       8.30825996       422.904175       592.486694       853.015747       447.083221       920.433228       825.417236       833.629761    
   967.136047       626.817444       141.112747       779.099304       742.271729       355.718445       658.818054       592.950684       833.322266       415.013794       452.305267       497.170410       609.552673       865.290649       956.865967       831.266052       196.323151       427.906799       583.480957       480.505493       155.527542       213.023041       745.452026       183.924866       101.697273       388.045929       253.149185       383.922119       55.0387917       35.6384811       528.234009       517.182800       465.668304       456.095490       983.067139       136.268890       231.381851       282.988922       548.714539       335.370056       318.872253       800.171265       756.933960       879.146118       207.740982       184.670837    
   31.7027931       153.812881       353.686768       449.974548       404.791412       11.3622065       215.880066       618.955994       152.031647       95.2171021       975.132874       105.173454       192.363297       883.203125       622.941528       379.963806       660.445923       96.2897491       705.707642       937.006653       252.829254       880.235107       818.888916       853.148621       258.508545       872.507019       322.344696       463.059387       64.9926987       819.261597       196.532211       421.646118       522.162415       266.097961       615.374207       766.833374       306.200592       441.570190       812.591553       947.307373       765.386719       949.331360       497.909027       900.470825       793.364868       748.116638    
   3.21108603       498.387238       97.1453552       175.823227       328.483917       653.054382       3.03215313       360.808716       936.819214       827.065796       327.999573       579.459656       55.5014572       13.0671597       571.172729       818.118713       304.721222       452.562317       812.380310       678.375061       391.842865       266.042358       597.266113       911.521912       32.7537613       120.343506       741.907593       751.317078       796.345825       615.779846       869.892822       514.524902       721.143982       381.378784       504.686798       127.456100       24.8560066       873.582703       531.399353       672.992859       380.872162       961.493713       876.445007       194.485718       101.225853       550.255554    
   133.876068       94.2860565       809.117493       727.716980       111.806290       368.814545       818.518433       791.461060       941.426331       176.523590       994.407410       611.508850       729.655396       801.988953       156.820145       913.482117       837.132019       722.077942       682.330261       10.9178219       711.975159       128.298309       53.1282883       103.393295       771.365234       442.383514       850.154114       989.006042       989.455078       736.287598       720.096985       43.3522415       767.453369       174.695206       892.919128       473.950531       489.969940       119.625870       98.1163559       589.826721       638.089539       975.762024       952.780701       195.658630       72.6771011       187.575928    
   753.185791       631.526367       978.623779       388.214355       498.865356       889.018188       370.205017       956.806885       282.906281       898.422180       393.841675       25.6237202       35.7050514       522.482727       169.497406       940.969543       461.668884       267.415588       289.949799       361.726837       151.891129       294.503448       779.904968       737.789001       704.619690       799.146179       985.792664       472.828583       940.707153       368.362244       306.817078       721.419983       280.593140       501.708527       905.543030       253.348007       814.657166       387.317810       898.470703       945.519348       127.757103       92.6805420       976.644043       23.8533268       958.274475       740.306335    
   470.579620       888.799255       767.135864       32.7613831       249.710159       458.859009       472.081482       764.519897       673.211609       851.658386       740.903076       424.219421       247.296799       199.120636       939.857605       582.024170       705.586304       264.086548       581.740723       290.782898       764.174072       403.101868       890.115234       522.506287       375.493469       637.537354       739.456360       626.958496       410.686920       847.058289       29.9325771       608.103271       53.0337296       195.220016       625.860962       997.217834       533.298157       293.042938       452.251678       871.531128       784.198486       879.128479       41.4705009       184.827988       224.406143       264.600006    
   278.586578       519.121765       624.502869       696.997925       650.627563       567.809326       200.001434       654.492126       909.966431       29.9084015       247.612152       682.797913       530.619141       147.052017       591.645874       262.839325       266.401947       144.463409       532.369385       729.576294       781.656616       697.308655       960.084778       488.272064       574.468079       639.694031       580.275269       374.892609       142.848969       373.926361       746.193420       710.393799       193.764801       793.331604       774.859314       189.233124       439.216492       896.691528       881.128052       388.093262       394.490845       767.197083       506.557983       733.633301       802.835327       370.211578    
   950.074219       55.6513329       789.165466       873.982178       947.074219       773.495178       588.296143       167.476028       299.589142       271.140533       871.295105       59.6128044       741.034790       184.645477       265.602570       2.98773241       98.6914368       241.702194       184.961487       545.707703       363.705200       866.527039       900.270874       656.117126       716.644958       908.530640       288.286407       72.7695160       3.12659168       102.433609       491.421051       936.429199       873.967346       706.305237       53.0826759       300.062103       494.865906       22.9179344       873.090149       268.708313       538.767944       882.481750       725.484253       285.957489       997.855713       710.481812    
   919.705200       969.288574       88.9497528       430.199707       415.933411       793.403320       262.735046       811.371643       891.135315       267.620667       235.613113       404.120880       111.252640       771.062866       257.463043       286.269104       765.612244       652.343933       579.493347       693.226440       566.998047       867.564758       820.613525       980.262573       521.810913       534.371643       7.95337200       475.734619       523.196350       774.321838       836.792725       200.552750       864.962219       555.412048       912.443787       927.162415       870.456848       488.260162       598.220764       583.495178       496.181549       638.641846       436.168976       339.728638       998.292786       58.7217712    
   61.8181114       600.325623       399.817841       459.090942       550.365906       593.472168       654.722290       962.981018       664.966980       530.178650       981.522278       84.4052124       641.911560       816.176697       393.858826       343.046967       638.140381       135.925674       228.358261       728.346375       770.190552       814.024597       272.771912       205.172379       492.418549       982.322266       680.734802       730.847778       566.432983       308.293549       962.717712       809.664917       350.781372       662.585266       756.132385       154.225647       23.7431087       826.343140       419.458313       17.6442089       96.1982880       860.212708       899.211914       84.2366409       205.314041       559.510742    
   563.932373       726.407898       239.887024       839.698547       743.987549       219.344162       209.954498       33.7272644       587.103394       53.2589302       936.863586       55.1737213       165.522049       154.334671       174.623032       32.4342422       143.665512       462.013763       742.376709       327.864288       222.468124       861.756836       756.936523       780.336426       323.051147       577.989807       46.0907784       923.144775       115.721741       931.327393       332.963654       664.000122       801.805542       632.487976       930.773315       908.513245       582.436462       102.281113       231.411560       655.640686       603.113342       704.967529       215.213989       824.357117       927.427368       141.885345    
   808.923645       328.915070       171.441605       177.299881       251.894455       880.023315       271.475250       110.729538       79.7811279       733.810547       738.703674       782.993713       682.445007       55.0227127       737.752625       713.667480       563.210266       910.324341       190.041275       193.794510       27.0857296       570.000488       495.743591       240.908401       947.867371       202.637192       582.439941       233.427460       210.357742       38.1737900       403.358521       398.549316       957.249756       525.320984       347.026642       116.967300       613.980469       898.864990       763.133484       576.495728       37.8939285       825.399109       596.424377       203.601761       369.735809       45.8983307    
   128.781921       80.7276535       192.143753       158.894150       601.666687       481.652985       831.585693       45.6799774       784.235840       252.237610       21.8676186       432.394653       565.241150       376.828644       3.74526453       474.523071       298.984039       510.696442       85.2938080       456.220886       690.976990       932.939819       539.708191       575.287231       808.253357       404.167389       247.495804       847.614929       365.711823       748.475281       554.614807       101.449150       294.206451       55.0140190       389.096832       827.201843       102.274559       139.685287       338.530579       926.999207       657.281250       882.064209       30.1079979       157.553436       818.075256       477.011200    
   734.359253       680.738281       991.425598       965.135925       685.569458       724.045227       639.443237       359.446747       367.030273       689.161072       470.887543       826.084351       619.477966       52.6725922       605.239319       860.357422       115.597404       406.854004       98.2974854       203.514877       151.294540       333.449554       934.789978       582.041260       931.109070       3.36506939       474.251648       486.124329       317.783112       438.927277       716.862183       963.323792       899.293823       825.957031       61.4363098       590.533447       361.817749       595.582825       340.226715       449.235352       174.780716       123.743172       798.518616       367.765533       921.016174       620.494202    
   393.253601       80.3344803       600.171997       185.034668       290.103851       710.849609       182.098969       136.685287       724.424500       416.010284       107.357803       145.596252       179.900391       265.924530       723.162170       582.721802       468.887543       234.185410       594.139038       810.833008       539.820496       412.719727       795.787231       71.0926132       14.8006945       869.820984       689.621704       7.42997122       922.323914       587.378967       392.161743       272.709961       172.809113       979.403625       846.146118       404.971649       264.101532       59.6844940       252.711884       553.182129       289.247223       473.280243       665.483032       664.876770       452.300140       657.270569    
   708.357422       408.529297       824.146301       76.0652771       426.345398       309.086151       400.996246       778.359985       453.710175       75.2584381       582.119324       53.9999695       174.053009       710.702209       10.3199301       950.145691       809.939331       849.896790       733.082581       130.434906       539.178345       974.278198       400.640167       581.083801       792.080322       623.975281       841.257935       405.330353       234.154984       302.590637       833.331970       401.668762       523.295471       969.654358       593.863586       696.044189       137.943298       315.921997       809.510254       281.977386       371.061890       250.370407       202.122604       330.393463       201.496063       235.673553    
   83.1177902       338.508850       589.406799       368.244141       162.341278       426.561127       645.256470       147.706711       64.3831329       208.084259       193.570862       515.296509       168.022293       604.455811       255.793518       179.305420       310.346497       187.989594       24.7653179       70.1950302       462.979706       13.5382805       506.802551       337.875244       425.451050       265.640900       402.095795       535.548218       39.0536270       357.712708       18.5079098       47.0262909       24.3716660       54.9552498       266.547821       249.453049       748.496338       270.504974       171.854904       715.092102       770.960876       420.935333       166.538193       237.933762       113.194527       47.8547401    
