   242.849686       854.647095       634.564941       980.631958       994.166260       990.532593       987.889771       681.220886       699.272217       469.025513       571.039551       578.202087       652.142578       798.651184       137.229935       574.373108       239.256439       101.798798       249.776672       88.2954102       857.995544       967.817871       524.787842       514.337280       16.6151505       216.691605       978.848816       459.000610       366.851868       682.863708       360.660492       813.002502       359.699036       766.756714       974.931213       960.726746       863.146606       98.4487305       752.314209       423.157532       556.382263       508.371094       410.365906       749.038330       829.593933       876.645203       146.450974       92.8962784       184.388062       216.778488       204.838867       342.979126       980.629761       807.272461       639.891907       48.6284714       26.3084888       362.779572       863.236938       727.958130       157.866882       300.128387       796.368225       198.665298       875.113403       451.190155       840.525085       122.521423       533.318970       685.045349       495.400452       174.300186       977.930908       17.2222729       143.132996       251.006943       576.125183       17.1888084       92.2695084       872.212646       976.635376       224.714050       395.623871       190.895081       585.416443    
   800.418152       19.3392773       265.989838       36.1787910       185.955414       651.869141       411.116699       30.6876087       396.291351       594.521179       152.433929       131.624191       510.404114       433.457336       418.871552       432.733826       583.646851       77.4737549       747.512634       383.854706       378.828278       53.8277626       491.761536       111.568291       755.913147       739.256653       153.920654       445.327759       621.695496       60.4459572       177.152695       24.2811584       850.922607       828.240540       123.411201       669.867310       174.782318       242.079880       354.345673       280.471619       300.296722       835.346680       892.916870       967.380066       664.824158       993.815002       821.326050       756.654968       689.617126       849.904602       295.515839       953.857422       410.231262       242.782394       108.778427       774.802429       130.774597       89.4059219       507.099091       970.885559       90.9981003       657.849365       571.325134       808.745789       946.563904       139.811035       968.377930       62.8348465       840.759338       310.161407       954.988464       417.469574       859.830933       628.614868       444.114838       170.872177       616.977356       229.802887       758.005554       206.705551       951.382690       745.564880       968.855774       560.209229       799.201355    
   390.519958       629.867615       604.475586       430.080658       857.557007       219.147308       143.365997       665.856079       941.790466       688.887146       733.321106       347.116791       794.037598       414.641815       641.687195       490.385437       665.090576       143.835922       81.6938934       740.081726       870.476257       97.6225433       249.662415       185.427185       662.862488       459.079742       293.231171       700.352783       762.904297       124.166298       345.156921       420.026428       955.257385       937.337891       32.9667549       228.509445       603.723816       246.759476       591.341370       987.268677       288.504120       170.221466       186.357986       358.833069       906.798279       565.263123       996.740173       123.980934       762.507874       506.655518       704.452637       518.635437       118.911148       708.629456       990.584717       538.198486       584.824036       935.447510       135.171356       368.204742       52.5615387       480.661499       827.893677       412.554840       218.339462       488.437653       243.658188       687.279419       703.882751       300.662018       812.239868       360.591431       418.264954       614.066040       723.306274       39.3060989       716.318787       322.457245       716.876770       147.604111       873.269897       156.178238       707.348450       831.664673       445.934296    
   980.698914       600.883850       575.477722       520.401367       200.952667       8.53482914       417.030121       760.110657       760.362915       297.698944       543.922302       699.362854       781.174316       849.461792       581.336548       160.875046       400.871979       490.305481       117.075668       105.476837       54.4566193       634.436218       929.714844       189.370026       688.683105       208.378174       38.5674438       501.814514       913.437927       138.682953       238.294373       254.253036       574.358521       290.773987       369.716095       676.207214       916.872070       261.241669       738.213684       665.741699       454.480316       52.4804993       11.1797009       508.114014       710.884827       158.691528       841.296875       578.188599       783.857422       265.974060       843.239014       741.366089       429.395905       369.602203       839.671448       546.202209       57.1761017       769.639526       586.499695       848.977356       945.965332       504.460236       580.869019       41.0158730       689.082153       396.328156       982.064636       610.476074       911.707947       974.478455       961.928467       695.802185       467.235474       525.967590       506.308563       73.3834839       997.843384       401.838684       303.347687       895.611450       667.969849       560.596558       286.348816       923.715942       489.385803    
   341.960968       86.7165756       827.435669       855.652344       685.393250       597.369568       48.5746994       733.889648       498.698517       516.554504       838.458801       423.029694       947.078491       941.778809       199.548416       191.942780       490.856628       137.960144       796.634033       85.8654938       779.676453       547.252991       113.531197       647.181946       277.101288       832.794922       540.300964       361.349731       572.143677       529.320190       580.672424       900.912964       93.8125534       53.4085083       306.696960       229.548447       883.966492       551.138855       96.7968979       96.2511673       497.858002       991.934204       727.464844       687.839478       54.9532852       44.7713814       754.071838       637.977783       657.436523       755.864075       252.742798       71.2115250       205.959091       945.308960       954.983459       146.843491       104.013573       909.721069       92.5262070       160.458099       367.747070       445.079041       185.027466       2.14517021       827.424500       948.776367       238.966278       812.660889       661.432190       156.240524       610.002808       266.226471       781.197815       500.311890       898.822144       302.825958       346.265900       276.037720       680.712830       366.946442       250.884033       74.4548798       287.014832       495.058411       43.0044403    
   758.645447       763.515198       857.387390       691.019287       198.311844       871.093994       538.610779       407.401733       751.224854       600.676208       44.0944138       832.558960       311.579193       153.065292       598.543579       290.604614       175.355743       298.680420       902.082214       968.270081       91.1108780       224.532623       935.391113       640.688416       188.657684       243.331879       408.326416       394.156952       483.407776       531.658386       104.102829       472.790466       826.489075       815.768799       213.779144       284.477081       156.376587       798.813599       286.248901       25.5433941       531.824158       64.8215637       572.822754       813.110168       821.147156       222.372742       303.428314       16.3374329       76.7284317       23.3055134       592.649048       152.723618       154.831924       145.015335       302.167572       811.924561       581.893433       926.516479       665.197876       239.476868       883.414062       663.182739       188.186447       106.605927       210.853989       571.797852       68.8722382       194.532516       493.637848       180.445831       944.792603       210.126709       96.3349457       586.685120       656.984436       988.695129       549.620789       741.582703       661.759155       961.619141       645.967224       549.645081       550.650146       627.418640       618.955444    
   347.884918       581.914673       940.241333       278.394073       678.892883       493.957001       794.961243       267.330444       757.909424       143.905594       592.203674       605.798889       47.2151680       849.645630       884.265137       313.713531       73.3968277       506.406677       154.227020       797.886963       317.244232       409.209290       848.833496       861.549072       669.607910       679.367554       136.178131       936.768188       164.851807       425.220612       435.238159       740.668152       633.793335       752.653381       901.112854       269.317810       13.0476284       388.569092       128.388641       783.326904       606.660767       378.780823       356.859680       880.734375       862.074524       255.796387       772.857605       278.007172       589.123840       712.517944       697.550842       928.482361       304.009003       43.5405846       703.214844       664.751770       905.385986       430.755920       241.335922       878.708191       403.474518       910.324951       677.615723       156.794830       710.808594       352.943115       263.847870       79.7411118       467.605652       930.159973       45.9874687       746.622009       59.7658348       272.100891       550.343262       361.296509       388.242310       740.382507       358.030762       472.100708       887.272949       851.570007       424.625092       113.833504       577.653931    
   244.004379       604.894226       799.861694       106.210426       541.425293       520.055237       843.500122       889.187073       76.3908081       216.869705       909.359375       92.5516891       298.217926       483.316437       355.373901       649.066711       212.276703       670.039246       542.654419       130.234894       198.279984       871.812866       73.1269073       822.117126       746.415588       189.593018       46.4799652       140.693848       481.184662       473.064514       432.430908       980.447021       846.085205       906.553894       501.854187       149.608643       124.546844       742.311890       741.100891       993.889221       751.503113       829.680969       712.579651       741.976074       852.379517       482.302673       208.981598       377.044617       592.341431       167.944824       879.247803       941.497253       501.327148       687.984558       730.255676       188.690735       460.283173       115.978676       419.298126       246.645737       821.275146       223.079773       551.133362       492.987091       146.632874       929.641357       650.017639       378.177704       6.80200911       927.495117       633.429138       158.015213       38.5345154       98.3461990       309.636108       919.078735       735.262634       976.494812       298.323853       101.040314       921.519470       321.344147       409.516785       140.027908       152.850266    
   985.565369       96.1578598       777.081665       955.580383       537.453430       245.585358       701.663452       946.551331       359.354065       74.1778793       241.306808       65.1037521       647.650574       395.861023       218.093414       491.585632       194.709183       271.959045       445.852844       390.952850       875.804199       643.823242       267.231659       308.766388       82.9123001       641.974792       338.096924       768.120178       360.709442       936.318054       150.920303       567.394714       56.3163300       296.886871       460.498352       824.983765       756.568604       167.225632       126.110680       449.635620       204.236328       485.286774       943.764526       199.320831       707.319641       532.636292       36.2793655       62.6214371       38.0217705       859.994995       672.080750       176.249207       375.253265       1.70894325       725.954163       735.086609       23.0292835       594.685364       904.473816       268.506744       463.745880       65.1762772       133.532196       303.721497       629.398621       175.369370       234.187256       782.231384       891.518433       686.511963       273.851105       471.349060       563.090881       183.404495       603.150696       547.372009       648.935913       858.111572       845.571960       546.472534       55.3966560       409.930328       169.720459       677.219116       121.171951    
   546.901550       800.719543       751.606812       241.027542       80.3507309       942.591492       927.887268       193.191559       449.322937       103.177208       559.145203       676.558289       311.547821       290.522919       202.985535       439.841766       532.517578       489.313873       945.138062       616.019958       738.797729       492.773254       691.542175       245.309906       967.071655       113.399422       778.562805       721.430603       395.301117       989.606567       351.123108       852.299438       406.898041       402.089447       783.688843       593.241821       843.510681       330.856232       862.769104       193.879181       450.364380       583.715637       500.656769       208.045303       30.4700317       595.789673       834.479675       691.360474       635.726990       458.336334       707.969910       51.8867760       655.585083       427.230591       612.125977       63.2040825       738.302063       774.242188       619.170532       598.188721       750.821167       368.408966       150.244705       866.426392       175.289993       501.158691       741.050659       178.757553       682.378235       883.197205       913.063538       994.670898       814.038940       340.592560       699.531372       346.972931       15.2258463       83.8674622       142.455200       6.41746712       269.290253       425.104797       288.348694       691.358276       429.770203    
   418.631042       828.375244       182.464767       513.774658       585.244690       500.403229       444.649200       97.5594254       758.269470       224.370895       621.544495       124.396255       112.150520       551.985474       852.561096       779.189331       137.394760       123.535477       647.821289       58.7295113       445.277344       434.424713       908.819702       731.118469       214.663147       744.307739       754.782532       661.693665       687.575989       828.051331       621.910522       944.601746       163.226471       92.1073685       212.068527       386.052826       453.048248       738.504333       135.154495       602.850525       533.219543       604.327209       455.602142       240.753632       979.967834       599.713501       381.865631       921.268494       443.986450       17.4034081       524.152649       459.501678       161.484360       566.843689       351.337280       823.705994       635.284607       400.591400       131.257935       397.562531       30.4350777       630.369202       216.014404       151.688309       185.150009       370.979401       297.790100       353.862610       596.620483       792.376709       627.686829       786.168762       874.792847       998.229553       30.1524773       699.635132       416.255035       144.432693       628.355286       196.272064       943.980957       354.655548       838.769470       746.895569       627.451965    
   123.541725       70.2464142       9.68327427       395.605621       53.9160080       717.226746       457.509552       615.266541       8.34434509       407.235443       650.091675       24.2756195       375.379089       286.877716       554.758301       708.090393       120.649086       234.624069       988.636292       23.1463490       167.698776       57.1918221       233.960495       150.937454       871.478149       85.4532089       407.074432       899.917358       463.337097       328.102448       79.3539505       391.951111       404.625580       262.861328       769.471924       891.030090       969.076355       82.0281754       296.370667       919.518066       37.4148865       383.468628       953.695374       1.80874074       8.30641460       143.890533       686.614868       288.278564       459.868256       903.220764       534.651367       288.213531       651.829590       370.453766       333.556122       665.390564       86.5642014       386.611298       686.453857       729.262451       17.0149956       174.360199       882.644104       629.644958       811.586426       630.043762       432.352966       324.538940       105.282181       558.304321       318.037933       348.550354       15.9934406       409.456879       842.913757       734.829102       459.265594       484.648346       998.259521       265.424866       347.286682       864.660645       762.075317       573.361267       808.233459    
   440.863800       600.250183       171.585342       670.871094       417.529053       745.023865       279.034363       179.693893       931.005859       287.463867       842.884766       413.308502       867.635864       713.647278       991.664490       263.119049       209.788910       322.082581       322.363617       522.617737       54.7761383       795.921082       648.442505       762.240723       196.778854       744.686707       352.858124       592.873535       76.0075150       703.542175       111.857857       439.405182       498.715851       990.825684       221.158081       4.07425117       508.747406       216.825638       243.538864       932.886719       342.807465       869.588318       494.588562       922.788879       261.465363       492.041992       856.475464       383.099091       367.795349       222.512787       888.643250       986.992737       354.864014       914.219727       157.748917       876.528564       740.090271       180.431595       430.450073       171.491974       108.751633       639.048889       637.881653       310.865295       595.832336       725.963562       123.858925       195.353760       548.482910       304.438019       272.010437       66.9286270       217.841721       121.410614       42.4356079       492.001740       167.769943       689.482361       124.581917       23.7616272       410.387695       752.022827       89.0652695       308.248352       272.606415    
   238.054230       146.747559       711.822205       23.7797890       916.245239       531.563049       581.982239       734.152039       460.902191       140.546417       324.364990       18.7832451       802.877319       191.397049       736.654358       592.742554       157.067139       404.830994       98.8340454       711.623230       273.147217       500.342255       210.376205       656.496643       852.602905       787.235657       778.910400       98.0050049       832.064758       920.720276       276.844666       321.211731       739.339600       837.728149       921.522156       645.415833       12.5186901       806.296509       145.041840       477.238922       516.890564       957.750977       403.659943       915.500427       157.734695       805.971191       957.671387       685.460144       618.594910       791.480774       962.377747       427.318024       135.230774       775.714905       215.038391       994.139343       688.264954       483.189301       262.675568       528.615845       791.482483       41.5869713       285.116302       535.087463       687.233948       821.414185       648.589294       372.419586       770.804810       766.372498       694.056824       661.419250       492.285950       504.026855       862.290039       402.571289       19.0362530       665.750122       696.152710       910.774719       269.916718       415.549835       921.303711       979.362366       23.5503616    
   457.905121       455.690857       22.6574249       763.840332       601.047302       22.7541256       102.338814       611.345703       970.627075       814.552734       773.624207       811.188049       932.023254       275.002930       672.432129       40.9452553       830.786804       442.167542       622.011230       713.475647       36.7045174       742.317322       911.443726       733.821594       741.213928       275.807739       542.480469       42.9084549       749.925781       27.9075699       120.571976       127.425613       916.972839       962.802917       95.4214630       459.285614       34.9869385       390.671509       459.050415       130.206131       527.456177       396.413910       965.848389       401.446594       307.424683       784.421204       93.3011856       840.296997       521.653809       967.239136       635.337646       224.866959       524.245056       263.954468       515.690247       469.807556       791.755310       585.915283       330.505646       909.466492       383.640045       254.206940       301.579254       611.665039       997.794250       483.385101       560.197876       238.426208       972.064148       172.827576       711.098877       202.432053       991.575195       872.424744       912.048035       987.079773       975.256042       703.716858       582.472656       229.102814       779.653015       811.396057       253.078217       532.074280       905.313538    
   416.811768       900.813354       811.290283       646.464722       372.930359       161.856461       623.517639       113.916451       700.802307       487.001129       110.162376       544.060059       922.225342       330.042511       520.227722       169.447433       86.8084488       371.796600       562.499084       48.7929344       100.982079       652.971252       411.522858       843.341919       582.697815       642.307617       197.515015       443.994904       68.5594482       971.975098       343.820312       905.781494       755.430237       510.695007       140.052322       364.844849       117.385422       3.04543161       593.401733       526.280884       643.277344       253.631378       728.468628       121.591034       580.673584       649.864624       966.438049       105.185242       950.358948       458.277924       258.224396       777.344849       7.85446787       876.045044       342.559448       13.0687675       274.563721       764.294067       824.364624       268.653931       27.7657337       943.270630       535.167786       902.384521       82.8164368       69.6545944       887.669006       577.763367       682.934937       401.114929       622.672852       472.915405       258.635193       351.120728       78.0100784       323.988739       841.294006       496.100403       158.234985       369.325775       543.091736       872.330566       218.608780       145.669678       335.562195    
