   978.921082       315.617340       373.818939       298.348938       174.575287       585.026917       648.896790       311.560486       964.944031       488.948547       879.028381       432.194214       964.356079       248.984070       618.177368       112.212570       750.108337       362.738861       770.245972       465.486633       72.8077469       349.570404       837.163879       191.627487       783.565552       292.617310       97.6383286       770.309875       632.639648       889.386902       656.368713       495.619141       806.383911       100.783974       933.550171       236.238403       194.833099       864.301270       24.3224831       85.7063293       877.504883       842.748474       368.336700       508.090393       143.048508       39.1069794       522.432739       899.397644       497.740448       357.051056       484.156555       856.567627       877.933289       122.856125       426.612518       879.564453       610.499878       192.301895       344.273285       280.665009       719.789368       975.429932       110.210190       228.300919       823.712158       140.645676       687.178040       16.2658596       311.630157       612.931335       483.404083       258.897858       179.426529       475.602966       89.0674133       400.064850       475.007172       988.669067       938.830811       572.360352       123.540474       106.139687       357.874146       871.423401       708.234619       910.028625       500.516907       412.637665       422.274200       116.036072    
   447.792267       753.357178       214.308380       811.817566       127.757217       326.883942       198.337677       526.716492       77.2038956       19.1620121       803.194031       757.803772       451.216248       375.620728       921.812561       708.477417       57.6488304       176.552948       784.462402       1.33660817       660.659058       295.973328       382.187805       921.731567       203.786407       977.390930       634.732361       417.222382       427.616333       872.152344       544.968750       698.132751       682.093750       112.071922       325.621979       966.433716       598.719482       366.311157       934.033569       198.792664       860.037537       73.8154831       55.1675262       558.144897       98.1954269       363.482086       194.747116       696.899414       526.219299       28.9199543       348.948334       245.909821       197.702637       512.683960       607.189819       564.162598       759.944702       861.711182       378.799896       950.658691       836.622314       544.238892       118.574303       849.459473       467.350037       529.302612       590.830200       815.637634       329.723511       94.1119461       20.1998806       392.752167       695.295410       588.121277       170.804596       57.4958572       408.083008       382.182037       742.121460       703.332214       104.255028       993.569580       930.553711       781.603882       962.087524       856.140503       452.876953       492.664459       239.087509       956.935608    
   841.680115       335.097992       490.444458       718.714050       573.127930       481.737244       747.914124       655.848389       499.012634       353.710236       481.984650       603.773926       574.996399       97.6294556       921.307434       83.8076782       798.821289       756.893250       930.024902       879.211548       460.880280       651.972595       57.6861038       352.728790       311.489044       916.660339       849.163208       861.431091       459.430878       764.234131       524.055786       129.320984       546.286560       525.590515       308.823212       656.347290       356.349030       382.683472       199.016144       180.006210       451.057861       833.713379       693.977478       646.660400       315.819275       139.669022       599.615417       613.196716       206.154816       656.723206       584.231995       354.162659       43.8995209       743.475464       689.803894       133.911316       85.6806107       145.373322       567.291016       44.7456551       678.097656       172.019852       757.158569       392.504181       361.943634       319.446625       99.7364578       290.581879       309.346954       32.5155792       413.174042       965.202026       332.138184       53.0930367       609.637451       799.884827       278.613373       78.8953323       79.2757034       190.367462       802.587524       973.039917       252.608582       375.827087       419.580627       21.6785641       171.126495       777.825562       63.1521606       788.097168    
   160.597855       434.422150       212.863998       694.808960       689.896240       357.654480       647.822144       526.211304       960.421143       673.715393       371.743134       181.656906       720.342468       53.7594643       213.777588       301.969635       631.854736       307.085083       37.9800301       515.683350       758.001953       503.865295       915.848145       953.162109       3.33035469       680.382690       749.219604       777.841003       791.909729       471.217163       904.299194       725.316162       758.976013       538.733154       817.792358       115.000229       660.746277       405.836609       726.613525       10.8984699       653.593018       143.272995       63.7156334       495.689545       389.378357       41.8192558       796.520935       609.498962       227.218338       465.905212       104.245560       277.307922       143.522003       601.519043       613.309631       423.919373       704.634827       707.928589       625.038574       744.199463       327.323090       524.791626       824.813354       352.874146       881.523865       178.273682       433.986694       885.727844       28.1712360       801.211670       872.306396       910.762817       456.374207       273.285522       850.763367       684.749512       432.096802       745.581726       622.436646       854.612366       584.209351       800.859985       706.682739       630.703613       194.262360       717.233704       327.930542       427.363159       885.626587       877.409119    
   941.408936       496.111938       925.660950       290.019897       204.245560       159.317276       655.123352       121.317360       50.6937904       241.933945       631.802185       204.595505       669.962341       82.7807693       71.3681870       872.524048       708.899719       622.192017       417.405731       690.764587       992.937866       81.5690842       59.0160408       516.883667       502.435150       655.563110       602.692932       411.238220       639.004944       767.287231       743.012512       84.1303558       24.8364754       495.637207       601.353149       774.290039       800.103149       719.855469       497.664886       146.126740       389.475128       271.753082       252.919586       248.069107       392.076508       387.760345       653.777954       906.806885       106.005356       501.732819       788.320740       92.9373016       314.871429       846.182800       20.2965221       969.315796       459.964783       934.187866       589.236328       330.219177       441.266693       983.823547       422.246216       831.344543       92.5483551       32.7368507       910.833496       49.9779396       277.434326       928.121521       937.082214       699.644592       999.012451       634.389709       709.315674       954.380127       897.507446       547.847229       701.343933       523.386597       102.797905       141.185226       888.914856       920.728882       905.602661       80.9695282       291.842987       176.263199       447.293182       35.3117561    
   743.294922       67.1164322       115.782410       65.7509460       53.7723885       911.762268       910.049927       261.923401       141.277878       962.926086       828.481079       848.149902       492.743591       829.865723       686.370728       752.290222       161.870514       696.958984       978.252258       796.480835       648.922791       346.985809       299.645233       890.864624       960.929688       314.097534       890.659363       672.959229       829.784729       383.917664       184.645233       429.362915       204.599197       551.054993       94.9396286       970.478455       588.424011       8.63355446       942.906921       11.0117245       231.671417       314.874054       850.251648       194.478989       828.896606       592.239258       784.456909       145.956329       162.583862       952.429382       343.278046       260.430664       491.818939       821.412781       897.711670       151.544922       277.374207       931.966492       164.667038       825.902832       616.482178       218.093658       378.194794       395.121704       358.473358       889.847839       491.969574       173.476730       195.332626       726.076477       907.096985       316.343140       688.453247       213.723465       42.5469551       194.960648       148.871353       520.345032       422.176117       857.590088       49.4784164       505.540771       340.045959       654.788635       676.242432       164.748199       26.7615070       478.441406       707.166443       120.554588    
   377.225983       698.287109       225.597046       874.542847       459.121429       583.461975       2.24758768       251.220291       871.911743       599.347534       911.287659       736.455994       89.3202438       433.272156       896.939758       764.881653       683.429077       203.875610       90.2364578       966.661194       636.326660       967.410828       68.0420609       241.726608       552.731079       280.303802       418.247650       633.320374       619.322144       349.518311       202.702042       80.3835983       567.632874       895.205750       657.279968       2.37900352       238.667007       749.721619       707.114319       426.494629       715.172607       634.328369       716.744507       815.356201       986.238098       736.563599       398.402588       944.087524       444.384216       962.423584       608.209961       897.298401       251.953888       710.953918       835.794556       396.736572       255.960434       384.799408       658.348389       810.679993       888.914795       900.572144       531.034546       14.3221312       281.225677       11.5251808       513.354553       104.629868       304.143433       954.258301       631.329651       809.623352       205.735504       47.6478806       694.115417       276.819946       108.124977       232.330811       981.342102       51.0363541       40.7733459       887.709351       477.431671       564.492859       755.271729       50.7649460       120.696487       844.985474       217.812073       857.586975    
   459.693237       997.330750       316.930969       360.164001       389.924438       359.596893       452.205750       182.365799       255.388382       393.405518       262.627625       489.247284       198.720078       338.974609       726.837463       162.625015       713.437988       723.714539       184.901642       597.700500       976.286255       960.806580       58.0066338       751.951111       401.237061       577.115173       243.987701       573.095337       585.596863       304.291595       835.541748       822.368347       536.632751       196.312195       787.531799       383.114105       974.784729       726.304810       642.470398       950.174561       941.666809       482.709778       212.449326       119.456703       722.412415       913.361450       397.078949       548.261719       632.362549       283.687469       115.334755       30.7142849       639.200928       342.952209       256.238037       894.977234       87.0173950       27.0532169       507.643799       917.656433       249.734879       176.442978       355.822876       219.377274       178.506332       841.908508       443.518127       136.027374       329.866974       545.632324       120.737633       49.3677826       581.653442       758.740784       882.631104       627.938538       797.099365       518.041077       939.553772       88.2973175       998.094666       328.968903       894.054932       418.417328       324.798065       331.557983       836.019043       549.050903       753.445251       964.151367    
   187.476959       977.183167       220.807770       417.599792       324.073059       584.367737       538.573181       168.606659       133.592865       770.905701       188.131836       677.701721       786.167847       736.461060       945.324646       793.104004       982.121704       546.793152       66.1338196       614.169617       932.558411       583.583130       371.655792       833.804077       243.081604       171.694489       693.451172       766.777588       203.013687       425.836639       708.913330       279.225922       579.898499       651.863770       791.900208       639.650146       986.983276       118.692917       136.833969       198.186859       183.619873       919.867676       56.2965622       791.447327       940.908142       735.687805       189.991486       958.292786       448.059570       339.331055       341.901611       657.260681       580.147339       830.883545       729.409668       882.831116       907.019958       332.097626       89.7437820       312.366608       514.577209       712.077332       719.566162       840.482910       706.441162       423.906799       233.950439       736.466431       236.326172       128.669800       190.932602       87.2916031       568.189575       146.986343       456.321808       938.460876       40.0309410       532.613220       679.917847       497.978271       338.592346       782.853516       150.962219       975.639954       842.914856       780.032349       562.844177       927.688904       720.705261       423.928772    
   685.468994       976.786255       833.455994       129.246567       901.348633       196.358826       723.644531       531.313416       800.372070       487.862762       939.344482       391.145538       142.425064       973.499146       26.7766914       973.798401       713.456848       981.626892       987.379395       710.603455       571.587341       376.645355       197.814224       251.849670       176.778091       593.345642       498.221039       926.269836       365.331940       824.065857       776.119812       743.318176       691.362305       917.861389       720.383484       36.5899506       600.977295       83.5263290       640.293762       315.077637       165.856583       800.375732       803.285767       789.921997       676.939331       626.371826       712.083923       335.173676       757.761047       546.108765       146.794601       618.467896       90.4482040       156.733978       714.205200       835.093018       555.269531       768.293091       953.506897       771.347351       176.145660       125.821411       933.555237       424.946869       633.071106       257.166565       832.571106       331.871490       940.385071       991.107727       255.673965       881.604187       377.434143       697.040100       379.396057       566.771240       370.046234       942.489319       127.450684       135.598770       181.802612       173.169479       374.170959       952.623291       343.150848       238.353073       557.313965       256.256653       255.303589       380.848541    
   752.881836       908.892395       842.787415       573.411804       71.9218979       116.222572       688.625305       571.544495       817.289612       71.7578506       566.976807       444.794189       510.636108       892.547913       109.486122       749.438110       945.878174       301.644043       650.802368       568.776978       985.549622       145.371170       514.597351       212.360367       201.118134       925.291626       795.920532       709.409668       484.258209       250.229584       339.467896       102.644455       885.048706       280.368958       790.050171       462.049561       181.914978       873.200317       204.760147       357.146790       776.153198       682.279175       258.439423       792.161133       48.4927063       502.716034       919.932678       612.064270       328.105743       867.758118       979.851257       15.8700047       214.652664       467.158478       990.994629       258.702942       294.979523       678.900269       835.601501       375.696808       805.571594       499.911987       170.308762       572.299316       889.224365       570.634094       336.916504       686.608337       745.264893       806.930359       551.508911       935.871704       624.449280       899.471863       713.989258       673.824280       390.400848       450.184143       970.665649       29.4708652       22.6044292       340.480042       751.665894       267.965668       391.378357       188.235626       582.210632       168.270416       293.138580       862.821045    
   310.394135       666.857361       369.793701       56.2232628       62.7417145       614.749390       699.763000       977.604187       417.783295       812.800964       155.341812       755.527161       51.8153191       26.1729641       722.388306       474.857330       11.1337919       926.954346       18.0370274       140.567139       798.520325       407.280579       684.286316       673.420227       660.034119       222.441269       839.354919       648.484375       399.874054       889.103088       559.646790       104.106110       163.196106       470.918091       370.743195       356.987457       712.070190       708.223816       182.395981       973.019165       702.186768       607.683228       135.101440       392.188690       596.487000       759.736145       879.549500       507.539764       265.867889       426.855042       77.0272293       55.4238091       582.383667       352.347534       870.753845       213.679520       450.719269       451.382599       198.182800       452.339569       290.641724       961.097900       383.339905       468.977936       671.116272       963.123535       819.576111       940.126770       388.428192       463.796143       750.084351       714.117004       379.066986       167.358597       114.406212       688.234009       840.065674       423.405670       253.733032       329.003845       560.277832       421.843506       785.919434       672.954285       509.320282       592.068481       672.191101       927.217712       854.723267       172.942612    
   547.949585       339.233643       916.195374       896.779907       555.811584       53.6066742       354.776917       121.795273       177.369431       436.968903       533.726929       278.636261       158.754395       533.998474       414.321533       337.113068       761.340088       916.246216       740.648010       564.203003       576.987122       346.504211       287.775696       943.533325       451.272522       890.033447       874.764771       180.489288       678.419983       893.921204       884.799377       778.975769       98.0360260       242.401733       119.978317       927.220886       155.172470       131.604187       748.105042       192.421280       323.282715       685.825989       511.892822       619.223450       327.044342       108.380783       301.279388       621.910400       471.394318       436.062683       645.045044       838.987488       190.902237       991.780762       422.558594       293.522095       355.939819       72.5211563       376.191559       649.399658       122.627113       582.910339       485.645172       268.203369       802.005432       407.729187       639.589172       386.654633       436.640259       586.233643       62.0751114       916.445679       513.498779       588.638062       667.835876       843.929810       873.017578       429.843384       618.738708       346.598694       182.953506       111.640816       305.930023       789.100342       417.591400       425.009399       749.195251       177.690735       927.949036       614.022827    
   654.156006       67.8502655       510.542694       998.333374       229.367142       997.376343       809.268127       685.660217       549.904358       406.150574       90.5692596       95.9670715       876.929199       360.214081       3.94926596       83.8185730       558.820679       337.274017       353.281433       160.927490       66.4283905       243.733994       708.619873       388.963867       783.769836       523.077026       254.594650       527.201477       723.158203       22.2823505       527.737000       840.541748       643.897278       313.578583       128.841644       312.202911       790.553467       624.859436       160.330261       118.951225       263.094391       138.729279       817.944763       748.660156       929.811951       654.885559       51.0805931       596.896545       961.528259       692.327271       182.387344       328.443878       899.968933       980.379028       680.281067       135.415787       423.038818       135.506714       168.490967       465.402435       586.372437       770.348450       394.359650       63.1869926       871.626343       225.927933       80.7459946       521.298767       818.401062       781.416687       231.402206       288.928802       531.878479       314.007568       726.997864       452.773224       609.054260       610.655884       146.194504       629.562988       13.8422575       487.001801       382.200989       653.735535       706.140381       939.939270       243.271973       80.0658112       102.644096       368.835785    
   482.140289       662.564270       391.786011       271.400208       552.733643       571.775085       656.724121       615.218567       758.184204       269.874786       844.631287       265.093872       397.008453       749.768555       938.701477       456.944519       358.501099       774.761658       412.837372       644.217773       869.026184       592.390564       135.187546       149.733261       578.362671       516.330811       828.452087       720.085938       407.400269       931.379211       426.418457       810.694153       907.719788       188.829239       837.637024       487.852936       292.459106       631.383545       641.406250       320.844513       328.507141       604.798645       24.4174557       798.921936       119.422340       299.057953       278.670441       106.451706       913.450317       81.1123734       663.017151       930.065430       680.826355       253.220947       303.849518       789.409729       410.245209       442.752258       959.771240       683.004639       331.219238       218.227036       727.352661       934.196960       607.680847       836.574524       288.533936       535.058655       106.766220       192.961533       964.753235       237.650452       363.287628       373.873138       561.969360       360.857239       411.024933       741.712708       573.135742       626.320251       340.085541       248.603577       207.462357       655.191345       412.592407       474.034485       27.3287926       524.240234       57.6322746       614.057373    
   530.672974       731.705627       959.467041       52.4875259       846.624207       999.385071       686.530518       800.600037       419.172180       269.749512       365.491791       498.117065       328.203522       432.130280       14.8340397       47.5164680       886.244385       570.761658       926.207703       381.615723       388.736694       677.541382       165.201584       955.883972       615.816406       839.808716       429.406555       208.960281       244.723618       658.763916       60.4840050       628.622437       432.660919       65.8126297       381.735565       13.1582041       416.244476       285.677216       878.116211       232.411316       970.263794       68.9251099       795.153687       744.103271       408.978455       390.088074       426.491425       685.162903       674.336914       843.572815       126.501236       563.052368       747.090271       467.443451       282.971741       656.671753       172.733673       241.497894       481.454224       283.351807       671.815857       649.415100       687.747131       325.061981       513.360413       622.793335       637.036560       594.973694       276.959290       12.7873573       546.311890       99.2843323       231.847366       508.131287       478.305359       517.567810       279.737762       434.247284       977.686584       172.246063       44.6911736       313.114807       203.881027       995.016846       227.531128       800.948242       244.099350       419.034393       627.041077       377.936432    
   718.949341       517.737244       935.649597       184.896408       415.113678       964.869690       703.010986       354.226776       507.004639       765.343079       359.662872       500.175659       42.1546135       168.348541       670.546204       102.883347       2.23871541       310.278076       133.378098       584.412781       999.139587       806.777710       993.886658       619.696289       402.883759       730.272400       333.037201       805.018127       530.501648       923.751038       195.628860       677.541992       986.450134       185.019302       884.190247       488.312073       291.458862       512.585938       810.744812       978.794006       749.124084       728.942444       694.865356       648.096802       26.2478714       676.312012       539.266113       522.193054       192.891388       857.646423       520.734863       915.385742       710.796082       855.673950       98.1282654       62.7089653       936.851929       532.575073       297.981842       163.173004       182.887589       718.964844       760.547791       457.784119       933.685486       846.636475       13.4369345       603.561951       474.869141       70.6562653       570.696228       140.304672       296.723785       896.534363       249.612930       264.433746       829.618652       428.228455       967.336060       639.013367       277.433197       206.766281       548.785461       350.230164       11.7496061       809.769409       948.661438       156.757797       806.876831       295.686798    
   652.867310       348.118225       30.1317558       163.339432       81.0142441       175.193298       582.092896       47.6972466       154.364502       203.767654       896.845032       390.913605       934.858887       990.018188       137.602463       526.456848       742.395142       684.147888       569.712158       710.173645       137.534332       355.921661       608.323303       491.625458       260.225403       356.352783       941.672607       310.540955       866.628540       420.972076       312.828857       70.1214905       952.774719       191.167511       348.825317       678.478271       679.643799       686.854126       77.7118759       346.085602       946.351685       163.051468       489.902771       335.903931       737.946167       378.822205       662.392090       536.465149       905.670288       321.396851       445.211426       602.474854       168.920044       452.146088       64.3228760       104.701141       490.569794       87.7830276       694.254517       403.740326       45.2685204       995.910095       415.570374       415.807831       91.8385162       410.642731       179.612076       175.508057       579.812683       733.366943       738.122253       717.656921       988.106262       636.092957       61.1679420       289.698181       277.363129       216.154922       881.028503       338.008148       791.820557       846.665344       497.650818       335.002197       40.6937370       10.6963139       596.151062       820.937073       129.324081       755.882507    
   558.224670       885.932678       83.9693451       865.365112       830.560913       670.110107       899.538940       274.784119       701.687073       396.791962       11.1837502       404.330048       908.984131       517.184998       192.342453       87.7552795       520.140381       407.090912       564.255981       373.653412       439.387787       585.435303       576.240967       983.992554       844.689941       519.047668       467.447632       979.260437       586.599792       600.654358       986.899109       686.946838       461.810303       157.235764       196.245392       966.593811       475.660614       206.378937       759.212585       364.904633       29.4356155       122.710358       562.816101       320.501587       230.487900       818.967773       155.944412       193.373474       414.511139       437.021484       55.9052887       84.8425751       225.495407       543.025940       827.708557       893.241516       880.184570       887.930542       663.929321       479.812378       137.889694       398.367279       504.209412       84.2112732       592.145508       830.584045       606.682861       458.405701       318.505707       400.744202       854.779846       775.954468       55.6163788       104.397995       965.334106       783.967468       394.840546       150.832825       720.831970       91.7166901       246.562439       854.722046       702.880249       823.703003       94.9087219       577.553650       450.265411       341.917877       757.288208       337.439728    
   615.705811       408.199188       34.7201195       241.177841       235.999802       813.253540       79.6547089       823.037903       852.485474       521.533875       269.779938       279.979340       695.318665       392.959808       906.559265       701.712524       325.964661       768.059753       578.273560       770.755859       681.770508       666.265137       585.609924       406.795532       988.879944       499.207703       96.6573181       57.4428635       807.487549       217.928482       794.287598       371.721527       394.177734       798.379578       169.776062       50.9571571       910.760376       478.255646       274.236542       870.533325       504.642303       215.310394       767.383911       952.327332       886.963074       465.528412       836.466431       549.965149       706.076660       818.340881       867.393860       620.002258       516.877258       941.213074       91.8797836       175.002579       232.888153       679.454346       716.411621       932.940430       635.023071       141.106979       511.782593       153.828247       347.858551       538.033325       495.307617       68.9030762       355.842102       347.460480       710.441101       819.252563       218.117767       556.450623       920.411743       320.035248       771.064148       762.643127       214.156006       507.252289       745.256042       65.5575409       859.162231       766.276123       627.675171       52.5608826       717.320557       515.672607       441.165619       478.926727    
