   287.630829       925.259155       990.233765       83.9972076       70.0231247       403.263672       412.268951       456.900574       322.630341       962.718567       917.389343       661.054260       21.6914845       459.568970       470.041595       80.2226486       175.344788       634.452026       910.613281       533.501709       203.647079       623.110352       153.949173       628.088440       672.771179       1.65553141       17.2541294       103.244255       933.746094    
   298.696625       309.044891       441.429108       212.028870       58.4856148       773.247559       491.566528       180.631897       432.910828       169.165619       852.510498       469.679382       198.597534       855.732666       60.0423012       73.0338364       385.234985       943.153564       969.585266       162.540924       782.527100       673.380127       676.088135       521.746216       353.050537       147.341232       843.932251       658.617981       773.839783    
   116.902931       102.355843       207.712814       889.441956       571.384277       370.531586       910.587341       817.904480       911.604126       677.528564       970.244629       977.191650       298.825714       804.274414       975.462280       108.929497       829.661255       810.812134       623.909424       317.613770       712.678894       984.463501       857.429749       664.754456       711.321899       697.255127       629.182495       816.143799       493.402893    
   82.0869446       873.542175       430.985809       986.103088       533.568420       340.389832       761.401306       545.662903       751.090515       898.526672       236.299255       584.565063       143.672653       839.334473       825.558655       927.466736       209.715912       118.186127       841.599304       148.323242       42.0391579       811.697754       768.614075       240.329025       918.088623       605.948120       376.409637       960.219116       879.166016    
   550.887512       609.845276       804.251099       854.131592       853.312744       333.635101       554.757935       280.708466       126.351479       961.787964       385.146973       195.665009       533.099060       723.894714       668.695801       276.632812       667.432922       672.347534       75.9363022       887.651672       723.956177       196.910263       586.157654       61.6418610       444.432983       13.0421505       887.853149       330.930267       544.393372    
   346.938873       118.218224       665.301270       603.677673       569.073669       120.982780       17.0609646       15.6712427       647.230652       925.742310       685.855530       515.689026       58.8862953       226.614258       658.828369       459.872131       691.094666       246.222488       43.1101913       219.210541       839.653503       374.056213       13.3534527       201.932297       706.055908       690.443481       733.375549       708.882385       215.995468    
   631.931885       901.943665       140.859802       156.300369       37.7759094       333.087677       817.283142       555.093628       85.6487503       73.9417191       963.911072       677.263306       882.499207       191.749680       201.580627       875.693665       101.281944       751.363342       425.043884       455.344086       205.082825       220.790924       481.538055       295.172333       210.091034       150.350922       305.266693       375.336456       674.378967    
   914.521606       26.2752018       694.662170       719.908569       483.902588       329.370636       458.034851       279.531464       219.647003       593.250244       259.721344       844.239929       207.669098       658.574829       242.856354       320.078583       33.9049454       94.4314651       584.689575       91.6977539       296.838470       967.397705       334.536652       182.801788       680.357666       836.651001       776.173584       150.069275       401.003571    
   926.170410       256.969482       723.913757       621.855530       307.172272       361.644470       207.429550       939.641907       433.857727       35.6865349       176.117737       975.822876       856.876038       351.690857       714.511414       333.377747       473.410461       999.235901       972.009338       871.594910       610.721497       475.244873       213.152908       438.828674       27.7226238       719.383667       762.430237       434.216064       423.436981    
   243.713623       726.370239       767.789429       615.530334       963.022034       122.673027       905.146851       744.258484       851.982422       967.952881       62.1943779       554.069275       217.153381       139.063995       206.634277       469.419342       247.579758       443.018188       418.954987       592.073853       83.7685013       97.8569717       546.813904       987.559937       624.847046       931.303528       761.424133       67.0653381       499.734009    
   729.190735       520.877319       404.181549       528.557007       284.101837       65.4514313       343.285919       12.7156057       3.08592224       933.627625       502.428558       873.325439       615.080627       29.4856930       349.502655       239.817108       692.847168       886.887878       892.807800       889.326538       863.699707       149.199326       913.768188       403.408844       760.488342       210.278961       676.986816       304.712097       109.828445    
   430.663910       826.543945       709.866516       431.274139       552.017212       110.417702       780.660217       365.777069       540.800049       607.389832       334.731323       214.604309       839.351013       287.335968       245.912323       41.5035477       771.001953       232.269119       851.919373       455.545349       33.6359215       423.089417       226.109909       490.640900       952.190735       433.967529       857.299683       808.785950       586.088928    
   483.548309       412.884308       539.089844       587.620728       567.216492       246.982590       24.9675941       317.036560       825.042175       89.0341263       995.928589       451.370148       986.618652       624.732056       496.379791       731.485229       590.273254       384.942841       389.031433       509.159637       810.483887       628.713623       889.763550       168.829239       918.031067       504.003815       607.037659       109.601997       320.088531    
   908.410767       161.127090       535.312988       301.749268       266.525574       337.717926       715.823547       919.772278       506.199188       161.862656       926.235291       692.435547       746.220093       485.168518       971.612061       965.555664       961.826355       360.922729       556.926453       545.915588       447.778290       195.253006       256.837219       309.534637       632.748047       440.854675       421.784424       944.417725       387.058594    
   390.213165       939.713562       843.182434       261.955414       716.623840       874.116760       523.336914       762.481689       488.875549       720.418030       718.454346       452.772858       799.371277       684.132385       310.459381       297.348633       922.680176       775.070129       669.432861       439.028564       806.273315       351.350464       719.127136       997.671936       280.424988       9.66255283       244.315262       822.758118       769.956116    
   19.7054787       136.270966       743.932129       416.945801       383.283081       50.5517159       591.545044       908.846375       568.214478       246.318832       317.734955       729.969849       336.096375       463.447205       530.000916       604.132446       979.381592       878.031799       752.500061       810.332520       84.5824814       316.359955       121.835228       751.982056       825.032654       89.5465088       8.18768120       751.100708       714.543091    
   326.253296       572.619812       633.125732       622.796692       482.303986       696.095154       477.693298       929.869690       885.274597       573.602844       560.399292       1.57621741       480.089874       436.288940       893.060730       512.255432       667.257019       865.088501       930.381287       820.803467       595.059204       325.703674       778.515686       678.998047       398.141663       912.850220       874.394531       393.097076       788.835022    
   900.026794       207.200607       273.827271       474.861206       833.939941       308.033691       329.083588       495.629456       425.309143       160.188370       458.393616       623.244385       42.5348701       363.367584       343.991028       293.720917       382.502563       845.220032       832.693542       425.730072       415.663910       291.455353       476.535370       358.135254       566.525146       420.713806       226.329269       379.885864       635.700928    
   898.055054       841.141724       159.992645       661.181152       226.728043       781.340210       88.3162537       341.073029       280.750580       131.745483       477.866577       201.711868       884.134277       459.928345       824.244385       144.800201       856.774170       448.848358       723.297668       330.100128       638.032227       191.479767       303.318146       23.9927216       737.125916       287.541199       688.658997       110.341370       481.010010    
