   399.581329       483.065643       548.692261       51.4587631       806.357056       491.321655       252.675980       589.752441       167.463516       464.525330       744.714783       5.80653524       6.73597383       324.321289       133.958893       198.664230       732.348206       194.080032       134.525467       744.531006       329.340637       5.59110117       43.4781227       146.158356       35.5343361       669.372498       20.7068481       404.774689       927.227844       228.955444       762.119141       85.6156464       209.309921       81.7461700       689.253723       530.648987       399.945465       472.785431       905.169678       658.030701       837.861145       663.495056       618.990662       21.3575554       656.385925    
   7.84166574       108.200188       333.425598       20.1095524       947.510254       527.150330       766.439880       603.801758       105.292068       914.334106       389.043945       938.195618       280.033844       825.448914       511.780090       347.311462       302.021912       798.374878       224.319092       941.644409       757.639221       837.989258       710.232910       858.828125       982.522583       787.159790       992.339294       403.878357       276.309937       193.797729       701.878845       30.4633617       215.435150       36.1592636       333.657166       422.583588       777.773987       71.3531799       745.608826       706.580688       335.804840       399.377350       925.826172       184.354370       988.606689    
   421.019684       541.939514       47.9293518       575.415588       978.532166       85.0131683       400.267059       35.8113403       660.872009       780.546875       253.324905       809.943359       248.363495       759.541992       447.907806       446.280365       966.249573       880.003906       116.226204       735.863892       459.198303       921.092407       480.949646       5.97945404       289.023041       932.789368       523.756470       228.258286       243.950607       224.419128       510.708038       334.110077       533.451538       587.712036       625.444275       465.987335       81.9695816       46.9536476       220.017014       864.435852       914.099060       581.460938       507.171539       7.87072372       158.627518    
   472.880798       696.806946       148.828720       218.111694       697.912476       353.678589       222.267517       423.880768       695.151489       682.289795       836.304504       497.178741       344.103271       267.048615       81.2710037       526.944397       915.785461       491.638794       853.183167       386.160065       890.716370       992.821899       98.8869858       637.330811       148.837708       211.039597       683.434387       864.450134       452.735107       772.382874       629.690186       797.659241       189.636063       490.929138       336.183197       527.613464       496.495667       565.732788       780.601807       176.590408       606.731750       513.434326       743.427185       126.540710       26.5494080    
   537.225281       238.252930       966.960876       605.250488       555.266846       863.817993       806.739746       720.789368       100.105934       941.810242       700.666809       616.832581       993.845581       227.030228       546.385864       396.351013       302.599091       803.429199       70.2234344       379.739807       790.424072       852.965088       365.038544       184.391876       841.954712       823.603699       675.893921       15.5081491       193.062820       781.778198       5.50452280       9.66154099       984.420837       269.498718       577.446594       885.113708       380.767059       873.011414       471.999908       504.106873       798.567261       135.433945       257.897491       755.445129       481.661316    
   392.314575       138.050766       509.545715       74.4323120       822.652161       807.873718       371.424866       63.6212578       152.893387       927.781616       345.976440       448.138245       310.383453       505.620453       135.811874       638.740845       836.508423       614.007263       471.876831       578.960999       94.0784836       491.876495       993.392761       587.585144       53.5170593       501.756042       424.410858       130.404526       187.755280       902.849854       312.211029       63.0605812       979.986084       677.282837       209.118134       463.888184       72.7764816       760.289124       326.128418       323.868927       814.733826       465.785248       187.972504       228.399292       507.397583    
   693.247253       227.539047       309.928955       471.408142       737.054993       156.067734       932.341980       152.303345       530.225525       999.745361       568.813965       980.786987       269.659485       707.552429       883.215515       822.963989       947.507446       17.5775776       387.314392       604.178406       723.793396       991.794800       329.788605       290.126587       689.889954       348.053314       590.379883       489.251160       833.920715       612.707153       162.162460       999.822754       78.4098053       58.2806015       179.503235       350.565063       390.353394       836.507446       585.391907       33.3755302       949.092529       785.551208       39.6693840       292.163208       820.030762    
   192.883118       319.577087       678.684509       595.636719       687.136292       69.3330536       685.561890       407.823395       58.1033974       150.295486       885.132141       538.661194       558.230042       31.0147495       969.806946       670.717224       922.474976       811.460571       83.5026932       28.4027462       297.490295       163.643234       281.894135       696.639954       323.283173       990.652344       316.581024       108.787773       518.188293       605.750122       18.8393364       16.5427437       300.036194       621.362000       211.417816       686.286438       96.4972610       312.993805       481.447388       903.125610       957.336426       137.411667       211.420685       501.468811       26.7148228    
   15.1962519       800.541748       573.551636       565.049805       402.056793       106.147667       408.940399       167.468521       616.766724       494.704834       810.803223       856.402832       40.9101830       683.156006       698.914978       746.883057       504.533173       497.929626       199.584076       198.337021       623.151245       916.981995       252.111618       408.921997       176.588257       218.578171       601.270752       76.1771011       971.839478       477.672882       398.381927       429.739044       325.578583       775.237061       515.871094       456.556763       594.924744       285.016693       290.991425       679.031128       92.5468063       916.679077       479.106659       987.697815       327.831116    
   449.658356       760.892212       518.037292       898.827637       307.544128       740.935852       65.5835648       813.719971       297.456299       84.0335922       105.382874       283.459473       655.255859       85.4028320       769.895386       106.440628       923.521118       697.487488       135.771500       391.757477       449.305603       293.279327       618.232910       738.166199       149.372726       291.837280       654.868347       115.323738       797.607056       284.172028       94.6015854       407.314758       374.519714       728.014404       113.910141       698.182251       848.157532       866.687134       549.873169       986.094849       435.676117       908.356567       328.954315       873.618225       27.5892429    
   240.494446       571.816956       544.533081       334.334320       312.048157       402.509460       307.831360       165.550522       559.764771       595.115479       323.573944       885.131409       162.764877       509.819702       14.9653368       933.746643       374.069916       231.121094       299.629211       297.251923       273.237366       991.061279       468.565216       312.637726       347.220642       702.481384       530.288452       293.173096       139.999557       102.473618       194.093964       446.758942       861.551208       144.219101       107.655350       925.675720       987.832581       689.678101       266.164673       144.052612       280.606171       333.646881       884.088684       346.489014       827.270142    
   426.844574       642.577209       169.409927       282.393188       944.793945       903.691833       423.222870       995.495300       835.865112       945.495422       144.909348       112.598122       810.126953       45.4880066       79.6997833       479.361572       644.157776       663.331787       157.235413       698.536560       155.915649       60.6546631       808.530762       901.798279       648.642517       261.955597       846.263977       280.882477       184.117310       437.418823       220.240128       761.310730       433.710114       649.491943       372.378357       72.4303513       484.953217       56.1659775       548.686829       612.417297       773.451599       749.997253       162.916901       728.951904       560.082153    
   756.040344       850.610901       541.231934       164.574814       857.504333       90.5544891       129.348434       317.373566       617.783936       274.117096       269.265594       55.0058632       915.621216       257.767548       508.660522       670.210693       958.235901       199.236572       572.657593       670.697693       362.361877       43.7288666       584.609253       407.173401       733.683350       207.461655       306.772186       826.277588       35.6589661       84.3560867       343.455444       857.926758       929.557007       957.929871       978.643555       812.206848       224.578232       129.456039       221.383881       187.626663       219.524170       779.234497       400.892517       266.072906       440.921967    
   914.351990       535.911316       19.5226765       559.064331       124.479149       403.444214       790.563599       176.518829       855.521423       165.936905       824.419128       203.143509       994.402893       970.539429       985.862793       214.362091       576.577026       416.526733       786.170044       263.138580       962.219421       946.022766       418.533112       455.125122       621.216919       454.753448       453.580597       404.516785       962.432312       911.485168       742.272400       649.143738       159.769348       840.404846       824.818604       755.401672       28.7890148       224.355118       963.567993       318.703033       542.402832       18.1709442       208.758362       61.6007156       848.433655    
   700.736328       516.903259       502.181122       631.003113       417.071930       636.386963       770.226440       795.428528       346.245361       986.366211       714.659180       327.243347       778.333435       416.362549       665.605896       136.215775       921.690308       601.306091       123.179161       960.270996       572.905640       324.458069       460.465302       526.937439       789.508972       99.8329163       743.537109       232.915009       410.872284       118.897751       442.589172       884.565186       285.529175       419.822021       324.511780       147.790619       887.518433       639.366516       588.407471       225.550903       749.472351       407.229065       39.9341812       105.779205       670.357178    
   686.105774       698.230835       861.247131       900.300537       189.533478       231.071075       832.599854       102.976303       851.754028       899.710083       801.835144       610.640442       317.720490       157.038315       435.858734       530.011292       316.646576       140.223572       886.216736       508.760498       561.801147       868.674561       916.922363       365.615295       359.928101       493.145172       397.724365       988.013245       757.850769       364.361176       345.152100       23.8062859       945.217224       539.287598       96.7772446       642.995422       691.232544       425.952759       597.403625       862.524597       160.935593       170.852280       20.5423241       60.8600349       404.148315    
   513.869690       581.746582       320.043823       679.538879       683.307312       349.208069       530.138184       616.078979       565.585266       216.303558       623.960144       321.783112       540.474670       973.329773       513.377136       137.619965       114.295692       563.897827       702.928650       950.665283       296.105042       729.654907       243.300262       547.295349       488.018524       575.394531       151.913513       77.5929031       939.832703       676.712402       679.565247       284.136475       825.046753       534.977600       725.774170       21.1923180       307.730133       172.578918       351.314667       898.598328       396.064850       723.890503       361.993774       5.18417025       527.791321    
   666.191162       254.188721       327.464905       908.950256       452.563080       298.072418       600.974365       842.630981       88.1860886       30.9990883       590.792053       216.072220       794.934509       916.675842       396.715607       93.8192825       798.858887       111.823738       411.576996       983.818787       847.927551       352.219269       250.507050       671.344543       118.584663       601.133789       165.137756       656.883606       290.342499       18.5248795       605.736145       425.344330       78.7099075       666.611267       609.293152       986.031616       986.102173       36.0880470       386.879974       637.351501       848.096191       615.185547       109.432884       837.144287       823.311768    
   596.929199       92.8701401       345.268646       834.489624       10.5467377       253.928635       676.544983       745.877625       51.9750214       41.5772667       928.258057       892.414246       774.967224       339.331055       805.513733       138.631210       316.214722       274.518646       872.010437       863.635376       375.511688       819.625977       296.840729       20.1682625       303.393402       152.118637       385.972015       33.8341484       37.5572014       45.8502159       6.00982189       623.909546       475.481079       79.3156052       624.163452       462.985657       270.988037       517.902283       398.762177       488.002991       555.949646       904.327332       488.232697       652.775574       14.1299791    
   783.389038       696.150513       464.516388       329.367554       988.434265       310.608185       331.237091       503.066620       554.200745       826.718018       810.425232       423.996063       775.328308       946.397522       164.253021       80.2391434       911.661438       910.218323       35.9874153       252.415298       832.045044       322.120575       211.266281       183.380676       803.551880       717.437500       380.627563       57.2444572       875.717285       607.225647       722.284790       536.056396       425.825348       257.697998       953.098877       151.561661       900.944763       284.329163       818.778381       395.086945       550.766235       474.586700       754.748413       347.557983       614.094055    
   194.102127       921.132019       944.726990       754.388916       760.625061       370.661316       396.825226       239.825806       488.156555       483.092072       976.239197       616.405823       975.754456       272.047424       329.468201       45.4387016       906.876648       24.4614601       113.544472       802.461914       66.2490997       630.283630       651.052307       466.790527       400.523773       205.677917       301.094513       995.498230       89.6617279       104.056328       295.156311       919.382812       970.772095       727.968262       291.093201       293.073669       98.3599548       894.218201       61.0985718       910.464600       916.934082       15.9386005       967.786438       452.050629       556.061401    
