   972.079224       753.953796       258.330322       279.289825       929.916504       274.704010       606.527893       702.125671       239.478302       682.832581       991.758850       668.379089       930.343262       168.676987       394.942474       80.4955444       621.534912       958.043701       855.544617       967.349548       441.321533       35.8161049       190.818451       994.463318       371.320496       578.306702       974.755432       902.395996       991.319458       266.155121       355.722900       62.8170395       867.400574       547.938354       357.070343       493.565216       254.099640       928.895752       663.355896       368.706268       382.164886       103.887756       535.120850       621.114563       109.079308       177.966125       283.986969       330.437286       178.901825       703.450623       4.95611286       568.771301       669.630249       108.486954       187.915756       903.109680       576.645264       389.150360       55.0959549       728.713989       650.220825       441.091736       777.017517       94.0426941       340.223083       107.521729       220.112946       378.987518       499.841980       893.914001       910.801208       462.198486       893.742371       338.112640       214.419189       344.522369       963.119446       581.931580       38.3930931       85.5456238       126.712975       216.429016       608.658508       763.322693    
   838.393921       2.14653969       982.432739       492.285645       495.483643       399.316528       528.961975       779.078308       149.250900       344.312592       759.605652       241.561249       345.825806       406.900391       930.773865       736.612488       5.57585764       71.3115005       362.975067       821.023315       982.502930       953.031616       423.914185       735.774536       733.338623       86.1372604       778.913330       291.429626       218.281525       318.506287       586.129395       615.970337       562.926025       377.163757       106.973145       313.422272       704.454529       252.068802       125.657837       861.755310       685.879761       244.329315       169.392365       784.353821       704.806152       678.750916       902.480530       594.233337       893.719299       838.695862       723.950684       50.6669960       280.676727       297.426331       639.458435       605.438843       97.5560913       350.309296       993.058777       888.036926       743.598755       534.244385       660.031433       764.777039       508.914368       143.553452       991.695251       992.351135       300.940826       343.114471       244.569458       314.294098       851.236877       762.884338       707.691833       744.198059       113.922401       326.402344       709.066223       917.806458       421.471893       752.810852       200.431107       674.100403    
   671.378601       76.7490311       925.572632       371.979645       942.920837       912.381104       119.125389       113.880547       476.391449       744.649780       53.5911331       97.0897980       391.516785       128.781342       994.642761       674.824280       446.847595       350.615234       200.722641       548.170776       411.795990       821.249390       244.637878       4.03905964       797.244141       804.341431       752.550537       162.834137       735.090698       988.241028       388.810608       131.914062       724.714417       108.114799       435.134247       951.594727       189.455887       354.640686       883.116577       653.482361       254.151031       219.380310       708.468628       789.262024       206.957184       174.975540       574.751160       864.136292       170.817871       920.307251       516.040466       407.699127       313.567108       868.349976       684.401917       323.455444       752.433228       6.47659540       867.861511       459.372406       27.0167770       281.520386       875.901550       754.367859       970.071716       369.633270       740.197815       407.994690       928.589600       553.949646       625.083252       838.464844       23.6630211       214.888702       956.636780       483.420929       55.5021095       370.822052       119.560013       291.629150       409.833099       379.808685       35.5117683       768.504639    
   934.846680       611.159302       795.551086       745.113098       171.017349       34.5964432       178.993225       447.914276       353.564575       770.762634       63.2964973       218.185944       135.226364       689.126282       756.098633       36.1813545       543.610046       242.423340       71.1010666       13.5200596       937.760925       680.337769       276.041046       52.6146545       872.620728       357.907898       374.510254       576.692139       829.845032       920.024841       488.771057       308.289856       406.459198       746.624695       749.176025       226.301407       336.490204       468.309174       644.824829       693.167969       244.622757       825.354248       831.368286       177.827744       955.427002       503.322784       844.531799       212.295807       405.869965       374.700500       237.627823       695.370300       210.350235       663.013123       504.391937       404.224792       77.4739304       643.830566       28.0332108       227.634018       59.4468498       578.737793       227.033569       344.812164       459.859863       56.8056107       520.058350       727.666870       173.306915       727.382202       644.811707       645.686279       958.430054       245.481155       98.3471527       601.800598       524.502869       379.787140       718.304993       854.827332       923.280090       751.957153       283.098328       553.994995    
   626.112488       197.455109       171.602020       206.647720       612.013123       272.850494       231.146576       47.3845749       583.185425       127.955864       279.222168       376.213898       709.782288       649.808594       167.032349       314.459808       468.149414       800.204590       810.598572       484.270996       677.948120       481.929688       215.831711       506.069122       832.676331       16.9195442       551.153015       257.662109       292.203247       501.745728       269.511322       187.001144       809.266846       151.023376       782.159668       511.922394       586.292542       871.219177       84.2913055       555.003052       300.276001       393.033722       862.588257       586.598938       70.7843475       846.874207       898.039673       740.624695       685.006226       356.444183       351.082611       741.990112       646.550537       506.420319       829.379456       39.2809715       585.260010       549.370300       118.245079       431.328308       992.364258       315.710846       34.4970627       548.828796       520.568237       246.717606       976.265320       252.429642       950.568115       796.032654       959.103638       213.629379       743.058105       205.016251       325.587799       437.607269       441.472290       797.647339       394.348816       954.002563       45.1326408       787.952759       538.342651       721.156067    
   580.400024       656.562012       863.797668       829.826172       995.799927       628.672119       37.8104477       705.752319       519.911377       234.208206       688.854309       342.564270       839.251221       870.357605       435.568512       910.973389       972.917786       166.270950       755.145325       759.262268       947.288086       188.423615       487.560028       983.621155       289.772552       574.880737       486.995972       897.718262       759.271423       442.408264       279.135345       949.736572       777.381470       307.121521       278.944092       397.860596       735.359131       554.643372       484.657501       366.617157       423.608826       513.438965       242.452759       785.018921       6.03399706       780.619385       625.556824       950.196228       142.029800       959.424866       251.980194       210.212570       816.819702       921.918701       199.268555       846.050476       744.760986       906.348938       961.403503       941.667542       628.825745       523.108765       799.825134       823.154053       616.393311       594.576965       510.682037       813.970337       350.047485       235.277695       72.5069275       486.651184       953.774841       553.990173       756.069519       188.385925       160.942627       322.171967       806.070801       49.3676605       929.167725       818.903809       385.497803       347.800140    
   965.911499       974.749084       977.249451       545.133301       405.503448       990.636475       928.153809       553.302002       342.631683       860.072876       231.887436       938.278687       632.320618       572.493530       714.053589       945.904663       302.314941       753.478027       608.456543       908.070862       408.530243       360.051361       64.1928864       845.926025       789.124451       650.408813       537.494751       242.059464       749.409119       447.701477       925.576111       171.744629       98.7470551       536.849304       605.794189       668.052246       932.135437       948.504822       508.786102       582.284363       598.698425       828.302551       105.733292       15.2865820       842.392334       286.605469       310.895020       530.263306       753.661865       381.819305       529.150330       22.0314274       689.673584       199.320175       906.927917       79.2891006       178.966019       353.781189       184.801422       9.01208305       841.089417       51.4144630       232.029510       418.164825       97.2309799       711.906738       164.247543       182.997864       207.679703       621.241333       308.885681       714.899597       298.023163       905.018921       16.2524624       689.510925       128.583771       232.987900       106.503868       339.620331       411.915070       45.8314018       727.982544       658.588867    
   28.6248493       684.034790       446.333954       305.792114       494.385437       322.250549       37.0963211       952.502319       763.496826       922.601013       788.104675       19.8834591       667.810059       134.483841       738.049561       46.4421539       173.194901       674.307983       70.9085007       896.726257       445.550415       547.375183       674.603516       126.456520       513.265564       862.643616       789.120544       293.311249       784.028809       266.754639       759.830017       837.048706       395.323578       259.201050       144.494431       612.785828       126.894890       171.152924       621.289246       943.440613       757.898682       228.662659       193.350967       65.9784622       486.425232       152.843430       97.3032684       115.984924       320.043640       757.978333       690.985046       949.367676       776.648438       308.401733       634.852661       628.878235       172.633881       301.622650       831.166321       222.747284       138.340637       799.093811       648.897827       314.408722       63.1215553       645.444702       701.949646       182.342453       161.375580       889.943909       215.972900       451.900116       202.333160       929.475647       860.827820       926.502930       95.3108902       467.070648       522.969727       227.801468       615.563721       929.691833       28.3783932       412.719666    
   959.179810       824.129211       642.145264       295.728180       175.535202       853.868286       611.747620       912.091553       948.497620       875.683716       862.868469       80.2194977       554.989075       681.149597       804.698669       118.709709       488.806671       169.427307       943.774353       859.008728       91.3969345       739.854553       947.572083       94.5406723       215.339584       391.942780       974.887085       888.765137       589.242249       439.125275       893.076782       223.651047       849.763123       330.375763       546.442871       153.596848       679.440186       328.870758       614.758606       131.520111       38.3940468       455.581055       713.052307       462.130066       754.656189       313.461060       437.236542       910.104431       562.246399       904.129272       915.651794       324.225006       25.5843601       933.520752       627.077759       13.2475815       200.241699       329.657227       697.824707       733.193054       330.511902       774.172852       211.087830       990.749695       683.210938       797.676208       638.601746       393.939789       537.736755       905.559082       86.2076416       886.205200       676.110962       205.363037       546.763855       125.061256       733.119812       402.799805       128.286392       837.599670       256.406311       702.877075       209.839996       815.454102    
   80.8286438       935.827087       692.041992       147.061539       293.861572       431.590240       366.092682       897.608521       310.443909       956.265625       22.3009281       135.597458       861.778870       163.987869       433.580078       667.284180       539.800781       307.030792       865.071899       986.637085       716.052246       704.837646       671.647827       596.970520       958.384460       484.091003       679.707214       955.849426       549.708923       267.321686       21.1939850       479.695190       358.218506       473.950714       875.315308       299.571442       105.762772       355.814545       190.117905       221.838562       835.620239       727.310669       568.926270       556.046448       667.427612       154.947266       779.976685       470.789062       946.098511       219.339462       891.969238       29.6617069       922.634827       480.737946       426.869415       76.7152710       670.923584       776.861938       551.330566       546.607544       161.824905       150.888260       118.894531       238.430725       856.467102       342.006470       216.651825       522.441162       395.887115       392.634979       596.323486       217.422409       887.167175       521.023560       537.352051       846.901123       717.607971       246.758286       252.674133       185.533173       42.5645218       209.223587       137.743927       75.9364243    
   378.948578       985.908203       121.353271       865.012207       755.019226       602.493530       324.786041       196.914673       559.719238       598.284119       945.598267       683.480225       994.202637       52.8932648       911.524292       929.269592       956.446106       528.886597       694.816284       173.547897       424.966888       110.259430       974.267700       715.351685       228.104904       480.902313       573.218445       687.462585       829.218323       932.801025       897.914368       883.937073       718.051331       461.937988       594.104858       729.220459       107.548111       464.301910       931.438904       841.182434       202.053711       705.339783       678.014038       700.519348       764.723938       446.463531       570.413147       996.732178       585.096497       798.341858       252.922684       717.323608       768.000977       703.409668       843.098206       489.112061       374.321442       344.614594       346.174561       686.775696       815.857300       36.8903580       600.624512       115.469383       907.981506       911.912292       764.961365       253.810501       273.614227       153.695816       586.471069       267.678406       985.198608       806.618164       236.000931       38.8882103       164.681396       678.716431       192.624390       15.5670986       309.137543       270.528137       937.216919       799.602844    
   25.3285561       802.145996       95.2031708       584.088074       523.613281       30.5472012       373.612213       805.343567       564.882568       868.655823       594.372375       172.750229       182.602661       230.128845       923.309448       55.5355148       342.163361       999.151917       83.4443970       501.230804       849.333191       613.680664       896.155884       815.443420       776.082153       949.664856       758.618591       361.682770       19.6640358       119.555367       101.554008       709.363770       458.266602       943.445557       155.838898       680.497375       379.896698       741.930054       409.878632       735.062378       976.317261       349.970306       753.863708       66.8805161       44.6458588       441.394287       482.156494       885.559937       362.878540       491.939148       756.210815       187.711807       359.990204       438.111877       110.782417       645.433716       664.042969       348.426849       106.771584       91.3660889       216.500229       635.287170       29.2422123       961.202759       703.965210       459.105835       105.044418       789.258118       140.681351       164.469528       531.478882       192.488922       847.046448       550.551880       702.987244       693.371216       219.718582       668.263550       493.386627       650.053528       945.885498       211.842377       211.958664       847.620789    
   156.187119       682.811829       419.572754       790.748840       98.1420746       935.850586       329.707489       832.341614       451.838593       715.222961       291.392395       249.539688       91.6950150       174.443146       673.171448       879.280212       394.328522       88.6024857       783.124023       424.915253       130.906967       134.559280       585.863953       308.371613       72.5135345       978.008545       588.235962       590.035950       569.692993       644.785706       501.861542       814.423218       813.085083       198.207458       52.0748787       671.091736       742.475281       983.372986       197.533768       511.766266       53.8370514       91.0546112       606.972534       289.591766       611.094666       596.673401       933.459534       354.093109       175.835968       830.531555       690.270569       764.738647       501.466431       468.235352       808.676880       871.409424       814.903320       753.174805       475.491089       499.769318       156.837296       338.534271       964.913940       539.893188       968.081421       684.880432       843.866089       701.511902       353.704681       466.627502       684.165466       103.817253       989.993103       140.890350       226.950684       890.325378       824.332214       952.871399       683.816833       700.817810       901.624023       963.242615       506.363892       808.816772    
   997.055847       178.323044       913.179321       286.634705       143.095657       664.837830       450.972534       606.391113       170.374847       669.988037       619.916199       791.048157       423.174866       731.952759       505.363037       128.812347       238.878571       311.008636       977.026062       281.626770       380.959351       211.167130       715.105530       158.775955       81.3183365       852.560242       715.389343       510.713165       382.392822       655.483582       998.119385       652.452393       299.876984       804.139038       566.855469       317.992859       759.987061       261.128174       504.645233       352.204926       269.475677       332.348572       46.5871468       542.544006       356.265778       115.471886       600.058105       108.388351       661.882751       864.985657       784.518005       456.985077       322.092407       231.243820       965.741638       900.005371       561.401001       490.742584       902.882996       44.2719765       992.075745       640.010132       390.493530       696.161194       986.358887       815.209473       443.283722       940.905640       436.161530       790.413391       666.041687       92.3916931       459.125793       505.508148       124.302177       726.645203       56.1322746       461.248444       679.319641       382.714020       387.720856       603.070557       181.193954       746.926697    
   671.922302       577.458069       214.692734       522.617432       396.368652       735.640259       677.495483       533.444031       43.3506966       195.437057       611.692078       282.070862       198.353287       925.317200       7.15886259       300.023590       4.65570831       46.4587669       21.5480995       132.946686       963.344299       129.271088       382.601349       864.764648       445.518433       950.833984       70.7410583       573.657288       537.163696       823.533630       792.347046       354.415466       888.677673       691.553955       89.6136780       559.326416       874.366455       376.705627       485.605652       273.005859       770.412842       555.052490       730.837219       581.077454       974.276917       976.365540       591.042419       828.462158       886.512878       990.681702       807.231628       41.9215546       763.181946       447.020264       771.420593       935.602905       58.4373245       264.900177       173.617264       878.785461       236.843796       442.562439       782.833252       82.0851593       343.781097       763.520630       451.247498       188.845245       328.427399       402.044067       439.221710       800.770630       623.988281       514.315186       660.933228       833.240723       98.1140900       679.148621       181.831207       185.233612       497.745453       502.707153       963.913147       658.863464    
   36.1273460       641.690369       554.477966       332.237915       920.703125       550.264648       859.255432       368.725861       293.599976       677.362183       554.062195       876.701599       938.599365       902.715515       272.022034       840.883545       752.466614       873.991821       68.1035690       217.473251       33.9783058       763.359253       463.546356       785.161865       546.390320       524.915649       296.051880       529.177795       129.220901       448.258942       222.629501       225.026184       870.735046       236.282700       959.200623       541.777771       192.368118       615.536255       116.608719       941.058655       262.773865       695.496338       227.577087       838.763611       923.978394       621.921387       441.018860       467.482147       584.259033       791.084351       902.585876       310.640106       946.178162       507.655823       223.707321       302.848572       47.4884796       437.871246       459.098206       168.691101       109.698936       298.753845       790.077881       950.229614       95.3378601       673.704712       427.488983       189.941238       92.0622330       2.34643245       109.756691       152.618408       452.645325       892.472229       160.890640       80.0850449       430.176544       171.879669       862.567261       201.756882       390.345917       660.468079       24.9252567       3.39085245    
   371.759033       605.899902       694.350586       429.251251       578.481628       296.034546       222.735138       692.947693       877.804260       281.383423       118.297417       799.006409       696.292847       139.012787       921.010742       826.358093       262.852417       3.08193278       638.939697       408.438599       241.261139       356.117340       323.949860       320.819336       885.852234       209.302902       267.686646       492.436218       709.590149       134.180222       721.292847       465.738556       698.749023       430.531372       501.528595       441.168610       76.6871643       135.193863       13.4689102       927.350769       747.074646       241.274185       452.930481       668.845459       930.806824       25.5026054       175.986267       101.405441       109.969147       448.854492       622.043396       851.488647       589.355774       288.515076       36.2256546       799.727051       546.128784       225.673080       350.039093       675.227905       8.08526421       682.402771       975.964539       608.486328       366.991669       984.098267       600.561218       854.766235       861.553772       888.578186       703.698975       758.403442       212.505707       471.392181       104.413422       751.658569       269.081726       321.380951       999.869751       449.100616       745.264038       290.262421       732.212036       34.0133171    
   237.672836       161.642578       59.2126617       400.352631       243.320450       178.471008       573.175171       709.109131       730.062134       122.904480       992.330811       923.390076       690.180969       558.815796       85.1927567       683.135742       569.271240       40.5829239       941.307434       287.852325       57.8054314       415.393951       780.638428       254.788940       813.506897       388.080200       170.882828       634.428101       277.262604       366.582916       919.724670       956.877930       650.874817       886.161316       553.203918       441.903442       419.492065       671.015564       143.718155       969.517395       416.221436       143.698257       43.9124451       369.127930       936.634888       19.0107670       611.709473       410.367981       756.496094       369.736664       968.987549       834.565918       584.716736       575.825684       917.082642       875.805420       682.108887       248.422379       389.838654       732.561890       565.080322       338.485992       956.672302       908.603577       838.886963       593.284363       293.032043       723.199585       104.273605       870.799866       103.407104       791.545593       554.224304       862.257019       135.044342       232.538620       894.130737       726.893982       714.059448       333.054413       136.663544       365.675842       951.330750       656.883484    
   473.828644       861.305664       353.774719       653.521423       707.854309       774.530396       313.681183       591.242554       655.897583       180.552887       216.676132       688.619080       162.730347       52.3009109       191.609863       542.701843       133.961044       23.9731903       577.685669       965.058594       942.647278       861.169250       495.725677       217.634323       157.247131       162.953339       27.8552895       9.83648396       772.259460       672.405151       35.2194633       921.176453       508.201447       289.201019       949.961182       664.254272       787.579346       913.477417       12.5634680       167.395874       806.379883       446.325195       171.066650       220.137115       331.549042       405.369843       994.729919       27.9365082       688.830933       714.749390       351.242493       297.076935       501.334045       60.5443268       478.231812       508.209106       246.710770       812.123596       555.361450       396.152252       843.446045       404.739075       544.769897       296.871399       24.2581139       437.435669       115.071205       932.154053       575.437317       375.478394       455.822357       439.972870       388.903656       703.506775       471.477386       498.196320       813.651855       112.269432       849.897522       317.445160       567.065735       660.923706       112.893883       77.5217514    
   406.858215       663.314880       381.456543       361.632690       496.300812       104.318146       531.674377       545.742065       469.899078       594.263733       685.735229       928.487732       117.412277       750.385620       914.424438       30.2296486       967.963318       954.173096       802.716492       394.501801       655.843140       186.581345       246.988602       608.164734       531.775269       907.968140       252.049927       533.466309       876.560547       879.225037       70.3477631       771.262390       486.362640       866.758179       212.409012       220.956940       660.801575       278.000244       90.4540939       757.651062       494.635040       719.397217       413.649200       126.173920       670.449646       319.258057       604.401489       366.822052       218.457779       760.237305       1.99249673       809.992737       199.409378       79.5416336       486.383728       859.511841       209.842911       16.6277733       475.885559       921.712341       71.8606186       69.5273514       531.486633       928.834656       464.183136       506.069183       746.425110       240.701477       227.661469       997.546265       810.035583       757.466675       552.186035       697.380127       369.204865       960.606445       758.870728       443.642334       801.071777       11.4727221       929.573181       251.521225       10.4095459       697.788757    
   407.747467       493.172394       142.727432       138.743042       178.010254       951.918518       268.442261       575.374084       495.598785       876.323364       164.321320       490.295837       565.461670       172.594040       955.882080       709.004211       849.797424       210.850296       880.699036       214.937225       565.248230       837.146667       195.274689       640.198608       674.755005       194.263306       78.4837570       399.544708       401.267609       605.518799       985.499146       400.868042       747.688599       407.342377       227.057571       222.579773       441.341461       926.823303       344.079285       890.051331       72.4323120       929.973755       893.446533       239.228928       45.6988525       730.028259       518.231934       269.093323       253.372787       563.739624       584.760071       202.341553       516.672913       744.274414       955.602356       707.676636       673.458252       678.906372       610.129456       495.106415       544.791931       275.702698       259.124054       730.057068       936.498840       732.142578       789.722412       108.055733       202.580032       62.6627007       914.967407       889.122253       962.908997       610.584839       721.912720       230.069107       153.686646       394.736511       741.846558       728.922485       25.1409283       881.833679       180.423737       987.676575    
   850.143616       310.146118       949.304749       779.256775       263.140656       233.749527       843.963623       703.139404       717.593506       38.5059319       156.700806       262.740417       23.6061554       972.758057       725.602600       798.591431       840.610840       64.9058228       106.667381       842.438721       88.7693329       478.129120       113.955093       232.124542       311.679474       627.931030       923.074280       334.391235       389.466431       37.5119476       278.082123       890.337769       469.791901       277.083374       274.674194       435.066742       947.526917       40.7036209       746.065918       978.917175       780.102844       578.702332       526.976135       36.7045174       173.972214       910.119751       694.886108       226.607880       650.860840       395.693451       684.737610       998.679871       680.358521       858.004883       958.957153       298.029907       913.801086       722.954224       544.434998       515.801147       784.640991       43.0443344       84.2149048       876.160706       570.212952       864.346313       658.839478       564.317566       405.748352       929.731689       426.388214       857.318115       967.074585       69.8754501       346.936615       855.949402       132.297760       683.919495       816.450012       99.4534988       309.736816       958.859314       541.290771       930.360718    
