   427.647827       597.320251       722.865173       649.651794       490.452362       604.196533       986.680725       606.991577       507.888947       949.705505       454.744690       912.607117       872.047729       609.666992       494.699524       447.641266       115.850533       673.654480       76.2245026       873.233032       659.809814       254.547546       112.040604       714.466492       430.666168       37.8611183       950.977417       999.647705       551.522339       372.182037       652.892456       550.525452       342.498016       480.061523       114.661476       755.691040       640.124329    
   142.818298       542.989624       485.837280       391.795990       533.751648       582.133728       623.241394       665.171387       583.307007       857.084900       536.072754       955.194214       221.266098       612.660278       990.431091       666.406250       707.674927       300.069305       770.008118       291.415222       749.854126       280.427917       502.038116       548.077637       166.675446       475.137207       739.479614       767.305542       237.337830       697.069519       576.449890       443.349518       272.730469       130.972595       523.013245       956.037109       958.787903    
   498.056152       605.948914       410.800690       692.219421       387.819946       721.765564       201.326187       771.140747       753.006226       159.050583       545.449890       152.424591       203.061096       577.555054       568.303101       213.810455       334.066132       309.920624       253.382370       225.017426       611.822083       589.172729       744.317078       39.8426590       566.580505       572.642700       110.545250       416.515289       25.6776676       515.783875       561.081726       322.642883       928.565735       503.169464       783.077271       699.652405       880.284607    
   862.310425       548.679688       25.7219696       575.964478       87.3716888       205.538406       634.483337       953.200562       757.202759       342.334503       718.041504       603.686157       107.114380       653.161987       23.8044395       983.370544       401.147919       307.181793       428.228027       675.253479       966.672546       534.947021       8.34148598       620.782959       97.8956757       634.273315       875.775269       198.568649       449.853058       523.060242       531.419067       298.091888       470.273804       754.310425       179.221466       573.225647       199.493866    
   106.109383       457.581116       665.340515       998.592590       255.030807       36.5230827       87.4320068       379.560394       942.688354       828.477600       342.078979       129.655701       12.5011845       66.6819916       158.132278       68.5821304       557.810852       524.405823       822.539368       740.452026       668.006042       654.355286       952.212646       828.909546       762.548523       478.131775       400.981598       549.949463       405.536865       615.802856       62.0149078       673.101074       433.510162       849.529419       878.473389       905.376953       574.106812    
   737.205139       768.921631       685.860046       287.090149       361.727417       699.409790       846.941284       976.232117       871.470642       85.0067978       404.040131       446.153412       668.531250       719.766663       400.517456       556.092957       105.833267       715.010254       992.603699       797.693665       342.811707       825.889282       804.900696       107.178452       544.914673       744.467346       665.844727       964.771606       760.109497       616.684692       717.166748       138.816879       842.891357       436.681427       508.079498       687.193848       889.554199    
   113.642899       997.030029       177.637329       736.855774       931.099060       487.279144       750.736450       210.071152       904.338440       530.811279       64.2737503       55.0626106       779.379150       738.938416       466.834351       964.671448       451.322296       535.503662       591.061340       602.690857       202.339111       191.995651       54.2822723       57.2743492       233.312897       384.060455       268.957672       344.546967       153.925186       794.713745       126.758888       419.874481       452.329437       982.328796       632.020874       366.157684       916.844666    
   730.841431       964.831238       925.833130       200.241516       295.907104       558.204651       628.316223       60.8310356       733.910400       575.779907       528.989746       343.314545       108.157608       147.661224       302.215027       586.619873       987.971008       975.622192       346.703430       38.0206985       717.247620       504.358154       810.862000       679.868225       911.830688       983.809448       866.567993       616.114502       836.908752       872.916138       607.519958       784.192261       936.371277       577.693848       599.130310       905.020325       122.095734    
   22.7636528       941.650208       435.283173       713.370850       503.656494       744.976929       218.790100       589.303772       837.651428       727.971924       915.541199       686.831787       93.3631668       582.614441       980.154114       752.181824       12.0996122       778.186707       271.030975       601.620239       23.3545780       892.359985       820.633240       466.566223       4.85631561       653.471802       80.6476822       420.209991       139.275909       177.562775       573.281250       733.375244       21.3147430       820.229065       18.1021099       592.185547       745.557495    
   800.250366       240.763397       380.433014       609.935913       534.074036       704.249512       239.902618       367.682159       790.960144       593.438416       85.7032394       920.777649       330.249542       948.157898       385.686493       376.000061       886.604675       765.882446       45.1750374       220.597519       98.1147461       652.867371       747.227661       303.061279       101.738060       302.235016       940.774231       581.710083       175.166153       504.469147       915.589600       488.692505       754.852661       376.342285       794.203613       808.622925       458.935822    
   713.937317       371.121735       361.261597       112.273720       179.950882       292.894440       765.328430       959.580688       37.7644768       911.908447       862.884216       793.509338       466.416840       243.854095       461.968475       197.522934       54.7399940       564.887817       606.185486       274.647980       56.2318954       55.8902855       95.8280334       872.723999       82.5747375       542.312256       177.631973       424.077209       225.698456       65.5238419       782.055786       738.984985       821.156128       545.889343       994.608704       616.870422       748.799316    
   824.947632       493.351379       120.691841       617.112244       722.119019       117.190536       335.150635       201.471771       40.4984894       82.7271729       12.0872860       960.544678       495.274628       798.364929       627.817627       260.856750       348.048157       315.683167       71.3173904       626.449829       895.223267       262.898193       537.192505       344.108765       357.274933       786.073181       898.131958       845.575073       666.584778       513.894409       58.3821259       415.295502       852.579529       305.493622       739.495789       138.011642       124.008858    
   324.627228       519.116943       527.359131       525.050781       527.023987       101.238419       345.326172       451.865692       68.6400070       255.385574       317.906799       18.2317390       24.7058926       940.640625       927.565552       188.757126       408.497498       808.671326       491.478027       166.487808       861.434265       774.726440       441.626923       454.659485       312.063232       225.556549       86.8256607       448.963654       583.819214       557.154724       576.849121       406.759247       118.440208       979.359497       19.9709301       86.9436798       457.452454    
   443.183136       563.007202       649.752502       651.242188       42.8155632       582.978271       670.638794       908.891663       795.037598       450.312408       10.9752827       812.247253       742.094421       957.768555       439.309204       357.457153       17.9327049       731.424805       360.782501       698.159912       840.494141       893.796021       152.002884       251.821991       576.701782       579.510620       110.585503       506.720367       774.210815       516.360840       510.761383       16.5450668       25.1131210       443.436432       932.356750       877.691162       770.457703    
   242.392380       155.943039       805.842896       724.429810       625.070618       350.680328       607.062988       198.005478       282.104095       117.343567       213.585022       728.952209       344.563934       467.533020       92.6945419       669.718140       130.966751       138.995514       152.416489       659.555542       845.216003       878.942078       912.445312       84.0647964       195.385971       246.383209       368.033234       630.551636       571.315979       517.368164       922.201660       248.491928       898.379944       436.723389       925.844543       163.086304       458.146973    
   333.093811       740.877686       843.570740       730.324524       442.836273       510.047760       393.232239       355.859009       217.329926       531.453003       236.401077       628.046692       167.969955       284.365845       25.0464306       286.352570       801.827576       266.056000       770.115417       192.780701       260.881226       897.714722       495.549255       446.978424       466.147156       13.2465096       525.334290       521.032410       26.8506451       255.519791       584.013489       746.051331       367.392303       161.814713       971.767761       202.863876       460.361694    
   540.268188       189.056519       765.839966       760.529236       433.663605       609.617249       853.631653       508.320038       93.6774521       866.166016       999.038757       825.975403       864.150574       733.528748       576.791931       510.850830       186.236343       647.060486       825.882874       774.026672       827.087402       506.887573       985.263428       714.869446       877.066101       241.771683       835.441223       821.765076       751.729065       773.854797       404.258545       595.744690       170.378128       428.679626       854.291443       402.330841       189.439331    
   848.458252       258.934631       624.383484       50.5660667       13.4300871       443.129913       71.8266830       540.690674       6.07675076       816.311646       4.69316196       178.275940       312.451416       879.318542       36.1206169       688.884277       807.933350       774.808960       293.942841       754.627869       687.606689       514.583557       342.094299       375.488770       78.8774109       418.076263       741.429077       901.629028       841.680298       403.218536       817.037781       575.481140       303.586334       205.720490       546.920410       340.209351       9.93788910    
   756.941162       230.589661       651.285645       712.993774       210.391266       484.621429       249.120483       670.610657       827.429504       861.773132       114.155884       35.2157097       461.903503       23.1747513       231.869644       698.025574       637.653320       682.101807       101.033463       718.966614       172.264343       444.393860       852.412903       828.346619       220.473907       655.431396       498.365662       680.605469       922.388123       290.881744       993.219238       571.926819       858.250549       28.5558376       307.903046       408.426025       849.267883    
   898.696594       900.125610       722.907104       781.114929       945.647522       574.050049       169.639481       289.884064       343.363922       763.349426       653.061340       185.695084       562.046631       439.094360       215.321411       325.792999       369.618744       955.327393       67.0328903       987.065308       827.422913       317.762695       998.903992       404.811829       263.844666       71.4819717       616.965942       225.683090       352.084229       789.323242       400.962128       224.882324       601.984375       635.660339       342.630554       477.968506       333.780792    
   523.830444       37.7621536       917.180420       833.275635       662.602600       46.9699631       905.446594       465.503784       735.698730       337.553375       704.790039       111.536911       80.3142929       919.863708       149.328369       432.333374       895.035156       689.193420       664.443665       260.140625       514.185120       270.454041       670.945862       141.958954       87.0450211       90.0821762       184.018707       804.432983       300.727295       416.057037       249.347717       715.661926       747.609802       65.5733795       518.790710       379.538605       603.415894    
   677.983276       384.310425       289.370911       816.555969       378.669067       764.642822       897.549194       202.454681       235.456451       271.893066       324.348328       120.898285       499.868591       259.139893       277.688416       716.049805       448.415009       511.409729       229.903519       414.628845       831.953674       815.350403       488.205139       73.5599213       20.4330597       833.087097       751.356750       958.076233       173.662811       703.930969       906.419861       742.606750       349.999908       941.858154       446.160797       766.705200       207.220795    
   184.774033       912.919556       723.647034       89.0073929       971.603943       869.018494       714.865845       843.154053       820.950989       990.760071       27.1999969       995.143921       357.236908       673.354553       170.939514       813.138000       896.580933       418.137482       235.526062       174.629822       27.6070461       18.9955826       395.978271       914.257568       26.8978043       48.2571487       701.727234       455.282867       969.032227       427.991699       70.9648285       374.234863       177.573074       117.791405       519.265869       481.852692       666.379944    
   109.496544       620.405518       643.256470       117.977600       44.3379517       3.49910545       319.599792       667.053040       928.781555       284.230621       734.643311       277.301666       80.7414703       112.405556       214.519943       969.453308       758.370544       554.889038       451.294769       318.827240       860.454956       583.345886       628.265808       544.377014       476.177765       257.945496       15.6174736       459.015320       978.330933       600.639709       730.394958       761.493713       899.226807       667.123718       151.712479       937.158813       936.823792    
   847.606628       64.2999496       775.375732       488.232544       287.047821       550.313904       604.907898       611.101379       220.186310       124.207443       98.8751373       744.234924       564.965210       452.591370       123.841774       697.850952       211.397934       715.789673       62.9647141       229.237869       286.373230       894.243103       795.393860       124.950386       376.472626       762.664001       952.633545       319.134735       695.555481       384.933929       692.912659       408.514160       862.926331       636.478210       715.833740       7.01946783       502.356262    
   86.2851715       202.577942       94.2112732       418.108948       49.0485611       588.043518       88.5799179       570.655334       559.728088       849.180054       113.986115       179.699905       16.8311195       662.404114       794.093506       505.403595       270.915039       863.789856       887.254700       408.362457       23.0788841       960.684937       478.686920       442.360748       77.0403824       790.123535       466.868896       64.9722137       209.445221       342.225067       61.1167336       979.554321       798.553162       515.398560       329.830566       20.2939625       657.375854    
   56.8784943       701.917664       654.256226       609.601562       458.711456       585.038513       501.210358       814.957947       469.164886       375.954773       756.872986       813.418640       58.2449341       834.277710       692.008667       871.407227       24.5862675       456.352783       462.569336       94.9079437       164.422974       468.703949       365.699066       160.761780       243.172775       576.865112       461.288757       605.346741       92.7692642       307.840546       140.393265       597.040039       793.768799       701.877380       652.368774       87.1703644       248.385284    
