   685.632690       615.119385       56.9092789       579.172363       289.475525       290.747284       662.688354       128.337723       218.527023       464.810486       789.974426       908.859680       609.496033       385.854309       197.262238       968.476929       206.189285       196.523041       565.667969       189.945221       172.533188       569.750671       181.773560       148.922440       64.9342804       34.6227036       779.481323       733.660828       518.869568       514.512573       316.281281       768.895081       981.684265       568.704163       945.058289       766.328125       623.836975       907.103638       780.391785       723.104675       575.682312       427.841400       680.654785       257.329071       549.439758       984.617432       495.031036       991.232727       213.668274       669.003601       164.069214       391.515198       993.773926       456.039276       417.772003       689.623047       639.722290       362.558014       373.443512       915.512817       156.464600       549.728088       837.755920       648.962036    
   385.185730       746.205078       827.125061       305.298187       809.520630       640.844055       952.029419       149.786865       362.022522       203.578415       63.2669029       40.2231522       210.153854       187.346024       582.901978       267.616119       124.369705       93.6448746       876.239746       519.144348       501.139282       934.213135       565.890381       321.516907       639.911377       151.318588       997.884949       78.0139465       201.072586       556.083252       25.5513725       982.630188       56.2714920       60.7181969       960.414856       137.233932       712.564148       215.644867       962.624084       725.683411       374.699127       629.589417       718.227722       684.478271       73.4151077       509.588654       629.170593       662.523254       558.318848       438.758179       775.337280       225.854996       512.853577       897.522339       545.489563       654.550781       668.074829       831.512329       888.869812       217.684097       958.888306       836.598206       701.522583       703.897156    
   623.480286       354.837769       908.170959       356.327881       652.453064       117.188393       402.464874       41.7297020       769.110779       897.794495       926.284302       299.429901       606.864380       469.095245       929.221313       781.740540       327.892670       760.195862       803.348450       831.140076       29.4761658       790.216736       825.371338       276.680481       376.433441       447.068939       840.460510       31.9881916       565.404358       906.426697       294.462433       409.724121       67.6188126       716.920715       293.162750       879.772888       518.074036       94.8328629       658.807129       298.740204       808.187561       475.701111       917.597778       767.231812       642.323730       23.9180527       32.4606247       68.3480606       217.150040       615.211731       565.601746       329.454895       131.169632       186.031036       128.405365       603.841797       114.476051       388.472809       106.933540       400.957184       939.205994       244.484497       113.818741       153.205811    
   528.114563       35.6473541       697.682556       465.850861       317.995636       340.955963       796.224792       717.402222       135.348206       535.971558       487.184479       766.875305       741.257080       847.397583       132.437943       260.007751       173.004242       430.286041       624.582397       76.0458069       333.612000       920.021729       778.171936       627.558960       397.306183       859.089294       751.847595       277.476562       24.2292938       972.990662       382.060028       553.313965       295.888367       578.389954       511.494873       184.489944       231.043091       879.052917       364.515015       772.163635       240.109070       263.145203       118.096809       771.485474       612.069946       71.6752548       423.489929       118.773537       512.621033       581.620178       243.288712       798.657532       60.4786491       580.730286       93.1763153       202.619690       910.799255       359.510986       425.503448       401.699371       544.297852       375.492279       38.5383835       140.406494    
   637.765869       522.071228       162.455780       913.522156       870.372375       442.968475       966.504333       303.770996       303.924255       308.103729       957.951721       999.500793       89.3341141       703.004944       209.809692       992.535950       785.259338       402.427826       566.610168       160.089523       546.289001       624.658691       789.347534       353.695282       582.892639       247.367477       973.976746       383.812256       363.772797       82.2229462       473.826904       954.243469       677.281189       764.365906       410.716431       434.964600       960.472961       877.119629       932.270935       267.650238       13.9590254       810.743103       387.515594       651.482422       56.6202469       800.533081       523.897766       226.487488       5.78337193       214.478790       246.982590       769.238403       358.960968       221.053162       167.878723       198.625397       848.239075       855.149841       823.413208       391.508881       787.244446       555.215454       728.155334       339.875824    
   47.3365211       373.274231       406.336731       452.946136       3.34226370       449.036652       87.7492065       965.410889       508.714783       301.344482       35.0757790       129.515640       608.315735       864.309570       307.011780       367.188232       788.530151       197.037582       128.483246       868.946228       326.363342       511.865906       66.1939011       959.514648       905.361023       482.549896       922.791748       461.479370       823.605957       290.760223       423.088776       570.239990       164.835861       977.920410       886.790161       656.004761       60.3311539       911.633179       322.724060       944.064514       507.021667       847.614258       49.2095718       441.483002       792.783081       730.803101       423.625671       171.894974       411.507904       559.693359       129.406494       96.4570694       270.201630       387.492035       937.297668       586.841736       819.211243       294.176483       400.110382       264.583496       333.722931       53.0794029       330.995636       673.522461    
   318.709412       873.032043       54.3345528       242.098282       799.753845       608.893860       389.213348       110.419014       527.564575       796.686096       933.524597       929.926514       826.042786       581.298645       458.754456       427.269653       490.479645       139.389343       646.574463       336.506714       321.923828       641.077454       331.262878       7.76229191       998.956665       958.590881       264.400330       323.814331       136.796448       389.849121       437.541718       409.777954       859.263306       403.182037       898.443420       69.2526703       676.006592       92.8461990       221.920013       633.648254       431.250916       402.499695       82.3742523       644.599731       340.148529       480.103149       598.710999       592.088501       299.190308       695.596008       225.027969       650.173645       977.351562       176.412308       178.150848       832.451660       626.670654       665.745544       62.9653091       609.745850       963.599854       269.723022       281.138641       32.1899300    
   723.160950       610.557617       839.599243       748.412415       693.203918       877.378113       423.402863       627.543457       267.250519       20.5763245       449.201477       217.215012       703.019348       24.4295444       451.467926       573.986816       424.475922       236.446091       532.516785       228.903641       698.222656       222.877502       890.862244       93.6673279       461.791138       315.258118       22.6618900       499.931824       422.017853       636.636658       47.0221252       167.442612       665.639038       881.765503       728.094482       80.6758499       540.440735       979.364136       613.022888       671.768738       731.654785       273.024323       873.274475       269.155182       459.624481       441.947327       860.110596       496.430389       936.216675       929.909363       278.532990       915.470947       763.849121       339.827057       222.667786       617.036377       332.180695       74.1704330       65.0737991       239.801926       124.669510       884.542725       984.218323       700.718811    
   818.123596       856.378418       520.839111       820.099609       551.870789       449.533508       580.151306       40.5590439       821.908569       114.363396       577.121277       388.740326       810.866455       622.021912       792.041748       838.028931       947.385315       823.160095       757.348694       82.5895081       723.956848       7.00857067       524.167603       121.061859       919.905090       231.483780       718.677063       956.703125       156.023361       491.774506       761.812988       455.870148       49.3079987       530.892700       859.468079       243.791687       740.826843       822.574524       305.540894       13.7354927       424.302002       519.255493       615.070435       62.2548180       768.365051       7.71668053       988.449707       413.061157       830.906494       800.369934       306.279449       989.351624       531.495422       226.824982       29.5234432       921.649780       6.97820282       363.254700       904.951721       865.322693       60.1289978       488.831604       773.924866       908.882141    
   939.099121       877.923279       902.018738       473.671692       549.118530       862.273132       350.679626       831.979370       596.580933       234.923172       13.5557270       366.870697       299.577057       301.423187       661.945862       419.154083       702.008240       552.359375       480.067413       528.727722       442.082458       945.451294       286.061096       203.946472       827.588989       651.959351       162.796204       111.378342       158.439651       482.827026       216.689468       518.764404       166.863907       131.570602       316.530060       604.902283       264.615601       282.628204       195.670181       815.831665       587.396118       343.155640       636.932129       251.357239       717.958679       519.869202       147.659790       327.450134       539.373413       706.018677       735.384644       766.188416       19.9766464       548.344055       970.470581       672.650146       342.380524       205.474152       364.961365       753.320557       557.076660       709.994385       742.817505       686.712524    
   522.602905       388.015961       77.0791473       297.495544       709.192688       956.000427       581.051514       907.469788       592.818420       197.423065       750.940918       292.919037       387.056580       736.419922       591.098694       137.633301       281.741119       612.350891       649.054626       282.082367       599.558594       307.002197       828.603821       707.029663       571.683289       362.019958       853.635681       103.406868       280.829071       801.302979       924.478699       215.435928       375.944275       284.037933       147.977997       226.848083       28.7479286       260.864075       303.808319       283.962372       107.576813       750.930542       788.047058       761.557800       162.730576       903.640564       294.927124       327.703400       804.045288       166.383545       349.400238       323.002838       279.046112       555.822327       315.891327       635.881287       130.961044       393.235382       740.371338       785.872131       909.572937       359.037231       196.126953       805.588806    
   980.244995       399.412872       676.705383       772.152283       197.529236       626.322144       367.687164       237.308182       787.130005       419.565552       421.941223       684.916687       154.521881       802.963074       591.154053       365.072083       965.478760       528.032166       429.151520       901.916870       850.515564       114.140755       531.195923       597.193726       739.924500       43.4752045       374.769684       702.953308       150.760071       101.836609       312.310638       285.380676       741.887390       925.748840       791.240479       828.729004       990.480103       732.712524       697.465576       868.715210       985.029358       417.255066       993.391418       569.348816       190.668106       214.341721       31.6218700       955.070496       307.849823       570.207336       448.088867       921.052307       373.969818       61.8430634       593.485962       920.328491       970.367554       719.776123       845.083801       641.324524       517.013367       630.864685       171.657990       221.320877    
   173.259338       423.222076       174.875153       84.2468262       584.586487       724.423645       367.927673       215.205246       377.836456       803.866028       671.027710       372.827576       433.044891       996.817444       788.017151       901.053101       670.760315       52.3583107       310.039459       559.896912       768.540222       394.316620       883.740540       477.050140       257.064697       395.317200       503.857849       649.978638       444.206482       584.713928       256.197601       10.3272543       457.464783       71.9118347       768.470520       759.490967       966.333679       142.802704       242.874283       233.767517       12.2661600       201.474686       136.848495       803.150208       654.399719       285.290344       217.293015       58.0870819       729.845032       901.652710       30.5532761       306.627075       850.278931       989.193848       376.619812       639.919189       249.574219       933.096375       711.556946       63.5154457       591.731384       550.808655       609.354858       964.632324    
   158.471207       458.546417       869.928711       785.063965       742.304382       31.0965633       666.072693       168.696396       651.899536       739.491333       440.334991       115.769966       885.832031       23.5433941       352.725037       812.266357       780.932617       12.4974327       628.451782       924.818176       459.321503       990.700439       775.904419       115.587883       323.050659       443.999969       692.134888       243.861832       766.249329       889.258545       669.428040       231.225601       646.887634       764.794128       456.155975       587.102661       359.143402       301.829529       487.309631       799.022766       674.701294       800.919006       911.179321       595.117432       19.6378956       121.531128       484.747650       835.956360       862.799133       309.777588       356.418152       189.940338       502.939850       135.464493       90.3294067       62.4775162       211.040009       495.841370       745.799683       353.512299       961.338989       278.802979       674.855042       541.212524    
   894.950623       501.845825       214.548218       771.163574       797.032166       768.615906       121.482841       784.596313       817.866028       993.317261       479.007935       764.033386       131.526413       812.474487       566.575134       638.385864       155.342590       892.953308       134.372665       463.500671       840.178772       338.076904       49.9075584       598.629517       429.352600       921.208557       177.726227       403.423553       195.409851       731.512878       878.699280       991.503662       545.283020       101.447006       989.125793       1.87977791       555.119446       836.223450       236.292938       4.96325827       740.033569       784.438721       242.979141       21.0048714       666.611206       565.894348       667.785461       677.358032       330.810394       551.837463       581.173035       731.763794       946.552551       700.939087       103.647728       666.591919       270.773804       930.215881       386.614929       197.384125       157.953278       802.431763       864.107544       460.304596    
   964.013794       862.975281       703.872864       347.622101       377.117310       695.469299       243.916138       610.633240       837.636292       253.701584       86.7230606       778.168152       23.4087639       373.869446       28.6858826       986.504517       666.571289       167.467331       506.644928       882.960510       162.507584       90.2552795       90.1329727       364.972565       224.376907       390.117065       701.342834       363.372650       939.562134       569.824890       520.637756       196.867096       9.80444908       102.885193       121.099907       189.988037       868.747742       38.1968346       691.332336       327.705780       905.276917       950.648682       123.410431       51.1088181       101.066574       171.136200       684.788147       247.232254       337.742798       796.150330       96.6683350       728.340942       676.089905       9.18279839       42.9599609       548.384338       596.436401       765.490112       513.088867       793.715454       285.765167       863.753052       622.691284       784.131836    
   926.187317       953.801514       879.385071       221.053879       958.068542       233.988785       574.585632       273.935883       874.412415       77.6628723       179.993759       667.540894       677.200256       294.384613       586.657959       552.897156       368.317932       826.505676       908.811462       67.1445389       461.494476       835.124939       545.430725       565.748596       152.676102       446.662354       892.525208       980.774353       896.902954       949.593689       897.543335       663.611084       959.120239       487.071228       614.545837       466.805603       191.492264       671.277710       687.371887       505.637482       994.392395       658.259766       958.208252       286.047516       481.784210       885.332581       624.913452       352.466797       167.433929       104.559006       435.436920       582.829773       424.460693       148.173065       241.607040       225.071793       861.880432       696.929565       31.1932049       950.326477       321.905731       75.6595383       273.385620       846.029297    
   199.741928       90.5984955       593.765442       319.934265       766.116577       822.137756       731.639771       567.933838       964.381104       29.8565388       961.390686       631.153015       240.665985       124.918053       632.608643       984.919861       566.195496       351.655334       491.808502       68.4933472       891.754150       657.817688       661.318481       425.118347       263.723724       548.801147       610.115601       604.526306       797.851746       719.119812       370.368317       153.351471       260.463531       355.292145       376.819489       487.101471       571.901672       421.996643       825.963196       252.953400       926.865662       45.9946747       988.375305       543.474854       534.450195       867.977600       705.905701       81.7424774       919.372253       737.892578       853.581299       927.317871       907.355530       831.865967       637.346558       216.553818       931.452271       407.650818       324.075256       994.232544       903.633057       772.781799       76.7073517       371.122314    
   163.817932       733.537476       95.6502914       242.436447       681.876770       290.951599       320.751556       79.9002151       401.957489       691.688538       388.383362       179.606247       760.913635       488.727112       1.53167772       809.793213       127.885536       932.837769       530.497192       671.019409       864.313538       994.791870       868.768616       578.975464       158.546829       691.264465       409.184631       675.100891       19.3187943       989.198059       254.313766       449.466980       474.715576       567.349243       624.127563       661.174622       536.069031       55.0867233       543.058716       850.310791       25.5491695       643.106995       582.114807       539.498779       8.13921165       803.509827       412.938843       932.847473       455.510742       148.194214       31.8791637       727.068420       533.978394       226.884521       294.477509       5.82517290       587.063599       742.036255       784.263428       391.019348       668.983765       769.603760       577.683105       370.717468    
   786.273315       852.355652       972.963989       748.585754       558.563599       267.901184       947.751465       868.719299       74.7714844       62.5123482       757.441040       366.738190       395.749969       899.294800       304.747101       705.459229       708.992798       782.333130       991.612305       908.946594       17.5547123       646.393921       561.182678       997.928772       663.734741       494.060669       539.297546       780.145874       738.416565       348.604767       314.705292       194.833344       585.615295       5.11319256       672.381348       385.912476       25.8911972       492.647369       157.382431       866.112000       842.254150       846.788391       351.288513       795.727539       208.294205       469.631500       824.896973       709.938293       702.567932       444.763153       930.884644       544.924194       76.1001663       612.995789       859.240967       625.988342       380.387482       403.667969       79.7096100       161.150665       17.1015739       303.053772       322.696472       913.916870    
   201.991241       878.523499       109.714890       460.859497       360.627625       266.208313       757.358032       926.012024       676.870361       307.517731       658.612671       376.993164       502.010193       590.163330       47.2375565       187.949280       544.335815       688.560425       125.167305       390.066925       564.222595       17.7489471       336.713135       973.504456       936.895935       751.643188       451.706757       413.467377       185.768433       349.043671       639.571594       270.065155       356.157471       714.037964       88.7654572       941.306274       250.019501       94.0072098       12.4340172       598.969727       415.208984       407.422363       189.284927       292.722473       812.725830       740.156799       721.805054       952.890808       662.804565       321.820709       3.27759790       514.168518       87.5239487       120.157959       963.034424       231.864807       110.976120       888.701050       265.546112       825.791321       442.565247       984.296570       333.592346       645.843933    
   112.017914       59.0782089       69.8004227       564.952209       243.967102       184.774506       95.4583817       504.246460       374.715515       422.136292       899.718384       235.052383       839.813904       896.801147       980.164673       878.516296       579.377625       10.9246693       829.895447       980.665649       855.910767       557.059387       529.182922       331.933716       329.688080       487.880035       134.044098       548.722229       993.155945       274.419617       131.710709       809.347656       211.763245       265.077850       555.030396       304.413055       980.178162       779.763184       347.647644       228.496292       839.275635       997.355530       638.264038       72.2877960       450.496948       671.223083       35.0785789       629.346313       311.033875       238.288300       854.167053       654.814880       861.209412       700.941101       540.555664       660.006958       116.049889       12.8517256       468.632629       935.646667       609.256592       288.160248       490.073059       974.289978    
   997.904968       973.735596       721.433044       459.948090       493.783569       429.164734       965.978271       466.320374       9.83660316       311.424774       583.739807       106.078300       766.947449       473.009491       145.011108       920.368774       429.978424       419.019409       772.985962       877.868103       433.008484       603.312073       431.370361       955.194031       105.311119       386.450226       361.943573       759.513489       234.139618       446.262024       741.336548       605.467896       634.820862       156.288589       470.813232       529.336792       358.454956       412.110260       449.625488       154.940659       107.447182       748.213989       658.558350       244.268707       36.5962639       659.060547       912.812500       549.546021       222.590851       510.896729       168.770767       289.238617       663.584778       478.253326       508.252930       91.0411530       587.815918       516.068115       562.723022       423.447754       744.271729       209.119614       249.279419       99.7641449    
   272.702881       72.8163223       814.603333       299.693756       346.398376       250.743515       359.385986       57.2541046       198.857742       435.193146       404.267426       223.027084       737.088806       512.465515       486.666748       978.613098       476.242432       969.844910       799.536011       598.357849       791.190674       672.839600       799.670715       255.501404       746.174255       372.952026       105.124504       892.772156       984.127625       670.472107       746.391907       108.216263       411.615326       97.4780273       807.242004       411.322723       803.044739       910.925049       655.555176       227.011948       990.538574       644.789124       586.979858       643.757996       344.645813       365.403503       818.468567       298.073120       247.827347       595.905823       790.342346       304.418427       105.098007       497.056641       757.127686       505.899475       958.165894       584.478516       221.920258       454.220947       117.428116       803.276672       961.043640       975.572571    
   653.860413       818.459167       119.298843       665.425415       430.277710       480.958679       847.219421       179.159409       471.719574       484.130646       881.270630       506.519043       258.924347       943.212708       679.087280       411.687744       922.099915       421.238647       2.47284651       689.570435       411.141602       797.195068       665.792786       584.154785       435.256989       880.490234       575.984558       794.656616       236.753998       793.769165       926.631592       621.581482       331.303375       40.6733131       505.750793       503.392212       253.565765       333.453247       538.625061       229.034454       473.250763       216.031784       637.928589       488.768555       233.734879       801.301514       831.953003       237.144608       626.906982       6.90371227       240.865219       556.595520       280.059204       166.062668       134.354507       978.688843       900.550293       275.014618       127.611389       529.367004       528.261597       720.565857       275.442627       963.511658    
   353.032654       664.260193       895.246582       280.416779       504.242462       742.480591       625.189697       760.899414       971.942078       566.452209       558.529602       313.909119       444.351898       106.119385       958.550781       559.023682       194.631485       80.7449188       804.814270       618.151733       383.854706       982.954651       542.051514       328.382965       581.572205       274.030518       151.496582       336.688904       882.858032       497.746582       766.268677       613.782837       195.186142       119.569656       124.487778       699.765625       400.357452       460.261597       965.081665       578.742798       683.930481       453.565063       961.807373       537.338562       339.038452       458.565338       694.118042       307.423004       389.817078       982.112549       326.167297       671.658386       540.413513       14.8416615       124.764427       29.3679714       490.800659       250.702240       799.805481       477.949829       457.082916       38.2282753       349.425415       857.322693    
   539.200684       28.4091778       777.313965       828.115417       125.438652       156.380753       277.080872       737.028809       446.693787       941.166931       112.597351       365.891815       243.050522       289.751709       32.3385544       616.598206       568.229858       889.152344       261.106018       563.800964       258.230591       978.534058       24.9293060       581.213257       210.987961       606.023743       930.123169       190.667450       577.002808       494.215729       445.612823       915.428772       850.269470       417.389008       7.94670296       946.138123       918.719299       437.330383       481.139587       50.9506683       443.901306       259.497101       821.462891       662.341248       454.749054       549.671387       589.327515       883.754761       745.624451       962.163452       975.267700       741.649658       260.614838       31.8259907       72.2161026       863.882935       681.900452       308.578583       13.6704102       349.335632       954.125793       918.820068       453.136139       277.905762    
   547.960632       912.565002       531.374573       510.342377       959.681030       761.510925       612.097412       402.290649       584.891479       929.466370       339.887451       57.5409317       541.330017       984.612915       359.350922       517.753845       376.432861       931.987549       436.538757       234.126877       633.413391       800.725769       174.249329       696.162598       422.209167       444.474976       362.074280       276.223724       850.454346       784.169922       746.646545       629.504333       838.044495       95.8987732       312.183868       73.7318878       88.9683304       99.7340698       712.860596       819.859253       946.223999       953.839844       369.904083       302.817627       947.672729       761.098877       528.320618       808.914124       225.700409       562.943848       449.533325       726.272400       620.604187       276.804108       22.0073719       484.701141       916.632019       550.019409       384.215637       149.204620       759.171753       476.940277       861.082336       540.492920    
   142.745605       417.757996       851.195923       293.350372       271.064148       812.851990       70.1398926       646.034851       340.081665       511.282532       378.712341       565.404480       132.115555       537.608215       313.058716       769.338806       17.6985130       134.342178       741.822815       56.3779602       855.311035       647.775024       26.0090961       760.611572       565.019592       83.0177536       228.209396       139.412628       89.5936737       622.801453       438.824921       527.095642       818.985779       394.285950       114.347137       205.234421       267.173584       879.613953       632.300537       64.8031616       932.027161       662.553284       586.624207       293.655701       633.569580       46.1078682       277.789154       874.480103       190.676025       617.433960       259.432556       846.207703       845.686768       213.727097       436.933777       160.936188       469.211151       293.735870       903.350952       291.202148       115.307480       610.717102       975.401917       839.007141    
   973.266235       220.344818       92.7442551       663.787964       728.308411       267.191101       595.233704       751.745605       914.093689       42.6133499       977.699219       949.103699       705.778503       962.488892       476.939819       240.864868       891.606323       245.669022       372.154541       110.727577       651.281311       958.644409       945.766052       361.410461       856.168091       83.9825668       735.739075       395.060089       196.229309       803.716370       514.489380       772.672485       324.992706       534.432983       296.270264       24.8323669       529.721375       739.210571       339.921448       413.812317       897.797546       189.624222       521.078064       226.696487       997.580994       700.467957       37.3127670       494.571808       764.069397       985.594971       163.409805       948.625977       699.979309       978.272400       49.3732605       710.437561       240.825089       595.410156       49.7834663       141.766083       604.260132       343.434601       947.230835       945.990173    
   994.474548       135.040298       547.122864       742.905457       422.997955       69.5100250       106.524651       748.800598       433.858856       115.520416       143.766327       823.440063       276.795410       945.655457       814.118408       404.267700       869.282776       810.146240       309.278595       54.7998352       976.844910       614.196716       414.679047       301.163940       932.344177       577.203918       304.891876       853.646545       354.517120       883.685120       997.398682       492.183350       7.16023207       857.278625       632.935364       2.79486609       807.512695       641.243103       545.052185       423.201019       748.700256       600.166016       522.745056       324.341492       621.322449       78.2080078       620.518860       278.313568       470.385803       355.052673       328.723389       201.329102       540.937317       990.886414       360.760956       642.166809       716.095337       553.827271       303.952850       403.914917       227.941986       503.557770       166.127213       272.685486    
   436.137756       352.788513       169.799942       188.249146       704.691345       782.979187       948.862427       249.321518       367.225586       418.730560       964.986084       43.9004745       355.887360       999.738770       926.139343       85.2823715       447.002167       893.440857       980.733521       987.911133       39.1247253       906.602417       86.8216705       364.430481       687.066895       942.105164       584.633301       499.962830       579.372620       352.519562       856.139893       900.691345       991.730042       372.513428       357.509125       752.634705       285.985596       84.8030319       618.780457       784.359192       258.908630       331.184692       649.291870       687.164978       206.908890       387.446533       658.562622       432.679199       481.405334       745.619568       418.682922       848.205078       880.178589       537.428650       728.395630       745.980164       727.963989       734.918823       785.175720       691.868896       735.039429       826.699097       79.7822571       939.283142    
