   313.167664       431.164673       517.074951       248.712723       399.769928       157.797989       897.038208       267.404938       849.746948       813.499695       248.670029       664.167725       285.046997       79.5667038       504.402710       206.400085       88.3610306       677.672852       390.399963       882.337524       403.945404       979.161438       99.7735519       846.950806       250.203735       917.517639       757.055176       279.520660       537.146423       725.231873       640.507629       72.0190735       130.751022       199.836609       90.9302750       50.4177971       888.420593       273.453796       492.699310       253.199860       879.516785       683.988708       709.122498       90.0067978       688.097839       457.089813       872.192139       529.680725       533.223022       265.799042       791.374146       364.729034       603.451538       11.0963974       379.234039       379.203552       740.489258       143.836517    
   302.249359       150.896545       524.776733       903.332703       270.484344       519.404175       298.549469       395.821014       604.748779       92.8419724       524.683533       675.567444       309.556152       496.516144       796.549438       398.115692       623.375061       718.793579       206.548584       853.625122       887.816162       217.745667       610.281128       394.981018       195.322617       732.643372       987.896912       789.303040       385.975464       507.041809       71.9354095       942.608826       149.558975       554.642944       616.890686       716.614258       918.319397       825.176514       358.183258       364.367126       220.743347       460.838837       442.941254       204.850189       83.4833374       32.9371033       186.816849       126.334572       328.104492       424.087036       33.4041138       680.638733       374.771667       151.000031       145.591080       242.447403       226.259064       746.675537    
   378.602417       805.712097       466.253204       701.945679       73.8412094       366.171692       537.449463       819.848999       116.524048       996.455566       494.298737       896.773865       663.031372       225.242279       834.215637       588.712524       586.409668       3.38221836       585.393494       26.2407265       920.649109       328.995331       555.527466       260.680511       809.330994       446.822418       509.382050       824.869202       222.648010       39.8506966       584.762146       679.432495       543.198120       359.715393       109.161957       260.074646       128.997482       863.067688       218.112701       963.654785       589.819946       365.547302       169.085114       522.956665       884.625305       333.300079       67.7898254       810.023621       569.061035       569.623962       918.729492       676.528076       155.616379       855.258423       619.519165       687.490295       733.116394       849.678284    
   673.048645       784.152954       303.292114       808.560181       995.546387       744.368896       742.878601       797.505798       733.925476       91.9324188       714.470947       727.381531       464.500671       413.540649       493.224854       373.168304       142.316101       998.409363       794.852600       18.6463509       841.279419       96.0341187       887.756287       406.202332       79.2872620       866.987854       887.358215       658.112000       629.347229       785.472473       962.751404       997.868469       346.778717       408.667725       797.029358       534.171143       886.388733       854.571167       943.619141       796.304504       22.1128254       623.344971       875.855652       609.925964       656.980164       909.812866       192.878052       328.682495       492.852509       5.47135639       630.441895       755.620789       896.295654       761.364441       449.088287       943.984741       176.512573       732.246582    
   735.505859       837.733704       856.285645       688.753052       832.805298       859.346985       835.901733       227.197205       182.208298       151.278290       526.760437       67.6664505       891.383728       408.435272       556.313599       289.200958       425.229950       479.708191       282.797424       461.164062       34.8209267       467.447144       11.8011131       647.523132       768.806091       726.395691       179.302078       496.774506       488.177460       719.941223       986.177307       826.069275       67.7362976       998.248657       351.533325       959.526550       956.988647       173.757431       352.600250       71.7261658       986.675842       887.220276       589.947449       32.0345764       188.349838       515.275757       286.913849       404.070190       943.720154       550.448303       731.350647       189.513458       686.932861       429.566376       680.157532       115.027084       911.385193       178.917542    
   5.42806673       731.466614       645.676880       152.728622       962.720520       372.577057       284.686432       150.486221       476.476898       636.388062       19.3151016       738.590820       213.435440       349.192078       327.463135       24.3770847       204.398651       443.457397       892.169678       810.728577       469.799591       433.613342       633.218933       399.675354       553.450195       917.955322       343.503601       428.778412       205.984985       32.8254547       247.877487       266.783936       483.702332       647.608643       410.719360       283.320587       364.433441       765.461182       677.916992       132.426147       884.146912       568.203491       95.6142731       430.175507       73.6258926       694.892578       905.014465       260.685333       937.495728       400.253418       534.131531       740.921387       352.630432       971.296814       289.656677       435.282593       734.666443       624.098145    
   880.659302       378.892426       460.854065       602.235291       287.729797       484.223297       789.557800       228.516953       471.285309       92.9003296       81.7343216       955.072266       723.648010       172.509659       235.027374       674.346741       372.436066       318.185699       51.2273140       361.441833       848.289856       429.651947       79.6717377       67.4586334       431.064362       35.5103989       506.979797       830.854980       269.903503       957.148499       402.513641       194.200317       400.652985       436.358612       480.313690       355.189270       270.105408       489.124878       215.110977       936.748047       717.343018       500.606689       652.216980       338.626221       366.968811       523.084900       572.997620       157.830978       905.692200       143.797638       891.755676       389.355499       108.230255       67.5835037       42.6033440       293.855316       538.464478       566.483398    
   688.142700       216.329697       864.932800       516.252869       606.131409       866.977905       645.054382       965.262573       147.481506       444.450897       865.485107       725.291443       188.568008       472.789276       608.409912       764.621277       92.9436722       65.6271515       753.556824       750.738464       604.707397       807.627747       592.726257       159.552841       833.670227       349.547180       540.489807       40.2421455       176.928864       215.119492       634.909790       571.286560       472.644409       397.993500       137.223984       642.560059       823.589233       367.315247       734.772156       33.6333008       514.604187       447.515869       104.152252       749.170776       802.201111       415.437653       563.701416       82.5533066       789.568848       144.753998       319.300446       268.834412       955.986328       220.683975       471.517181       200.146011       397.053650       29.2447739    
   363.192169       834.706116       975.647278       256.263580       897.209473       935.406616       156.825500       662.219910       979.511536       477.452484       36.7873421       684.219910       320.438538       85.2451553       186.416168       279.524841       716.903259       762.012390       276.883118       367.959167       225.465027       282.895508       465.242310       142.349152       329.148071       719.454590       425.284912       808.356384       972.971741       678.767761       607.642578       70.8218613       227.655746       892.171509       929.708557       481.589020       976.063232       38.0009918       479.509644       121.855530       284.277435       973.899658       164.830444       612.680176       349.821442       380.261108       863.757935       992.577332       683.567139       328.829102       590.679932       409.123657       334.296936       61.2767296       245.259415       288.304047       509.971283       515.878479    
   711.463745       869.443665       841.099182       965.861450       541.822021       412.348389       528.363953       917.395569       732.275696       58.5043716       79.2451630       4.79784203       342.237488       419.431641       58.8746834       920.840088       800.569336       729.535095       676.967163       625.517578       944.387939       790.031311       530.572815       400.146545       853.256409       705.510132       570.327698       207.253189       417.748169       846.512146       288.210663       684.923096       957.766663       430.421509       20.3037281       915.336121       429.540894       93.0051880       110.363457       399.152130       516.167969       64.1945572       978.293579       524.473816       626.376648       489.283844       167.025558       571.873779       828.395447       570.565613       129.778656       856.746765       956.796143       146.793701       456.959839       567.184265       746.448547       346.551056    
   505.164215       205.112717       678.291626       557.169250       758.005005       941.385254       33.1840935       510.193390       196.755981       106.821304       922.624146       209.748886       266.312042       95.5983734       107.030960       369.518127       517.410522       47.3315201       886.293518       951.665894       309.403778       110.461349       571.530884       179.220154       901.195557       383.869080       164.294891       321.661774       334.759583       776.838684       517.692017       791.851257       120.967178       645.706116       247.954422       102.595093       748.955261       790.068848       113.192261       936.202087       240.569107       124.319801       368.156555       186.354782       258.505676       891.783569       891.366272       747.973511       643.243774       714.141479       857.326477       141.745056       25.8414764       803.454712       488.831848       402.726379       410.675598       197.739426    
   622.214050       423.080505       43.4315567       23.5120735       561.725037       534.476868       117.266632       551.422607       612.664856       66.7430267       558.711914       472.941772       276.659363       576.711548       162.304840       436.243469       930.551697       981.401917       306.253906       643.910400       359.934998       885.038330       834.731995       609.789001       42.0819092       71.9486923       19.4236526       750.943970       543.664062       804.465698       350.430237       481.710083       330.540222       639.574768       917.529968       299.079254       749.245789       926.891235       103.343338       390.964508       310.284088       453.033447       734.567566       46.3534317       748.632751       625.056946       957.825195       899.874756       120.543159       173.584396       600.261414       289.920166       611.002075       662.230469       209.119797       8.18976593       616.609497       842.729980    
   366.534790       129.800507       487.544006       372.538177       49.5321846       166.175858       751.483948       5.85827971       273.810974       509.809082       517.012390       564.452942       844.565979       716.495911       595.347961       489.122559       750.086304       739.997925       725.399170       187.981903       780.067810       290.543121       175.193237       955.944336       66.9869232       397.130890       562.692444       357.466858       211.201965       879.574585       172.795959       199.717346       593.293274       794.503906       713.933167       197.551743       924.600647       779.030334       272.615479       495.338867       752.536255       16.0164852       735.345947       801.466736       528.229675       931.940369       945.311951       382.805481       391.876099       504.915314       604.213989       991.457214       504.199524       715.633789       231.951813       856.565247       406.628601       306.183990    
   158.485016       216.228348       328.024689       687.664917       991.551514       157.999908       481.718475       511.789490       891.152649       974.870239       758.369385       663.025696       868.533997       842.514404       881.927124       684.466370       427.052429       625.658325       648.759827       260.884613       365.790131       652.632324       424.479614       550.608093       825.966614       319.407166       714.265686       691.167053       173.775116       589.896423       861.530029       115.670052       350.321289       439.235413       878.280823       678.705017       769.202087       647.485840       336.808472       472.883972       562.976868       560.574768       976.483032       474.777435       26.8788109       55.6531181       646.884216       132.296158       578.093079       620.964661       718.593872       473.668640       742.440674       891.220215       63.7872086       852.728821       678.704346       397.737701    
   317.579590       330.422394       857.239624       573.049011       978.753540       972.247070       194.712753       667.127380       774.438354       695.111755       762.487732       551.395203       752.187317       762.817139       398.381378       899.432129       89.3883591       620.845154       476.726288       859.678772       48.1829529       980.574402       782.685425       129.199692       134.180634       77.8460312       681.956238       503.390686       851.824524       351.215057       935.818665       960.766113       846.756165       134.367966       134.278290       288.774323       496.407715       370.176758       214.565201       866.951843       990.105347       658.468445       962.118408       997.259766       103.841789       914.264282       665.577942       534.418396       822.203125       534.638367       390.117188       528.576416       495.992432       365.606201       354.130005       392.493469       76.4782181       898.794006    
   155.794601       848.091064       933.708557       725.866699       587.421143       112.341011       204.664398       250.067856       493.825134       359.913757       471.011688       1.13439322       97.8279190       348.162476       365.442505       805.375366       98.4013367       447.503540       547.675232       744.812195       927.875671       698.817566       232.485092       849.161011       325.375641       807.885010       970.587891       597.614929       242.590897       738.131042       859.206604       464.309906       919.118958       745.384583       753.065735       980.810730       741.814392       878.570007       814.457886       320.803009       278.259094       506.187195       517.103577       771.476929       15.9066248       205.679413       356.118469       705.504395       851.771851       555.973206       492.858643       353.401123       745.467712       200.703232       460.449402       187.505432       147.072327       544.890137    
   492.019409       972.401489       741.060425       27.5872765       258.627808       769.960876       192.781174       375.763275       683.609680       794.243530       197.770996       719.348206       865.372375       892.485535       922.051575       554.146545       431.749664       672.370361       164.401947       166.781006       989.081421       515.193909       767.838928       641.883179       430.094727       430.932404       356.276855       780.237183       421.038513       320.168793       830.239563       471.903625       462.734100       189.135468       702.676208       937.074280       535.074829       130.187485       166.154953       639.659302       603.137939       439.990936       614.872437       978.715332       802.548767       921.861694       990.349304       347.460449       877.331848       163.184082       267.883423       616.266418       91.7264557       668.829407       85.7602234       459.204865       363.103760       828.837280    
   973.960205       875.778320       132.143600       273.157166       146.730347       797.058044       379.582062       201.090622       919.054199       492.916687       90.1238632       152.620193       423.144501       326.288849       249.633408       162.717545       58.9554253       357.318726       797.755615       294.270996       823.960083       468.690094       752.355225       767.728821       491.009460       292.030121       140.320038       919.909424       452.663605       166.000610       234.853195       676.276550       416.644745       623.367676       381.857819       311.451172       780.455017       611.754761       793.459534       790.972412       805.014587       642.250671       189.333572       945.778381       767.533630       293.087585       978.379944       247.557968       26.8329601       508.536804       144.286743       686.960144       699.981689       90.2414017       90.7456284       188.008224       429.897278       493.313873    
   662.079163       927.625977       474.005249       29.0213013       252.610657       283.178650       386.391998       958.185486       839.319824       843.754517       408.169098       381.386505       737.111328       743.010620       690.301575       794.121155       333.561493       290.851440       71.3345413       551.967651       26.1424160       340.953064       84.1439896       51.9171410       350.786682       12.0153561       896.778320       336.372375       6.58151388       932.022705       170.436249       877.410889       976.008545       822.400452       137.812714       190.008881       714.274048       53.6474609       151.884506       30.9234676       953.574280       887.009338       750.658264       666.059937       421.139679       230.956223       127.041306       218.105499       246.373383       249.608047       195.585449       141.309906       126.894173       999.067627       267.052368       812.738464       48.3739166       400.310455    
   229.886612       925.737976       581.536194       388.498688       681.214417       819.341187       228.658493       571.146729       938.269836       924.308655       726.297607       155.807755       586.754089       905.060059       282.610474       181.657333       873.654358       26.9936733       36.8737411       680.682678       434.683441       578.064087       22.1195545       864.630127       151.952209       178.777130       102.286057       548.285889       843.520081       892.190735       25.4988537       86.5473480       671.482300       73.6057663       769.691589       314.153870       664.301941       142.959244       372.659821       227.052628       384.220551       795.011414       475.195435       635.706787       514.462036       467.266907       431.791809       976.239868       787.781921       379.006500       586.208801       686.008240       757.326904       84.7447968       569.148376       50.9464989       64.0493851       394.830841    
   141.811035       957.420166       288.133392       88.2149658       356.845459       395.614105       993.667908       662.518982       449.572144       377.431610       891.440918       266.305298       14.6658840       263.447815       675.502014       327.688812       587.807495       641.586670       74.6148758       737.094666       543.187317       655.475891       641.374023       308.104187       781.718872       430.013489       412.863037       60.0766602       823.435242       770.387085       552.529114       760.098694       822.274841       998.061951       920.982971       154.299179       423.267700       609.119812       485.183350       609.053467       323.182251       836.966187       786.088379       763.565674       130.966339       619.659424       759.472778       697.948547       834.723450       381.302307       513.116211       943.142517       179.439102       115.004753       510.817719       632.559937       138.253693       619.017700    
   681.348816       523.061218       809.212524       551.632812       770.002075       671.948914       489.333282       144.333252       532.482422       721.893555       631.179626       825.912659       670.890625       933.184998       288.262421       784.312866       982.563232       878.857544       813.445496       421.480865       777.654053       930.246338       359.289642       73.9249878       967.822449       828.085938       524.717407       591.551086       835.881714       538.736389       644.692139       21.6497440       512.927856       572.399780       606.948547       128.335632       411.541138       804.657288       330.004028       550.431763       958.016724       320.690063       483.188049       766.787537       215.538345       582.399414       392.617859       934.137695       66.7246246       761.936646       446.519196       974.303406       924.066162       271.476013       642.124817       444.507782       717.379517       759.625732    
   326.412567       244.640320       764.916077       985.929749       922.247925       170.670975       213.680832       213.519577       624.863464       466.489258       770.056335       144.744888       227.784851       80.8287582       163.758865       921.129944       909.828003       95.0839005       380.288330       730.757629       698.403381       759.446045       961.084045       312.837799       546.634094       802.066162       563.432495       712.611816       441.247742       904.573425       194.444565       763.662720       780.788086       815.097107       441.739288       70.6353607       485.193176       235.043564       854.482300       581.499451       174.875687       409.326172       740.172241       161.154846       547.390747       306.306641       641.949585       677.778931       180.628220       837.197083       755.659485       782.370178       496.366028       186.840134       274.008820       8.59508896       138.391663       48.9982452    
   74.7239075       918.081482       731.958923       719.899170       54.5737457       14.2858677       400.536804       1.50893140       738.964966       654.148071       786.763855       395.313568       703.280396       834.234314       321.512421       12.6174164       44.4875870       165.682175       592.971619       624.701111       793.406860       140.222549       135.319260       813.614563       353.479889       901.874023       696.763794       874.048462       710.579773       44.5141449       158.133530       65.3755722       746.197205       81.1720352       207.873459       615.961792       476.619293       727.376160       130.471939       924.594055       564.552673       651.756042       846.132751       311.271942       641.835938       955.306091       45.1141205       478.149475       322.641571       329.062378       629.773438       49.6536560       624.028564       711.727417       837.996582       556.001892       833.552429       424.052490    
   239.967590       437.226959       193.997208       353.648956       526.554199       813.212524       463.141022       590.591064       94.6798325       976.454102       356.800446       9.77419949       501.635773       813.665710       888.611816       118.239662       511.944672       964.250122       926.843506       50.3780823       833.117126       15.8854856       566.438538       355.085846       590.430725       173.914276       782.042786       997.546082       185.559494       444.335938       816.027161       402.649231       133.679810       229.066620       281.544983       295.518768       920.872192       912.841919       12.3802481       415.193634       125.646523       334.271729       77.4938812       315.074554       339.722565       505.428436       210.581207       699.258301       387.847107       114.664810       606.220886       222.520706       579.963745       607.010986       658.328796       638.642578       616.305481       91.5083389    
   990.444824       718.852905       568.928040       989.737000       188.744675       752.988464       662.197327       413.807068       52.2416611       124.375656       281.010803       959.961731       906.872131       468.517822       823.506897       473.910706       198.611526       772.158997       403.300934       628.435120       893.582397       83.4342728       82.3993225       438.900665       261.355682       505.932343       328.393524       613.397766       992.658936       823.043335       264.787933       508.291992       104.041801       238.685043       418.219543       85.1402969       588.891968       534.333496       747.257751       28.7423325       198.964386       167.545029       805.987854       107.379776       573.177185       129.127823       836.865662       875.114563       503.953186       145.394455       47.5658875       519.319092       516.149170       398.648560       308.244720       804.969116       774.584473       266.110107    
   712.420715       751.572693       223.889404       559.507507       11.1796417       957.133972       541.101807       150.813065       708.670898       712.737183       267.065826       484.626953       519.740662       608.579285       565.537170       192.522217       781.580444       260.238312       202.492081       314.178375       580.256531       899.906433       494.748016       539.788086       786.043152       103.424492       881.713135       393.276886       555.705444       302.444153       486.558136       27.5567894       322.481873       968.473572       945.635864       512.979126       328.781158       316.119385       145.349564       488.159515       613.595032       806.294739       6.84136868       463.850800       876.035400       975.704651       494.557953       87.5449677       224.671234       56.2077217       57.9768639       888.510803       521.357788       763.424500       299.300751       331.122589       592.764038       757.334656    
   260.940552       247.722855       792.410583       412.303375       339.608826       220.020172       942.027039       197.789215       998.404297       433.679382       607.715149       392.296356       333.562012       67.4280319       213.008270       986.222168       402.227234       947.245361       287.400757       627.609802       66.5778427       89.0864105       135.223160       193.720566       809.320190       363.921295       721.937256       435.004150       531.044373       164.100540       322.553101       905.203674       785.796326       782.387024       564.028503       555.571838       596.956482       961.070435       810.153625       434.111572       145.471634       521.268738       227.950562       302.610870       304.500427       527.113708       74.0281219       469.913910       739.870361       765.382385       436.629364       314.238068       258.933502       232.330933       963.463440       119.096153       841.316162       541.440308    
   340.916565       526.638245       142.448593       889.779480       172.760284       738.210876       5.26878405       280.191498       207.650818       180.081650       205.533401       688.667236       860.201538       417.826111       103.751282       568.629089       739.227722       414.627716       756.593262       267.587189       9.13051796       157.977402       748.405579       992.301941       336.862854       80.2441483       933.699646       995.562439       953.975830       50.1289444       274.586639       716.755981       241.947220       533.537598       961.281738       413.773712       129.021652       132.768951       348.705627       435.646210       233.638123       518.524292       151.198380       821.671936       503.335236       545.943726       675.074036       546.435181       127.067032       572.906982       731.042236       874.757019       228.014923       922.311584       119.505524       969.612305       205.624084       587.402222    
   963.692993       479.265045       287.042053       451.557434       938.384033       574.636230       351.346527       607.808838       685.027466       581.790955       322.292175       959.705688       486.192749       600.806030       241.556122       42.4339981       141.610901       803.741943       568.419861       50.6805115       560.306946       706.325989       257.181824       18.6866627       693.438354       586.547668       732.921204       642.360596       974.799988       619.175354       702.026489       429.324280       834.416138       747.778992       344.141266       672.082092       136.822952       734.772156       781.808716       562.430054       722.878113       491.131256       924.399048       787.326050       637.483154       589.126526       817.871216       437.812286       808.769348       796.450134       152.049332       875.059204       303.564362       989.102173       258.453094       261.510101       129.265610       852.457336    
   108.345833       458.279419       448.856232       765.331482       252.197952       827.881653       649.290710       224.614548       67.6482849       698.921509       950.277100       692.417297       258.693665       781.062744       609.522766       330.975403       976.577332       87.7163315       405.262695       318.428589       212.758774       812.118225       801.712646       742.240662       971.137207       698.920959       339.155457       337.161835       514.205444       295.570618       53.1688995       469.699188       553.305481       887.527222       893.525513       178.799759       873.436462       818.095947       727.410339       69.7549896       862.084717       45.3402748       955.705994       682.136108       550.546509       664.755005       349.011047       411.055481       39.9846153       770.539429       501.980408       47.3858261       320.540527       273.361145       233.128174       585.044983       509.725861       867.187561    
   494.331146       791.476501       255.218018       66.9332733       33.2581100       494.859955       991.739746       728.055359       707.065369       805.290405       351.385345       310.541382       463.219574       249.019211       666.232605       861.675049       429.213745       451.734100       14.9129372       680.961731       605.206848       261.373383       996.398438       258.572266       769.762756       103.324043       512.342041       394.587067       928.790405       51.1669922       412.303070       801.521912       715.999268       170.243790       349.639252       188.618744       137.574051       922.405518       539.177246       3.85899544       91.0680084       829.871887       889.993347       882.531860       271.400696       501.620392       405.739655       202.687988       290.984283       602.317932       932.405334       911.791321       413.196655       644.031982       3.80332088       47.1330566       118.885544       578.876587    
   992.452087       921.806580       150.085480       373.869568       842.390808       917.772705       24.0242805       806.854919       805.267212       56.5901794       33.3549881       845.990784       893.906067       16.6392670       806.631165       460.363434       368.468933       452.099121       842.238342       769.387390       691.527832       735.798828       667.348145       454.870880       565.808594       909.184692       747.568665       156.715347       844.795044       538.313843       103.437119       592.463928       35.8162842       605.820740       466.869202       820.080872       110.055969       611.066406       668.646667       603.408936       955.660461       940.852478       112.328026       718.141357       590.292603       396.098297       865.559509       657.240295       265.450714       133.083939       38.4002380       605.696899       104.647011       394.377411       592.260559       260.349548       83.2688599       998.033508    
   336.375824       316.569305       529.387512       434.192322       827.817627       254.313766       410.131042       784.937927       81.1746597       108.143440       92.2958221       343.814178       638.511597       951.985901       724.537903       574.904358       721.979858       303.870026       660.658386       728.954407       511.962128       483.534363       558.250305       35.4859276       225.012604       393.219482       88.3413162       285.116302       720.996582       224.853561       919.000305       294.162567       38.3629036       262.523529       931.642334       750.502502       55.4779358       137.105255       423.466888       403.311310       424.502014       705.630493       330.839508       441.995331       536.976807       879.422058       656.513184       818.167114       534.742798       100.477669       469.361755       759.592407       188.752655       919.501709       752.564819       886.403992       471.535034       871.211670    
   256.993225       679.342529       700.891968       125.384171       731.008484       73.8581772       921.615112       914.344788       88.4150391       861.457153       556.144409       551.553650       483.928986       34.2939529       196.330063       818.091003       755.320374       560.499451       481.105103       718.887939       123.763412       534.199646       296.859283       876.982239       38.8551025       588.369202       324.071320       567.198181       297.510529       237.134430       339.824036       316.197327       410.665649       24.3424301       170.641968       422.574005       486.316742       717.736816       109.987015       223.212799       16.9692059       769.105225       358.234558       941.208984       357.178833       732.671326       43.4172668       123.524460       951.937561       745.527588       960.123352       603.463745       461.733795       144.389465       437.588867       156.595001       811.195557       423.714752    
   506.965057       12.4031134       33.2010651       720.287415       641.708618       944.482971       480.601410       594.387085       990.242493       902.125854       929.306335       111.080383       194.381454       256.735107       531.938904       967.312805       734.744385       867.388062       39.9329300       787.756653       386.993042       213.070847       566.926819       201.523453       681.249878       697.786560       933.446533       589.511292       861.583679       395.554901       776.657715       440.925140       40.9234619       650.599548       12.2194767       551.855713       18.4654541       843.403870       169.496201       670.484924       785.144592       135.592514       487.891113       662.045044       592.029297       547.109131       232.647827       47.1926613       241.708862       258.097992       632.679871       829.046509       927.111694       673.259338       72.2248001       881.781677       886.321045       105.510361    
   157.574158       740.840027       618.636047       627.028687       471.909637       874.199951       674.048218       746.983643       727.864197       414.811584       526.534119       904.383911       368.537598       877.833008       112.518631       994.478760       226.674576       262.626495       187.677277       443.844666       803.324463       250.571609       213.442108       188.749619       13.8769722       361.860138       150.473892       350.888153       730.930664       53.7161751       368.571350       525.988342       295.741211       402.939575       167.579987       494.370148       169.373123       809.865906       572.406372       654.054871       694.981689       585.079224       16.0077324       523.692993       600.918701       367.891754       92.2108536       170.861633       798.230591       765.503357       311.148438       941.990356       310.809387       362.938385       464.792755       492.723602       447.542847       256.879272    
