   874.355774       213.045425       543.620728       75.6350021       408.476959       413.488434       716.277527       157.122101       630.606873       683.971130       665.728333       940.444275       202.966537       677.845642       586.061157       268.094940       867.245544       543.650574       572.763306       44.1092377       779.518127       143.089172       595.114441       389.551392       137.357361       161.554092       856.318848       726.852966       45.4570999       827.716431       227.318130       814.241699       436.845947       512.621033       293.437012       163.732483       852.850586       387.669464       184.177032       364.161804       640.623657       810.256348    
   736.735229       449.983704       78.3976517       19.8410625       404.436462       419.110443       235.191956       839.195007       888.806396       912.140564       820.774353       5.25133705       19.4526501       950.323303       413.615997       865.882935       846.225281       17.5414925       772.662476       794.859070       93.4076538       327.706421       207.174759       659.832703       361.747955       915.999634       635.574341       532.658081       796.764465       894.871704       421.354645       939.763916       757.680054       900.731567       440.775787       751.269653       375.576996       682.444336       95.8379211       982.497925       70.9079590       79.0158539    
   988.815674       436.717621       267.848053       908.118286       712.609436       397.995300       430.595551       532.730530       261.358948       462.622162       496.667969       726.171204       716.851685       49.9322090       147.532074       483.132080       928.740540       762.031006       421.361298       621.489868       70.9225464       736.589661       920.831238       764.447876       622.947998       683.815308       386.631653       427.722626       317.054535       618.601868       351.535767       525.652954       38.6863518       765.040588       652.232239       215.484100       912.499451       395.357758       403.028473       777.118408       402.064667       218.390732    
   419.313385       346.422791       50.1584206       181.789398       496.615326       463.672241       914.325256       388.030609       886.453308       663.802551       153.467636       109.760086       831.163879       594.559998       97.8303604       648.848328       1.19518864       752.839478       11.1146183       10.3449984       530.570374       544.295593       521.517944       655.757629       73.7100296       3.98481417       677.329834       180.226822       179.773331       850.414185       193.062469       722.239319       254.244583       32.9065552       463.652039       486.166809       837.059875       363.191345       688.766968       870.070312       598.722534       453.002594    
   1.82422245       100.533882       391.268311       55.6716347       193.169235       136.511169       439.964600       560.988464       340.062195       712.802551       8.17279530       958.422668       146.861298       480.575104       274.209259       636.953674       183.936951       811.406189       490.381805       616.830750       119.395309       156.835388       726.614746       240.489731       412.530121       901.652832       134.994446       420.466888       467.620789       112.313736       186.500305       937.516296       352.993347       625.066528       909.661011       717.723450       76.7350998       250.314316       91.4805374       682.937561       990.443481       627.289429    
   433.491272       519.217224       606.372498       900.636963       700.404907       76.1475067       890.151428       262.870087       848.483398       367.992859       774.254211       605.894531       911.395874       967.956848       437.576599       335.556427       888.443237       657.413635       701.067383       675.616272       775.925720       473.446655       617.067261       834.209290       637.373169       898.303711       198.609268       59.8001900       370.485840       487.965118       49.4983635       888.363892       61.4605446       948.270508       368.825439       509.678986       494.955475       695.203491       113.975342       135.177536       671.432434       693.381470    
   149.326279       210.981827       93.9972687       890.895508       142.201294       953.324585       315.332245       103.988029       834.011230       742.604553       138.496582       932.729248       994.615417       952.317017       704.929016       222.142059       988.255676       388.215393       939.645142       622.327026       354.717712       553.781311       942.666138       596.167969       271.473053       11.7091751       221.020645       743.225830       788.677551       355.170807       349.588348       393.941101       622.688232       31.1599197       712.249573       41.1549110       722.303955       834.360352       662.260315       793.537109       176.288330       735.173889    
   895.328796       19.9026928       806.569336       635.663574       416.186829       387.955658       581.469604       673.628113       789.925537       939.253235       398.526367       761.006042       785.088379       303.292358       640.944031       223.241257       572.088196       214.103714       235.575485       371.238922       621.945435       491.275696       292.139221       426.713867       474.483948       562.097595       561.443481       82.1910934       25.7295322       652.782043       245.924530       197.453430       472.559021       279.855438       981.990479       973.991150       848.895142       484.553711       388.230865       792.170410       760.020813       704.894836    
   208.065491       686.254395       338.733154       60.9683456       518.776306       787.991516       719.557983       737.277832       421.357788       752.714844       138.091492       193.913956       427.396362       268.448212       630.079773       8.68690681       520.067444       526.756775       99.1822052       27.1506939       559.605591       785.988708       964.999390       446.897858       18.1552830       373.275116       268.300018       14.9450312       899.928406       452.655731       179.858826       409.858398       937.959045       412.554169       963.154358       928.821594       40.8018112       163.924103       169.164001       594.901245       497.228424       826.501953    
   308.361847       409.138794       86.1096878       471.348419       192.011551       746.439453       65.4853745       439.304718       97.0653839       823.219116       228.451462       872.674561       709.194092       120.730133       42.3719521       50.4204788       976.049438       692.551636       675.538513       798.152893       794.294373       699.989685       642.130981       703.814880       598.067444       646.661499       725.611084       892.478760       90.8062439       327.063507       203.714478       705.705017       281.981781       168.977509       922.512939       123.656830       164.672348       307.586151       644.244019       739.916992       294.343353       568.777222    
   6.86500788       499.755981       824.531311       496.943970       972.870361       425.606262       564.074829       369.209625       777.109924       923.057556       179.019669       491.758148       551.846680       805.022461       883.091919       357.743500       450.167175       72.0714111       905.991577       693.546875       218.410492       329.867920       311.697083       818.512939       592.313110       943.253113       288.574432       954.300476       573.533447       233.109299       907.281555       26.6807041       889.869324       953.011841       717.928040       78.7231903       64.6379242       933.984619       764.289124       951.309937       644.605286       420.534180    
   193.682755       305.465454       142.386307       515.420837       147.241608       214.997131       62.2385597       507.544067       420.942932       251.455734       73.7616577       382.981964       554.368103       469.000854       991.139404       843.832642       611.958496       72.4613113       586.834534       373.154480       876.386658       612.742371       861.721252       101.924911       299.429871       879.044678       969.314026       293.166504       470.439819       622.893921       542.082764       604.586426       264.426117       789.692932       5.89555502       280.033051       502.937714       331.867554       855.878479       583.030334       23.9392509       950.216309    
   314.620636       403.987793       114.416328       321.208282       607.102966       564.134460       665.575867       764.487427       220.429611       10.7795582       444.914948       184.432190       280.652100       140.936508       188.598969       808.971924       152.824615       700.882935       273.120239       763.262146       685.494385       480.203827       179.978226       734.050171       317.331177       69.8734818       64.4070740       954.378967       75.4104004       370.625183       6.10289097       615.633728       66.6520996       803.143799       54.3015060       744.480530       903.215942       479.195923       21.1217575       795.045837       63.3304977       645.500000    
   376.600769       925.242126       968.588745       199.291534       628.211243       651.665649       475.715576       307.295227       976.163208       109.969269       86.1853714       800.015381       397.927948       38.4218559       375.767914       494.860596       495.791412       204.838867       290.396027       30.5683403       686.147583       647.553955       298.151184       715.760864       812.382385       381.237610       982.687683       918.393982       22.7977715       30.1490231       217.817719       631.902405       580.914856       889.556885       237.169617       808.827454       602.490601       115.078590       890.633911       343.663666       44.9804420       399.745575    
   583.730347       543.938477       413.409241       630.734863       24.5381546       388.979095       752.898315       512.464111       63.8038788       793.814636       828.591797       412.970276       586.025146       556.449219       644.007263       129.509628       133.537964       456.119476       22.0445271       596.815125       957.660156       460.733368       181.090820       162.817993       533.208130       184.689728       178.816086       837.153320       462.851227       622.339783       668.776917       604.703491       812.729736       810.281555       316.412689       710.803467       667.445557       878.760437       316.638031       355.762390       303.989471       588.131531    
   303.175049       572.408142       233.518387       610.837708       446.323120       201.194000       277.934509       748.239380       90.8566818       939.452637       907.065369       939.556335       966.484680       408.102478       173.739563       434.944611       799.732666       242.804962       815.302490       190.616837       521.986267       904.690674       517.310364       616.099670       343.738983       179.699722       570.819397       570.597107       441.595612       746.291504       36.7913933       704.587952       564.718811       332.734650       709.118530       494.412903       164.968399       653.757568       606.885132       806.227051       51.2351723       185.361862    
   950.457825       864.599487       96.4218216       933.307373       218.811356       3.14963555       181.360504       878.105591       452.902618       68.5209198       775.169800       697.407166       164.583923       897.062195       815.594971       539.128113       960.054504       282.931824       915.634216       430.152527       584.162598       601.006897       185.439270       942.166565       452.408508       203.685242       969.798218       316.332306       428.690765       231.534698       342.915894       96.4515305       668.646240       185.601715       786.021545       295.563110       696.070312       201.330292       648.737671       603.553833       694.152405       564.182068    
