   783.254272       990.856201       216.929245       911.230469       109.822968       149.302872       381.402252       911.543335       792.017090       605.198669       504.977478       187.098907       854.506836       967.342896       378.378418       222.782700       773.129639       317.661011       785.997986       106.692802       873.470947       834.204529       412.271210       270.049744       5.30969143       862.611816       907.897949       558.329895       329.043640       493.447906       65.4807892       934.734253       78.4712524       948.065735       49.7984123       320.226562       828.792603       122.322304       214.087997       806.705872       992.067139       114.641647       53.2077217       63.1460266       318.566376       969.104431       772.736328       910.191345       563.021362       10.3200493       57.0175323       225.479141       753.690613       17.2491264       801.518982       733.105957       985.936707       110.617599       508.874786       167.118332       4.36167479       872.063232       785.834961       580.921143       995.079712       890.411621       967.574524       214.165833       229.246262    
   888.283081       797.330994       850.802124       809.325684       842.270142       347.776428       921.424011       762.934143       924.283569       717.630005       74.5089493       34.6271095       191.092239       759.798462       962.318054       265.797089       726.550232       44.5829811       186.721512       12.6302185       411.707794       67.9105225       485.101410       625.404663       502.745972       571.257446       670.026611       431.558105       138.432037       423.558929       520.477356       951.248108       495.016449       919.440979       778.972473       531.551697       320.986420       680.217407       171.937729       805.835205       166.878433       377.346039       893.814209       994.411316       88.4352798       568.277527       675.094421       580.986877       776.298462       15.6771975       911.254089       971.283752       812.924133       267.592804       269.610291       849.016541       996.356628       643.961670       492.117676       391.038544       387.437836       122.322189       153.340805       49.9969940       997.437500       348.310852       51.5498695       561.549438       175.256058    
   103.463440       819.899963       747.052795       345.666412       642.878784       294.544617       336.035767       832.247070       695.778931       93.5039902       446.342957       252.934357       802.083313       965.669617       312.451813       508.922241       951.671631       262.124603       510.820709       685.104675       587.009399       665.245361       798.632874       940.317810       452.093384       612.338562       849.915894       702.574890       392.459930       38.4965248       376.148529       718.924438       495.931335       20.7825890       10.7456770       508.854065       375.531219       882.917725       30.4766998       316.261566       402.158142       315.337372       663.533508       854.454346       736.704712       174.613449       894.634033       109.405136       956.839294       28.3557663       987.484009       710.561584       240.611389       523.625305       113.123848       643.601685       103.344345       114.071747       402.726929       741.757141       439.817780       504.162781       606.178406       34.1770096       75.7584991       978.903992       190.322617       500.487488       970.455261    
   40.8719559       393.529602       168.413559       187.598846       64.3292465       165.736115       367.326324       560.051575       480.172394       229.981827       668.921204       291.825348       439.503662       174.279404       40.4537697       823.741943       610.648926       440.115784       264.681030       717.657471       604.422791       992.512756       925.525146       782.549377       399.828522       729.316589       371.020691       523.705688       366.282318       841.445251       848.534241       932.187134       963.542847       147.571121       472.953094       769.025269       62.4280930       139.645737       760.159485       22.1782646       373.822388       986.525452       476.313873       702.491638       679.412842       552.283569       501.272705       351.347290       469.105530       991.888306       106.177025       732.246216       410.600739       875.039001       301.364777       463.349609       52.6795578       353.577545       525.234009       467.019379       483.076538       861.352966       412.500824       66.4220200       645.084656       906.202637       606.504578       459.494598       215.857971    
   289.411530       331.780334       681.361633       907.457336       568.573120       751.999084       22.6659985       188.253021       48.4520378       813.871948       443.287933       16.0740662       267.566406       575.718811       263.307526       475.337219       523.772217       891.679138       28.6768322       763.605164       471.494171       413.588959       533.912598       899.052063       486.107361       152.124054       160.224747       299.114044       791.459167       957.656128       314.039459       815.490295       82.4573746       632.544373       870.386414       127.914177       118.054771       791.643005       863.578491       329.274292       155.349503       987.581665       842.784485       616.845703       817.723511       536.594116       625.524048       686.208618       466.594635       414.173798       294.081116       136.339142       996.388184       208.384293       709.672424       522.532898       754.845093       818.914917       966.364197       635.544128       738.859192       258.312927       642.400818       127.817299       910.262817       548.492493       753.511780       687.663818       59.0788040    
   472.372223       73.7902374       165.345139       135.058624       925.767883       381.217163       771.077271       85.3613892       15.6265841       222.789734       412.123840       197.897110       570.431641       68.8902206       367.595825       651.355042       692.673157       847.535889       131.944672       275.561890       524.218506       123.847908       600.507996       449.089539       791.727356       671.045227       425.852661       951.786011       883.855530       451.115295       254.813110       142.305435       452.557617       685.105530       533.506165       478.664886       673.418213       833.437683       205.275986       362.232178       228.455200       581.258057       112.798073       855.471375       520.721558       639.867615       802.740906       52.5787468       321.631409       710.899109       60.2190323       900.721558       358.764954       511.759125       90.9838104       573.255798       898.058960       177.512222       393.037170       682.735474       796.547668       580.998962       984.630432       259.191162       750.035217       227.248352       295.678162       246.637100       404.837433    
   124.256805       759.529114       920.820801       425.006012       72.6584625       607.039185       539.508362       181.732178       149.663422       198.352325       800.981873       165.836990       755.055481       649.661926       677.902954       789.345032       787.766968       941.435303       440.916626       705.330383       377.499176       450.437439       402.783600       675.782959       898.904480       957.121765       298.993866       707.648743       731.664490       142.328064       158.357468       192.689117       370.894562       889.529602       489.191437       807.814880       675.223450       616.795166       67.6110153       5.01720619       361.987457       672.282288       337.201660       964.113159       200.987610       187.187042       227.330399       484.283875       224.464325       10.7540731       349.310333       133.154205       937.458862       217.886978       404.766235       366.345917       571.265564       450.941437       559.856323       313.069305       998.170410       794.977051       169.515915       749.289124       520.136108       969.854248       999.245117       440.647003       890.882751    
   901.874878       947.582336       504.807373       300.964630       720.817078       678.401733       130.252335       518.926331       505.696838       224.164215       819.772339       175.520859       904.277771       746.773743       361.894318       594.535583       602.088257       511.104309       896.764038       185.906158       52.5633240       614.802734       767.874573       904.217346       568.606628       891.177490       78.7063370       774.719910       759.600403       355.601624       318.357605       780.395081       804.467896       4.09729481       702.549255       549.047729       782.172241       263.919861       818.955933       323.295746       145.121033       713.421997       831.679199       499.394592       718.117371       224.079544       150.199570       54.7748299       690.613037       226.906921       734.338440       524.603943       515.017151       288.772614       865.003174       647.263428       609.781006       903.038330       138.283951       684.118591       565.262207       526.280273       512.913330       755.943787       623.788330       101.611053       569.322632       516.611328       161.956970    
   895.642273       899.564636       66.0927353       778.335876       852.388916       484.933685       537.378906       136.595779       249.735886       117.464798       864.406982       600.135376       207.161301       936.403870       349.728210       354.013550       656.774536       838.147583       37.3654671       714.723877       963.915588       599.788269       995.396606       16.9681931       401.435822       704.242432       997.500977       998.938049       700.494019       114.429253       70.5933838       273.392365       866.204834       178.541870       362.685577       124.528091       36.0129585       81.9926300       201.373413       887.571228       663.924744       221.513977       935.942444       395.343689       385.404968       567.963196       620.633545       138.633591       274.335724       147.068741       566.824707       448.803345       905.128601       486.636597       613.307068       154.918091       132.470444       924.027466       505.958191       43.2341080       206.121048       879.428650       900.761169       217.526779       407.626648       580.219177       668.761597       427.268707       606.113770    
   429.497253       408.392395       587.412170       918.123047       391.660645       257.436005       953.264343       953.593262       362.817749       37.1178169       48.0574341       113.804207       126.022972       320.279785       600.498413       658.253845       299.959167       474.608459       355.493896       224.914352       440.734222       427.904877       203.701797       27.3372478       316.064362       58.3626556       797.773438       486.817200       34.6525955       65.8109055       284.870728       302.824982       9.72043037       582.865540       404.936646       109.995110       134.568161       460.655731       877.745850       474.715454       224.885834       634.685242       546.049011       902.988220       389.004120       210.144989       721.665771       10.1433191       576.332214       680.593140       295.325775       181.439926       412.419189       937.637512       632.212585       149.583160       526.440369       550.779480       980.606384       402.988373       997.384949       101.149399       519.390137       383.661011       518.269165       820.382141       9.25484848       348.124542       588.792725    
   694.173218       342.685760       953.115051       31.7757339       910.002258       794.797119       62.2180786       64.3344269       708.283630       377.376801       570.029724       810.242798       768.991455       703.239258       308.037628       536.518738       933.455444       166.332275       361.046051       564.462402       681.531921       936.842834       338.815094       248.891602       694.338440       705.862305       287.739258       921.318237       602.218933       700.781067       61.1025620       961.197754       469.628876       976.742798       429.662231       585.681519       468.120361       386.546051       571.253113       349.548676       3.35351777       850.130432       808.500305       192.607239       111.540184       325.461456       6.24133301       128.671600       489.489838       980.899780       274.425476       705.732056       606.904480       929.095337       89.8546600       537.664001       549.704712       908.972229       537.946594       197.117126       207.471771       407.204529       952.490234       859.114929       141.663544       924.977051       66.5327682       845.401794       573.977539    
   201.593597       259.742065       480.546570       703.685974       311.761322       39.5328445       740.758850       656.141418       149.903931       169.923859       513.925781       929.639160       509.877167       426.901245       409.338806       254.188248       252.831985       623.436951       653.202515       102.463142       516.713379       896.088196       195.373535       915.341309       929.219910       581.332153       162.131134       826.731567       856.784058       542.327026       171.298279       206.598846       314.238159       230.638840       796.265564       148.662827       596.899658       493.136139       195.979340       213.897995       601.613281       988.458923       769.468872       301.953369       886.442688       507.978851       482.452972       399.760803       451.344391       425.081635       102.582527       815.435730       357.025635       749.000732       234.468719       593.788147       661.754639       819.821411       810.509705       898.820557       386.163116       681.817383       452.611725       515.701050       655.945007       530.643677       843.808777       326.818481       440.948517    
   464.164948       559.647339       600.555420       889.922302       743.168091       439.039642       97.0978317       867.696106       11.5914545       641.356384       47.3362846       252.423401       583.809021       667.330750       881.151001       77.7465286       594.765869       41.8430138       940.737244       379.908020       57.3974304       109.347198       622.407104       99.5211411       529.710632       551.672852       258.896057       324.586395       987.705872       445.058044       25.9113827       70.6841278       189.091644       154.151810       166.314651       611.242004       602.395142       522.355225       381.457245       644.929138       377.641479       550.081482       505.371735       669.011658       166.721405       559.931885       114.748352       231.691605       841.503479       287.877472       957.074463       305.830109       379.053772       252.580719       543.729431       880.628845       545.338440       443.814362       209.334702       224.367203       244.920837       848.286377       284.000488       783.540283       163.954590       735.080200       490.987610       496.626068       779.070007    
   97.6274872       421.185822       708.883057       105.936638       542.265991       715.029480       491.652252       293.040070       953.971130       588.252930       112.693398       350.928162       603.858337       172.574158       617.627563       819.952881       742.257507       22.2497196       504.682159       604.544861       156.629959       541.142090       354.419586       257.598206       163.491928       38.4028015       499.120056       232.565414       909.075256       399.396454       985.195740       172.292984       994.808411       240.079712       518.794556       104.742462       642.351562       734.387146       67.2193222       465.935608       304.904541       661.056152       570.361267       568.376770       542.642151       267.816254       355.331268       503.250519       274.559692       191.654282       88.1945419       892.880920       267.622742       617.646240       602.197876       489.487091       371.734375       307.033508       731.190979       729.076965       747.281616       800.388428       956.730774       293.452606       140.360107       411.511353       491.048187       870.704102       93.2706375    
   113.143852       40.7990112       517.073975       353.035156       302.099670       954.382385       982.357056       222.939911       573.090454       509.728241       271.857880       328.782532       945.946228       59.4934731       183.462372       452.502960       146.753632       259.412079       564.806763       488.027222       37.4931908       83.4672623       464.136688       616.655884       500.684113       154.818954       950.989136       798.674377       585.484253       332.738770       423.055054       499.909912       982.497620       527.642273       758.291138       288.520416       424.909363       821.768494       809.472778       701.234924       520.670898       627.114258       565.056152       395.026154       114.150757       747.636169       817.601990       889.075684       429.768890       40.7522087       96.2510452       77.0948715       680.911438       821.148987       730.423889       135.902390       465.545105       418.068298       296.527405       942.570862       711.034668       908.659973       655.296753       682.290649       345.058197       421.624969       768.331970       524.020813       755.907837    
   769.347290       250.938522       70.3796768       663.624084       817.501892       444.481506       888.855225       724.330627       148.663666       139.178909       810.640686       588.303406       417.027557       382.046387       82.9314728       186.981125       581.598877       767.034058       287.684357       572.270874       291.337738       269.503357       8.80159092       306.815460       468.292084       966.832581       586.281311       770.512573       694.248169       542.053528       801.107971       872.092773       145.090668       80.8612137       915.605225       741.880005       509.414185       233.446030       764.986877       172.777374       796.736328       719.463623       69.9692307       525.562927       256.572693       184.802795       245.872543       71.2940521       420.587097       861.080078       498.385986       116.443123       735.871033       360.034729       605.949829       161.418213       989.824768       395.776642       660.206238       42.8078842       730.349426       308.357635       67.1148834       563.803406       907.676880       758.905396       621.143494       284.265167       988.432373    
   648.006592       631.216553       628.989868       455.850861       999.588684       116.906624       541.929626       710.029419       807.736816       976.190796       888.590942       971.448242       182.342987       233.276749       70.7052078       931.544739       859.643433       917.252930       312.702209       780.809814       319.337067       552.253967       442.410950       304.936279       288.354370       58.3424683       758.330505       721.171326       455.319794       381.321899       204.111710       380.509003       827.675781       538.287903       103.383888       748.095154       816.713684       454.483826       986.166931       9.94973850       62.0961876       639.223328       812.458008       314.961456       536.279602       219.691605       977.355347       322.103668       885.602905       718.790161       639.654480       981.284729       260.508606       790.235352       183.202820       310.355835       235.688675       824.325806       665.146057       426.556549       536.097107       230.417450       471.274628       453.169006       144.760956       528.506653       622.677917       497.745392       790.146118    
   600.268616       175.219971       831.794739       227.180756       540.235291       274.002991       254.856995       778.769043       684.301453       763.535217       548.633789       481.889374       39.7507820       974.408875       258.382538       841.216919       414.218750       668.220825       339.609833       620.860840       987.177979       915.207336       730.098389       405.192627       382.009430       285.344879       737.666260       358.912598       933.269714       63.2814331       428.032806       59.9772186       653.823914       389.665955       193.238846       812.869263       632.225952       286.131653       742.001038       130.533569       713.372375       152.234222       586.225159       135.172714       453.995392       617.301331       433.328552       804.937866       681.606384       851.898621       873.131592       367.163116       291.399078       741.937927       241.072617       570.414368       549.326172       470.447723       812.090637       327.445251       198.934143       580.261841       503.855469       682.551697       619.444275       795.784241       635.065735       939.870972       401.564972    
   155.040939       889.225464       571.863647       918.670105       788.105103       886.164978       963.352844       288.046570       228.997299       704.198792       211.465225       959.369324       561.326172       555.771423       628.104736       134.228516       759.807068       319.376190       428.181183       198.357040       883.737610       368.090424       494.747467       730.784729       258.598999       303.792969       316.178741       240.308838       773.437622       701.520081       303.533508       129.812408       695.234741       50.5755348       256.248749       428.485931       365.339783       86.0076294       979.588989       452.871185       260.213562       682.237610       852.571594       677.579590       684.847473       526.608276       492.873413       740.981384       630.007629       674.389893       56.2292747       583.138977       706.803894       829.642578       692.418701       883.543518       896.114380       889.372742       113.368103       821.062683       370.073730       121.127113       288.041992       334.248749       443.332764       288.321564       262.617493       439.190033       285.786774    
   790.337830       374.725342       976.456238       643.354431       857.105347       182.147797       964.084229       42.1957016       223.290146       180.731232       262.530914       332.924591       235.330032       544.816345       329.068390       813.977722       715.576477       627.411072       681.395264       267.724854       493.907715       667.558960       765.594543       661.089233       821.413940       656.392334       6.03733158       711.927002       978.416931       155.457748       180.845734       716.447388       494.279327       388.479523       218.499329       695.141846       996.803955       749.655273       135.498795       29.2810955       349.348083       11.1977434       210.206558       920.780212       353.751190       413.205170       182.243134       322.740845       948.970032       338.105835       399.754364       465.156982       895.960815       803.321289       381.637085       802.724426       57.8048363       868.382324       721.646301       270.992401       487.278931       950.763977       762.368530       747.283020       6.07139158       419.891083       623.810120       596.571350       724.205688    
   845.200928       398.689667       785.833130       298.614258       135.167068       254.291443       672.254761       987.181946       735.151184       474.811249       505.574310       297.725677       94.6955490       868.678467       926.059692       682.423523       435.178070       634.349609       929.827942       48.0481453       800.936157       249.732437       680.506409       27.1035919       883.368713       54.4411964       408.462708       510.801880       439.147888       349.226257       884.035278       763.205322       110.412109       113.781166       968.432922       996.933960       84.5867081       544.667969       981.245361       202.747528       700.596680       800.387634       432.858551       447.711884       944.906860       374.873901       780.652527       375.245514       557.472290       21.2142906       231.059113       68.3535385       969.586792       510.886871       962.505310       185.413010       135.831818       404.033691       178.188705       620.232117       658.274414       211.199524       536.591614       19.8329639       856.092651       239.256912       861.371338       614.243286       517.000061    
   437.557678       820.628601       102.592651       549.634827       609.256836       447.378967       731.876404       305.034119       264.375092       374.174896       415.826660       128.478546       234.391556       156.138474       547.783142       48.2505989       961.461487       379.544128       451.051819       698.471985       248.435425       364.262848       993.562195       951.469849       311.334473       277.667572       852.057434       478.364380       662.958618       253.744461       928.370239       780.930237       309.766937       970.796082       148.592865       95.8188095       474.796143       760.889221       98.7196045       315.589905       819.915649       376.957977       127.369286       677.711731       479.150177       863.971741       851.157837       82.6778717       891.512207       349.344147       585.682434       981.860229       842.126526       173.722595       128.830627       892.571472       934.959167       67.2719040       602.118469       975.651001       547.178772       532.653931       720.391663       37.3313484       589.046021       56.4885941       275.125610       907.251526       490.055450    
   311.925140       397.002747       411.504761       284.837860       889.629028       787.281860       203.084549       439.103943       416.050354       30.8996487       454.804077       91.2908249       69.2691650       118.873695       740.041809       196.963684       254.309250       501.953735       509.309204       903.758545       337.185883       381.240692       197.246216       841.920410       739.822083       726.084473       314.534576       16.4519978       436.249481       237.035110       656.265686       749.837097       94.4783859       997.794495       884.467102       968.718079       918.797424       583.841003       620.880676       45.8245544       741.269287       886.838379       41.2723351       853.015991       467.088806       669.442139       367.478882       736.349243       819.775391       851.990784       425.663391       97.0176239       552.209839       190.926529       625.157898       188.889725       469.480774       588.208923       536.090576       884.877625       292.503876       765.479431       758.388916       296.064667       883.440613       722.389282       494.595154       247.195511       893.261658    
