   441.266327       902.790283       432.193848       189.966660       85.2651062       288.552704       62.9353561       696.002380       294.607300       213.709717       516.007690       431.212555       41.1437187       343.511047       78.3148270       149.208023       335.956696       615.085632       780.846802       326.966278       147.986938       535.505615       560.467834       454.228973       215.413589       758.024048       571.306763       392.373169       83.5477676       307.887390       155.133820       431.702271       338.127289       783.952942       328.300323       467.965668       480.027771       330.328003       407.825714       858.421631       673.253967       507.665161       193.840485       983.165344       464.510498       45.1782532       437.205811       911.497314       480.000183       391.995483       339.728638       724.008606       735.422852       283.549255       238.994385       923.989929    
   731.890991       19.9123974       307.437012       855.082214       507.303741       331.343964       843.053162       14.5442343       5.54787159       959.954956       219.391205       691.356506       195.231750       729.642395       768.997620       496.471252       184.062119       181.582718       421.159912       82.6841278       774.355957       843.614746       705.185303       764.229553       94.2456894       629.272888       33.3640976       903.047729       839.951477       562.175293       374.430511       334.515350       268.255768       848.025513       128.210175       195.904678       644.736572       530.381714       83.3011932       424.636993       265.553375       958.154907       972.406799       520.157166       271.242737       983.229858       784.813354       575.959045       416.440216       869.641052       12.8198690       533.117065       58.6532936       153.117218       879.377930       128.257507    
   279.864716       968.210815       956.507629       387.631531       31.1445580       381.225281       672.235535       994.470825       405.298615       233.136810       906.466614       853.626831       9.07240200       61.8157921       621.400757       182.162384       705.185730       95.7402649       62.0138969       255.854919       699.421570       299.228119       484.987030       483.729034       144.912384       559.851685       617.369873       779.311523       716.884460       86.1432114       816.464905       773.070496       647.002625       941.919739       594.399414       966.209473       60.4857330       939.120117       565.742554       911.965942       92.5532379       542.368164       44.3266983       48.0710106       113.843864       747.398438       306.915619       683.858582       86.6615524       598.172668       561.003174       226.513794       460.279694       608.674805       590.908813       97.4788666    
   587.603210       645.283325       71.3666382       376.462555       144.067383       830.879456       139.296509       851.750183       578.943054       259.140198       443.467834       612.571350       627.030884       558.512695       686.625183       534.201172       501.672852       406.082214       846.325073       564.310974       42.4206619       240.494385       276.078064       757.456970       882.990967       35.3142586       364.824951       100.501251       693.372437       747.971558       754.160339       606.731873       341.155212       907.996948       595.811951       115.065491       406.972260       59.8780746       658.423584       459.952911       92.1614304       114.515411       59.2767296       735.957031       768.721069       195.986847       34.5800667       276.006683       110.329041       696.312622       737.023315       796.628235       293.813141       471.774231       326.646454       10.4531918    
   155.567551       577.752747       848.628174       83.4200439       718.632568       131.173859       320.796173       838.588318       498.603027       960.125610       17.3133755       931.097351       412.580688       643.108887       614.990662       40.0075378       980.017944       948.574463       798.970886       990.958801       200.848343       475.666016       81.9389191       971.211731       485.871857       964.176514       123.208038       269.502533       903.060608       441.312653       272.745117       48.8032951       50.9837723       365.994537       375.053131       102.406693       621.012695       111.669876       429.309448       573.167175       31.1390800       687.331299       851.894409       112.431633       91.1276093       337.020935       550.433899       42.1946297       295.065430       841.203308       649.084534       838.257019       537.317627       177.023178       969.578979       783.058716    
   787.318665       256.446075       225.918945       576.286560       963.199768       693.942993       491.835968       993.870178       345.547241       753.491882       9.62075233       302.193237       960.384949       683.907166       430.133240       739.801636       865.983582       330.941437       83.4962616       776.475098       288.097778       549.500366       136.378098       385.170776       743.416504       378.961121       401.698395       453.897797       122.781456       323.050354       266.994598       433.665466       161.875458       823.222961       10.0697222       377.384735       918.182190       446.192963       16.3297520       697.934875       38.2066002       143.711060       792.463318       478.370514       817.288147       505.687042       507.145477       391.392181       146.086487       480.274261       151.802338       411.388885       633.107117       401.377991       517.730286       232.822708    
   74.8749084       877.398743       836.809509       959.900330       486.395264       294.718170       332.038269       861.461548       986.212830       699.789795       906.927185       93.3977051       581.791443       399.579254       709.979675       748.206665       677.363525       765.802368       182.749802       992.283569       633.717651       790.818970       149.918213       819.786743       107.432831       916.454651       930.292725       498.361847       93.8981857       831.452087       867.249512       723.731506       333.757996       164.781677       559.939392       924.125305       956.483582       444.877960       548.125000       471.260834       820.635986       110.739067       534.449646       563.060913       327.963898       553.916565       193.465225       473.182098       887.398010       761.559204       726.226868       690.625366       445.689026       583.966064       454.579468       382.658508    
   753.239258       376.866577       226.553223       382.884491       521.785461       285.527405       809.155518       911.476929       656.125977       844.326233       518.508423       208.164764       576.879211       55.7731018       804.183655       634.127808       659.283142       929.069519       801.417847       692.366272       496.039429       57.2318954       631.324768       798.308533       205.067886       48.7435722       195.034119       936.584534       612.211853       652.770386       914.336060       430.338623       310.065125       945.110046       53.3944550       812.541016       261.458099       752.295166       47.8764763       895.651794       290.865479       614.580017       710.221985       123.094841       352.303101       184.513046       225.816650       887.452148       45.4666862       294.647797       95.5022659       591.542908       229.661652       536.545898       831.709961       406.755432    
   984.462402       809.396851       497.019348       35.1863556       355.573151       88.3994370       217.543518       953.431274       952.377808       957.830383       184.546280       357.241791       758.065735       768.694214       749.510986       282.954590       486.632202       682.138123       806.202393       897.464294       571.737610       143.429474       724.023682       374.389069       9.84886932       679.230225       978.554810       648.927124       687.924561       514.436462       749.708496       811.745117       655.577942       2.92163754       673.341492       55.5559387       520.700989       965.717224       231.755493       415.999023       714.400269       566.106628       800.090454       604.789246       549.845459       124.733879       927.644897       450.983063       77.2960739       259.419159       27.3576717       710.298584       79.9871521       448.030701       919.858215       143.790726    
   185.857880       635.760010       61.4580460       664.095398       594.481934       558.813110       607.379028       136.795914       746.769958       186.164658       765.024780       927.321594       848.492554       394.643036       454.275360       412.767365       875.168945       70.8749161       756.331665       489.520599       504.494812       965.529968       858.793396       444.186707       411.937103       821.726318       111.546738       111.432770       447.715302       372.360565       47.1031036       363.720154       980.137512       526.244446       793.942444       82.8550186       114.947411       226.322189       505.457794       329.752808       369.893494       733.016357       680.358887       866.426697       171.822281       585.501404       460.185638       120.547028       207.828033       134.610260       653.906311       577.036499       291.335907       946.829163       109.291763       823.773926    
   506.710419       720.770081       760.111938       703.321716       686.385803       196.204666       786.327393       309.088409       194.730438       490.324707       368.149658       732.476074       625.184692       132.761795       257.000671       507.418488       273.364380       962.332092       75.2975006       552.773926       693.950500       159.240402       736.662476       35.0348740       370.988098       133.934418       558.006409       977.777588       676.400085       715.163940       170.507874       2.52042294       265.643158       635.420471       573.951599       868.967834       624.893616       861.499634       829.084900       609.747864       627.050537       38.8555222       528.101196       533.629822       192.335129       995.812439       854.589111       422.148071       147.916199       42.2579842       284.305298       562.083008       567.828979       825.501465       789.500244       219.074844    
   312.258484       78.4411850       389.676025       630.609619       708.206848       392.063477       425.221954       944.457764       92.5616379       695.866272       316.640472       687.555176       75.6086273       216.315170       813.929077       545.230713       956.600464       166.968994       23.5342846       772.122742       222.714767       261.042358       698.886414       341.138763       8.89049149       832.955872       889.526978       494.353638       900.656189       917.732239       53.4845467       460.233276       688.441284       696.561279       819.252258       463.328339       789.419800       669.242859       987.968018       222.415253       402.405670       348.359802       166.298584       932.229858       973.458618       866.797974       619.660095       864.551758       559.092957       438.346100       490.408478       52.3246689       315.767578       837.008667       599.700867       925.008789    
   318.270630       982.127808       830.294128       844.103821       407.094360       730.793762       111.228409       521.424194       889.982788       294.463684       227.854568       88.4792862       854.312012       956.673218       578.421387       589.650757       808.765808       855.758362       250.560944       602.262695       53.0605850       482.430573       319.897339       37.4183426       749.020630       621.095398       752.480713       947.904236       777.993042       288.193298       753.643066       808.134216       890.062012       722.594788       186.456360       319.626099       915.711304       457.786743       964.827026       816.627258       103.357803       928.484924       282.413208       910.568298       69.6039810       941.801270       85.5927811       376.233856       626.800598       687.832703       814.752136       886.710388       59.6865196       198.213409       305.613007       410.658264    
   554.563782       539.127930       909.478210       465.426788       409.082886       782.344543       509.787354       518.722839       27.2970543       897.244446       383.502167       342.231598       547.197815       682.055969       879.399292       269.288025       211.150223       623.014465       69.3408585       333.920532       682.719788       658.304810       202.923309       120.046852       413.743896       900.997559       180.695969       118.464081       743.833191       243.536591       347.862885       253.345749       191.942001       771.518738       916.243347       467.688049       483.346161       23.3006897       259.277496       410.290100       122.349335       988.009033       196.885315       316.047638       581.251404       22.0612602       631.689209       772.382446       298.177277       700.524109       850.731079       771.586853       268.216400       948.572937       607.105713       672.103394    
   662.293335       312.211212       778.930420       230.711609       154.217072       945.434998       201.904068       216.455811       610.997253       463.397797       471.428192       97.4717789       593.658569       9.43723488       515.723694       145.202789       220.671539       972.950684       429.611633       558.448853       236.100189       977.262451       532.306519       156.765961       449.743500       334.298950       901.603699       457.860565       920.058838       72.0968399       165.354965       393.111237       325.690277       123.267227       803.273987       4.45390987       291.848511       264.486023       679.502869       721.719788       220.920502       363.854858       953.615356       927.146912       707.400024       8.37244987       714.018616       45.1535416       22.4045963       598.943726       445.707977       238.194397       171.898438       204.784561       407.645538       809.207886    
   543.029419       411.583832       261.070831       515.117188       132.426971       420.597351       905.876404       122.986473       978.744751       661.316833       968.109558       235.694519       10.7155476       19.8654175       433.143005       838.946106       784.843445       666.741699       629.840332       85.2596283       127.155098       771.009521       812.637695       166.946075       24.1074657       65.5971985       182.269684       207.374893       523.762817       258.153839       885.527283       152.383438       211.711258       805.502747       861.952698       133.481995       50.1569901       267.008179       468.008179       653.776245       88.6616135       149.773407       272.365082       448.148712       474.335846       822.533752       875.920044       869.505493       717.474243       449.293182       246.464661       622.282593       5.73936844       965.929688       564.421753       317.142242    
   434.309021       821.411621       493.568970       484.593140       267.907013       52.0468330       983.531799       897.961426       210.545731       831.503662       539.933533       268.225647       560.756592       922.682007       519.937805       257.321381       539.275696       379.548950       947.613525       733.293701       921.755066       956.544006       359.902893       623.949402       518.228271       751.603027       856.498901       382.283691       662.830444       871.658630       930.314758       633.424011       136.195282       671.166870       528.015747       249.482101       653.240479       384.034119       358.959900       381.692169       242.535522       464.174896       300.207031       363.048126       572.796509       538.785156       300.834595       547.461731       89.4258118       376.417969       850.435486       726.417419       176.732117       521.196472       79.5943909       423.761139    
   76.2802963       133.390121       938.651306       732.753052       209.117950       557.436462       941.718262       500.075134       615.263184       27.5527420       440.087677       731.573975       337.702850       473.190094       946.297424       631.198792       864.599609       317.318542       798.296631       813.569092       613.860535       342.741791       847.243286       202.425690       588.501282       296.056580       894.793640       809.081482       183.191864       827.064209       140.338852       165.480011       873.034424       473.039429       420.439301       615.177307       353.166687       335.184143       509.425262       250.646393       65.8980179       359.003845       143.389282       93.6554794       245.853607       317.570374       330.218262       519.961243       658.988098       303.917938       725.314514       845.451721       177.225983       615.582092       848.878723       106.812431    
   415.252655       399.004242       624.692139       194.877884       404.563904       221.264374       566.132751       737.003174       712.852478       682.349792       449.071472       961.379822       992.575500       481.120605       584.475952       996.040588       302.706848       993.335205       699.821960       183.898361       501.328400       599.529968       598.742493       143.544510       206.014282       480.164001       874.790222       64.1183929       857.516052       561.268066       480.518768       174.696747       634.911316       105.015182       63.6136360       670.200684       921.947632       433.252686       730.450256       771.259216       733.835266       758.787415       945.851868       509.626282       96.3099976       300.328735       217.413528       903.479614       87.4291458       858.242371       417.386078       206.886856       278.764984       465.568268       564.471802       225.405487    
   612.959473       45.0106316       639.441711       86.7170486       685.254028       775.299011       547.575195       712.758911       119.807716       538.525513       813.084045       325.508087       330.782043       192.961533       307.445160       697.232483       408.058228       961.287964       845.959839       687.332458       160.907135       72.2450485       917.630615       329.891846       906.014709       865.548462       257.686646       491.363892       600.181763       625.046692       167.579391       111.918655       963.211853       827.807800       25.4063797       933.972900       96.7570572       767.035278       379.742950       441.748627       576.720764       61.4417877       283.765869       374.415039       759.346741       431.119781       586.839294       379.690979       599.732056       736.739807       257.092926       538.581482       537.118896       431.300629       660.570923       523.907410    
   767.832703       877.181091       23.1359882       707.801147       214.034760       81.7034760       260.618408       100.132370       16.5115433       779.307129       592.437683       565.286621       81.6889496       671.940979       290.959747       298.436951       797.548706       126.127350       763.162476       865.842712       316.915802       412.670471       196.273376       371.305298       899.650024       531.804993       419.762512       73.2617798       737.407776       168.306076       992.965515       164.958466       983.258789       982.847534       134.292526       269.298767       403.885437       132.555649       188.582245       73.9974518       781.240601       887.751404       795.644470       777.579895       818.078064       591.522827       362.754822       583.087036       106.416100       208.916565       130.584473       955.245056       704.103516       144.528854       377.832031       964.993774    
   784.733276       373.701233       610.712830       808.170410       747.528076       722.506042       38.1116257       587.752075       631.197266       670.183350       212.956757       670.056152       395.579132       392.306366       360.766541       255.726303       853.494690       753.588257       916.867981       272.728363       490.949799       494.192444       114.104912       891.658752       690.739868       234.235428       190.045441       36.2364311       113.578178       740.060669       968.615540       902.390015       74.8057785       939.234192       907.935608       294.982849       66.3575287       529.629150       791.296936       398.961945       829.012512       387.225037       58.1843758       700.986938       669.645874       611.108704       776.033142       404.040192       148.255951       627.970947       564.671875       864.275146       771.172424       806.896851       267.606354       560.325134    
   223.956406       651.624268       210.430511       173.479172       333.237396       536.975281       488.202881       453.158661       635.612549       95.6290970       428.589905       911.395874       32.6377678       914.728699       221.060181       882.304321       464.794647       909.090881       998.594604       363.410522       802.375000       320.402405       226.995880       605.115967       250.252686       628.153564       514.314941       122.526306       246.603409       3.85345793       723.653992       946.699707       548.558472       872.630554       931.133972       674.630310       667.925964       271.966614       113.614738       260.016632       366.604645       716.510864       802.458496       903.533264       605.894531       394.964386       764.867615       842.148621       958.946472       295.477783       796.162659       379.318878       115.564423       111.801949       449.348358       884.042664    
   499.067230       855.671936       426.876740       613.373840       958.263184       28.9634228       254.219635       867.145020       623.512939       295.734009       133.491882       282.502228       515.448853       400.043823       473.792206       830.297607       431.817108       588.553223       730.825745       762.529785       728.686401       703.234558       681.071960       84.7779083       261.567078       538.747742       62.5218773       651.819946       515.834167       649.951172       474.459778       819.690613       369.278809       474.410706       218.721909       427.343384       234.913040       896.898987       155.792755       263.473297       117.008865       17.8404694       174.693954       853.070984       87.8475723       131.783539       3.45790005       631.210205       529.003906       113.761276       463.870453       515.683777       360.498596       914.732727       910.736938       458.545746    
   868.442749       536.119385       774.787109       359.609711       327.447479       820.774170       721.364929       886.529907       112.624260       772.008179       125.027199       950.173767       726.126526       666.605591       496.261475       107.269615       737.344971       307.609985       235.806702       342.674194       921.611206       469.111969       393.820831       248.127930       69.7432632       405.832031       148.974487       273.288879       958.747437       285.173035       833.574341       486.841248       853.240417       23.7635918       171.574570       674.645386       833.078918       145.905838       659.773315       347.144714       437.342316       645.210815       677.235229       137.793121       115.568527       428.170288       104.753418       480.889374       332.169861       684.818726       593.424194       697.736938       615.399963       417.255737       938.585632       358.478455    
   72.4055176       979.330933       673.660583       201.802017       127.387566       67.8222198       226.619431       962.455688       781.268860       380.168121       832.839111       542.670044       252.304901       197.479340       901.662659       928.509460       418.550659       746.265198       902.984070       453.844543       602.100769       606.991150       973.104431       236.507126       193.283859       393.691193       471.082794       297.453735       14.8627996       627.455566       63.4653664       978.077881       901.839478       919.819153       49.1293030       320.516418       959.201477       946.927734       269.554688       655.928101       79.7219391       953.151489       851.639221       577.630798       657.069092       726.657104       852.404907       8.98975372       871.255066       373.868256       469.134003       468.248138       990.744324       72.5484848       293.724487       287.708405    
   534.409424       114.989510       475.876526       839.099731       904.056396       913.716980       500.760803       695.237305       15.5423279       79.9116440       545.389160       523.712830       456.218567       852.008057       205.210968       60.4054070       381.142090       982.319397       726.426208       447.365295       615.839417       161.938568       590.053162       665.648376       452.547729       604.141602       165.693542       266.850922       832.250488       527.158569       402.637665       899.922546       438.098877       125.467834       295.945648       699.445557       35.8470688       831.283264       142.418045       761.784729       67.7924423       17.2517471       409.352844       154.111084       601.583618       979.168823       234.522430       226.915726       835.934998       458.963593       998.606445       27.0936489       608.946045       412.796875       166.917664       544.399719    
   99.1284409       480.263611       957.501038       663.884766       141.494202       561.584595       509.285980       910.798401       171.520264       602.295471       996.502563       242.372971       149.412613       58.1756821       920.072388       449.522888       65.9851379       106.642845       366.707062       640.236938       161.762024       649.547241       263.300598       879.609619       874.750916       58.0864868       512.240723       543.636658       30.6028175       671.844604       316.224548       769.237671       494.374420       722.628906       993.872192       259.046814       552.691589       372.069519       492.526215       710.101135       626.628967       535.676270       888.690735       602.819580       41.1630096       167.995972       426.106445       509.499268       343.607758       715.831116       307.088287       414.337982       968.195374       558.509583       270.937012       276.317993    
   602.062317       454.628296       466.709320       122.336952       491.224548       744.900696       928.947205       455.765076       847.118835       262.350037       284.247467       682.331726       215.042572       520.259949       895.460571       555.628113       210.301773       200.977249       206.732285       845.027771       101.371498       29.9511566       561.358582       243.703384       993.784790       992.735962       137.162231       777.144043       311.574829       108.163742       795.924988       94.6672668       549.386169       97.9904709       487.505737       221.565781       622.906006       961.658630       721.321106       736.373718       88.0025711       764.935181       546.013489       645.148926       325.809509       517.154053       731.391052       10.6527271       520.185547       452.868622       413.490417       561.675232       256.154053       68.5062714       800.992798       407.855530    
   418.875488       110.529053       187.923843       2.49886775       76.6459579       721.640930       21.0352383       859.766418       60.0632629       103.078476       32.1372910       653.452393       998.056702       829.426025       268.497650       502.344055       391.457245       474.629944       546.190613       905.416748       542.177185       506.307831       104.024467       194.940582       952.964478       719.570984       25.4602680       418.673035       547.694153       195.714371       326.698273       538.003540       780.003723       866.449890       495.379852       552.668213       916.444153       555.053223       432.336243       352.327637       936.758911       267.318237       647.260437       157.949707       895.973206       582.066406       984.113281       322.049957       550.017700       671.077393       854.722229       587.771606       728.209351       870.466064       934.744202       630.651794    
   556.178528       561.977600       327.490051       43.9363213       662.230347       112.625160       786.533020       535.536926       267.864960       597.443359       143.518738       213.354279       321.443542       307.844330       153.594528       961.665405       533.559875       991.674744       689.742554       464.800720       836.952332       193.987259       425.674103       701.518066       874.774231       200.434448       47.6391296       760.512268       409.951996       379.941071       747.688660       456.642456       352.039093       472.133942       948.888428       56.2717323       527.597778       304.173645       529.257935       373.502411       371.559570       755.638672       185.125473       590.428955       195.323746       124.619789       395.010651       99.1542206       594.941101       607.258606       921.745239       146.387253       652.583130       542.020264       632.411011       568.426331    
   920.144348       96.8709106       291.365204       103.652672       619.773438       57.9696579       272.533173       309.317474       270.032410       712.866394       420.998199       692.000916       536.157654       685.782959       673.565247       764.382935       184.202347       582.424438       713.393799       685.275879       845.968445       954.597412       220.804260       644.852478       780.267883       902.301575       196.240326       471.998932       169.224442       489.128876       837.322998       206.721146       238.600662       725.113464       264.069855       7.95670652       959.513977       814.017212       836.967346       450.977234       855.897095       228.712677       157.887131       422.036896       568.709717       740.106445       830.768738       690.270203       62.9279747       465.654663       336.488556       987.598145       683.408447       908.040710       105.519585       990.731506    
   921.627625       585.513611       84.2584381       241.613174       598.957703       82.7130051       771.253540       271.918915       624.077637       370.517120       643.180359       650.271362       257.827881       447.159790       129.078583       588.424194       874.475525       806.607544       799.843567       111.336365       286.474060       720.088379       739.372314       963.743103       936.665955       433.674805       76.9379654       822.391174       608.219910       172.937561       780.258911       261.037476       18.7006569       587.522705       123.083229       534.949097       73.9398193       276.728058       819.392090       106.202805       605.936035       558.921692       141.720291       677.294495       963.278198       233.832840       632.694763       592.959045       720.941223       439.551910       110.323204       281.013245       678.543945       942.229492       47.1487770       395.914734    
   799.667175       128.344757       556.209045       301.939972       355.829498       407.199646       886.676147       275.922791       766.436157       201.448730       395.197266       481.366638       613.142090       983.891663       144.833420       142.211899       256.934875       924.651123       834.141235       509.163513       844.685486       399.609863       162.525085       217.301529       582.156067       995.456238       991.923340       250.480026       355.746735       540.993713       810.159119       698.229919       705.371582       782.327393       58.6613312       967.061035       852.859253       565.518982       159.384750       876.945435       113.390488       804.945557       397.644348       177.659180       940.034180       214.038223       91.0223923       362.858246       789.666321       641.701782       578.245422       212.040192       200.279572       323.698853       136.025528       837.658020    
