   72.8792572       871.422058       720.542725       354.307281       69.0109787       466.084625       963.821777       263.729980       99.5438843       521.006775       510.119904       232.289246       491.483521       804.708862       262.894379       217.986710       54.9216652       346.127045       522.757507       926.211792       294.800995       356.449341       867.276917       661.009521       758.435669       866.786194       829.014404       805.396729       345.465607       173.039322       522.132935       397.100403       42.6449089       351.105896       106.103966       313.867493       828.967346       412.595428       185.670731       801.419006       408.695770       372.995178       119.728699       894.854980       762.587585       309.823853       457.922028       108.309807       560.673706       301.156830       611.455017       643.027649       31.7199421       295.268005       420.361115       692.962036       816.776062       715.822021       736.114563       417.124084       580.156982       629.957947       785.705017       325.014679       59.0341454       697.017151       928.563660       182.592789       356.035522       154.813049       558.156494       842.244324       52.3176422       221.891739       582.955017       64.0024643       633.545227       911.054077       131.933701       458.691650       428.919708       932.030334       639.474548       492.214020       369.074677       206.292007       761.215637       728.197876       600.622437       204.431396       627.787964       33.4565735       508.197205    
   60.4807892       768.462830       20.4185314       750.875122       985.741333       655.237854       876.309387       490.913177       855.491699       284.517517       477.335663       977.223755       518.720398       352.781311       422.915131       779.609802       806.002563       71.8852768       874.105713       111.172379       245.718262       127.079414       680.967896       702.267517       729.613159       986.024658       889.671143       768.825867       718.254272       603.208740       858.752808       589.941711       406.593719       524.654602       852.227234       596.216553       265.813873       754.126465       338.943481       852.788452       493.390259       475.458038       202.214905       177.424744       243.091370       195.679001       481.342102       658.800354       973.942566       697.217041       856.702942       84.2414093       763.442810       103.167793       17.8831024       4.03471279       592.963257       259.337402       339.729950       841.515076       746.848145       381.656799       995.214111       141.905243       386.333527       994.550476       437.461578       808.627441       273.306427       726.035889       838.971985       838.378113       260.976807       132.676300       317.424652       512.033508       488.953918       549.055481       67.8468704       577.268066       104.007439       284.010773       276.126251       479.916290       335.069000       950.349304       705.634460       356.181702       539.540283       860.850464       638.935486       211.824631       618.394897    
   755.692505       50.0196800       676.728271       485.276306       396.457062       366.068329       991.106750       352.733093       301.123138       487.005310       760.408752       125.533035       828.029968       766.575195       256.672241       130.418945       648.911255       476.866516       286.447357       753.031860       595.300354       54.5659447       198.035965       10.4056749       799.146606       527.614014       318.540771       346.842224       369.459839       406.679535       772.910645       438.826874       294.708771       817.391052       964.233765       543.670593       669.091980       922.940918       44.1212082       730.079468       456.348480       428.451202       936.748047       584.486877       19.2072067       637.583557       426.246552       296.040436       402.020844       557.898193       230.866486       802.533936       122.108597       420.396393       386.961670       22.8932819       578.945435       183.177338       354.358185       791.711060       664.460327       454.747498       553.872314       629.378174       325.704590       872.090515       579.316223       654.614807       135.690994       737.195923       336.413818       91.5652695       18.2154827       131.209763       773.382263       289.807617       106.829880       918.840576       385.426300       583.481995       763.613770       261.269592       35.3175316       766.150879       192.227707       819.871948       58.8075142       299.651947       706.803345       466.922180       269.018768       224.659210       857.115967    
   807.732727       889.741028       496.558716       914.225525       927.292419       537.739929       254.830688       846.967957       403.068054       648.499146       989.319702       58.5094337       534.018799       621.793030       624.220337       763.783630       160.331451       215.627655       408.172211       868.985962       239.519272       947.375000       466.699310       676.653809       550.847534       297.167084       30.1881447       660.035828       471.022461       811.201660       190.131775       52.9342308       514.359131       228.315872       435.496155       573.447937       173.185623       75.6753159       45.9763947       937.404968       716.734009       871.663391       335.563049       120.143433       735.262451       373.952667       613.627747       93.0179901       885.813843       271.731476       943.342224       945.805420       496.842682       745.484863       201.158752       374.664368       895.469727       653.248901       263.889862       159.309479       818.204346       802.323242       70.2139053       490.579376       257.219086       499.226807       925.618225       614.517944       38.5246277       326.195648       954.927734       917.988403       173.507812       468.382843       560.696594       630.128357       863.887085       684.543945       124.738045       7.52881575       793.088562       86.0687256       221.405731       536.044983       881.850769       563.271301       69.0209808       829.146118       466.115601       416.782593       201.942307       824.574951       37.0524368    
   263.952148       981.205078       358.370148       306.620880       633.278320       831.003479       835.964355       768.313477       621.409912       176.186386       981.321899       26.1377716       987.096375       986.083618       758.116150       979.861633       868.677368       14.9682541       37.9726486       93.1321945       293.514191       273.264160       979.772034       938.683777       779.980225       605.249878       998.774231       436.167236       509.261871       663.138245       376.295349       848.081299       898.328369       415.375671       200.355835       509.562103       90.5176926       141.080780       652.319702       350.245819       100.640709       293.938019       948.494934       979.049316       874.895386       242.043625       756.612244       28.9977798       484.660492       668.412720       691.735535       212.043823       973.643433       632.172791       737.093750       392.215668       652.130920       998.516479       512.590576       488.500946       380.185913       202.584381       706.613708       169.554260       793.235168       651.838318       869.218567       85.2755280       969.992493       575.710571       340.041534       346.517822       962.718567       804.932739       694.776428       123.554947       608.932800       367.922241       247.407623       220.115082       577.892395       499.531433       729.323853       949.447510       801.030457       391.763062       554.456726       43.2955551       293.380798       193.681793       950.705627       980.860596       293.137787    
   366.294586       512.473999       284.761902       690.986267       479.726929       216.768784       183.475479       94.5897369       332.467346       129.700058       907.126343       641.894897       145.086853       789.429016       433.387909       350.551300       875.338745       365.909088       47.7622681       323.035004       45.6924248       387.231506       354.356750       654.982117       665.816467       638.135071       275.296661       944.052979       284.025391       996.440186       747.481079       621.222534       107.786644       804.632507       182.635422       646.791443       586.474243       78.1589966       818.932983       346.172424       64.4447021       220.271042       411.416321       864.898926       99.4930954       958.259460       402.797668       21.1350365       57.8045387       686.160522       975.951416       938.526794       6.67750072       798.394226       150.280548       5.21620560       837.346130       829.302124       927.490845       965.065979       607.350159       7.79605389       58.8728981       777.775818       30.4809284       959.124329       89.4423065       833.500122       241.444000       693.809692       751.160645       21.8640461       766.889526       968.267883       290.315491       571.016846       468.050323       442.479248       324.576202       570.616638       668.501160       965.490234       118.131409       506.862732       445.882965       207.321838       496.428497       671.261658       283.336853       776.923462       388.372101       918.378296       315.815399    
   966.485291       908.444580       209.019043       895.194275       81.6417847       729.377014       499.645172       787.711548       475.994598       523.366882       615.071167       325.434357       45.4234581       151.642944       564.984558       537.303223       747.578430       500.173584       573.215637       767.272278       741.374268       35.1139488       627.342712       663.059387       549.407898       705.120422       715.515930       548.658203       87.3047028       631.732910       310.641541       890.177002       340.729095       538.092957       789.612488       454.584595       634.757935       830.253235       819.449097       801.416626       777.133423       492.518097       261.409027       779.557190       816.376770       191.339645       634.905823       473.901276       422.911743       458.325928       567.265564       850.333618       316.730621       914.531006       179.883728       443.005981       936.850281       32.7367935       955.954163       872.523926       940.346008       820.290588       108.696312       889.028992       846.392761       815.205566       824.279907       295.447357       630.977234       43.7165985       519.401733       645.825195       173.997925       243.749939       817.611328       179.631012       227.614548       482.442017       180.907242       461.913086       343.850403       784.586853       269.046509       559.913635       92.5370407       174.542892       118.793365       486.322968       141.423584       357.960419       9.40228176       529.891052       841.819641    
   533.450012       631.726257       754.677979       735.903259       453.400482       146.559341       672.030212       304.902161       608.159729       14.8759003       222.669037       420.710480       81.1517944       127.451637       975.580627       969.921753       503.451813       990.387207       928.427673       144.044754       534.783813       82.4857788       552.235046       383.397766       42.1420517       566.475952       864.753113       933.085754       862.700134       792.563538       392.108978       505.719238       661.183044       6.96039915       107.823746       700.602295       60.9262466       73.9667282       290.485413       233.608948       758.712646       809.629700       282.268677       339.447632       201.381088       136.956863       473.401825       67.0604019       568.422241       99.5110168       733.303162       829.554871       446.500458       140.489197       912.419922       344.596191       785.493958       246.879211       308.458313       155.906952       973.504395       400.520966       522.971924       718.477783       926.371338       760.864624       507.338623       391.635162       504.018097       123.961761       832.548157       76.5765305       736.902466       388.452911       936.943726       142.224640       185.577057       943.434753       576.117676       518.037170       865.289490       49.0362358       516.424683       194.782898       854.146790       483.734497       924.168579       687.483154       884.556702       601.980652       123.032852       946.167175       571.933105    
   305.657562       310.763672       1.86959577       368.835388       226.684753       669.670532       977.709656       85.7784424       842.034241       221.372269       347.525085       417.436707       23.5827541       942.929749       308.927582       523.745300       341.618896       465.475372       675.471497       857.167664       452.895111       70.0667648       411.687012       928.194519       848.625671       381.881805       649.105835       333.328003       648.275452       279.083557       827.364380       756.536316       182.154526       160.320801       413.971710       168.505615       354.451385       400.802612       749.828064       588.337341       232.793533       224.910904       550.833069       487.358246       801.150940       364.176941       364.379791       177.349838       645.682556       659.608459       32.3939896       983.701538       759.274414       996.940308       730.044556       754.718689       783.941284       177.587967       50.1989098       678.968323       157.825439       269.166626       195.911346       899.591675       742.805664       598.079285       117.858093       243.139130       400.394440       955.027710       922.151367       439.768829       995.745789       24.3596382       899.094788       494.830963       280.208435       324.640808       20.8603554       75.2769623       678.851807       896.933838       310.717499       804.270386       512.928101       151.308884       129.155930       806.585999       410.295807       637.111023       418.736145       198.889191       226.489151    
   794.782349       19.8618450       470.356171       108.501602       605.195007       349.410461       706.247864       744.683350       988.113037       214.913834       426.459625       812.620605       104.908058       940.040344       715.652954       629.182861       381.131653       284.587189       338.966583       621.165588       622.590820       533.879211       572.161926       65.1927109       203.753006       90.4696350       499.511902       704.175232       721.501099       465.681946       107.613907       861.677063       36.5285606       776.621704       992.946350       349.097687       530.309814       668.935425       955.935791       514.617798       68.0726013       702.934631       873.117126       11.7900372       564.015198       527.424561       979.375000       433.710480       822.258911       141.454361       847.892578       939.468994       929.841675       348.410950       829.048401       63.5736198       112.515419       420.361725       632.282410       1.40824080       564.111572       455.555939       220.998917       484.697296       254.814011       618.797180       577.205688       422.547455       679.426331       369.994537       828.689697       175.142807       91.8052902       939.037964       327.593536       512.687500       402.164581       537.118896       48.0964355       219.300690       267.315063       703.965088       203.475525       269.154602       609.108521       677.171997       262.368011       447.582275       688.181641       520.894043       650.260742       950.021790       63.7735710    
   846.539978       31.4534779       105.031319       943.397644       71.6414337       916.885559       913.730408       297.439392       153.225525       493.523834       426.289917       776.571899       187.575150       145.108826       67.0878525       377.318329       183.751526       463.632446       313.616943       736.337036       635.703247       582.719482       768.213928       514.761841       281.961487       168.306076       422.299438       487.656677       781.208130       133.469131       367.373474       950.405884       273.829346       509.357452       865.304504       617.651123       752.765747       908.910278       590.616882       566.393982       81.0803375       162.374924       630.127808       983.969910       439.153351       565.914917       447.557556       827.649231       51.5237885       982.417725       653.375916       174.023834       846.165161       974.836548       423.778076       138.571198       718.071716       433.461517       657.331543       807.696167       523.423767       723.246826       780.438354       540.693176       804.517883       148.989975       676.144287       554.683716       722.329895       919.484619       44.3296738       584.582886       997.075928       470.961090       304.609741       163.779831       394.335297       336.003143       253.157761       144.279419       920.311707       781.345154       306.261505       163.513901       672.006836       266.430176       378.685974       149.051300       221.591690       132.220352       755.159180       818.685059       288.798981    
   371.389099       818.271790       810.535889       257.262390       26.2224445       707.366943       626.808777       229.831345       26.6042480       737.045227       395.691620       968.859741       366.296204       695.443481       582.060181       737.499329       395.788147       341.730469       263.463043       47.8665924       885.268066       976.000061       826.695679       72.9565506       812.103516       859.843140       395.917542       687.107483       485.882111       697.361145       705.999207       219.703278       30.9088192       878.197693       479.108795       815.430054       930.031006       12.6976824       905.596436       957.104370       965.527161       80.9792938       686.727356       337.027740       500.856689       615.435303       55.0455208       443.122925       940.348938       276.545502       165.822937       783.261475       84.4774399       500.930206       557.821472       340.760010       887.477844       734.662842       346.675629       878.867676       889.283691       135.724045       965.416626       717.345520       144.749649       202.489395       209.140701       166.586594       649.712097       776.055481       567.527039       631.944519       333.582794       427.102234       621.004150       946.687683       632.656677       337.337494       455.074097       948.657837       330.130432       12.9224052       596.187500       188.708237       185.815475       397.160706       203.907288       464.455902       878.124512       338.251984       320.575439       477.172821       255.704620    
   420.291992       652.659302       281.563965       275.862274       560.175842       230.458603       706.642090       398.649567       160.408798       9.55888462       492.467957       792.625244       651.229248       489.871460       500.647064       65.3322220       798.528320       629.254700       36.5527954       444.213257       394.148926       608.889893       846.559021       781.830444       727.473145       428.055542       466.756958       439.857056       727.048950       531.559937       699.850586       308.729370       529.857361       432.760010       754.252930       406.156647       729.962769       221.402390       503.964508       703.833191       204.119980       886.527161       130.711670       284.822021       867.249268       659.720215       877.907410       357.359985       35.1042442       540.860535       406.754669       415.067230       544.564819       615.868958       964.254028       606.744812       887.278809       629.633789       850.495850       883.187500       739.915527       997.122314       758.959595       975.232971       33.9860458       848.950684       698.413879       796.526123       908.422974       649.796387       582.338196       573.074829       677.038818       13.3559532       732.494690       317.673279       567.907532       826.862427       947.916992       516.691528       704.128662       925.905334       814.436462       3.74812269       414.584015       163.904816       418.205170       531.729492       103.696022       781.172729       701.330200       546.572327       698.037964    
   347.547546       675.384277       804.202698       984.819824       114.384712       215.108368       276.900024       597.930908       359.901886       124.457291       451.652954       960.640747       508.038574       314.349640       93.9844666       413.945343       662.318237       131.004395       886.344360       890.685059       672.642456       476.603149       143.572205       613.019836       380.898376       720.621704       769.440796       455.286560       681.585693       394.036377       762.386108       761.756836       271.088257       648.680298       145.784714       590.291321       377.922791       435.569183       240.719406       63.2346878       700.025879       201.560730       279.331329       173.589874       725.596558       727.476196       978.155212       829.297546       701.318359       887.710022       487.309937       692.901611       293.570435       976.240540       648.444458       288.567169       963.033325       801.968445       137.310501       781.568298       994.886536       287.221283       810.471985       67.2507629       813.763611       16.2115555       688.624023       562.548401       897.638977       961.116821       66.2948303       488.687561       324.923401       913.091797       911.917480       175.898376       8.30629539       367.727539       97.5624619       512.335327       837.848511       450.210571       219.901443       983.883728       575.497375       669.850830       146.747147       63.8289490       83.1321411       319.388397       616.361084       216.538223       706.115662    
   338.964264       138.771271       593.870789       501.988739       682.469849       211.051682       657.794250       725.571594       429.600433       847.315125       462.401642       800.200012       862.757690       265.110229       823.273010       314.460510       991.438232       177.191147       831.495544       830.545532       108.857620       928.657898       708.159973       188.307922       711.173645       388.555908       62.6108971       299.321411       595.225952       744.424927       200.268188       490.703522       629.093384       266.952332       839.283691       682.778503       936.464905       694.302490       688.119324       517.395874       599.420227       237.066437       747.420044       241.872192       461.873199       916.922485       965.582947       776.269958       308.133148       568.044617       16.7699089       740.381287       348.487183       737.539612       797.911926       237.151764       242.149078       925.660095       767.932800       8.38150024       854.339661       447.450562       221.334274       812.849182       673.611023       60.8651543       74.4694672       310.589203       479.784760       170.414093       350.959137       333.297699       903.723816       977.040588       262.087250       791.731750       273.658997       358.412445       331.880188       852.070374       340.326996       526.223572       429.726440       463.614716       884.942505       67.1090469       727.884155       231.336227       498.506775       940.072083       816.592102       681.372437       976.485901    
   691.562378       121.634262       633.298218       373.816315       478.425293       262.959839       512.604797       624.788208       172.708664       822.662231       488.441467       413.658691       448.505219       64.8318634       470.702484       157.346283       915.564331       293.514526       671.527893       374.044128       200.635696       235.968307       37.0398750       124.921684       225.512787       550.812500       383.977081       581.573853       195.132614       732.054626       554.662415       948.909363       58.5651665       562.528259       240.196777       435.315277       864.311401       372.845093       953.224854       178.113510       115.328682       426.414490       1.72180498       992.532715       415.409363       232.708572       391.694885       477.210693       403.066620       870.201965       361.882050       73.7440338       804.963074       827.484680       569.021362       764.223267       258.362701       726.413269       955.341187       298.404022       595.764221       515.323669       102.224426       688.492798       302.724792       47.6086998       71.6991959       478.613861       344.388611       383.501801       787.193359       557.879456       895.511414       646.151367       623.737122       578.884033       361.688141       999.979797       809.338989       534.508362       677.880066       462.116302       744.488770       145.588699       44.7333908       960.965149       299.825226       225.467529       352.886475       255.134949       412.831787       702.644043       858.406799    
   332.903931       927.081482       721.877136       311.983093       445.564758       380.997437       338.992706       664.137512       789.485840       447.728577       254.577072       551.671936       701.241821       328.176544       591.957520       688.696838       796.707825       710.369568       694.221069       926.231628       867.115662       797.790161       76.5476532       927.113708       143.988068       47.2173729       301.493927       919.243958       375.462982       857.823486       466.718964       796.671204       244.836639       993.610596       669.893372       564.262817       764.531189       6.65671921       541.529419       514.083069       406.331116       500.608917       213.300583       29.2324467       571.528320       795.024902       597.069702       52.0393867       337.417877       180.947021       934.498657       743.955566       790.942932       937.835632       184.459167       774.277222       649.441467       342.912384       986.256104       519.328857       453.588684       89.6071320       888.798889       149.981873       279.446411       401.685547       779.467407       11.8536320       384.513062       727.985596       611.713684       624.984619       98.6969757       959.194275       677.078003       409.845886       595.464294       106.022026       251.889755       821.696472       304.418945       418.800049       318.399963       756.303711       467.545441       608.773132       287.688721       442.247742       338.983002       908.011353       32.9905701       857.107361       889.844299    
   798.563843       884.864990       440.805847       382.220093       894.404541       35.7004662       362.119598       628.994141       217.770630       513.675903       283.782135       243.958115       646.067627       320.553223       430.864166       740.282043       859.719482       646.084412       712.008484       415.369049       75.8840179       19.1066341       543.026184       155.125839       657.281616       423.226257       278.073547       218.754013       619.910583       503.681854       62.0527802       188.319763       457.225952       945.651917       666.445374       12.1108665       43.4420357       304.738586       125.570786       941.644836       295.586273       93.4804153       102.092529       964.796448       245.266022       847.769226       803.698303       911.838501       388.975128       755.981812       128.515106       724.121582       291.411987       500.253113       417.520935       608.966064       922.811523       282.412292       985.202454       355.233337       902.249573       230.203918       524.852783       623.410034       146.045761       383.179596       337.121857       279.482849       17.9424095       173.769821       397.310822       33.3109856       88.5906982       841.259094       790.378113       179.553253       349.615601       31.7990761       596.325623       782.459534       68.5563507       547.869812       884.644897       750.432373       322.330750       879.847656       980.346436       832.912659       164.408386       426.724945       755.179626       448.643585       16.8324890    
   23.9149551       489.176331       984.157104       899.470337       699.725952       876.857544       195.880203       450.562012       809.874878       954.294006       612.234497       361.728149       440.323425       740.747070       941.050842       233.356186       150.550827       178.792908       478.859192       240.709808       19.9175186       23.5301762       59.1042900       989.831238       453.319305       250.354141       190.917953       764.349731       488.776947       803.034180       155.134842       814.143738       472.192169       592.155945       521.069519       67.4541092       595.632751       644.974548       895.153992       802.649658       291.927246       665.489075       609.020813       982.157043       644.897827       158.753159       166.151749       433.628479       159.328064       528.433105       748.194824       19.4828396       967.065369       990.041992       196.354767       69.3307343       261.531952       436.598511       420.934418       158.548019       356.417389       535.511597       727.421387       260.751892       859.714355       542.617188       447.799011       646.177673       298.035797       423.432648       753.013977       781.234253       371.536102       670.128174       311.547699       233.703857       874.315430       342.235535       952.681335       653.428223       251.278580       200.834763       777.048645       510.257751       26.6149063       785.907776       174.182526       348.964539       992.976807       847.070740       225.613419       710.713562       520.751648    
