   87.1522064       889.721130       691.552063       239.486221       995.922485       302.091522       542.688538       130.624603       465.243927       215.699234       167.863129       522.879395       899.154907       925.689026       503.143494       562.031189       526.499268       388.414795       632.722412       584.574524       937.389832       684.113525       310.494446       136.501999       696.858459       243.112152       571.190308       441.443695       550.606140       20.5108261       154.723740       166.686340       203.970825       277.233124       73.4855499       311.306702       398.671021       562.406799       305.931702       700.533936       158.054443       936.381409       401.894836       661.109497       61.9142189       948.299011       667.067993       286.482666       880.966614       325.112213       336.040833       566.973694       584.672485       192.466187       598.584595       361.334381       84.5050735       893.709045       98.9241409       555.503723       547.951599       227.885178       979.631104       250.294830       668.181274       466.019836       634.259705       177.132202       650.687805       907.888367       538.769104       130.332535       999.651672       193.520599       426.815826       952.073914       218.382385       646.602661       870.861450       879.124451       811.433594       944.057556       57.3368111       343.450256       12.9639683       954.099060       547.941284       29.5480366       614.843628    
   986.847595       842.516785       748.581787       521.565674       655.527832       674.057617       45.5865517       880.869873       473.628632       261.903198       507.084564       704.320007       784.121460       123.093231       63.7408829       615.270203       361.056702       865.910278       636.855103       439.228210       856.956421       663.594055       220.740021       305.689880       403.595795       69.6344681       715.914612       463.100128       959.461853       378.694061       100.075745       811.414124       620.873901       508.545593       255.384094       30.5126648       464.728546       132.388214       767.705811       51.6179276       134.179214       756.431030       348.335083       679.906921       345.201965       514.027283       356.707184       398.438904       402.503265       670.659790       706.978394       524.634827       770.291626       653.302673       230.480392       595.899109       578.591675       428.218811       398.255219       678.529480       465.274994       120.120628       228.141647       120.628906       412.893005       958.611450       571.511780       430.668549       892.397278       364.621613       461.637634       256.621674       104.053116       97.7073364       437.579468       848.070190       578.776001       407.205536       206.831665       177.671326       514.600220       410.490417       183.382416       91.2123413       184.736404       856.524536       461.084503       555.170471       28.2445946    
   98.8916855       331.396362       906.650879       3.60771561       904.567078       657.923279       470.795288       412.229950       709.070251       463.560211       135.000992       483.559784       456.018677       667.026917       270.705872       783.250732       523.692566       107.233650       619.914673       88.1243362       674.504272       991.806274       400.163818       175.319061       966.186340       845.182678       931.012085       405.857788       259.192108       702.719727       357.524261       118.508209       47.4885406       592.364929       424.092651       341.510590       245.870102       304.368164       827.366333       573.449280       294.783630       29.7787132       367.555084       792.258484       201.719833       213.458252       886.444458       649.018799       331.527893       726.824158       98.0650253       71.7915497       800.433594       764.313965       722.362793       873.495605       634.429749       723.804871       697.836548       122.340347       516.337585       55.1693153       798.613281       556.049622       90.8303604       303.762238       550.966003       986.196777       290.673828       53.3522987       73.8553238       756.525330       74.3522263       967.846069       255.755005       489.910156       592.220398       834.635864       20.3030128       995.951538       255.928986       420.245239       569.782104       941.572571       684.198486       721.061829       554.738159       310.918060       672.019531    
   105.275452       934.637573       901.377991       215.621399       365.253143       224.551910       687.039673       10.3826313       763.884460       816.786072       740.014221       716.836304       348.920837       947.216370       691.069641       501.847809       767.638855       332.382507       251.066299       656.269104       686.600586       910.271423       345.894592       629.360901       312.704895       779.240845       959.044373       592.612488       51.1566315       351.368744       187.161911       110.025841       452.154968       206.866562       933.172791       869.004028       332.055847       695.410461       918.969666       677.893250       543.698425       27.9344845       446.451202       543.955017       73.8163223       811.196472       893.781921       979.432373       135.778885       312.077148       406.030975       673.541382       329.196472       839.338745       727.990784       407.453979       198.218536       763.500244       891.527283       28.8965530       566.225891       40.3799934       126.648308       966.191772       561.036560       288.024902       899.702759       492.229065       379.801788       346.848846       40.3478394       943.954285       16.3332062       458.378723       77.1589432       702.612183       733.651062       629.099731       335.030121       679.206543       162.881882       907.774109       856.751770       44.4387016       873.700012       394.028870       905.606689       326.911133       881.933716    
   725.395081       365.578918       386.414429       744.932617       1.22948658       133.534164       382.298157       853.995972       896.379150       839.296875       890.364136       470.723022       618.738464       598.687805       739.381287       633.786865       514.627869       576.441345       577.268188       285.248596       315.219727       854.262207       588.085205       87.5583649       710.053406       787.098999       884.688416       848.172302       333.058441       383.902466       181.805771       417.550079       243.229050       406.704010       626.036255       537.266235       111.395317       398.596832       157.063614       473.423309       319.047516       662.907349       483.350677       578.009766       736.676636       992.395264       864.557129       353.766907       368.302521       345.632050       740.920471       713.134338       903.560486       125.897629       660.729065       125.580368       11.2721148       250.709747       618.495667       930.937805       570.180481       12.0949078       396.440277       275.573486       289.454926       514.270813       165.652283       493.144226       419.103546       33.5102806       782.105225       606.427917       808.138123       497.784149       63.3680687       977.478455       578.428772       439.249603       752.608154       15.9090662       514.890381       175.039429       138.677841       925.685242       423.348694       785.321472       762.747742       645.333008       286.872040    
   374.073730       555.075867       544.061584       477.590057       735.134949       536.294373       780.644897       118.488914       710.983643       851.741028       320.105927       735.471619       42.1287117       914.194275       567.012329       385.403656       803.120117       69.3968277       190.056152       215.199234       195.095932       516.459290       846.696289       419.410309       768.334900       451.714020       400.494568       596.953247       204.315292       511.031128       413.080566       338.102112       487.070740       260.187775       962.414856       96.1198044       80.5140686       136.590256       978.085388       715.232544       405.666962       221.926453       620.548462       152.803345       333.021118       790.416382       673.865112       539.043823       63.6678810       92.4098511       397.022156       38.0313568       464.190216       351.917633       399.731049       278.288391       813.335327       521.169495       529.469299       321.132599       452.405640       486.519012       60.2121239       272.235992       973.889832       341.836334       284.925171       120.809921       597.797607       574.217651       837.953308       21.6765385       506.155945       343.704498       705.119263       38.7478638       851.098022       398.935211       878.061584       379.952362       891.029968       841.797974       582.093323       562.520996       821.569092       809.050964       782.401367       745.850952       549.179138    
   639.487854       677.237610       153.418274       261.473480       701.609192       25.4549694       814.307739       365.020569       397.062042       627.720703       355.803711       519.672913       32.5102844       256.075012       625.263977       909.110840       301.387207       717.172668       745.698242       725.297485       816.808533       844.438477       340.425293       543.384460       657.689941       611.480469       469.364960       505.320953       552.758850       738.368652       894.351196       362.983185       807.030884       470.691467       774.602112       376.728119       884.172058       990.332520       177.126434       402.858093       632.676331       63.9122543       147.598282       266.823761       690.259033       280.234680       65.5455170       637.492859       646.725891       882.414856       981.834717       372.426300       556.437927       337.419525       432.780212       868.493347       36.9501381       49.6089973       176.564621       285.335541       237.796570       934.362427       729.996582       38.1572380       20.4391327       364.203918       589.874756       227.707077       78.6195831       256.381958       120.047745       839.804565       582.731201       1.57842052       299.445709       339.382141       984.275574       343.541290       471.769806       850.925415       23.6144314       644.831787       363.827057       174.908859       255.363312       773.392761       429.232513       80.8856277       863.382935    
   271.665375       263.142212       530.902344       205.094025       311.802551       27.5328522       646.273071       233.966461       475.821625       350.980743       296.142487       486.001617       820.153442       419.129089       460.218964       670.465271       391.963623       970.760437       957.298645       771.781372       761.115723       178.762192       542.951355       288.866974       30.9684830       731.523071       12.8747101       96.4062195       875.507324       148.879929       7.89591122       755.077698       654.830017       591.226013       151.910172       702.492493       456.344910       949.336914       464.939575       318.260437       697.413208       83.2713547       350.253265       653.959961       820.924438       835.235657       959.445679       979.887329       362.301727       47.1865273       557.231201       50.6290054       600.815796       136.855469       476.747589       855.487122       542.623718       733.219177       419.469849       775.621216       817.272644       669.430725       689.225403       958.600220       420.245667       475.067078       234.807831       661.203979       365.148224       853.816467       182.549011       608.676697       113.026131       180.175201       122.976707       627.838135       671.026245       757.900574       693.385986       861.491211       46.9649010       701.104248       339.980194       731.702698       817.651794       900.918030       674.607300       895.497437       23.9556255    
   491.644104       642.239746       160.142044       594.492249       256.768982       844.613708       145.966507       75.8137589       3.27604961       537.328552       380.952667       517.848694       319.323090       319.509644       242.265076       211.879303       562.227051       541.860107       178.404510       96.3969269       296.837036       657.695374       207.564484       695.079407       963.323120       423.724518       114.947891       460.528595       547.336670       89.3328018       709.743469       407.053223       681.550171       724.030090       278.499481       637.175903       632.562622       882.453430       535.191284       550.934265       223.382263       113.082642       690.500183       713.191040       804.628357       622.224854       391.423798       990.477966       443.330994       288.170959       569.357666       907.125916       545.392456       28.6044254       164.161865       104.610695       119.333801       968.093445       793.922546       92.5896225       671.658630       461.334839       136.408524       773.133667       239.391006       428.819336       904.680237       683.200195       875.061890       826.869812       884.423340       244.421494       99.3071976       510.305634       299.155884       523.461731       859.412964       567.365723       732.539124       146.954178       222.997360       81.1518555       297.552277       215.073532       594.150940       128.963013       965.167236       597.572327       1.48177886    
   451.302032       778.161987       74.6319046       958.754272       546.729614       396.432068       909.576172       710.732910       734.892456       932.268555       180.304825       13.2596092       945.142883       276.521027       301.021912       840.106262       351.431366       314.246155       907.466431       812.458618       54.4356613       932.609192       859.934570       814.581970       52.3880844       342.122650       958.438965       342.756561       955.441528       281.660797       104.018875       394.815948       736.817810       847.705383       796.220276       814.833923       268.968628       806.521240       903.256531       629.448486       862.373779       545.881348       637.258484       634.316406       933.933105       248.266617       647.729858       851.985229       251.829132       954.052673       470.710510       854.649414       165.395401       980.643311       748.423279       647.310608       412.916046       639.341492       654.622864       628.382324       457.227203       158.981750       264.416290       758.762207       733.765015       217.872208       743.225159       68.6924667       563.629944       310.476471       877.056091       686.687744       231.957169       129.124008       945.017212       854.114929       64.2709503       823.769714       667.446716       168.736465       948.466248       562.543640       636.005798       850.416687       754.635925       56.9061813       580.515442       630.929077       31.6465816    
   249.735062       746.385437       391.945587       969.951782       536.421448       950.545532       790.656677       630.696777       775.776123       873.753906       329.132935       159.113403       652.434570       301.706970       190.597183       698.708008       232.576797       467.933197       299.352325       654.307800       313.053528       711.852600       625.536682       177.077713       8.40674782       512.482483       971.325745       42.0847664       418.323608       923.502563       755.387695       291.577606       934.980103       272.092194       999.585999       525.558899       987.540344       259.466309       62.3805161       573.499023       819.566467       294.494598       192.633209       420.741974       954.117615       748.983887       990.681763       726.839417       188.248734       964.898499       69.5688553       15.5401249       702.827881       408.635223       893.865601       630.510559       290.647034       390.731171       429.330353       130.401260       837.750610       98.9197922       200.962662       139.090134       218.871552       53.8723640       850.578735       234.491409       814.029846       63.1043472       8.79599380       363.980072       188.526321       457.444519       347.350098       1.63534558       50.2922783       431.703735       604.936157       556.037048       751.666565       495.587128       631.619141       865.869751       697.985779       351.697601       287.905762       594.483704       639.202759    
   155.377655       669.721924       114.373459       451.652039       813.281189       847.742371       555.825684       828.232056       420.952545       307.071747       364.499298       142.406967       845.499939       98.2060242       1.81219435       341.632812       593.211792       748.691772       994.937195       295.799500       901.736511       819.764038       543.884094       235.033264       735.553894       455.251831       389.419250       230.694275       878.401123       188.546692       440.187256       681.510132       194.418427       126.431686       536.357666       998.908264       703.227356       228.631454       678.984131       957.747864       732.600281       320.692200       582.765320       835.073547       702.274963       703.454224       687.473511       451.286133       749.464417       920.129211       631.696472       435.324371       93.1805420       211.593353       286.869843       23.6003208       723.377808       341.072571       172.895401       616.806641       948.514343       1.96165240       60.5505180       71.9535141       698.529236       221.098236       944.979248       699.442261       153.498901       460.613281       468.496521       637.718872       54.7317772       373.649048       286.987091       655.898804       837.565857       210.167908       388.264282       337.327362       765.510010       690.541870       531.541931       735.832458       909.894043       440.490875       621.521606       595.294006       686.297791    
   662.292114       713.291565       758.919373       454.181702       506.733307       250.721603       764.759827       519.225159       940.509583       678.535522       97.5942612       200.450928       139.592804       438.604889       295.790649       899.377014       176.605774       575.590088       110.791763       145.631622       866.518005       259.678375       296.257050       320.464264       362.533844       468.751892       831.157593       703.813538       647.267456       906.988770       886.062744       57.3725395       558.498413       952.093018       16.6669540       846.653931       26.8253384       125.632828       54.6550217       605.897400       812.697815       822.352783       507.144104       918.249084       517.293274       301.849579       18.4825420       971.265564       176.429565       894.122375       930.537231       738.900879       537.933472       345.629120       891.574341       982.126343       433.008362       689.451538       735.492615       23.9825401       90.2446213       969.587341       33.4211426       707.339783       900.381165       889.406067       698.984436       814.717651       964.371948       70.3213806       435.765198       536.382080       649.942871       31.0664349       287.427887       851.146606       629.988831       450.743744       102.766762       381.135651       764.287903       935.570251       861.101990       297.027405       879.150940       366.881287       746.744202       434.138885       365.661377    
   474.311920       593.272095       758.154297       261.819244       270.448914       315.732269       558.617065       493.600342       21.1865425       474.802979       691.170715       966.256287       240.416672       920.533325       316.101044       830.317078       709.582031       81.7314072       883.588440       814.069153       819.076355       200.467911       564.526611       919.808533       897.045776       380.570282       527.280823       802.838440       80.8445435       840.140930       477.243866       461.979126       782.653870       500.422119       643.057129       909.686401       61.1881256       560.548767       924.295776       718.037170       929.697693       624.659485       507.017670       16.8810196       960.218079       232.610611       283.737488       295.412598       85.2018051       886.384827       384.307739       428.201660       539.318359       134.344681       864.238953       253.001282       305.717682       754.028564       586.020813       417.967957       113.766098       732.012878       152.877121       133.381241       962.189575       517.011108       27.5703659       104.244553       977.397034       339.420013       813.915894       407.105377       870.321838       19.3767910       715.358948       226.889832       547.966492       375.938629       924.129395       163.179367       59.8193054       731.946777       625.257507       307.934845       951.435730       437.223022       820.833923       4.18155098       952.817810    
   329.203674       847.458252       51.4020195       804.238525       919.271362       351.520935       941.738892       464.195740       115.329811       908.258362       965.510437       744.293762       524.709534       631.455139       329.141937       878.921265       682.091431       858.633057       410.046143       884.770569       330.063629       794.127930       406.375244       211.237762       620.870972       84.1665573       727.244812       968.612488       475.338837       339.252380       916.613342       41.3330116       186.949753       105.588959       341.794434       427.751373       361.108032       699.732788       613.110046       150.019501       123.990280       616.422791       361.136017       67.5325928       201.953201       347.066589       405.780823       747.027893       963.470520       51.7962074       988.437073       92.2359238       296.220734       779.277954       23.1029396       994.692505       947.786621       651.414612       686.011963       160.884689       733.646118       619.460510       798.842834       986.950317       268.247070       783.965881       764.964417       975.064941       894.817200       780.913208       579.713928       748.918823       487.701874       964.367920       339.701904       244.211899       145.454834       290.211700       224.290924       223.424011       247.225052       299.773895       261.399109       199.519714       953.730957       812.724304       711.835999       551.234192       744.945129    
   86.5186462       656.834717       473.585236       816.235229       230.700653       309.765442       531.423523       596.217712       51.8115082       742.799561       361.680695       105.138321       138.085541       247.814789       177.339294       617.863892       389.211029       737.304443       520.976746       690.901917       448.883453       434.845764       341.758942       690.865479       442.321106       311.809692       325.548218       766.651611       371.251129       257.591492       186.331741       460.330505       653.747681       240.133896       842.157043       678.567017       688.193726       40.6669998       231.104309       128.811829       557.832703       230.370117       523.448364       398.737640       21.0324993       69.3524628       74.8958740       618.195007       417.391510       77.5889130       559.737061       638.957214       210.596344       538.811523       661.106445       370.948975       198.091049       20.9915924       92.9824982       564.795105       753.587708       636.420166       967.944824       159.890579       539.760986       167.950363       240.426315       682.990723       520.913086       670.648865       586.820251       511.896271       16.7516880       749.394165       183.766052       983.017883       915.568909       369.600159       389.458252       337.448486       185.754623       766.455017       487.940704       381.537659       690.434937       609.721558       842.538269       308.546265       128.191544    
   502.372681       742.096008       126.614845       737.283752       554.658752       68.7850647       223.899063       312.942902       340.046967       827.676697       490.049896       585.484070       58.0598679       217.326660       570.541443       236.010635       344.409332       42.9032745       659.752747       336.906982       230.628006       26.4895649       363.366333       647.755859       678.505188       225.497360       847.000183       550.410583       190.850555       200.411331       752.875793       523.974792       715.164978       964.999146       930.349976       136.980560       928.069763       694.949707       573.104736       888.842896       917.313354       611.284668       243.653427       877.114319       956.019897       833.322754       628.859802       44.6487160       257.389862       918.661316       220.384293       476.523895       92.0555038       707.926270       436.915649       705.888794       568.404541       418.736450       572.055542       35.8787460       424.561859       341.240417       859.063171       150.785965       496.255096       854.221252       658.081848       584.949524       149.823776       339.785614       515.211304       738.666626       997.794739       16.5600719       627.594055       391.917664       456.074036       96.6731567       91.6188583       82.6525040       705.488892       968.651489       489.563080       897.884888       342.254578       858.602234       325.539276       14.9560471       91.3878250    
   178.761124       146.677948       417.324524       843.825195       600.466309       169.675613       301.384735       566.953430       884.246521       158.457275       312.757690       414.881683       615.282898       575.596985       473.070160       133.034271       298.104370       351.058258       414.073120       718.772522       294.697998       552.772095       513.712097       762.426025       865.629272       473.198608       779.217407       66.5386658       443.963409       796.174255       561.220764       245.158249       94.1927490       143.433228       104.070618       878.138794       365.075928       208.833389       532.969116       746.362366       137.345215       319.285980       53.4850807       163.730042       963.989380       467.811981       754.866760       101.418129       486.906952       488.984467       626.823120       468.013367       416.389465       506.407715       586.120972       814.493225       314.844818       118.605858       782.762024       279.648285       46.2151680       459.446014       589.233826       523.918884       270.480133       25.4842052       560.051025       740.641235       372.088806       340.895721       363.013672       322.067688       513.907654       496.017029       500.777588       940.033630       360.910706       645.715820       429.175171       553.879517       530.294189       603.514954       814.296326       375.209076       805.133423       720.295410       957.781067       389.431885       830.253296    
   266.501556       898.294434       521.525452       821.608459       756.461731       164.932800       360.745941       851.701782       881.381470       735.564087       869.493896       642.676331       923.317444       883.200195       113.629440       668.825500       409.709473       348.420776       156.766663       694.490967       283.631134       594.052795       942.895996       88.0697327       862.889709       46.8688545       927.069458       925.663147       771.667725       453.444458       836.032898       458.492889       385.051819       448.498199       23.2275677       22.3535652       944.919617       457.218750       902.590515       482.339783       92.9552841       996.174011       159.874985       360.076294       851.837341       103.559128       147.377609       211.583710       222.150391       396.932373       229.652298       756.974365       558.815491       378.802338       242.845459       951.624207       223.023926       182.955536       660.464050       75.7490921       203.106522       879.732666       461.975952       713.820312       542.962219       917.079407       148.012177       608.347168       620.005310       52.0935135       400.266998       144.144379       264.003906       366.485077       639.898743       868.968323       335.691895       44.1377029       853.475586       151.987350       668.248352       886.107727       730.825073       403.606873       791.473755       902.730469       539.871704       408.988251       296.574677    
   682.484802       158.786789       850.239380       701.518127       664.921875       259.494019       796.669495       627.304077       49.1155472       729.498047       4.58735037       535.706665       663.924316       647.689697       230.290085       765.003662       334.871246       330.978729       495.712219       115.175056       725.572754       22.0109444       737.763306       844.724548       838.310608       69.6585312       162.111130       545.276123       429.030457       700.925964       395.689484       617.421692       486.082825       141.381897       567.783875       441.936615       802.513489       379.021027       4.73180676       945.311890       142.933456       120.576263       427.760925       187.470596       774.970032       754.266602       283.728729       803.038513       245.411911       958.915161       118.007729       917.465088       901.396606       897.883728       994.007996       814.894775       570.146057       576.254517       570.399292       389.416107       669.342590       368.381042       547.388123       302.650696       889.999817       398.270996       105.492554       889.645935       54.8010292       644.604187       416.035431       653.489502       871.004028       627.325500       603.656006       617.234741       123.655579       219.091751       135.693802       483.995117       353.881531       756.205627       823.798157       455.307220       25.7319736       356.202484       280.690308       837.547119       306.538269    
