   997.014038       485.838867       438.443237       753.541443       235.125443       391.258148       420.665955       226.220779       827.840149       28.2007694       651.212952       534.569946       700.269104       192.908127       484.025330       272.968445       405.529358       115.730370       568.667480       735.192017       155.574524       75.2268829       688.808716       57.2261200       550.560547       146.661942       865.430237       610.306702       243.009033       148.800430       77.0870667       881.828308       32.7360764       488.540558       473.595062       631.686707       111.570618       326.878326       857.796143       345.295959       726.572571       323.147430       72.6734695       339.479919       237.017899       904.016907       620.959412       281.266724       766.827148       113.725487       120.486649    
   186.965836       95.0840225       922.617737       606.595764       396.725433       681.227783       162.954941       666.179810       777.169495       827.361511       978.707703       91.3659134       718.438477       74.2012787       471.659485       747.659912       358.693298       730.529724       360.557312       242.895004       570.822571       329.551086       511.374603       428.891479       137.779068       919.993591       481.501617       619.021057       189.135406       964.516724       48.0792274       710.586731       642.646179       853.955811       501.633789       833.684204       635.941040       584.265930       786.588196       608.883118       278.273254       129.172897       547.000549       348.731018       686.816711       341.762756       60.9437523       827.147034       599.194885       294.279999       250.516876    
   821.778625       678.038330       359.819305       621.895447       714.095947       67.0459290       905.217590       126.026306       887.309387       830.986572       446.845337       403.452728       670.259888       135.752991       962.866821       540.952637       260.221161       3.42657948       542.700378       293.911743       288.031799       360.736725       146.833359       434.204102       901.049622       811.972778       889.539856       721.107361       250.639420       970.460449       879.713318       275.323639       838.408264       592.388794       668.456970       409.739532       808.033447       927.432922       528.838989       366.096252       540.365173       515.146729       64.2083740       580.302612       375.667755       848.885132       608.191101       125.762756       648.248779       112.411209       912.371155    
   978.385986       560.918091       949.869812       463.448822       719.194214       169.744385       296.489166       556.311768       352.827301       768.860840       481.590820       478.581299       611.835510       53.0164642       484.552887       806.972107       866.702454       14.5258341       2.00345302       668.788269       959.014709       425.628723       139.572510       310.124847       492.704590       199.423370       836.195679       327.218689       427.442413       358.172180       678.867126       688.862427       944.418091       544.506226       394.664124       392.164459       377.829407       785.245056       375.725159       28.9603863       636.014343       561.966492       12.7668743       30.4671726       236.808304       327.255493       338.472839       414.524750       873.205078       290.954620       305.672424    
   735.726624       696.895569       330.451996       945.305908       123.819862       965.809631       967.121460       547.022949       910.163574       913.797241       608.860535       971.353821       156.299423       485.067657       638.634094       53.0264664       294.815063       727.992737       158.023300       680.384644       719.982300       301.867981       793.281860       427.683441       94.5294189       768.220886       496.413177       536.371643       720.062744       838.307007       948.181152       216.662247       177.069916       248.078690       13.9802828       553.151123       204.652908       671.683899       795.905762       162.912964       625.335205       213.520599       262.016449       829.178650       126.035477       672.412903       348.597687       290.715851       698.191467       993.283691       72.2960129    
   162.280594       216.768951       246.305374       641.408813       182.881271       753.739502       561.435730       996.864685       934.376831       475.211823       507.390015       769.982605       340.073578       148.418152       336.410614       571.405518       934.081848       33.8535004       79.2832108       535.581177       42.7512550       62.1788979       912.837036       272.747192       455.792267       718.542419       263.965118       296.963501       72.3296585       914.264709       895.748657       815.227356       959.355408       774.981323       222.854584       909.954407       725.177856       116.914543       507.814880       724.977600       87.6893616       330.308960       641.453918       847.158508       58.5055618       927.450928       924.169434       331.098541       128.127838       890.458557       318.430664    
   476.327759       578.847229       757.363220       781.249573       44.8999977       397.515350       782.833252       855.453308       988.636169       383.438751       521.668640       16.2457333       463.771423       614.714600       983.767334       303.355255       720.018738       583.953369       305.082275       135.089951       974.757568       876.874084       137.919830       197.468506       845.141785       500.795410       135.330215       342.288605       916.441833       934.856750       946.464600       455.462585       673.342346       81.5395508       570.044373       908.903442       646.961365       326.072632       509.324463       564.947693       689.480103       82.4583282       527.560425       196.299103       426.489563       712.425720       363.230164       565.987732       213.390076       963.023010       779.539795    
   228.501114       383.298218       55.4291077       815.342285       131.006592       741.564392       303.424805       690.446838       513.700012       214.273010       20.3380260       844.143616       936.055786       843.687988       208.930573       73.6395874       78.8957520       616.752686       526.560120       42.2516136       346.209930       42.5575562       620.522339       975.940063       744.606140       608.069336       959.413635       62.2054520       341.036407       481.456299       574.911743       514.429565       505.774902       459.517456       752.828735       634.043701       359.026215       972.190125       300.995667       85.4027100       821.227966       838.536865       747.788879       958.074951       236.488190       469.057434       509.910797       491.224060       164.153763       707.262878       616.191284    
   460.108521       344.691772       777.823914       478.805176       53.8486061       273.043121       60.7286186       147.567261       578.106384       533.149475       246.290375       955.328125       397.123627       433.479919       574.660461       565.449219       694.283630       804.221558       235.260437       334.924896       64.3540192       950.507263       704.873596       472.428497       505.516327       142.956985       843.681580       206.362442       850.458069       756.984985       594.051025       994.255310       90.6869202       979.589783       624.634338       907.757141       403.080078       858.747437       162.571655       148.295013       183.004776       217.167664       301.605865       528.320740       515.334900       674.714966       910.241455       301.985291       59.6528168       513.657593       171.252365    
   347.431915       191.621246       326.148560       173.892899       682.766968       472.413788       590.648804       707.332581       11.1595154       142.982941       62.7056313       877.433594       879.027710       97.9145508       610.775757       973.136719       577.455750       496.492432       361.717133       282.334229       318.030670       76.2938690       458.697540       596.714844       742.431702       241.735245       922.535278       661.471436       438.292877       634.324890       173.135010       29.7365551       425.222504       327.602753       390.959290       365.371033       354.959778       106.584846       447.594360       868.426025       348.982880       386.352173       804.475525       7.33654499       500.016083       498.092010       664.592896       462.144592       181.386749       255.397430       873.886719    
   782.616760       513.353821       998.938354       12.8525000       109.752823       337.781342       579.082153       955.467773       243.891006       703.921021       66.9233856       151.613052       148.574646       617.268311       50.2920990       347.787750       539.828064       435.089783       976.810303       373.066711       983.406372       456.660095       891.094910       468.640472       451.424225       31.6220493       201.660538       695.458618       147.614655       619.366699       622.167175       408.283478       130.014038       276.431427       635.940979       861.306396       637.854065       25.6593285       673.601257       67.7292099       331.621765       132.564407       645.197998       184.042648       497.693176       924.205872       814.609375       302.407104       451.167297       407.999207       631.656494    
   416.872925       896.125549       440.442566       777.906494       31.5112953       505.179535       101.681549       306.878174       542.396973       58.4442902       379.017639       381.744934       596.001526       28.3414745       332.423401       694.629883       557.315735       490.488739       312.918610       205.823380       945.626953       229.344391       295.892761       410.475037       260.261719       963.284668       955.133606       217.814865       634.308228       166.415939       862.390503       317.407745       71.9094467       837.643066       844.192810       168.396286       852.042175       519.569824       576.454163       459.619598       350.106567       154.570709       768.261597       433.865662       520.239685       561.737549       51.2639351       212.992432       163.574341       62.2689896       633.322388    
   516.189148       856.555664       273.524658       687.786926       203.813385       960.075256       83.9982224       957.131836       764.476562       501.969940       354.237244       464.911957       195.460999       225.152725       792.717224       327.643799       468.666138       184.985123       996.676086       643.835754       253.082611       700.461792       297.679413       870.076477       809.057617       343.144562       32.3776779       737.422302       568.497070       94.1477966       908.427856       746.049988       236.196655       160.989899       473.728424       878.212646       724.372742       742.347778       544.621643       157.910355       656.494751       88.5517502       431.577332       760.120850       463.213715       112.509041       278.984406       308.330841       60.0784454       749.428101       247.641098    
   784.967834       929.829773       877.643677       573.280396       683.126831       228.241257       185.767609       285.290344       74.7462311       609.557617       421.617767       897.121216       613.925598       904.449890       621.944519       826.322937       569.430908       343.559570       840.420044       505.703888       710.615112       441.544708       696.370911       87.2561111       136.473358       476.593567       509.658752       618.151245       61.8634262       977.911438       934.317749       933.408936       301.538452       651.092224       492.130463       527.079712       429.236542       440.466156       653.814087       935.307739       394.592957       481.425171       152.837418       55.3221054       303.757843       997.960327       992.636292       450.080231       540.027100       574.100769       721.809875    
   664.139038       153.826630       927.088867       106.983505       26.8963757       698.642700       728.909546       159.037598       564.182739       585.292236       791.652771       350.774353       675.130432       328.183014       130.246552       615.895203       900.873779       510.624847       961.441101       914.385498       91.3939590       891.508545       247.259827       894.306213       963.513550       948.565125       386.008759       457.691467       647.465881       253.454529       49.3725433       948.447388       735.922485       560.380737       833.066345       113.497787       436.871368       325.588654       661.673950       113.661896       615.684814       403.011139       924.626892       515.193665       441.223877       346.198029       428.449371       214.869110       823.369812       465.422974       271.646851    
   251.283875       61.9095726       427.889771       542.373962       1.03257108       147.501221       321.410309       928.381042       991.999023       148.468414       28.4260292       911.217712       276.752075       920.341003       734.475464       524.271179       860.033020       883.562439       581.105164       35.8607635       858.905945       778.824219       895.069641       544.501465       168.459824       136.923645       237.151337       920.468933       289.655121       763.760681       246.205582       774.594299       645.825867       304.741943       906.673950       898.161865       777.048706       375.030273       284.703064       707.109619       578.983704       818.607056       549.729797       204.016190       369.565582       992.237732       401.629456       575.098450       510.917755       24.6605186       469.223969    
   889.455933       782.055908       984.384644       758.478882       380.202515       288.008942       667.747375       110.120987       309.034576       873.961182       734.035339       533.050232       877.332520       322.296448       371.012878       270.811096       267.999237       270.438995       317.401398       464.500732       66.9918594       144.120605       947.289307       302.676605       37.1411591       796.583801       918.297119       763.175415       470.533295       398.602722       278.723480       860.846191       676.479919       703.824280       960.411621       916.243958       737.721313       228.745422       660.077271       447.314117       855.470032       595.157471       708.786072       520.891846       709.832520       247.477051       70.2898865       881.429810       161.129349       165.129776       423.650208    
   708.575317       819.876465       817.726257       964.862793       68.8879547       358.122620       506.912170       358.286133       474.118622       935.698242       244.424179       860.290649       427.031891       903.420959       653.659363       852.324829       969.109497       872.790771       544.596375       838.256348       45.6543159       330.843079       790.943787       429.358032       313.001648       849.402771       860.394348       949.696899       840.563721       87.3400726       353.287811       633.663025       615.052734       622.747253       742.151123       218.256210       237.638962       983.906555       985.921082       456.340210       353.034912       541.267517       428.704102       700.144592       742.281372       4.63552237       897.552612       886.419006       189.654114       785.695984       119.184158    
   619.370667       992.908081       680.994934       134.523682       384.710907       756.256165       359.926849       840.687073       777.628357       732.379456       734.687744       424.191315       872.513550       186.593964       136.601746       491.554657       546.057068       631.784973       736.989929       506.520844       213.556793       638.987854       899.871033       137.299194       575.239807       242.290848       250.355103       758.512573       242.776031       23.5983543       55.3497963       52.0734482       61.1224480       792.754578       410.085754       775.740967       428.750366       449.921265       700.013977       593.499329       503.484528       30.2971115       580.833923       393.405396       803.374634       276.616547       294.141418       373.309540       326.999451       345.677429       886.430481    
   131.173737       23.4789677       307.901398       168.987579       477.940582       865.034058       127.042679       765.249268       596.671631       27.8121796       825.953308       902.999207       265.410034       466.140015       368.900452       366.617279       955.531555       577.395142       670.376099       739.889221       588.963928       692.626648       62.8002472       450.200867       169.157455       876.414368       396.996063       790.774231       883.233826       154.230347       439.669434       649.597412       108.337318       271.389099       783.682495       571.850647       666.200745       595.234070       855.202148       258.428558       672.514954       236.514206       358.598755       120.741623       155.498901       615.632812       283.698059       541.256836       901.300903       733.134155       240.055466    
   157.390823       286.241211       808.201294       789.120300       75.0966568       546.757690       24.2790146       760.756226       966.017395       780.588806       835.364136       609.125549       53.5586815       430.039337       242.185165       708.826843       736.210083       253.834427       576.801147       701.562317       494.442017       385.624573       754.226257       135.066193       184.235504       874.000366       915.605408       510.800507       385.080383       530.245056       6.39180326       402.772644       56.1488304       473.473877       219.921921       356.898071       411.546265       622.962097       850.057007       593.545410       66.5877914       228.750961       207.002502       410.764801       499.922821       865.690979       290.982086       867.237244       647.587952       72.5853424       646.195679    
   265.630127       164.632874       207.817963       476.046509       944.587097       858.097351       350.276917       147.276199       595.053162       331.253235       917.693542       412.826416       125.620506       534.674072       616.078796       164.408325       337.934784       949.076782       755.813904       359.956482       13.9905844       115.823799       247.759888       332.904938       217.160233       250.519974       221.678391       226.722977       784.235657       79.0774231       46.4956245       828.225952       157.956024       796.631531       815.807617       947.598267       444.363556       119.022079       214.144867       672.733887       421.559235       196.872513       3.60497642       748.449951       335.095673       968.494263       752.666504       949.900452       841.511841       524.306152       627.515808    
   594.012939       116.781464       344.552734       677.538269       523.552795       580.079285       906.392334       703.769531       119.711075       223.378571       530.502991       873.062622       663.703796       904.127502       768.048828       195.337982       837.025818       134.806213       752.749084       818.125488       241.798416       765.326233       114.194702       764.940491       9.83511448       318.743958       944.994568       993.666443       80.4713745       324.944305       272.157990       199.138977       394.026093       424.911621       35.6973114       895.650696       526.091797       548.744995       582.184570       668.205444       663.682312       652.475647       369.262909       11.4756393       481.823822       736.350159       327.268341       228.480743       39.9160194       844.659607       244.225235    
   5.57419062       320.940216       933.372986       289.935089       24.7323895       420.319672       668.090149       16.0635853       960.578247       946.214783       965.650818       829.804626       774.244995       640.164795       75.6264267       557.094299       381.902649       49.3322334       494.441406       975.901489       18.5800781       755.822327       336.801147       336.279541       958.999268       345.299774       828.760925       669.802490       85.9072952       314.368164       782.306702       469.744263       961.129639       369.480499       463.681030       473.833710       525.339722       364.951019       99.0044098       292.532410       197.464035       749.871094       616.506104       104.112892       154.215225       554.509399       834.626953       266.226227       899.903198       541.498474       182.339783    
   322.989197       375.020386       502.223175       262.860748       240.932571       164.738556       212.043396       718.529480       666.933411       847.950195       257.497406       137.018265       71.4906693       613.976746       464.896362       484.626648       496.604736       400.701569       434.904877       190.478577       758.649536       315.044006       148.414352       15.8688135       669.480652       394.922119       512.334473       347.808716       327.074890       929.932861       331.646179       92.9472504       309.062531       909.186890       395.079559       292.075195       830.585815       333.617279       715.287964       10.7324581       909.413635       476.685272       454.999847       643.079163       653.076843       888.252625       630.144165       424.485870       128.169739       598.813110       360.810730    
   744.750671       301.382935       998.786316       534.008972       41.3374786       428.625671       136.000580       228.202850       212.666183       582.550781       656.892578       371.072906       239.944962       463.401306       141.268707       29.0728073       529.700195       151.054871       74.7166977       308.263123       875.046753       744.689209       132.131927       766.761414       158.989243       883.147400       701.817566       486.334412       862.481873       53.6665764       404.273560       13.5703745       879.746338       47.4242897       963.034363       727.817627       372.890930       13.1352787       238.253586       455.845398       78.2814255       105.273964       999.256531       406.937225       853.025146       157.009857       886.790771       148.631622       159.263870       848.252930       749.641479    
   811.476929       491.191681       324.819550       215.441284       37.1380043       463.361053       356.883545       456.424286       937.036011       369.843658       416.997131       56.2931671       706.470825       472.202057       350.685089       383.591705       551.175903       550.858948       759.773438       411.083405       76.9932861       526.970886       258.875763       358.551178       127.026184       379.923370       181.628098       237.746613       755.481689       903.648438       711.417725       21.0638199       660.338501       362.024963       216.715012       369.415527       410.632721       136.116867       213.298370       951.662659       606.011169       374.339722       888.127991       453.522247       87.4507065       716.971680       917.290894       954.969910       861.524658       821.634766       780.373840    
   781.393433       828.727356       897.665222       358.737915       104.013634       587.808167       721.834351       518.758972       988.520874       904.608704       2.64499140       305.106232       536.794312       622.033813       695.392578       283.587189       332.197388       210.334579       634.036255       926.729675       172.194550       167.692413       231.092224       745.566895       511.740082       980.367493       341.141205       477.581482       265.258514       107.579964       780.791809       314.689880       794.175171       496.153259       53.8141289       425.891846       447.230713       460.808899       494.884430       768.817383       201.018585       906.758545       620.438354       907.508911       180.287201       625.777222       242.144379       755.287109       278.683228       441.839386       694.412781    
   321.332123       393.963928       322.066498       328.076569       121.316170       716.961975       856.065613       504.975220       737.413391       801.580994       742.420288       105.408539       903.062317       343.349976       433.636871       281.325531       525.692627       306.274811       157.096909       992.433594       826.159119       465.878143       451.039276       359.897614       247.709457       951.270508       848.483154       381.201202       251.529388       260.108459       419.610321       245.542542       15.6948223       421.362671       589.910400       835.574768       438.083221       280.448456       511.711914       105.544655       648.532715       537.322021       992.815918       644.118469       792.576904       204.443130       570.906250       176.966370       714.615906       832.580933       74.0024567    
   271.737000       387.356995       200.209244       454.381531       582.349609       619.296570       101.052879       196.279572       795.274475       388.128632       905.570374       92.6084976       195.128922       853.737366       521.217163       755.244080       614.088867       561.182556       408.743225       322.661346       55.3698616       720.885437       968.901733       105.018097       188.805893       135.384827       753.568054       830.599792       735.629639       45.6402626       800.261414       315.421570       501.635834       716.522278       905.924438       175.840256       807.301331       720.231995       984.872864       366.160065       866.609680       982.928772       999.397217       744.233093       460.500366       659.274963       617.719788       653.127441       237.873444       912.299500       525.422119    
   471.535614       154.788406       358.696991       123.049294       179.132202       472.103729       660.500671       991.932678       108.831360       788.082581       868.070374       358.497223       946.138611       687.544373       192.984467       553.832336       546.015564       483.708344       917.782532       811.565552       384.041229       100.574196       835.370300       138.144012       541.158691       944.727295       740.211304       315.372040       334.841644       534.467712       22.0438118       157.393082       443.901489       476.425629       883.191772       62.9090958       597.383423       655.925842       736.613281       858.985168       182.356689       477.958496       848.008728       963.046082       841.632019       805.655212       181.162872       967.454102       755.892517       192.243729       238.471344    
   186.636124       177.078964       902.416870       457.495270       752.629883       531.799805       557.278015       847.406189       768.577698       405.696564       892.463989       35.8654671       717.774292       9.76532745       402.570618       470.535095       784.883728       864.417175       868.030029       120.764305       151.197357       244.630264       404.104370       44.9023209       667.917542       875.716858       468.607666       192.109741       861.797485       787.144714       100.501427       959.811890       527.906677       874.545654       230.691895       308.789551       724.401428       24.7320328       196.818573       197.576035       119.196548       450.882538       470.498901       951.719788       699.026733       163.183060       621.868591       721.881897       339.070831       558.704224       140.945435    
   858.009277       559.898560       409.571136       815.606750       403.934143       501.174957       483.705566       765.703552       777.033447       130.262344       177.348770       500.060211       984.692078       513.592590       683.812866       571.970520       383.606903       200.016556       3.09854579       916.072632       903.226074       455.771912       969.342834       628.555237       89.6938858       330.272705       68.9168930       946.641724       906.245300       434.085907       13.6904774       896.833923       425.700958       650.002441       281.937897       251.024567       964.681641       586.027039       618.391663       712.287659       739.615173       496.315521       166.766251       713.598938       502.484802       60.2086716       509.306183       136.000748       773.401550       56.0461731       764.702026    
   191.416397       390.218842       122.487183       662.150269       271.979889       837.715393       688.548218       448.802216       770.188293       931.864380       742.606934       456.091553       866.523865       417.952118       335.715424       223.905838       761.090820       951.232727       40.8786240       192.718781       155.626205       278.316376       276.637146       964.331299       244.985977       593.866821       387.261230       948.394714       532.404541       842.833313       209.011124       140.025528       592.392212       39.2219620       819.066528       371.456970       988.792175       604.203674       117.843384       393.019958       547.726746       69.4854889       198.511963       289.010773       924.600586       399.058350       262.062012       770.930237       683.370239       186.353653       8.22614765    
   742.968201       611.863647       368.819550       323.196075       758.518127       887.501526       902.156433       268.261719       956.019470       327.786926       4.42973471       654.638306       59.9429207       425.718231       99.2887344       848.560791       930.317322       787.023254       69.2830353       725.351379       866.907532       518.115662       21.1158619       185.930634       99.3355942       759.044861       36.3359909       989.591858       91.5456772       525.777222       466.247559       739.225952       803.247192       202.512802       485.266235       888.311279       640.942444       921.160645       494.929871       445.084229       88.0467529       692.222778       673.431641       637.726990       532.276855       750.640076       590.067261       589.270691       791.484558       918.036926       604.296204    
   38.9987259       473.556335       165.701218       877.414246       790.998230       335.003326       426.571625       943.030945       277.882233       543.325989       392.320343       222.605087       785.231201       109.692207       438.922852       595.846069       606.341797       237.838318       47.4563255       546.447571       817.686523       525.002319       625.766602       345.542786       75.3995590       780.136658       112.207802       492.799164       115.847260       311.649567       338.484131       956.942566       24.9232330       154.283051       697.798767       358.709198       470.854004       364.228485       496.350189       185.135834       223.668198       416.260864       861.919067       588.429993       461.569519       596.704285       738.973694       172.023361       523.326233       842.641663       184.239731    
   100.349236       708.672302       919.556641       973.852417       591.644958       586.944885       370.729401       610.609436       566.130005       355.756958       198.824585       781.964539       182.134583       654.076965       562.510925       723.132263       305.822327       763.273071       640.437439       631.800293       143.185516       612.631531       797.471680       749.253235       648.941772       488.091583       945.147217       898.018250       917.680298       557.545898       89.1223755       178.780533       802.213989       392.641907       609.796875       794.164856       588.538452       27.2141075       599.914124       724.346619       293.194061       911.160461       463.730865       933.142517       926.669617       976.971313       987.570862       884.301819       328.615143       299.593018       3.84077477    
   543.556580       89.2388992       572.528320       771.900757       535.335144       46.1290054       756.222412       992.835510       955.549561       956.781616       815.907837       762.640930       107.956352       593.070251       534.256287       564.640320       836.910095       128.338974       700.613953       610.018860       751.647034       103.904549       77.4263535       492.677032       352.555573       661.633911       214.092697       41.3836250       75.6598358       859.509094       770.442932       741.711853       375.012329       812.227417       619.853333       890.067566       204.505478       295.791534       505.576935       132.551666       70.5989838       765.628906       57.2639313       530.840759       824.147705       542.926392       817.903076       571.207153       507.700531       74.6017151       343.301086    
   181.053192       433.324554       794.639038       607.204407       268.229279       268.308289       882.320801       728.825989       121.551140       497.063660       513.178223       593.931213       311.710358       10.5988388       158.758209       210.856552       668.879028       497.332550       115.225426       604.930115       853.444458       414.417511       995.981812       717.862122       679.809753       150.062134       615.062439       120.345169       753.881653       189.769867       983.013916       504.216980       531.114380       132.700821       63.5677834       637.795105       237.501770       106.153030       676.198364       344.246735       122.354637       258.155487       701.555115       931.265564       733.620850       350.179016       838.039062       15.1079464       822.550720       231.496048       909.869446    
   443.371124       613.439941       390.448730       49.3992805       206.362564       378.155365       709.584656       17.3737545       421.449738       346.077515       836.871643       344.090668       899.775330       175.247421       326.932098       794.325623       179.832626       808.305786       194.181564       933.484253       162.177048       442.615021       991.038757       115.907578       317.118011       249.300140       576.289001       221.073761       137.610260       981.136414       685.629944       832.256836       126.815392       165.722244       93.8184509       728.426636       594.403931       62.2478485       564.765564       536.960999       315.763123       778.121155       60.8141251       83.5885544       552.543823       687.383057       477.703552       836.144470       729.209595       417.344269       707.721436    
   300.721039       818.411194       333.842072       775.379578       614.246094       929.513123       174.621307       340.156586       638.066895       556.530457       446.077148       790.195374       531.490479       321.807770       539.568542       41.7739410       505.635712       984.144958       155.836578       502.215668       664.012024       377.226105       172.151566       450.518066       244.729050       815.488770       739.456360       63.2351074       82.8725281       444.178192       375.869202       112.432289       636.576782       478.036346       496.635040       443.007233       283.203430       936.699341       40.4721680       395.421295       265.009064       757.424438       661.107788       450.332764       454.299286       829.993042       514.377380       177.311615       552.675354       612.639343       562.420898    
