   3.17291760       479.126434       281.937134       306.410156       105.813202       117.970398       915.005432       588.784546       385.201141       187.599335       276.275696       109.829575       801.597290       271.883057       218.136414       797.268494       401.009705       854.333130       416.427277       28.8277187       841.781860       929.557678       264.916656       754.210571       960.996399       165.714203       273.941071       75.0224075       345.225159       898.862061       818.318665       486.294464       679.422424       332.860779       302.913849       345.192902       291.739899       477.580170       75.5254440       115.479568       726.660461       126.096802       658.188904       331.675354       836.988892       40.1791496       375.597321       915.207520       657.853577       205.593964       319.433411       791.408081       968.968018       282.218231       457.845856       835.787842       555.773926       681.338623       896.365723       289.552765       185.047226       15.0859747       839.266296       221.529099       556.438416       335.214508       514.440002       478.561401       200.111710       146.927811       161.369080       500.092010       862.703003       272.234039    
   530.112366       167.764160       88.3961029       951.893860       534.612915       424.941162       373.958984       15.9883204       395.863403       997.618408       517.327271       432.768463       900.899780       243.108582       730.981689       114.289024       484.657135       881.333252       234.592102       498.924011       181.954819       600.802307       506.485992       807.729797       407.344940       234.944122       552.177856       881.540222       721.067017       865.289978       166.631378       161.124466       243.271027       676.955139       561.444885       763.374084       185.240097       990.518188       12.2595501       38.7052307       635.185913       716.309326       18.5131493       514.007263       9.18065453       355.493713       25.2568035       69.5065689       132.039398       895.734375       168.904327       805.839844       68.7036667       457.960663       181.804764       448.398804       313.673035       976.282959       66.3659821       741.369141       357.766968       780.475037       34.6565819       506.491669       565.228088       128.684814       223.558823       258.683258       981.999817       209.221924       295.907043       805.202026       34.3124733       880.625916    
   102.249496       624.019043       817.817932       545.213135       739.935120       379.125183       66.1025543       856.918152       479.328278       559.327515       475.570404       696.046021       440.741425       495.362335       601.158691       976.789368       200.447250       979.721802       744.976868       763.744263       418.480286       175.418915       503.101288       98.7235947       227.708099       116.585915       962.689331       434.142517       410.842072       181.844711       848.045959       241.549881       607.863770       637.932373       373.603271       243.050232       940.453125       468.361115       521.288574       545.635498       884.040955       513.392883       497.322784       455.991577       418.856964       806.828064       941.299744       782.275452       36.4782448       53.1456757       444.831238       987.832214       469.674072       536.029053       641.339600       213.260147       80.5476456       573.762268       557.473694       483.925446       634.909729       963.039612       526.645020       359.006622       74.7061615       219.656418       564.234558       91.4220047       589.981262       407.295624       484.147156       482.462799       631.660034       602.327881    
   228.566086       794.082947       830.820496       572.099365       328.819489       276.463226       433.208099       55.7942390       199.049728       699.842773       94.0603256       540.800598       357.643463       276.529785       685.241943       660.918213       102.061928       278.419556       843.027344       470.784576       668.487976       414.033997       652.079834       6.14582300       275.677643       219.207687       818.641968       475.431305       720.528564       26.7220879       134.366058       385.981781       636.244324       928.096924       115.446220       649.142090       68.9023056       241.579346       764.012817       984.541077       72.0534286       861.331299       408.298187       373.323822       226.365585       362.820007       534.280823       9.98278618       927.726135       533.644287       754.112122       59.0796356       365.534088       443.940735       7.55793333       577.133972       355.112793       122.690056       56.9433403       618.060486       805.559692       437.534210       327.485504       705.896851       349.726959       587.729736       441.877838       93.0955124       749.957031       895.989441       538.129822       617.653503       86.4887543       376.160614    
   24.8037853       109.813622       994.744934       42.9513855       775.020081       205.526382       566.067749       257.165802       663.027344       235.452469       106.497910       649.828369       664.866516       272.085510       447.437317       837.830933       12.4174633       924.398315       584.270752       149.431015       643.610413       916.322998       937.677307       316.051544       687.083435       916.519714       279.969513       208.094070       558.469604       743.453552       489.959503       386.743896       250.394272       359.491516       296.237000       381.209564       565.837280       483.571289       151.969009       729.824951       665.667053       419.592712       709.248718       762.648621       908.187744       232.768707       453.137329       648.106079       662.563110       371.884155       972.593079       489.303864       228.395187       280.178223       783.701477       49.5139046       513.555359       984.403992       297.192505       774.717102       827.264038       993.795959       816.042358       387.045746       660.571716       374.812103       102.936050       754.716064       726.154968       813.528442       996.099060       758.856750       397.460358       301.986237    
   136.672546       366.753448       377.902771       537.566650       127.963486       752.662109       754.732971       70.6108932       148.988358       818.371338       600.938171       898.294800       933.525513       251.203735       889.134827       525.873108       504.256226       747.978577       372.035095       804.143555       872.763245       879.078552       93.6210632       458.167755       674.845520       360.639252       265.199188       150.824127       608.086914       239.274780       190.712585       974.742004       805.239014       53.2983475       47.1114998       298.164764       323.348267       623.296814       213.817841       249.222610       223.959503       375.199921       162.253143       31.5533943       545.417297       652.306824       511.174866       25.6783218       341.216370       797.669250       672.699036       459.964966       545.288086       111.116287       132.873276       635.603516       418.767883       923.357300       15.1645145       772.214478       125.371246       990.364990       846.112244       452.574768       42.8775520       634.642212       186.648819       896.117798       168.070938       821.812927       766.466003       313.389587       528.946411       682.673462    
   777.701111       539.049500       910.860168       939.330261       472.246643       744.951782       370.907196       652.227844       169.046280       739.340942       183.143509       442.681335       671.001526       816.308228       957.814209       517.295776       752.660278       711.602234       689.753418       896.947205       568.094910       812.350098       45.3156204       877.826721       979.121887       573.439209       514.973145       772.102173       553.736206       763.121460       184.050034       147.042969       22.2456703       139.843262       244.865051       209.608017       220.012787       909.148254       44.2896614       391.215027       686.691772       481.313507       866.712769       442.350403       976.138794       451.046906       450.829071       134.358383       598.101990       548.468750       993.086121       310.475220       350.324921       647.562927       481.636841       747.836426       205.490585       599.741394       889.101379       539.814514       235.751312       860.462036       548.014709       327.845825       506.314758       63.0983925       912.969177       276.788635       584.023987       552.407349       270.723724       85.4025345       704.698181       703.167053    
   326.764252       686.683350       549.330078       112.212090       931.634094       744.806824       792.226440       606.497986       250.356049       214.066620       494.497314       958.504150       738.005554       641.495483       470.448761       700.832031       877.664001       380.578613       894.458679       393.746155       816.837891       586.414856       984.292053       968.038391       759.087830       59.1794357       821.406433       502.701202       870.835022       286.645111       923.983704       633.610718       902.879395       398.354828       403.824982       239.918457       373.040619       143.333481       225.031906       619.671814       308.503510       316.919312       989.365540       665.410950       220.462708       591.575989       482.186157       918.738831       104.115456       334.974182       969.345703       26.0745945       2.01387334       825.469116       746.324341       755.317993       492.204254       350.028259       190.992737       516.984253       777.146118       904.351562       270.127686       329.590607       480.977753       652.526733       27.3302803       176.314774       371.417603       22.7506714       715.428650       767.260681       787.024963       302.423309    
   620.141113       450.034271       722.556824       633.561584       426.215942       207.547928       98.2403259       123.215477       486.016266       277.705139       814.006531       647.675476       56.5614166       721.909607       935.746582       31.1896324       583.530823       437.938049       99.7876053       168.114044       486.236938       578.321045       943.681274       926.731201       725.954102       25.3053913       413.209045       748.344788       980.614807       70.8073883       287.676910       92.4813690       594.944092       595.656982       24.6354504       989.182312       414.219543       636.313599       973.947693       712.077820       625.197571       103.888054       505.861389       987.257996       247.659546       787.469666       607.037231       990.293884       540.804749       579.234436       598.939148       264.439240       901.857666       413.536804       986.752991       85.2762985       554.490417       499.187164       81.1216049       309.703644       650.318909       229.759308       246.942566       977.623230       950.093872       432.513428       861.839417       795.421326       901.272888       238.027130       236.300034       385.764374       956.719788       635.436462    
   880.208252       370.599213       991.290466       799.974304       734.406555       367.127563       847.305176       264.241669       194.265274       327.225586       296.039612       217.370544       992.694641       162.048370       12.9640274       97.7924881       889.314148       629.050598       977.909851       933.558838       242.918701       946.100586       581.973022       416.258179       936.578247       731.090698       374.610474       529.358337       415.533691       8.30885601       532.349792       922.239319       799.452087       405.560913       954.324219       113.236923       195.849945       713.317078       152.501633       282.732300       278.520630       28.5398197       696.608032       960.548523       103.612892       267.859741       11.2089376       983.326050       664.219238       787.812866       120.891083       231.493546       156.536346       99.1440964       989.312866       163.928268       434.481506       684.275635       985.337036       698.234436       88.3227386       219.837906       481.622498       113.331543       374.116608       184.675491       988.957764       213.917999       755.247925       252.583755       247.697006       830.122986       761.835144       16.7094688    
   70.6563797       744.661865       949.173340       914.532593       875.204285       321.623016       957.183716       718.396912       80.6087418       132.186829       96.5778275       722.758240       468.158051       804.123535       344.703430       857.674744       294.832611       543.046814       276.408661       11.2610397       467.492523       905.315247       554.857300       573.834045       214.771927       790.172729       817.775940       285.374146       252.983948       707.936951       179.835846       391.039368       156.051712       616.114319       340.208496       450.600372       54.2210007       949.282349       904.938843       194.761703       854.682129       792.020935       673.184387       120.260857       959.260864       380.447327       421.855469       52.6593132       611.413757       831.694702       236.497955       241.314011       249.778351       222.857086       977.386047       990.345154       256.637390       903.380371       230.387207       518.129272       123.790924       461.616974       876.941711       589.633606       509.572235       544.836731       111.271698       633.663574       160.655319       72.5896301       737.019714       971.238831       228.519211       36.1999893    
   515.882385       178.368835       92.1324921       457.626129       552.654480       807.233032       780.371277       736.939148       329.636749       113.193695       304.906403       611.285706       491.451782       799.375610       54.3489609       355.022247       794.565125       478.983398       981.743530       676.352783       952.302856       49.9438782       435.247986       945.442993       694.977417       57.1875916       64.5492096       76.4267731       241.990982       162.305008       710.739380       70.1233368       752.340881       592.171265       552.688110       843.797913       935.150574       773.771362       378.904785       496.274994       142.159378       685.994202       862.259277       589.889038       313.457367       611.471252       244.160263       177.160614       976.017456       193.698349       656.077454       18.3369560       212.836655       116.193336       358.535919       559.784607       634.725098       48.8845749       391.812073       928.266113       595.895569       667.958008       636.946106       582.899536       485.529053       597.427490       343.427032       664.924255       968.038818       670.749390       576.269226       76.4293365       903.518921       205.809219    
   830.224670       247.389099       557.629517       666.990784       572.725159       75.2387924       605.748718       648.668701       93.6741714       523.700439       96.0820541       237.267700       9.52804089       54.9601326       820.725220       105.611465       877.711121       59.4546509       869.196472       443.825928       634.186951       161.793045       502.922943       693.572144       891.830566       404.074371       595.992310       672.335876       482.683960       519.717346       942.605103       780.026550       785.652039       180.794098       565.034119       346.025696       168.315674       623.470886       707.973022       211.040070       266.201172       774.808533       451.205566       625.968262       141.834198       387.170837       727.067322       450.800262       522.692017       598.526489       264.740112       671.848572       508.679413       433.765961       239.224106       74.4297562       71.1852036       516.681824       706.105835       747.179077       417.680695       985.999817       59.8087044       485.863708       854.046509       776.672363       329.152008       741.447144       483.067963       278.243683       56.7381477       28.7188110       899.622986       879.663940    
   985.637695       110.668327       245.583282       304.018982       65.5231857       895.205261       659.641968       970.981445       850.719788       179.457077       423.753601       977.409485       933.144592       732.412231       791.004700       301.364410       169.755463       272.195221       532.849182       707.440674       156.632339       61.2617226       387.182159       244.949539       993.387878       706.596619       396.122620       154.630371       360.427551       680.982361       540.071167       822.913574       528.856506       126.486053       241.257980       442.280609       70.3774185       530.390442       250.023010       45.0806580       640.492249       977.124268       551.927063       518.788635       707.926086       797.588074       95.5791397       250.444824       639.342468       76.4054565       687.641052       712.659424       697.778992       881.988220       757.432678       35.6895103       441.323181       189.645477       2.37864637       267.934692       998.019775       428.434662       200.581757       965.231018       981.312805       43.8644485       945.845764       549.137695       899.298889       262.136749       189.712341       335.936493       853.334167       324.337799    
   429.192017       164.414581       810.465454       41.0610085       797.104980       668.712708       802.958374       460.938507       770.626221       227.150574       473.930878       988.896545       737.152832       644.780273       553.381775       216.461761       301.223114       103.457664       147.667175       666.410034       277.337402       92.0247726       420.170715       946.777893       739.453918       137.168076       648.319824       607.951721       966.694336       366.474060       636.572083       574.873169       726.386963       186.372040       889.376648       86.8155365       32.8190231       148.993118       470.911072       100.311661       636.027405       686.741211       402.637787       757.459534       691.898926       882.280151       667.725525       371.021637       408.950226       491.824402       985.732422       733.383362       812.801147       486.264160       430.531647       940.287292       367.306091       990.501587       85.0655670       519.274475       536.033691       926.694275       139.546600       777.371216       315.581390       156.708786       818.314758       243.401901       815.259216       41.9070244       833.009277       989.626465       487.909912       194.750809    
   719.572144       510.869171       897.783325       418.156891       96.7696228       916.207947       971.309204       651.062134       380.552124       115.714653       257.940826       722.935303       190.390259       772.452820       287.002930       792.878479       275.964813       477.742828       836.108215       450.038544       971.552002       712.772583       689.845764       724.054626       538.039001       98.1989441       758.377441       989.874268       17.6003227       35.5721474       980.474426       824.647644       801.585022       990.025208       632.740967       65.4459534       239.281265       814.714661       246.892197       525.501465       666.681885       7.36072016       665.367004       138.541473       219.531784       655.509094       2.11122942       90.3232193       326.719635       421.101044       626.131714       264.033142       535.727295       639.574219       938.699707       960.501587       316.239532       986.648499       271.759644       248.959183       988.631226       696.812073       65.6959839       612.289490       25.2362595       722.878296       806.001709       372.991089       867.937500       277.726929       165.203842       129.802536       829.929199       555.065979    
   40.7563782       346.077026       415.164978       116.438423       788.262695       364.758026       22.7076797       57.0698738       864.845093       666.999756       651.397522       946.352844       265.148041       273.226105       335.071686       812.719788       687.660400       437.998322       611.936401       271.905640       60.5593910       117.380486       370.659851       459.631134       543.781555       937.986450       163.064682       989.672058       706.799194       577.990112       938.650208       883.901062       49.7371979       577.335266       626.910217       840.963989       509.338989       554.206909       905.672241       638.576660       763.462280       854.242371       248.937744       618.078125       522.177429       266.493225       506.231873       453.484253       233.120560       174.852112       888.176392       92.8376236       93.0626450       788.416077       964.204102       737.228333       555.033386       484.053436       639.226685       889.286255       788.494080       729.024719       888.260254       648.477356       296.462860       730.420898       257.271912       257.217773       459.154968       264.375458       353.845581       597.174011       347.185211       553.544250    
   303.277313       451.805847       740.540955       640.635315       598.364746       468.604706       970.578003       820.747131       752.804199       577.591309       635.502075       838.647217       446.654968       23.6891613       854.549255       366.065399       602.197449       925.495056       578.183594       804.348877       341.225830       64.3883133       950.205811       770.798035       423.084412       1.35089898       441.792236       980.174133       759.145325       766.870361       411.207092       71.9884644       487.407959       776.022827       17.4494362       176.514313       340.942627       194.390976       284.828583       287.086700       932.706421       573.475037       149.822998       235.099243       427.141876       948.268982       365.746429       984.713806       826.275879       185.587189       169.933380       692.844727       495.987732       753.118225       455.014984       774.695312       7.67666626       984.164551       751.537048       924.176270       974.284363       298.205261       446.218201       476.103394       253.057129       740.528442       118.177139       646.951233       633.471741       174.561935       954.181091       40.0917358       334.647583       422.812012    
   496.670532       258.190216       803.348145       28.0991268       180.351151       653.381836       858.810974       148.048264       5.64415598       153.922562       351.878632       390.744324       590.124573       566.710693       592.561218       293.661499       731.161194       250.156937       66.4170761       534.395386       581.898621       385.546143       259.820007       325.222321       536.327271       781.042603       324.898529       777.182434       955.555847       115.606758       751.686279       565.671387       650.749146       96.5287018       612.528198       734.119202       516.597473       538.053406       157.062912       341.853210       311.467194       297.408722       651.732727       579.694214       738.703674       669.538574       112.961052       100.616112       640.523132       253.280731       39.3361092       311.073059       714.538452       299.871979       577.254150       414.665527       98.3227921       90.0689621       56.4996109       140.446869       376.404572       240.680817       5.03411674       503.579376       500.995300       489.677216       631.854736       102.990593       178.099396       384.363464       593.909607       192.337036       460.233490       900.814331    
   483.808105       346.883972       834.828247       152.922379       582.667480       277.655548       679.349792       717.381104       319.042908       422.824615       362.441254       359.583679       553.216553       76.9666061       444.497772       283.112183       471.910950       664.480896       589.908936       875.586609       631.017944       574.152710       702.715881       521.741150       868.598633       247.026764       988.499634       208.269028       490.921631       716.715759       996.553528       903.054810       410.396393       642.545593       111.450272       635.661621       460.435883       993.294250       585.038757       909.935730       349.816406       185.543121       79.0347290       433.984070       790.350708       428.760010       445.676880       71.8038788       84.4430237       610.942261       847.022583       179.597961       576.671021       224.856186       196.377762       681.090515       570.026123       555.154724       357.377075       36.7469139       317.356964       745.288757       977.609192       833.684692       431.449432       432.522003       938.700439       870.984192       254.236481       945.458618       305.635925       715.449951       597.076904       907.084595    
   977.070740       922.531616       642.728638       734.210083       499.675232       778.292542       288.820587       323.894897       800.027161       824.092163       93.6140900       940.853455       957.711426       98.0434723       221.919006       599.611023       290.545807       211.398773       132.515350       755.642212       191.607895       153.421249       658.638672       22.5710239       574.574341       142.676590       850.928223       444.248047       813.522156       650.913452       898.700134       628.326782       45.3866005       137.565887       894.424133       190.917648       823.027771       506.880798       371.055206       917.402161       188.551987       143.592621       62.8424683       683.695068       898.023865       269.316254       589.014343       683.675476       401.802368       436.800140       873.455811       773.030457       796.777405       573.905273       211.255325       881.608521       452.113831       418.457428       975.439880       512.946167       967.208069       478.600769       918.293640       707.371399       622.909668       539.277161       786.267700       105.736572       235.084778       473.614166       695.250610       446.266571       923.637634       488.316010    
   737.663513       642.078003       66.7031250       470.573486       626.392578       733.324158       739.529724       81.2696915       939.673767       300.670593       921.455383       894.723877       137.988007       128.106384       901.271729       313.421631       938.271545       375.778625       622.868835       701.178467       261.624878       598.517029       739.051514       548.514038       750.283386       750.261536       597.363525       251.424820       360.005035       133.516235       876.857727       928.427124       155.556900       830.006531       449.037018       267.959229       872.326538       5.04674053       827.551270       632.168518       786.822998       166.747726       633.466187       975.551575       883.052612       595.966919       158.935471       604.415894       39.8261642       649.021362       194.403244       898.035034       813.993469       364.401886       11.7845592       878.928162       855.548706       955.640503       703.375122       238.308838       853.755371       121.223701       502.114258       312.714966       259.473480       435.691833       339.849640       822.729126       216.683212       28.4583015       262.879791       19.4066811       453.193604       454.572327    
   437.276093       853.443542       994.868408       55.4912758       454.725830       331.162231       908.616089       71.9439240       437.542786       556.367737       179.600342       241.561127       941.696777       733.074707       344.058807       209.757767       472.532959       410.768127       974.752991       784.352722       503.327087       80.0944519       421.380371       384.769226       902.901611       329.791870       70.9332657       518.575195       511.528290       367.124878       867.671387       637.682800       14.4847488       8.20072174       554.646973       342.983673       529.934082       339.498260       748.421265       233.143417       552.565186       208.186188       920.119812       149.058868       858.397949       851.684753       593.245789       695.666016       608.856812       546.587341       775.926453       839.406921       989.651917       119.305870       407.398468       888.080994       459.934631       160.486984       306.371368       655.569641       991.991089       503.956177       765.682739       451.196350       797.362244       382.932739       854.341797       287.870422       25.8413563       355.856537       177.363602       453.904175       890.707947       124.598175    
   94.9538574       600.023132       861.998962       685.780640       413.195465       870.477539       232.257629       936.793884       961.240784       946.626404       95.1113510       421.180237       971.814331       806.680481       796.146851       962.299377       994.670166       849.532837       95.5663376       27.7712708       423.801178       207.594727       194.696503       486.078430       258.288635       677.905273       335.170288       198.054550       695.546997       200.705734       409.662384       217.904297       598.186951       484.013885       913.691162       68.8339462       472.937317       97.3713837       438.553680       443.759125       356.106262       350.579651       733.685425       254.831223       880.724060       122.482483       737.814453       758.435852       865.591675       921.835388       371.270355       908.511414       717.121582       771.648682       428.453552       344.489319       403.623840       810.041687       76.6430435       642.837830       480.415405       229.861481       334.009521       49.1005440       666.202942       821.667847       25.6193142       356.185638       190.208588       276.489838       244.839447       589.207642       729.553345       998.679749    
   862.943665       280.943451       514.566772       401.623749       141.791092       874.158325       634.601501       871.334045       776.519226       575.058350       736.538940       840.135193       505.000305       141.421967       284.021454       838.381653       720.778931       272.201874       203.262360       166.586365       167.981674       900.340393       84.2075806       963.231750       196.869720       75.1611481       91.0996857       847.531921       145.258698       282.565582       325.943909       904.555969       116.451637       575.465515       747.673218       21.4097767       363.669800       468.179596       373.600464       194.005188       980.236145       687.336060       922.146973       581.797913       906.165466       710.077759       542.918701       574.697327       787.337891       803.804199       298.315948       20.8251038       381.987671       632.710815       30.4696140       124.213097       722.645996       244.806931       20.2687759       478.960480       571.095825       207.338455       574.987305       390.345490       555.169067       222.889893       574.097473       694.567017       292.784332       731.794067       148.922867       497.784454       442.146820       856.670715    
   837.339294       88.2638550       877.313965       670.553162       375.071045       878.012695       874.210815       833.249023       158.661575       407.894531       752.078064       560.011597       708.079590       716.941895       96.1197510       737.354248       353.517639       305.867462       770.396606       564.456665       147.900360       864.685730       747.501953       564.426514       732.558533       991.281128       461.988770       431.940918       223.107529       452.889984       205.033585       915.578491       129.724533       324.126221       287.671448       732.862732       601.184875       73.9165344       801.571655       756.153320       921.058777       447.470673       821.482239       608.624756       580.908875       607.073547       64.2314758       117.234535       986.318909       208.572052       75.6754913       184.384857       231.187546       989.806885       565.281006       175.170609       195.157623       181.893784       606.820496       228.181473       593.414185       937.460449       260.732605       981.592834       540.026550       562.415100       477.341675       391.501984       235.833496       991.531799       332.199707       373.293396       663.753296       176.014664    
