   885.353088       106.159576       798.107849       831.237915       980.844360       923.849426       141.088394       66.0503922       377.798279       731.671509       864.846191       165.402069       851.239197       470.899872       60.1294746       86.9651718       952.704773       616.957886       806.948975       642.410767       463.431610       435.110687       285.056885       294.370972       741.987854       476.804779       587.672546       680.898926       37.2876396       64.2807770       745.100464       524.060242       174.141022       691.955750       182.676498       875.258179       812.389465       610.184387       978.679382       167.662643       267.711182       409.274200       47.0398064       906.269531       991.090881       583.425903       16.7719326       796.443665       209.422470       481.647491       216.916092       203.946106       495.574554       391.450592       875.208008       955.156616       451.888367       728.867676       968.144165       860.849182       598.529724       557.950317       335.278046       860.906128       372.894989       497.802673       740.006592       646.602417       304.768433       916.052185       478.489288       866.619263       97.7133484       248.138885       76.2091370       235.855759    
   854.365662       800.450195       765.481079       473.547943       767.895935       38.0010490       405.938293       661.445740       105.065735       864.788330       957.949768       211.714355       472.301300       21.1222935       498.481537       321.341492       236.879333       339.012543       626.545288       150.516052       709.620605       978.101807       173.725754       722.806519       708.306396       330.201965       479.062286       567.803650       955.851807       248.144257       640.698242       190.395569       895.225342       973.709900       900.314758       525.046326       188.071350       268.323181       577.619019       502.304047       563.971069       467.236877       71.5353851       45.3833847       25.9257927       946.206604       634.149353       595.843628       692.836792       670.624329       581.301636       374.506805       427.542969       878.875549       478.012817       745.910950       66.7375488       645.898376       744.438049       9.10062599       612.977844       658.090027       978.879761       381.472870       445.110260       230.094482       548.661926       544.195251       580.597778       248.073563       511.169922       199.187744       696.730713       371.452087       223.742874       795.553772    
   881.475342       982.398071       958.263489       68.5961227       569.262024       51.7580986       614.109680       153.260834       210.598602       343.438232       622.496521       756.809570       650.389954       316.583160       424.943054       667.226318       388.352264       744.258423       92.8032074       940.933777       378.391235       599.349792       846.409058       626.749634       90.7129364       183.702286       957.579590       95.0999832       304.545624       41.4357262       536.220032       417.171234       731.294312       119.936630       112.818382       779.410950       185.580215       154.712372       338.609192       704.833496       778.490906       253.110306       340.839905       332.942352       851.829773       831.580017       95.9357529       802.374878       803.034302       813.014832       818.768433       704.432861       204.111221       559.078857       64.6557922       294.760223       929.682800       648.193604       3.80474997       892.903870       273.305054       713.249512       141.071014       856.221436       336.834869       288.097351       156.183899       214.322540       319.798676       431.304138       637.250244       874.358337       159.987335       179.711334       392.308319       912.472595    
   812.239014       616.264893       559.439636       708.963196       484.963928       567.147217       956.894897       336.963013       284.546570       397.267426       279.113617       707.782593       740.930603       154.281204       565.460815       740.401184       481.684296       782.291382       277.297852       545.139160       357.399628       79.4303436       185.211273       305.042816       172.444336       504.324890       488.718048       111.388939       979.457336       201.062637       440.930908       353.596252       701.710449       829.700989       148.727615       564.604675       917.188599       336.744110       915.518494       31.1983261       238.149017       24.1280079       898.725342       28.4134655       933.015076       465.180206       311.867035       949.833923       457.824493       265.863007       8.83297157       845.354187       784.602905       993.836853       338.915710       277.550018       613.541687       11.7945633       656.463379       630.832092       204.298431       850.917053       403.978394       584.429077       772.143677       119.760674       657.886780       785.452942       161.711639       755.192932       19.1151485       7.22299242       593.112549       109.343864       999.492859       966.741699    
   683.248169       740.242859       992.317383       437.436035       650.456726       745.269897       743.327576       617.731506       974.670532       271.210449       910.837341       176.498169       561.627991       255.413864       54.0729103       611.527283       265.894501       552.829468       400.921692       810.444214       611.902100       982.046814       51.3547401       521.077087       792.469482       750.023682       775.717712       877.868530       486.025024       638.064636       10.7909908       846.774048       597.364624       446.053619       834.650146       84.1556015       125.231079       596.828125       820.916504       725.863770       683.312744       129.576263       74.6832962       869.569641       679.601929       903.142700       454.493195       995.955322       545.272644       663.482971       192.813034       220.880310       288.587067       721.046936       644.497314       216.175827       874.506958       679.176331       850.052368       602.825806       275.503113       435.123108       907.607849       257.611206       59.4205322       462.065155       481.068146       497.318970       978.274536       736.198669       954.060791       572.341064       467.709015       59.2227249       250.028671       508.627960    
   964.709656       814.878052       452.778992       652.002991       635.341431       942.928040       265.893921       760.940430       920.147278       302.224243       717.209900       561.990784       461.011627       914.122681       702.382996       911.288696       658.393860       270.836792       150.469360       531.425476       850.007568       912.623352       232.930252       259.370697       27.4936733       306.049896       76.2716599       344.352905       18.2760410       4.17726374       956.071045       997.686218       970.077515       521.396301       61.4241028       455.279602       978.160095       553.753479       595.651306       758.984558       479.652161       918.280640       999.222656       154.244217       675.944519       387.705139       719.120544       321.503632       649.644043       853.319641       377.141479       487.165833       168.592377       939.739502       471.880798       310.764008       394.571289       882.536621       197.912292       513.230652       490.051758       177.022827       640.268921       207.055252       642.877563       407.620636       696.037292       766.475281       616.733032       236.618301       73.7936325       802.539734       439.481567       951.128296       634.836365       138.216064    
   443.287872       239.907028       386.195984       675.711304       154.168594       611.817627       536.266724       974.769714       367.750763       42.8301544       677.663391       210.208633       619.574219       315.419617       524.268921       788.103577       897.096008       811.496582       596.461975       342.426666       408.822845       809.012512       141.821930       257.655975       153.232254       868.345459       314.233124       504.410858       483.644165       229.780563       868.973694       6.32969809       466.984131       129.044708       247.575592       481.103516       330.210419       657.347351       898.323608       559.454346       37.5367775       627.814026       819.318420       932.652649       469.798706       769.026672       801.939514       224.695114       669.623047       858.092529       679.688538       947.346741       378.607147       121.824631       465.882477       255.470261       427.553528       481.732117       212.958786       894.531799       504.061676       454.183594       768.261230       354.745483       917.617615       610.862549       875.700195       923.340088       646.457092       58.9713249       286.549194       60.7677383       952.265381       458.828705       358.599182       532.639954    
   993.850525       861.309326       153.717911       999.916626       377.521271       802.146729       630.356934       797.994385       92.2224655       807.976379       113.017380       956.998596       520.235840       454.661987       954.604614       347.270294       969.212891       136.670044       378.947021       703.607178       131.827362       518.242126       412.479034       899.919250       841.895447       413.432709       278.435303       476.316681       308.368744       397.874237       439.148438       983.997620       717.140259       101.541565       217.164459       169.778992       3.91699243       64.1705627       46.4146461       198.978683       981.030457       418.799805       840.532837       48.3997574       308.521851       249.448410       633.348022       504.510132       371.828644       313.785919       757.544006       114.745552       967.583191       433.285095       431.159973       102.808678       190.258194       134.760193       660.124451       142.673187       736.382202       477.888428       206.731262       795.231934       412.264862       122.569359       851.659912       877.485901       679.644470       858.742310       542.115234       94.4104462       263.088562       776.552734       186.054367       79.5092392    
   485.379028       154.969666       826.481140       256.445129       631.076538       289.672516       616.521851       487.455780       850.520569       406.695709       625.215332       572.207092       167.767792       474.317810       588.281555       427.875183       50.2505379       142.989014       596.090942       262.725830       337.290802       607.579712       728.843933       327.043579       458.368378       298.642487       315.120392       406.502502       41.9151840       662.240173       974.608643       568.023438       547.357910       849.864075       114.278542       261.066772       424.364349       114.110863       172.347107       383.620758       439.772217       388.863647       247.044449       556.794739       470.812225       53.7296944       303.579895       141.012543       534.650635       340.799072       273.297913       661.639221       139.089478       950.014404       316.306183       773.608826       763.628784       982.564026       232.362915       114.160942       841.428284       854.429260       824.923950       672.806763       387.454865       611.697205       768.770386       426.200409       645.811890       980.885254       15.3476152       242.828720       595.864746       427.273346       257.403198       469.370758    
   278.485413       518.365967       761.856628       913.343018       767.432312       281.237244       597.561707       997.017822       686.419434       505.656708       562.822815       753.272217       13.7362080       773.106995       85.8667450       532.758972       191.167984       688.531494       273.269562       600.105347       452.498657       567.606140       323.539154       525.736084       988.991455       397.967682       107.145523       16.4699802       708.450195       772.956848       613.852905       205.998749       903.546875       928.366394       978.547668       545.074402       381.936646       743.908386       215.659988       357.808228       970.895020       744.115906       303.114624       399.295105       591.035889       837.600708       233.992783       905.200806       330.763885       570.709778       67.6254196       577.288147       593.606750       171.275421       683.044556       302.277649       635.390320       357.644714       455.620789       143.047546       957.014771       499.519958       694.903748       321.323212       455.344727       773.091858       667.965820       805.613525       459.132507       247.764893       951.400879       738.954346       625.790466       496.673035       708.990906       649.302734    
   218.429901       526.967529       249.925476       58.8768272       581.875366       975.343994       647.361938       782.326660       223.290802       411.676239       236.715591       240.168488       585.116638       116.998146       662.335205       263.050049       724.935059       67.1663284       839.552734       798.084045       548.552490       25.7359619       565.759460       181.231705       797.692139       606.608398       256.670502       947.077148       868.005310       51.3525963       186.416702       4.58228922       905.523193       108.647308       922.842102       156.095840       713.285828       432.547424       260.245178       29.4270992       955.498840       928.809021       391.247711       873.633972       150.190628       830.800659       813.410156       25.6468830       242.392136       700.616211       899.624207       653.466431       315.285919       327.206726       871.570740       154.120132       923.901245       947.221558       962.533630       81.9918518       364.244446       736.639099       860.290344       924.204041       888.989990       676.719788       219.837494       236.555176       719.819824       48.7648888       247.463120       364.076233       110.906746       501.290863       843.800476       819.814148    
   462.182007       462.122040       933.417603       245.231781       353.849548       599.709045       60.5827332       899.175171       241.495453       529.803833       654.025452       738.639709       988.281677       841.053284       72.7537994       690.787598       455.959106       143.149200       906.269165       953.252258       577.129944       562.072327       803.865967       636.447083       709.223633       847.131836       490.111115       451.751434       959.993713       443.783997       974.122375       934.538818       682.247253       739.684143       93.9833298       559.088440       638.878845       125.953239       804.425415       479.091461       613.901672       787.981995       556.995850       773.883362       63.2524948       526.302917       663.473145       744.128845       740.308594       776.939758       37.9062538       882.297607       152.178131       368.304230       620.035522       675.862122       103.793320       178.894440       373.470001       577.703003       819.102783       124.150993       612.864258       363.870148       637.473022       217.803070       732.067566       623.256042       849.981934       617.574158       243.044693       691.343628       894.116638       452.748810       33.5574417       624.712646    
   928.871399       242.534866       711.024597       226.690109       33.8105087       494.933624       530.159973       297.812683       486.511871       661.071899       932.285278       393.235504       512.097900       859.981018       265.978455       491.815460       953.818787       171.745285       14.5509624       775.633118       753.091309       874.265991       724.593018       315.027740       82.6449432       173.907837       657.655762       49.3592644       159.501282       719.373291       213.362152       6.76485300       900.968079       140.546066       894.171448       255.524506       272.992035       233.088470       355.201538       570.408020       634.456482       468.681335       64.6829987       798.568970       693.880371       288.156128       218.209229       134.491165       191.071823       135.154861       530.199524       8.85958862       833.517944       164.545929       658.932312       805.741150       262.754028       83.1840057       768.656921       825.063843       568.541809       604.334961       527.847595       241.273346       423.101746       617.093262       302.890961       57.2939987       314.058929       536.921082       39.3914871       584.046875       502.988342       233.019028       619.049072       264.239868    
   468.812225       85.0899811       75.6968689       448.236420       92.7313995       287.940094       864.704346       62.4920425       943.574524       280.380859       649.388062       502.696320       588.566101       505.979736       348.429169       652.435059       920.996033       580.394958       890.256287       226.434723       160.438751       242.392014       643.283020       68.1872864       84.5929565       814.979614       894.780518       267.878418       151.810562       579.616516       612.787231       210.542862       832.018921       860.396912       838.106750       504.480835       773.465698       277.115936       610.972290       540.472534       347.001770       59.7259369       961.814636       412.630463       109.099373       708.038818       725.525940       738.831055       489.172577       87.3576965       596.544189       499.051636       139.687302       925.262512       166.403503       237.619659       746.860535       545.854309       985.700684       563.182800       788.864929       15.3778048       283.044250       396.161011       393.447601       35.5838776       207.512619       712.384216       597.170776       254.673477       664.252075       258.282440       895.759949       419.681427       598.857300       893.144958    
   809.360962       884.553589       608.186035       181.523895       131.584595       911.177002       50.5624313       267.928680       522.531616       153.208145       904.261475       83.5539551       819.223694       346.350739       677.596375       251.094284       474.344299       545.575378       518.868103       499.693756       842.032043       547.892090       97.4199753       392.730927       551.912292       235.562973       251.883026       865.551636       802.302612       485.215973       251.418747       738.911377       61.6689529       796.850586       54.0551682       22.5277939       673.436523       669.640381       961.134949       434.504028       304.499298       755.109070       919.666809       160.571411       322.141571       403.498322       73.4920349       890.213440       208.159103       20.4837322       836.682861       631.584167       376.749451       307.398895       853.269287       877.961121       631.292297       672.580261       387.070496       825.234192       794.120850       357.995850       341.230652       970.488586       244.075531       816.913513       630.530029       45.6821213       715.899597       184.601944       120.381554       455.085724       839.349426       951.221558       348.302032       418.912933    
   540.707458       786.620544       459.415588       895.354248       158.538849       306.431702       222.817429       59.5988693       754.184937       538.249634       94.3775177       93.7891541       214.051437       37.7442932       55.8115654       794.882324       378.484070       816.588013       732.885803       99.1953125       329.612946       588.087097       159.137695       907.658447       293.274078       938.001221       99.4802933       160.756668       600.347595       133.530045       994.530396       71.1494141       209.102539       491.926941       7.15052605       190.768143       397.850311       746.944458       198.545609       192.683105       367.944763       917.005249       420.924072       776.236023       284.737305       581.983032       618.575500       24.5036182       441.248291       581.691345       775.558838       558.924500       327.452759       532.258057       105.133675       940.020874       847.988831       394.039886       527.325134       781.586426       650.351685       535.683899       766.626648       473.573303       104.284210       202.082535       718.378845       908.603821       560.858582       809.045715       240.835632       521.551636       146.508362       472.662872       339.237732       94.0198898    
   120.342255       136.706543       592.732666       908.392883       408.846619       997.542114       586.240112       837.861389       283.899841       48.1099510       839.548767       176.550156       404.513824       865.985718       531.244507       236.904526       689.649902       792.526550       37.2349434       112.705421       800.996948       398.740387       582.693542       83.5409164       748.382874       454.862762       399.307800       361.539551       259.153351       750.921692       855.103699       771.700012       603.198303       529.689514       206.684769       42.6691437       183.663162       962.902161       183.092789       818.011963       757.433533       314.913818       563.244263       517.227844       173.351456       21.1271763       724.260559       251.671631       95.0707397       594.427002       902.143005       169.324066       744.335388       12.2014942       267.588623       219.394470       904.326355       656.103210       571.772522       172.974167       223.363693       132.773178       222.587097       508.509460       928.262146       943.558105       686.946228       409.234253       537.663879       327.010406       984.364990       966.179565       896.777222       675.211609       154.676285       363.528015    
   157.042236       52.1659813       14.8034935       346.645081       990.683655       706.840942       576.121887       450.601562       27.4949818       964.432861       170.443329       778.377136       588.846313       222.785446       893.746399       402.375610       654.651428       890.435791       952.159973       472.629395       420.239899       659.779480       817.535461       781.453247       122.616814       197.934509       167.831512       47.5827408       13.9953480       34.9388847       692.364014       373.558899       557.796631       841.876160       71.0980911       552.100830       541.628235       210.538040       322.577148       945.344849       875.766479       376.629883       914.993835       545.841797       218.848450       652.978149       967.986511       564.043701       205.594849       554.905029       422.580261       582.036804       369.360077       412.015350       682.261414       189.989044       516.305786       612.959229       888.096863       12.0157728       612.177185       117.810936       558.832520       722.488464       909.475464       74.9149246       752.682068       127.051666       774.216980       756.707153       670.965454       709.170715       499.001495       647.892517       878.466003       154.511337    
   467.847107       622.668396       662.050476       580.701721       310.318726       451.316101       195.251587       798.916626       481.189117       756.136841       555.300232       370.545563       718.291992       709.727417       824.233215       572.992432       341.055359       555.232544       463.599640       448.513000       339.862976       770.749451       279.134827       948.749329       9.47230625       510.070557       561.965332       970.250793       165.121201       696.819031       31.9858093       669.715088       82.0406189       706.294373       774.609802       915.471313       80.1182709       559.683411       709.800964       387.505493       91.5559158       899.280945       852.157776       24.3159332       29.0910282       557.221436       603.078979       135.629913       775.413269       803.852417       888.014465       494.724915       592.164795       277.855621       763.120605       540.153809       604.800537       564.369324       291.427887       950.759094       880.871582       935.661072       617.531067       657.790833       654.923218       136.955505       348.550293       707.850952       751.412842       416.481415       727.080933       357.426544       609.446045       205.084198       280.348419       938.126221    
   660.038818       89.3234558       843.207275       843.219849       389.261658       709.467896       409.623901       216.445511       825.137329       338.044769       411.815216       108.168747       678.233948       32.8683853       399.249969       997.173157       966.042969       589.362122       578.090637       102.347679       874.487854       299.806305       207.879410       144.940186       524.689331       771.086060       5.75592184       715.992371       847.624329       136.173737       394.004456       331.135162       837.789673       688.846802       509.050781       571.610352       585.761597       679.018799       344.593231       261.454773       798.280273       549.676697       346.050598       764.595520       368.666565       675.696777       692.010376       605.599976       500.292297       783.109497       453.149536       9.43949699       373.531921       415.776886       742.610962       678.111572       147.992233       279.305847       573.069824       629.036743       453.010925       997.628174       400.877411       675.566040       994.397522       297.058472       41.2962723       680.705750       380.114990       906.955322       99.0356064       27.7264938       636.179749       335.230652       612.709167       744.163208    
   909.370789       286.084686       419.498688       356.671692       988.853210       374.616791       123.416031       74.4020615       767.545532       467.766052       81.3271561       411.945740       788.620911       983.205627       482.421997       631.345703       789.875427       105.965042       970.011414       241.534576       566.008850       681.931519       765.232849       117.721619       246.215164       641.621033       515.925659       256.582733       178.789276       250.792877       637.782288       231.915070       924.183105       591.133728       685.983459       862.903381       354.071716       56.1055412       527.337708       486.430817       91.2835617       893.753967       164.858841       484.017761       730.337402       866.445618       473.362946       239.263519       54.2017059       156.507523       394.827332       708.780151       169.820724       450.448944       222.494873       851.028625       198.615463       161.904816       962.023132       865.163391       234.039810       995.480713       144.762390       201.593491       30.7581692       677.853882       95.4520111       210.680237       112.405792       8.47111607       531.463684       74.9714966       220.985519       751.736572       693.999695       162.239334    
   504.715149       31.6971951       450.068146       48.7398796       413.972839       108.929253       155.646683       229.146759       664.458313       543.732849       189.341324       536.204163       103.767715       389.559479       947.748535       24.1021652       666.895691       990.863831       141.227493       396.806671       301.392273       459.256195       84.4783325       195.597961       142.048035       380.880615       715.586731       489.822510       47.9641266       414.909180       421.405304       947.701294       958.043884       404.909302       446.975433       812.162964       385.056641       690.683716       773.035095       520.482971       90.8937149       985.635315       99.3597107       216.327362       452.143768       891.777283       985.889099       340.622101       15.1229525       948.558899       309.625641       523.850037       622.795837       249.541290       579.181519       404.458130       229.759842       928.252319       310.036621       166.442322       978.068787       302.439575       662.038940       893.415955       740.333008       417.118195       799.901245       851.075439       356.487885       848.513672       448.226715       124.276398       839.105164       886.446777       288.193756       545.086060    
   509.634277       848.068665       973.620789       380.385315       634.017090       757.811157       927.619202       670.014404       456.645325       361.810608       72.7988739       29.7611485       249.654190       824.463562       801.796509       672.911621       222.882980       844.973389       319.785614       149.361588       452.424713       104.873169       312.708710       910.521545       506.741516       790.669006       538.909485       770.595764       166.800903       843.101868       456.655090       702.901306       935.643005       618.192200       481.837982       640.655090       870.308899       318.994141       827.956421       497.825287       68.0944595       569.166199       343.437988       76.2912521       599.213562       166.360687       728.239990       734.025452       480.865570       700.905457       340.138763       286.084686       853.848938       653.760986       269.369202       286.562286       620.057068       749.389343       15.5626326       478.645172       588.082458       784.072693       769.862610       88.3737106       190.882111       237.106689       395.708588       776.274353       666.123230       4.93729687       21.5128498       163.981735       743.432129       630.228760       924.526978       790.166382    
   491.961731       336.407623       680.233032       632.587646       916.912354       830.904846       124.479149       774.056152       95.8999100       255.319778       694.577087       216.039642       193.700317       632.019348       497.936523       293.370209       657.972900       158.457504       53.0015182       587.132446       161.330261       415.902283       626.722534       447.997284       357.345032       723.068481       475.083374       478.346100       619.076355       239.226959       753.455933       701.677002       510.954132       57.0832100       499.120880       671.907288       994.588623       24.3319492       137.368683       913.037048       890.821350       691.973755       206.639755       422.827606       197.458206       246.829498       81.7493286       708.291870       544.077759       639.235840       936.309509       790.504089       93.4231949       409.771820       117.026550       758.155884       616.219360       321.101044       829.416992       608.653625       363.098694       747.663513       214.343216       683.009460       828.825500       425.670929       923.989807       130.472061       812.953125       68.4328537       688.780090       459.059448       568.169006       652.206482       158.154068       210.497620    
   155.128052       274.166382       551.376648       98.9846420       39.7656059       263.640442       846.370483       276.447388       408.434204       975.711670       614.631470       47.0301628       171.372360       758.691162       924.385498       610.928772       237.050293       477.292389       159.556412       31.8635635       166.530502       503.767303       139.998306       449.371521       423.433350       312.237885       674.617065       843.662476       28.4177513       637.497925       828.336243       674.706177       438.788879       247.304062       38.0711327       745.689941       988.743591       4.61003685       938.981995       91.5830078       628.192261       312.679352       735.393127       276.027100       701.593567       155.135132       502.842804       754.383850       849.261658       577.253906       183.680191       64.4139252       68.4143372       96.1686325       98.5489502       726.003540       864.375305       108.104675       2.01691008       76.1356583       584.400452       143.841171       431.305206       703.164124       201.891388       440.901917       463.874512       13.4495583       947.593445       481.522888       297.241028       151.730057       963.993713       852.826111       893.932495       251.412323    
