   584.985962       893.861206       997.218018       437.261017       508.117889       129.685822       898.884460       727.029419       706.372437       923.980713       966.963135       720.670959       43.1279984       899.718628       576.851013       432.922089       194.974930       855.382019       573.210754       60.7492218       476.293762       629.859314       273.798279       514.560547       660.869263       893.568787       540.297546       219.862564       525.769775       48.1167984       283.088379       386.889069       77.2243195       513.319519       880.473572       333.450623       312.156464       472.468750       998.696045       333.478546       726.312012       676.008179       926.841858       534.872375       83.8526993       110.168091       567.286072       944.153809       337.406921       346.934113       295.143555       571.851990       183.406830       98.8489914       652.179199       632.012085       34.3766022       79.3937836       856.776672       96.4337311       185.162384       624.275818       898.516541       221.210953       203.289276       999.513123       439.623108       256.286133       98.6292114       500.384735       728.902466       229.121628       595.124817       767.140991       963.441956       454.787567       681.839050       112.518806       741.407410       398.067474       740.401672       337.736603       444.795380       432.405060       859.965637       300.033478       6.90603447       154.214508       929.235596       307.940796       431.151093       865.698181       833.058105       591.175476       353.320435       448.510437       596.349060       989.358093    
   8.29504204       963.343506       771.469604       744.294983       757.212708       574.507019       758.627197       119.123665       61.1622849       846.662720       505.223114       326.049988       145.450134       424.246429       85.0404434       93.0977173       709.426514       490.603973       988.088684       61.0966644       78.3672867       312.275818       325.576080       486.058594       831.524841       179.294647       776.016113       655.283447       617.125061       605.690552       650.743774       889.606995       668.136963       831.417847       285.471252       366.721405       478.795837       44.8624840       525.055420       431.527496       579.738953       116.005112       350.188965       657.597534       46.3539696       132.439362       88.9139633       585.018311       753.803345       999.046204       469.793762       515.999573       369.413208       167.163177       640.628296       874.599182       498.472260       286.760986       632.680542       425.995758       469.881348       739.841492       675.776245       244.509674       903.060486       409.477020       804.069763       642.552490       97.8968124       853.270386       979.832397       619.249695       92.2517014       94.6372528       984.519775       256.659302       15.6037788       324.579193       89.7073441       724.387939       498.100037       919.293396       181.332458       347.791077       538.767395       422.535767       83.5548477       368.546051       245.426132       461.902313       48.4596596       764.170105       199.927475       571.869934       710.241333       429.121277       912.461914       896.879700    
   632.398010       94.1485062       254.537720       773.205811       578.497803       165.621902       641.010071       897.543823       320.836700       381.721283       628.882141       449.675751       922.908020       218.658020       912.618774       387.949402       903.562256       586.916260       77.6023102       125.696785       116.462593       799.332825       767.788147       720.650269       692.098999       988.103943       521.836975       364.469666       842.809387       551.294861       911.324463       539.563660       314.741913       206.366379       952.306213       573.377930       55.3957024       423.680573       97.6506500       832.832092       344.929718       798.201904       953.880798       736.520630       432.332001       532.951843       491.803314       343.743561       980.315979       59.8287125       948.188293       998.919434       531.949646       295.137329       505.965057       403.189819       431.764313       598.119629       847.876587       875.754639       165.586594       263.551422       115.137840       361.986572       280.301666       939.249084       152.902969       188.176910       909.880859       291.554016       795.721863       934.964294       888.601318       335.699158       687.714294       944.963745       302.928070       72.6189270       275.288452       645.614990       752.817993       339.659668       398.520477       676.009888       910.877502       215.897507       139.333847       960.135071       601.436584       516.147705       610.364685       615.202759       234.005875       70.8042374       669.008911       786.241028       670.392517       219.680344    
   139.391968       117.889236       387.759613       495.415985       424.878448       635.768188       254.117096       685.967163       114.221497       384.826508       57.4512596       124.646828       888.275269       379.063782       732.152100       542.538330       126.731850       22.3039646       347.923401       270.335510       299.721863       229.553223       103.644157       522.140930       389.578613       254.733139       387.591400       267.889740       188.958206       273.392548       854.698730       6.45557594       587.627441       623.453613       795.823608       36.9002419       449.094116       769.903625       171.933273       358.560516       310.893402       986.520081       446.067139       572.503113       931.715088       557.605042       159.548798       364.745392       676.612671       137.993851       162.920349       824.256042       610.781433       90.0719376       766.899414       558.674194       636.882446       636.384644       437.688080       883.015015       846.499390       443.559937       251.874146       516.330078       601.986023       218.304138       909.146240       31.1578369       418.243042       830.617554       780.028931       161.318405       485.835419       647.548828       316.954437       123.766930       784.364319       390.547119       4.11408663       39.3439674       334.833862       703.655457       509.131348       950.250671       592.645752       201.322495       839.380310       890.661743       760.767639       708.316711       447.220520       130.652771       489.686310       679.256104       572.738281       229.441040       65.8807526       796.991211    
   846.202637       556.394348       267.254089       390.825134       791.754883       278.500366       999.278320       896.978882       410.644623       971.075073       347.380402       473.774109       306.537048       636.333618       58.1822319       704.340820       537.000610       874.849792       105.874954       714.568604       141.442688       593.395142       248.683960       280.420929       71.8874207       47.6372833       32.9880142       25.6187191       946.292664       175.557770       29.4562778       515.849548       826.561340       643.951660       239.693741       658.003662       516.869751       787.395142       141.894409       316.114899       64.0789795       840.323608       5.35077763       400.619080       943.068787       596.802612       123.238640       716.618530       199.664825       601.409668       500.924744       993.082825       573.449646       750.669250       885.891296       517.526489       61.9700737       40.2402420       395.689240       338.228088       829.725159       156.013489       953.299011       150.117630       729.413025       844.620789       505.560669       187.328094       380.098389       936.315857       8.58949184       196.133331       154.833603       689.519043       161.649124       798.577271       531.091858       396.521973       574.099121       297.163269       521.432007       586.770813       155.271667       519.788940       804.296509       914.273499       500.886810       468.661377       881.635315       461.341217       609.214050       420.107819       876.942688       457.580719       168.990494       430.220428       485.746338       596.185974    
   556.250854       611.928101       845.179871       106.743774       45.2566719       894.408508       472.021149       257.729645       495.178284       250.398209       387.563171       914.558044       70.4562531       23.3708344       272.103577       722.908508       621.464966       840.652893       14.7581797       97.4645691       462.104401       926.551941       260.659729       859.615540       264.752960       724.256592       250.460617       445.948395       974.969177       337.446686       712.796082       45.9566841       218.090317       845.044800       373.095825       34.7547722       799.998718       41.6182327       495.720795       927.993408       775.211853       900.315002       849.507996       42.5568390       62.6186943       257.285004       733.656555       184.673401       878.917419       543.767822       677.765442       211.344574       772.110413       484.798218       501.145721       624.084106       835.695129       766.289246       282.988098       601.591797       920.579468       329.201172       72.0828476       64.6821747       638.345398       996.772705       42.6360970       924.485901       309.164948       649.121460       775.280823       527.646484       739.746765       100.539597       623.617859       84.9048538       540.663818       814.923889       97.7223434       719.269348       279.736511       450.511108       919.081726       492.741760       117.599846       820.883179       564.799561       798.487915       554.459045       390.986969       925.081543       726.160339       556.202820       451.393921       634.232849       478.855194       398.435944       692.366394    
   965.112366       450.471985       745.443542       226.049698       356.202789       412.877563       643.887634       440.508484       116.658913       946.722046       481.617920       718.319397       533.316528       247.513306       616.212463       487.476135       26.1987457       350.141998       36.5241547       755.485352       210.988556       140.874039       313.553650       942.705383       413.813965       767.714233       466.574921       243.650330       598.289001       232.439957       838.158997       843.390564       226.968903       46.4995575       143.327240       526.130798       161.359741       8.79635143       20.9909363       991.012634       356.100006       928.419922       196.679764       760.871948       149.083633       831.498291       680.968323       129.387024       25.3173008       104.009468       148.940598       932.794373       29.8426647       523.227173       337.187134       319.506653       218.481705       772.685303       42.9936638       275.770660       594.332397       214.810989       153.552963       824.332153       110.136230       784.943298       636.917236       980.865112       950.981384       519.758179       555.771606       54.4660873       505.465698       686.934937       906.748474       282.758850       868.942505       774.918945       823.761047       906.734314       918.658325       428.985321       603.373047       605.641479       821.608398       518.929321       762.232849       842.688538       696.706421       568.023743       280.829407       343.164215       237.298477       40.1706924       743.358154       123.608597       584.440063       958.482361    
   150.871231       898.216980       280.503571       46.4117279       994.029175       869.263123       673.641541       397.149628       356.338837       366.855377       828.241028       850.616272       111.698280       798.171082       509.002899       365.485718       63.5433121       144.218033       771.456177       946.773926       833.190674       854.979126       757.986450       617.861694       923.380188       102.468681       892.564392       941.769897       412.571686       768.032227       109.829163       548.610046       796.658447       42.9410858       359.167633       942.592346       78.3813400       709.792419       392.388947       788.651611       283.838226       557.566162       244.194504       509.983612       126.670280       1.05674648       255.824905       735.348022       58.6899147       719.240479       195.507690       595.818726       625.122437       142.073334       19.8116474       725.020325       108.144806       541.466187       966.218689       992.481873       662.184326       220.167130       681.076111       661.942261       167.265289       926.206299       468.249695       795.951172       365.166626       585.070190       19.5832329       337.404053       500.391144       546.979919       223.166718       598.465942       278.582367       168.091064       393.492310       538.976013       523.242310       188.305359       210.096344       160.496216       996.328491       670.514465       493.943268       914.148499       687.441895       632.771301       51.7557755       490.828461       5.44235754       397.699707       627.503662       436.438812       698.339905       67.5459900    
   613.144592       954.969666       46.3906479       736.308594       199.398422       309.982239       636.516357       764.546936       530.464600       733.346130       487.496368       172.481613       875.317322       922.878723       314.213593       876.970032       473.630432       369.261719       875.238342       976.361755       438.625854       288.596710       842.641968       929.684326       945.680542       207.545135       117.075912       665.750305       93.4034805       787.863098       922.732544       237.575012       450.948120       833.147034       16.1339684       220.665695       483.660828       812.581726       249.455490       315.010773       826.381714       173.421478       864.583130       629.669434       434.245605       53.4092827       915.388855       514.721008       34.3244400       293.733124       62.1135750       928.007324       86.3144684       757.465820       953.839844       53.5378990       46.6668167       329.680450       865.349976       446.609070       8.87399769       528.966492       102.395500       656.967102       456.561188       839.598206       257.904327       290.361084       515.857178       275.072968       170.228546       182.878540       743.388855       992.811157       624.975220       466.000671       415.267181       280.892578       281.525146       894.590576       422.281921       422.519684       256.255249       806.986328       448.854919       107.153328       832.158020       133.142776       150.534622       702.437378       569.160339       657.944580       86.7446823       144.185043       869.299072       471.147919       206.313446       35.6322289    
   476.846039       553.899841       728.822998       405.465637       791.566956       181.673996       865.109253       689.687012       704.498413       665.870300       622.678406       816.960266       973.836975       284.232239       986.046082       410.883301       321.205597       295.268311       405.262177       865.443542       194.242950       137.456451       353.872528       924.567383       661.674438       213.531189       770.618225       368.292511       872.616699       752.470703       224.677673       193.602066       401.154266       922.183472       376.162750       832.769226       418.262573       787.949829       136.476822       868.567810       11.0596581       796.758179       166.979004       441.869751       539.061157       367.114410       924.652161       796.259827       986.980530       990.519653       757.571350       738.836243       801.371948       692.612793       325.210297       787.848450       568.389038       849.000244       763.836365       914.119812       817.625793       255.855087       770.496033       977.247437       6.55972052       650.885559       55.9437561       716.692261       734.316467       364.004303       642.345703       829.025269       2.40222621       687.767639       439.122986       362.356873       893.019104       369.741058       624.452026       839.388855       949.242981       353.562958       158.761780       60.6110153       334.288361       234.584946       749.975891       448.946564       426.673431       459.016113       800.468445       529.860352       543.392090       153.551529       166.663834       756.145752       188.684235       836.072021    
   243.593109       360.444458       369.004669       237.993958       282.023651       783.136475       205.759018       858.606995       753.746948       196.190720       420.690186       902.349792       122.829269       101.485886       421.865936       884.737915       800.572449       397.682159       165.341217       350.364563       730.085754       894.204102       281.713715       941.565308       367.234344       417.039001       857.139954       174.425522       661.002380       782.480713       311.788910       31.2090454       305.821716       791.511536       732.133484       728.991455       328.265503       151.162476       475.833527       866.298157       548.566528       146.057434       50.8653374       180.106247       133.842133       392.428802       693.765686       804.843689       2.48683977       689.734192       353.386902       499.013580       590.397522       253.525101       887.851074       149.529861       342.581146       329.110565       309.094299       945.368286       462.266174       414.902802       694.744263       425.520721       171.006622       814.697388       102.714241       997.025757       711.185608       654.364136       25.0387497       750.937378       67.6407852       505.343109       833.940430       775.646790       294.255463       249.839081       391.888763       102.272659       39.7229118       935.750427       957.010864       7.85018063       560.895813       451.090302       53.1288261       201.676315       117.218880       304.560608       830.133850       620.615784       576.125793       197.048294       632.170410       700.463196       354.115143       364.128815    
   372.489471       81.0830765       508.058990       664.903625       112.215126       421.468475       59.1652641       808.186157       123.760017       76.1812668       298.495941       164.247009       385.437714       598.573059       827.942932       576.146729       405.020416       476.243805       761.510803       274.579803       277.193665       658.213379       515.637451       299.783844       872.204346       765.839111       789.864624       811.006653       239.710892       278.242493       469.823242       735.783203       611.380432       403.483032       231.121216       365.474823       533.454712       417.868561       332.232025       877.839905       848.924744       438.646088       262.983826       979.035095       345.284943       248.471634       63.2356415       894.065491       479.567963       763.068176       406.437531       619.496521       815.250305       794.171143       806.704285       174.077606       904.265198       202.226746       69.1647797       314.140472       202.115997       776.208435       586.023010       61.8483620       177.626373       813.025940       290.101349       719.716187       867.062622       1.24973190       175.558014       990.718567       467.961151       736.518921       239.693207       507.826721       782.001831       855.975281       627.761963       929.431274       362.432983       292.324158       470.957977       906.472351       274.860199       889.910522       722.312622       854.595886       220.835999       949.648132       368.293274       15.9202604       174.333344       16.9553909       73.2221222       551.670654       131.612762       641.986877    
   340.543030       765.376038       908.076782       167.979355       826.757629       728.148438       156.849197       96.0693741       246.807053       525.785889       418.471954       133.914825       706.702759       193.265152       442.568695       456.176941       465.287323       895.333618       806.592285       916.703064       11.9526548       23.7980690       836.726318       383.411224       593.966675       907.215698       811.532166       735.683289       804.093262       23.8212910       719.462646       500.382324       104.213585       404.523224       297.615112       482.760040       714.925415       376.641327       523.693542       505.430695       694.528381       638.148376       578.773987       567.628418       611.457825       602.059814       126.334572       821.362610       68.6780624       448.978699       664.633850       311.322418       331.562683       684.149536       296.449738       491.781647       456.741791       369.669708       922.122620       172.635727       269.585693       557.870361       80.3113708       329.421631       452.287323       158.644241       478.484650       172.682465       366.046936       128.851303       195.985718       831.311951       770.843445       342.000153       442.788483       477.314941       100.402405       73.1404800       937.203003       222.020767       17.8725033       766.160706       748.041870       391.438843       707.884338       694.729431       638.527954       155.480026       482.331146       292.356018       956.372925       404.997131       235.371902       604.872070       153.776978       5.11343098       518.763367       236.629791    
   245.876602       875.579468       14.5247631       13.4606333       816.379822       234.712082       250.636093       887.829163       883.630432       613.815552       733.442261       108.646835       691.182434       174.121613       345.243408       970.752686       50.2993622       921.645386       602.890381       54.3078156       648.038635       886.404968       271.028168       708.369568       780.584595       726.617737       551.021179       797.343140       812.216858       577.266968       460.021271       22.1522446       201.262894       51.4703751       785.478088       702.918579       600.474304       220.481232       819.056396       866.538635       29.3276005       453.328125       874.098694       125.066559       867.413147       974.638062       971.251465       180.082489       277.928131       966.605835       342.795746       167.781845       246.074936       977.913879       822.940796       286.225037       880.848999       947.117737       452.846832       890.766846       287.394196       385.766815       868.162415       397.367706       717.791016       270.001343       528.438965       353.928101       279.568848       99.9666519       141.194809       309.519592       817.344116       338.510468       691.130981       581.483276       990.608154       412.724121       530.047241       885.759155       780.143738       353.666687       324.080383       872.827026       659.090027       775.432007       484.039673       743.791809       435.942413       324.511719       893.270142       673.998535       111.725845       105.108788       8.43419838       446.260956       150.799545       781.516357    
   203.228714       423.551483       122.889587       633.687134       94.4603500       903.293762       93.4999466       204.638077       948.505249       590.738037       627.088318       267.702179       681.487000       110.038696       572.062195       813.123596       366.099823       424.569183       909.846802       569.497620       408.037323       678.638000       101.670418       279.742065       526.297119       805.154602       312.186798       616.850647       172.057480       266.595764       598.604553       778.353027       967.036255       31.9585381       569.159973       503.544647       516.552246       513.108459       199.187515       481.092133       757.781494       495.952667       466.501160       909.084595       332.031494       78.7113953       302.573822       683.502075       837.258911       22.9533634       963.871216       101.727043       175.139297       770.840759       689.582031       600.693176       305.865601       400.367340       990.147949       829.322815       457.984314       454.470428       545.264099       528.231995       32.7353058       821.128906       705.650452       467.078217       241.926743       536.879089       958.651489       253.320969       296.720428       347.935974       120.561913       995.916199       928.772522       661.679443       157.072723       260.321381       348.390900       242.897018       623.920532       353.555695       779.284180       577.559753       371.149536       496.434845       996.894653       421.203766       845.734314       547.575378       92.5093536       1.44813597       464.841034       933.247314       11.0921106       440.549469    
   511.618958       856.131287       503.881927       433.255432       422.085022       391.921997       646.922058       120.666771       838.754639       324.339569       135.831055       165.071243       212.163620       539.328430       937.701599       402.894073       296.545959       577.907593       497.442078       220.408463       649.694214       48.2451782       171.871048       209.255081       129.934067       315.066376       59.9984779       772.344116       228.896561       178.500900       282.857574       671.677856       861.860596       680.114441       613.696411       9.51881123       248.015335       26.1828480       632.996826       367.602783       430.773529       558.232849       608.990479       845.178162       214.487183       121.015770       624.909912       268.709503       732.387268       466.143951       10.6106882       399.227295       759.474731       563.026672       882.504517       389.143677       367.433746       153.535873       789.617676       650.963379       434.784119       829.609253       202.471954       675.148193       81.4514847       665.560181       786.657654       184.563187       709.386353       667.465942       791.771484       60.3672981       356.385406       172.722534       657.237244       117.848328       869.219055       833.698242       815.526428       996.423828       71.7382584       132.285324       821.337463       999.743835       605.542480       158.585831       106.329224       120.721733       398.811554       484.427551       319.050537       785.882019       161.798401       266.781921       348.921082       98.2161484       414.356842       547.286804    
   451.232605       740.067200       195.832138       232.109665       530.299500       558.169434       913.745972       570.108887       792.509277       639.470947       491.290161       796.164307       634.173523       385.096008       371.132935       45.0162277       555.976624       661.790771       589.570557       444.456451       221.828491       233.881546       555.128906       822.510742       360.448151       231.218628       796.480286       124.691605       547.833862       423.268585       748.770264       381.325714       2.40335751       809.679321       75.9351730       155.777023       89.0713425       639.852051       130.455856       740.390015       22.2230434       37.2261887       940.363220       717.257507       150.776382       666.253845       879.868530       97.0561523       511.902649       351.858978       538.294189       184.909912       407.230927       706.763123       505.732330       828.169006       685.315369       723.952393       946.371155       111.581810       612.090271       378.582672       705.139160       682.012329       242.324966       661.288025       647.656006       951.982544       126.182014       649.738098       702.374146       520.412842       533.795532       320.321838       178.550690       680.925476       469.140778       126.513145       230.381485       663.960083       725.857361       130.499207       298.105560       233.193497       456.538849       441.229401       267.508667       294.587646       66.2025299       580.809937       791.598755       692.701721       244.789001       559.705200       597.631836       274.371826       383.636841       87.2188339    
