   890.704773       583.153076       545.162842       715.836975       666.985840       63.4388084       391.768127       630.778931       575.532471       998.524841       187.062225       104.102654       11.5623970       393.049561       796.276611       878.028320       964.087830       522.242554       729.443542       945.977112       351.441742       628.143127       793.416687       778.964050       962.739807       700.260254       266.477570       549.722778       75.0800476       224.734650       7.50071049       157.549805       234.979202       604.890808       214.757584       410.609314       157.022293       902.787292       564.579712       751.923950       97.1942978       551.814209       498.523224       952.000671       69.2507629       617.666870       358.776062       740.895630       785.042358       341.776611       454.812805       491.490356       42.6486015       184.991852       922.553101       407.528809       780.705444       171.243439       396.567932       987.063049       11.8000412       48.8409843       891.704895       980.149719       581.009644    
   364.043671       177.777313       205.671127       169.908371       887.872925       894.147766       810.100464       258.683075       764.437866       76.7069931       152.576004       269.218445       17.0309544       672.418213       5.77872753       372.878113       437.386353       363.242859       144.673553       717.677368       938.195801       753.845947       797.303467       112.460930       753.064758       637.126465       177.741943       582.448120       554.818970       76.9887619       871.986755       512.359253       806.750183       756.654907       81.6112976       799.649658       294.450714       795.583496       843.103210       287.979401       728.644714       185.604446       583.536987       864.743042       50.0571327       653.358215       127.175049       549.497986       503.455933       613.799744       184.841019       49.4002914       86.3144684       289.593323       142.707794       422.379822       870.050842       496.542114       238.143250       780.544373       86.7237167       154.050049       963.613464       939.192993       110.770981    
   496.233368       547.522644       728.490540       128.134857       208.951050       431.942749       948.925415       344.466095       68.0094299       537.297546       470.513306       845.790649       357.973602       321.198395       662.211670       605.535156       218.721619       315.977783       137.503067       311.789795       224.147476       247.221725       174.730927       71.0346146       287.856628       134.313965       768.789734       897.881165       105.229958       717.956543       180.681213       794.153625       977.624084       506.420929       891.778687       70.0232391       643.399231       99.1559525       730.128479       971.623901       511.905151       154.574219       121.653259       33.3650513       887.921387       709.623840       352.380890       741.673279       584.115906       39.1206741       605.054626       258.062134       678.334656       180.334717       608.910645       457.351929       971.300476       567.793152       681.518066       289.111115       856.333862       430.275330       278.491913       671.659119       34.7893105    
   452.600586       390.792908       938.284424       406.464569       661.282654       341.951019       363.702240       183.054260       487.586060       766.831116       501.974701       200.157028       673.211182       495.998108       391.556274       695.310425       977.209717       75.0723038       30.7104149       418.950104       323.724640       680.876770       61.5814819       776.558350       86.6277924       769.047791       191.542816       951.603638       119.807777       99.1181412       931.017212       39.9421005       700.854858       79.9276657       326.614502       827.194214       711.627869       249.676224       541.372681       768.011047       193.154755       75.3742523       41.3776703       188.123093       390.610535       77.6207123       144.647171       883.790649       633.665039       239.326874       192.898834       327.095032       399.774261       530.643921       855.382690       639.025452       773.775879       447.954956       640.437134       685.184082       712.040039       831.784668       498.580688       189.790344       910.854309    
   506.183563       756.302795       583.847229       680.411621       493.041443       134.968536       911.540771       892.538269       160.518356       815.453369       815.078003       656.052246       524.151062       360.812561       764.410522       793.720764       869.208557       445.471680       667.933228       263.405396       270.884613       410.487610       434.605377       973.894409       570.385925       364.034485       863.042236       599.460754       29.1368771       961.919800       120.183983       931.395447       102.703766       417.090332       656.863586       330.464783       261.908691       89.4608841       203.591156       404.080505       581.597229       500.654694       366.650208       157.558685       283.302429       857.687866       888.902283       241.864563       397.509583       259.650970       57.5866623       165.598984       696.141663       309.294556       331.890167       844.399658       910.377502       825.980835       558.546692       260.661285       380.728668       190.366211       519.214417       625.096497       494.101837    
   526.989807       277.956238       81.3718109       935.873657       224.666122       22.8292713       708.854675       233.681229       298.587952       910.597168       394.455475       528.432312       403.985229       52.1569901       481.064392       658.214417       616.985229       472.853943       955.791504       215.083527       921.758057       852.784424       982.907837       295.097473       326.039337       255.040161       433.562744       937.111206       504.332031       102.743004       822.615295       829.553955       671.781860       303.072235       561.455872       341.981445       105.831482       685.898804       828.062805       486.147919       675.255310       524.526978       545.661377       963.470825       987.274109       272.794647       146.066071       66.0079422       632.460144       598.770325       500.241577       509.171082       944.566650       686.948425       706.841431       994.269958       689.347656       486.883179       511.685364       33.9910469       363.318176       764.420227       516.915833       840.771057       836.858337    
   527.811584       775.191406       967.006409       170.528366       816.191589       333.631744       459.300720       762.258240       806.400024       192.301422       859.200745       27.9560986       130.552017       230.452225       677.501343       198.977905       255.742493       75.3164978       111.103897       73.6287537       333.934601       222.605743       705.266663       751.649963       887.768616       546.601746       874.065002       879.476562       545.756042       405.024414       776.382263       475.935120       368.117798       930.633545       116.962418       173.593201       380.019958       606.377441       514.095337       738.907349       701.995056       705.334167       571.250977       299.022217       882.482666       281.056885       910.027771       330.335052       412.903992       395.972321       872.399658       407.609375       353.997345       730.769287       563.490723       640.171021       820.665588       385.515198       972.707825       828.156189       966.911682       902.416443       861.065796       545.997681       311.374603    
   475.475616       631.439941       433.730133       422.405121       860.758545       272.322632       105.601044       426.623779       941.929443       735.270203       278.379486       838.909363       701.664673       178.868835       344.449066       142.951263       884.169373       620.327271       398.987732       620.969788       97.0600815       735.947998       169.466919       976.754517       172.974060       859.129822       797.026611       501.493561       938.551147       913.836853       835.588196       155.620789       684.155090       692.343811       344.752747       550.123474       530.022766       191.064789       138.779602       953.863403       730.622253       509.829407       827.443481       309.589081       626.369629       45.0739899       535.231812       928.388367       741.915405       667.002930       476.876465       908.254517       672.759277       533.746216       488.120361       59.8291893       66.7267685       106.270508       428.156342       195.710144       131.396133       757.046570       535.290527       876.386169       240.592026    
   927.145996       950.367798       685.597900       15.2654438       481.476196       624.376160       981.793152       946.707031       328.124725       892.459473       653.068787       321.180756       45.4653168       103.860069       107.326241       722.928345       791.152222       865.990417       426.641937       315.765869       541.195923       39.4672279       911.907349       331.627930       762.024841       295.476318       669.510864       310.171082       231.948059       674.096436       194.360611       50.5506439       658.199646       558.746460       822.614563       742.086670       912.928406       653.280396       850.240662       990.669678       651.556274       363.397064       231.996521       555.373657       103.625046       774.457947       202.775330       518.144165       329.363495       407.929626       111.109673       667.932861       749.763428       657.105713       270.846344       137.949371       62.4293442       363.948395       291.067352       78.6653671       381.285950       516.587708       498.342377       26.7118454       6.58705139    
   887.498169       86.9410019       948.877075       860.408691       917.972839       379.508453       633.458923       274.993347       591.855164       415.165894       223.242447       646.411987       513.677429       992.312805       614.606323       523.731812       874.418945       722.377625       432.814667       125.117050       705.782898       272.129517       504.126953       289.688293       249.675095       334.991333       782.484436       31.3813095       405.151062       42.2302361       964.020752       624.983276       65.3520508       125.012131       360.620178       408.735016       272.734985       423.241791       243.450073       11.5173807       839.766113       979.890320       815.968201       996.238770       379.675842       461.297882       219.142426       519.697876       453.921967       116.008507       724.214050       231.183731       47.2816811       258.146759       868.414062       541.333374       617.882202       872.602844       578.106873       475.580872       457.105408       373.828522       288.884186       132.976761       240.711060    
   287.002930       771.172729       641.863281       769.711548       529.192688       801.478271       375.380341       894.398071       673.198853       832.495361       382.470490       810.112122       913.532227       318.306122       21.8302841       930.859619       924.492371       96.6439209       470.706635       633.982666       508.802551       848.013977       880.360840       635.335754       644.425964       57.0921440       993.503479       931.938232       905.082458       711.765991       937.888977       451.442383       199.148804       224.126999       701.695312       555.130310       65.2938156       414.100433       265.588074       996.225647       164.919510       355.348602       750.796082       452.664978       981.962219       862.532898       80.5458603       593.659485       795.748718       593.037781       722.768433       665.304504       983.700623       112.844521       958.036865       97.2288361       425.378326       879.764832       616.656189       69.8631821       800.429993       76.8636551       792.375427       758.094849       884.998596    
   673.366699       568.694275       621.134888       599.875488       433.944733       165.996155       94.3512573       117.157967       294.214966       372.508362       517.015442       591.785645       822.357117       174.752243       29.9796181       635.296814       24.0064163       85.8875275       161.627151       619.742126       439.490631       761.563477       941.451050       561.049316       687.259460       728.310364       355.769165       668.069824       371.903076       907.659668       901.888123       361.059753       82.5078125       624.462585       685.539917       712.534363       405.141541       536.385437       72.9552994       202.292252       384.488586       973.119080       823.361145       259.120544       39.6101952       945.980713       327.030945       142.288528       10.5014238       740.365540       497.877167       428.248596       528.171265       978.421570       530.373352       696.140076       860.860718       331.061188       552.568176       188.562653       366.668182       266.737915       506.818512       989.215088       415.458557    
   478.738800       1.02471113       907.162415       112.521431       57.4786491       913.880920       463.253967       486.548004       539.789795       943.444580       243.083450       892.750671       23.3894711       15.8485680       147.236847       719.936768       982.668579       502.871918       554.775818       411.047333       238.263168       513.697388       213.070496       176.539734       350.905426       212.415146       396.807556       910.908691       236.525040       131.192429       190.565384       653.117493       484.952148       80.3759232       981.011536       257.360809       205.149872       308.433777       979.571594       751.326111       372.268372       819.959961       651.817444       880.925720       295.600586       678.790039       452.386902       605.867188       963.135803       543.873352       380.088501       34.0279083       341.348480       129.947708       761.254822       329.529694       503.534363       512.164429       414.045380       732.094727       733.562622       823.276917       754.573059       166.951843       828.825134    
   840.447021       392.856140       151.209564       486.623566       379.978577       141.348969       248.990570       862.854492       812.485291       886.799500       233.620148       251.750717       118.561203       759.270325       902.803833       904.783325       736.832703       567.061157       264.493530       405.925018       913.167542       362.925293       513.770264       507.493439       670.064758       785.524780       202.610748       100.646957       273.016449       667.488220       432.558105       297.954803       327.411621       257.114655       394.273560       301.014893       117.775925       209.340240       299.617767       439.205933       613.368347       119.651474       42.5173035       210.688812       271.912018       817.933411       932.322693       825.090881       723.527283       551.519348       255.055405       536.551697       540.851074       498.977020       974.949402       737.169250       895.301575       967.211670       578.138794       443.773712       552.529480       208.460037       501.014587       224.527557       590.827209    
   772.621826       175.414093       931.976074       222.569351       222.494385       749.555603       548.040405       998.358704       822.719666       853.376709       725.913757       207.818558       390.020844       736.182983       971.078491       593.243164       298.750153       946.583984       802.661621       322.051849       251.116913       163.321869       73.8409119       507.532501       406.855316       57.7565460       267.460114       906.568359       537.072388       616.672241       911.793640       630.487244       865.371033       914.649780       68.5758820       191.823273       659.057373       311.815887       12.9824867       172.402481       798.856445       362.014679       368.922485       734.948975       236.314560       982.813843       840.024719       506.939026       608.725525       618.061401       658.923462       590.306274       725.237244       676.447083       400.798096       814.484070       950.461487       172.996857       539.766113       306.559540       761.139832       652.060730       567.574097       797.789307       972.141357    
   777.464294       422.393951       515.813965       533.240601       502.517456       77.6668015       952.012695       319.641693       671.541016       37.2605476       144.048325       270.161041       561.115479       456.032593       116.789322       867.414551       566.247375       123.045952       221.814804       574.659424       946.108337       446.309967       532.423401       309.550385       430.205994       364.308167       421.906677       37.4203682       151.294785       856.731323       386.588074       229.046005       589.492126       445.465088       286.539917       149.712967       264.585297       378.677704       490.738495       165.185379       783.331116       22.3679752       277.291473       34.8913689       483.968140       810.250610       993.606567       62.9090385       883.322327       705.972656       401.544312       395.404327       431.010773       780.502197       645.931335       128.475510       846.460205       551.411438       491.013763       793.156555       297.750977       312.115753       924.124451       116.647781       582.817322    
   54.8580704       916.346497       643.183594       177.978104       351.579834       928.062988       623.842957       119.078651       988.913269       572.487549       609.801819       103.865067       996.895081       788.991760       865.765991       785.887329       507.023224       840.261353       656.583069       282.475311       228.117767       710.061646       450.756897       127.800331       511.113129       906.020813       417.844513       306.652496       600.773254       833.312866       307.982666       17.2952747       576.713013       708.926208       443.234467       883.691833       868.871704       144.559753       501.722534       957.276917       187.290710       772.678345       697.948975       215.871796       263.102966       703.446655       596.171021       909.219055       580.037476       937.299011       727.273987       131.975571       820.869995       446.934052       576.664490       949.369629       945.931885       524.275696       632.146057       190.007385       347.400482       183.071762       801.817505       581.381042       958.604431    
   799.887817       814.251160       82.3651428       227.663910       635.039734       851.048706       63.3716431       830.899292       282.369080       165.835434       266.461243       613.911865       851.762573       634.037659       773.655029       10.7322798       456.704376       432.040070       519.356506       794.528442       984.450134       450.973114       528.002319       871.314331       167.022644       871.042603       402.594208       346.906311       602.119080       913.595093       489.971558       981.003784       114.753891       606.392029       525.570435       36.4380531       716.254944       3.51089525       679.525879       289.822906       273.420807       472.384247       173.267670       687.189026       845.387451       419.647125       990.156738       20.1272373       673.569824       60.4143372       172.253387       173.655243       209.479691       239.151642       825.133240       161.705521       305.034882       841.977295       387.459991       98.2137680       182.582779       458.049744       830.682007       467.545380       728.663757    
   57.4827576       618.915710       594.642822       409.979980       314.291992       743.393677       604.162659       946.496643       145.179199       898.428772       686.538757       643.732239       989.619751       348.915009       239.511581       401.307739       433.432861       748.209351       43.1511612       471.817108       678.406677       113.824394       683.381958       728.861572       714.717773       805.621582       732.579468       873.231995       256.271362       487.396637       167.267792       277.293976       914.056946       614.246643       138.849213       346.702728       415.204285       381.182465       371.725739       436.562744       700.049988       664.050293       864.405762       145.595963       824.813232       264.404510       158.170746       142.133423       569.302429       98.2267456       585.600769       531.723328       995.811890       284.282684       854.517639       172.545868       717.162964       288.981415       577.363464       69.8656845       275.866150       940.671997       274.494598       195.864182       747.635498    
   668.687134       505.704834       541.593811       535.747742       641.284790       952.787231       327.849152       110.467903       487.145477       759.509521       632.972839       416.476105       338.616974       39.4137573       114.093719       418.667847       785.386475       270.481079       336.738861       64.6454926       690.038879       311.721039       688.120667       736.470337       149.934296       186.847519       834.738220       426.345337       26.0336285       426.654694       806.700500       365.648285       367.755402       115.304207       469.314178       466.268036       830.949280       335.197479       253.387787       756.282837       679.107666       336.675873       476.905884       460.089294       81.3250656       224.927643       57.1434097       152.134186       548.076050       751.354431       531.093750       498.780212       664.017395       231.206543       461.682526       775.350098       345.003906       480.794464       422.341248       902.476318       911.847534       843.298889       861.401062       806.775574       958.462036    
   797.108643       234.222916       514.571045       62.6544228       17.3396950       739.878357       677.627502       313.866486       34.3757706       47.3314590       827.887573       988.083374       33.7437592       180.217712       405.823212       181.115829       767.110352       177.888184       596.009827       561.333313       382.551086       477.539124       943.963501       398.975891       287.890198       899.129150       856.045898       339.933044       13.0893698       624.597656       992.278748       524.213135       144.022186       819.942444       116.752281       887.906616       678.384705       463.702606       502.146942       324.801239       418.536774       107.691673       577.535522       914.806763       347.679565       722.421448       93.9129486       817.432190       968.430664       670.080933       126.358505       118.171417       494.764374       270.396240       851.054688       516.223694       96.0826492       476.944824       46.9172630       830.806091       277.428497       383.808990       158.054337       597.181335       192.699844    
   474.652222       816.350952       768.391785       464.220276       535.882324       674.040588       195.755753       304.474762       877.275269       914.702148       546.618164       493.948029       728.544678       984.475708       514.971924       382.983276       759.361511       445.868378       230.935730       181.037170       799.608032       179.574020       387.493927       756.107727       691.582947       73.6021347       58.3310966       48.9953270       100.139633       382.643738       873.386292       488.573425       282.476898       292.783783       100.888885       833.355347       323.205963       852.046692       460.977814       911.702148       339.626160       83.5976028       415.666016       275.433014       857.377441       198.374771       361.851410       419.129669       702.107483       779.789551       177.482147       319.931519       45.1642570       53.6138802       499.780212       374.900208       948.551697       810.302612       956.024231       472.504364       918.999268       331.377441       30.7365551       251.685577       356.167633    
   438.197784       358.748383       968.659546       880.932434       75.7430801       601.691162       691.510742       791.136597       445.840332       691.360413       816.230713       87.7523575       873.595581       472.136963       594.644531       638.757263       447.653778       117.911980       698.218323       901.032043       22.3076572       594.131104       402.999329       822.126343       158.194199       265.949219       66.4276733       971.726807       500.422760       141.063568       495.723846       884.684326       721.312927       544.905457       999.021240       842.236511       838.406677       670.322937       730.945740       888.566956       750.433289       88.4743423       290.024475       842.916321       627.087646       203.794037       566.858398       123.262703       749.892517       676.104309       339.368622       926.080444       722.954163       683.638733       614.602112       503.981232       834.731262       19.1340256       364.865997       648.568359       131.105072       173.388245       598.743103       587.047424       355.472809    
   78.3955154       647.875000       681.399353       270.814178       994.631470       620.527161       855.159729       173.316681       684.401001       603.774536       596.529663       462.975800       664.411194       23.7603168       744.194519       920.926331       933.671143       669.259644       756.414673       423.212219       5.30028343       684.563110       2.55668592       669.325684       154.205811       94.2687912       96.3846054       593.762756       218.960861       989.261475       765.111023       39.4481735       772.713806       471.553833       947.726685       159.809418       153.618881       787.026855       599.289124       69.4524994       607.521667       308.468140       501.592010       350.043732       337.105194       105.002556       196.235443       981.298645       977.698608       959.760437       194.048828       642.967651       134.953125       731.815369       329.836487       788.339783       462.134827       896.012146       599.665649       821.309753       80.3434677       222.428177       659.199036       415.599365       294.744965    
   19.6751709       192.531799       479.241638       100.618317       684.431702       110.251152       179.535141       793.912537       830.480469       922.869080       961.508911       129.352310       588.540405       460.401306       635.786621       561.730957       402.309875       305.853577       175.516037       34.9728279       65.4305344       107.411629       370.639008       802.013367       429.075134       264.344727       738.301453       564.442627       108.941818       559.166138       367.826813       265.957031       621.141296       636.017517       648.904541       872.923462       931.491821       328.927826       583.381470       365.905579       817.451599       419.972656       61.2912598       405.389069       536.659180       695.059204       468.615479       194.802902       902.587341       314.412354       506.135284       982.905151       9.94580841       377.437561       577.044067       280.905090       76.9249878       655.104797       881.622437       281.030609       572.306458       436.156647       320.216125       357.183075       834.624573    
   998.237061       752.809387       237.114059       153.255951       595.768982       562.976807       311.648682       10.4549780       654.231384       466.278259       748.079163       887.882629       264.386597       887.417542       44.4886589       853.569885       826.419250       299.104309       222.028687       949.190063       985.424255       947.089172       547.142517       771.431824       211.699890       451.099060       854.348328       574.587158       377.285004       233.515106       348.484436       431.818481       893.755737       647.804199       793.577271       566.245850       664.542786       762.770630       473.156738       898.956726       352.350525       693.551758       960.730713       220.907639       433.665985       493.767426       914.283264       581.605774       68.0464630       271.609161       22.6160412       157.559570       446.997040       532.051758       803.630310       80.0246048       584.749512       60.0113373       814.424255       488.050262       628.463928       788.042358       463.074799       18.4120407       228.736206    
   42.0122414       644.681885       651.258606       264.007477       338.996338       774.334595       804.956726       79.0431213       658.821716       72.6087494       455.075409       489.751953       507.084656       909.745117       221.456039       310.126831       576.596191       285.525330       481.100586       698.859070       882.389587       643.969421       875.218506       811.875183       597.440918       798.770630       419.653900       266.561523       885.207458       717.404663       208.170883       668.781433       646.792297       904.577942       930.956055       209.024887       639.403198       902.235291       921.657410       594.863953       60.6563911       143.714813       397.014008       472.995972       182.117310       812.797180       346.441376       455.203674       483.289276       882.158386       349.048370       590.599792       515.805725       223.342484       794.076965       608.261353       8.51529884       728.828430       452.768341       637.491211       416.783478       705.050171       925.333313       339.501343       981.771790    
   553.814575       481.114868       924.510437       158.514374       333.730530       448.050690       523.768066       554.498413       696.688049       606.552979       130.676407       198.868881       346.244293       327.409119       83.2393799       529.500000       494.573120       188.848526       727.375916       183.491852       50.5758324       95.6444016       666.790405       161.825790       259.288513       338.576141       718.387634       202.658691       221.661240       51.3584900       744.073120       414.921265       104.852982       513.211487       9.83005333       826.458496       748.873230       697.436279       369.880585       879.893188       778.102417       718.766907       823.567322       555.254028       497.247101       170.388855       662.144714       391.266663       435.163910       409.124695       10.4520607       555.874329       676.905640       460.270966       528.092590       737.017273       112.379417       881.007690       70.7111664       22.1521854       371.660736       397.504517       289.968933       519.531921       695.366577    
   93.0952759       692.487488       700.597961       414.971771       815.647278       900.747131       814.790771       598.185059       27.3421898       357.091248       908.820435       998.208191       877.018860       375.040863       867.620850       423.623199       405.963806       495.836670       920.067932       989.270264       45.3583755       535.529419       112.987312       856.750793       659.455261       443.461151       29.6718292       375.763489       516.650208       899.503662       555.781189       217.819031       454.888672       244.267029       658.590515       737.455017       402.034607       441.727905       167.681870       384.044861       428.618896       71.8531799       798.722778       267.263153       815.334839       330.921265       918.050110       419.789093       102.769379       514.089783       536.134094       21.5060616       346.455444       855.575012       199.879242       12.4281225       74.3344193       112.932823       316.500641       63.2190285       266.765350       947.885986       1.91109872       460.879578       795.086365    
   619.814026       304.046021       727.414124       833.118042       444.599701       862.481079       831.359009       139.891602       475.762970       912.886414       269.545319       968.421875       398.470459       925.229004       613.966370       887.052612       792.408569       799.299133       106.687027       732.112976       817.282349       615.950562       710.996521       818.036133       400.583649       326.252228       75.8362656       862.291321       361.400818       496.611481       95.5528183       868.937805       775.599243       666.740295       289.381439       971.246704       382.657623       436.075256       432.725891       999.884155       146.380585       344.064209       24.8187313       392.222473       285.839294       505.666077       203.241745       77.3818207       459.444641       891.979431       546.961670       888.799377       533.188721       46.1112633       316.549103       829.368286       203.526550       110.208344       921.971863       121.027679       312.799622       776.703308       620.689758       38.6748009       786.033386    
   328.972168       103.495415       982.835815       791.550171       452.946503       699.876465       430.369049       750.301819       746.047729       956.221069       300.974579       938.369141       22.6501007       929.263489       531.804688       20.3861389       114.563644       277.580048       596.400208       545.562012       893.743774       565.873718       536.838562       549.227417       784.791565       378.882996       378.910095       450.384155       346.646881       39.3246765       242.931854       754.862610       749.858398       286.556091       294.236206       605.203247       609.998413       271.070984       669.840576       314.844055       515.551636       625.955505       340.536133       827.759399       790.044495       114.618484       127.622887       165.867599       916.571472       339.108765       106.087051       201.115631       144.892319       53.1506195       106.294685       312.366150       343.353424       786.852722       402.985718       144.091141       65.7265320       834.313904       674.015564       555.042664       996.261963    
