   740.364990       813.343689       205.637665       540.011108       554.926636       362.317566       614.444580       837.448914       731.671082       746.009888       387.088318       758.091980       893.165405       911.949707       700.971069       267.603912       916.267029       814.985596       845.420776       496.317780       992.306946       654.739868       287.681854       49.7304688       737.160339       285.796112       869.594910       163.448868       867.184509       568.867981       631.338623       673.899109       597.614929       292.385498       69.2913132       868.533997       72.4391022       574.098389       601.236328       476.398682       795.457336       57.7083130       144.395767       207.462418       454.346161       651.515381       62.2349892       193.989822       729.491638       130.175583       803.531921       71.0480728       53.9520950       805.167786       114.580315       31.1414013       262.453156       142.812698       648.500977    
   503.042816       653.205261       899.708252       406.850372       996.139160       123.732094       228.996643       550.081848       88.1345215       104.200485       101.675362       309.295410       80.2814789       892.003845       973.263916       932.689270       748.135071       938.395691       320.791046       74.2667160       237.476700       854.430664       697.822754       440.412201       232.567505       425.632996       836.277039       205.411575       208.155411       745.567383       101.782005       164.489777       867.319824       535.427002       408.941925       770.480835       757.820190       129.267883       420.861481       183.320358       516.631287       934.234253       241.744888       388.327209       100.499580       211.759018       689.535522       651.796631       219.969269       650.715088       157.762680       948.383484       505.358459       945.374512       389.538879       532.890686       981.805359       883.213684       901.388977    
   643.429993       406.597473       776.129333       763.477356       943.051392       882.833130       508.142731       916.645752       809.517090       726.156677       711.775208       146.411377       173.366165       433.313782       123.853149       357.317169       543.236572       127.905724       958.446167       701.143127       482.063416       305.349182       546.171753       895.721436       196.749313       403.879486       344.388580       805.305237       570.058655       617.659729       959.172546       762.113037       397.376740       825.783020       761.822327       846.517395       442.017609       495.891388       292.801361       657.881470       141.529800       824.198059       542.881775       272.398865       77.8215561       48.0858955       734.439331       675.057190       4.62587643       872.982727       121.303368       355.238281       453.176117       631.461304       59.5702286       208.742874       624.465271       354.297760       523.193420    
   574.798950       716.726685       556.744629       536.940491       957.658325       558.398193       507.124207       7.67922688       202.497208       714.395203       259.969055       384.971680       42.1116219       686.730835       976.651367       24.8014030       444.208252       386.664764       146.565948       365.909027       288.755707       291.029968       588.858337       583.479431       919.657349       860.792603       844.456360       449.526581       421.612701       374.178009       256.871155       175.298630       488.032288       210.019043       986.966431       187.680496       997.231079       680.840698       551.414795       232.712265       515.525513       924.589661       408.327850       106.280869       922.235962       532.577515       588.988953       990.265808       321.662720       42.1282349       341.629852       430.416321       226.671173       96.9670715       781.161011       290.515320       745.592285       839.406677       558.929443    
   82.1816864       231.399292       831.938965       425.133911       145.831528       795.713074       759.490356       891.369751       90.7057953       450.050995       531.824219       947.022705       665.180176       342.779907       502.404663       925.636292       56.9573936       790.412109       522.995605       627.449341       321.277100       867.114624       729.217957       295.373596       771.932373       858.224854       480.514587       553.179688       681.391418       306.903412       338.283600       739.558167       997.074402       36.7535820       566.668823       113.680893       905.702087       398.089020       122.905968       508.145935       731.279175       422.574127       533.482239       923.850708       771.352417       472.917236       451.200806       342.255768       200.071991       841.034668       457.750366       109.792358       741.898071       671.627991       798.893738       215.578598       695.428711       805.757568       360.036896    
   392.425812       41.5164680       438.145752       251.685211       877.820862       524.693970       661.327026       820.781799       230.163788       448.921661       136.643539       378.325836       91.2801666       717.453857       227.985397       353.352997       837.539307       263.296783       187.222290       249.535873       938.859985       771.316284       569.412781       122.547981       145.729340       757.790344       718.307617       875.452759       858.950439       211.429794       651.809631       705.753235       678.934998       851.435608       801.563110       925.829529       512.490845       386.358185       193.245743       745.792297       835.106750       798.693054       733.623413       738.179626       280.654938       389.835907       109.434433       37.0192108       962.225342       763.485779       68.9074249       627.802612       345.756561       402.605682       291.670135       809.501465       381.006012       375.831635       108.125160    
   148.376709       921.721924       177.657684       327.442474       899.029663       535.565857       565.916199       908.526794       796.747070       203.868469       585.221313       533.914551       271.001373       512.248108       716.052551       12.0681133       798.836548       633.010681       448.931854       873.811096       669.457703       993.550720       757.943176       506.253113       796.805298       8.28503799       143.904755       805.328979       427.546844       595.114197       790.813843       370.547882       144.527252       380.747833       519.766235       698.195251       26.5982342       172.668228       29.9686031       888.957520       671.118469       74.1723404       779.514771       586.304626       591.045410       837.952454       705.304626       69.4574432       131.370529       646.195068       371.704254       684.727661       9.40543747       685.444031       259.683960       104.260742       152.702606       255.180267       681.187927    
   18.3405285       720.083618       928.565063       654.356628       53.9199409       46.7845993       800.748535       942.255859       203.154694       147.355164       738.739258       690.897034       550.184509       964.410156       263.632446       946.796936       249.327774       401.393890       342.502411       79.3326340       855.133301       8.51375008       52.5631485       592.006287       37.8768997       213.028091       731.821716       278.591370       313.182495       425.333435       128.612396       618.883728       639.663635       807.520081       489.163940       102.785461       246.039276       461.971436       948.344360       835.598816       620.479797       388.480835       41.7183876       420.778839       154.060532       920.585632       746.919800       393.996857       361.573730       97.5452576       696.805847       959.425659       17.1206875       588.650696       479.962982       933.329895       236.399048       925.923584       240.626038    
   424.379639       836.961304       392.127319       363.190277       200.929260       996.253357       162.614044       134.982178       16.1198540       644.051270       12.8633366       269.554443       335.833435       950.452942       573.061157       12.4094849       621.723450       366.988953       408.225677       254.675629       70.6272049       535.507751       221.664505       970.560852       813.137268       421.667786       83.6447067       382.040497       508.162262       672.056213       657.376099       269.264038       883.278381       262.312744       403.373108       250.447922       399.250977       945.542480       824.303223       634.605774       824.775879       499.457794       480.238678       892.188721       727.407898       640.245728       12.4929667       901.868469       743.907959       136.647171       117.796227       328.781586       945.299133       206.414185       489.138092       793.168274       192.134750       142.836227       950.466187    
   91.0047684       605.119507       437.037598       125.882027       691.614258       270.433685       902.483948       405.237701       261.136627       226.376190       810.625549       337.146576       777.410278       684.340271       367.030151       675.926758       530.854370       331.805573       446.992401       861.803772       461.056641       566.542542       583.407288       458.472107       6.21108437       464.442078       38.1515808       497.402588       738.289490       253.120789       598.413696       606.589355       883.395935       191.345840       258.319946       613.204590       652.905579       973.886536       881.709534       554.006958       41.5934601       756.441345       504.386139       292.557281       27.6097260       380.510376       149.426376       743.633057       245.709091       842.561096       242.725113       508.608368       684.655273       892.677368       474.040802       866.760437       915.416565       574.166321       624.614563    
   231.738693       628.363220       680.762634       375.785522       969.635254       867.052063       985.991699       306.221497       81.2318802       909.480042       34.7105331       858.204712       815.189758       758.734314       836.276062       124.133125       249.456558       340.592041       183.579147       958.027466       753.079224       994.173340       298.724548       657.257141       522.103088       485.017029       324.982849       32.5555954       798.761841       947.148560       555.249084       683.511658       887.391785       652.205750       842.967163       555.678711       909.138916       109.372330       948.832397       763.563965       232.426559       585.810425       594.076843       992.092407       919.727966       527.652527       151.743866       125.059296       395.071045       243.359329       412.893036       594.462952       133.240723       916.099670       744.060852       944.582825       258.281494       539.545166       223.100143    
   927.252869       507.499695       850.329102       363.558807       511.871185       658.982544       588.251831       198.017868       713.955200       439.950745       299.538300       413.575378       674.185852       598.444641       193.858459       97.3761520       595.469604       439.980255       217.383575       782.511780       334.495331       969.040405       239.350281       693.186584       351.523834       232.867615       274.013306       669.725403       378.187805       679.522156       322.515472       332.676697       259.173645       473.736115       774.879761       238.768997       604.808411       688.673340       492.666779       585.352966       182.566162       627.895264       431.233643       613.741272       12.2111397       96.7055511       582.481201       231.506775       97.3235703       833.303467       683.780701       492.421295       110.507202       911.258240       642.205200       309.935516       230.587875       136.058090       496.402100    
   37.0237389       285.104645       471.775940       857.350464       797.726746       717.530273       894.348999       490.819824       686.056335       815.615295       810.769897       364.636261       443.799072       243.269653       470.768341       178.616714       251.750656       760.542664       339.456970       495.849426       456.583679       947.264954       232.928650       985.029358       753.434937       27.6360455       371.923737       504.901733       662.734985       871.408508       183.925873       653.626892       276.646332       272.316681       848.061096       863.530640       212.505707       520.004150       851.014282       366.956207       3.97290516       537.337158       82.2440262       403.505463       319.075897       716.711243       906.733765       37.7643585       541.966553       588.830750       344.297577       7.65296745       129.221786       50.5835114       296.521271       44.7757874       225.158142       609.871155       574.194702    
   106.601936       174.923386       898.323303       2.73365378       223.957825       510.898407       451.679565       692.732971       330.136871       209.716507       584.872009       748.293396       621.490051       729.346069       274.499542       330.905304       315.642365       939.658264       643.086304       786.444397       759.014282       886.979248       629.658203       992.533813       480.926941       133.518555       291.303558       826.294128       103.656242       581.467834       156.446014       881.581482       234.376785       962.482666       593.035278       419.391144       306.484283       815.264221       757.791870       381.206635       157.501099       231.769180       386.828827       139.320267       649.099182       464.958862       98.2692642       77.1148758       10.5947304       994.255188       909.604492       167.607620       305.325958       146.592499       265.498779       977.218384       560.669556       760.643372       423.385010    
   799.927124       941.280029       825.431030       104.108192       666.172302       935.466736       816.472900       697.568359       924.470947       544.324524       552.216553       833.886169       951.412292       554.237549       953.765625       932.878479       255.812515       626.685303       251.528793       404.067230       853.427673       883.395203       438.764771       621.845215       691.244202       935.101440       862.528931       870.795105       103.647491       573.531311       147.463226       849.919556       549.162231       13.1931572       511.586578       129.502716       692.857056       196.655060       511.111755       708.536987       346.960449       477.222839       432.380066       549.073181       428.818207       317.723236       62.5997009       510.330872       560.020142       659.096252       549.326904       910.474915       872.796021       312.414612       537.551575       456.701538       549.880188       860.912109       49.3629570    
   736.063049       181.771118       395.886810       948.041504       242.580246       409.104065       81.5747375       328.189148       822.784607       694.923279       906.355042       885.841919       825.040283       577.121277       82.7592697       915.747986       560.706848       563.544067       52.8315163       150.993896       193.319946       361.777679       67.5600433       197.298141       121.222748       577.307251       923.540100       782.647278       707.513855       870.702332       107.645050       238.127350       920.960938       63.7231369       539.482056       457.358734       381.822632       859.074341       867.091797       554.523132       420.633057       257.228516       347.936493       582.031250       561.179260       72.8999786       929.063904       665.655457       886.407227       865.191467       318.341431       863.024231       678.562073       942.848389       277.053497       703.976685       492.423370       436.862061       100.746994    
   268.701813       687.249084       247.161697       648.194275       869.635681       643.038574       48.7438087       439.065643       528.294373       799.439941       853.857117       808.715088       338.438599       257.068909       348.452087       663.595642       14.2368622       480.856812       125.888100       301.727997       634.698364       102.965225       204.057755       69.4423828       63.8458595       834.606873       772.185547       108.036736       971.928955       590.633606       581.836853       601.549561       424.378510       514.184448       487.295410       372.670441       296.528717       681.155273       672.837280       607.571899       568.938416       101.100693       643.393311       495.758423       938.427429       578.179504       295.818268       658.424194       335.516876       818.948792       304.507568       481.176208       870.816589       263.028015       679.253052       542.159485       315.100555       237.068390       817.308411    
   573.628845       837.714172       56.8068008       610.134460       719.627747       733.241760       956.971558       144.589111       834.022400       551.548889       799.584229       78.8291779       868.674011       965.799316       133.860413       205.629562       230.500275       579.682129       744.833069       19.0987740       64.4784698       833.189392       36.8992882       748.555908       639.520325       834.887024       604.184265       231.461273       848.292725       480.260864       699.596191       611.689331       780.357544       64.4603653       279.422607       512.250122       680.011658       253.553314       842.565918       549.959900       899.647888       249.741074       321.486603       813.183167       98.6813736       846.285767       599.680725       718.205200       654.520813       259.843597       565.385376       217.844635       29.5398178       903.150024       151.863022       371.628754       944.911865       948.104736       187.971130    
   248.817413       163.330612       1.75628161       777.548218       768.931946       977.978333       179.106415       367.188843       78.3340607       484.261169       245.875168       707.405273       890.572449       622.038208       807.279663       511.993683       71.4165955       553.046326       827.310974       434.419342       298.563599       131.642593       22.1372395       932.217896       853.860229       424.840057       606.085938       873.960999       854.606750       791.744934       402.923950       450.889465       636.029846       797.419739       45.7284470       935.688843       377.472748       988.016296       149.500443       592.582825       667.849487       990.782410       324.757935       508.373169       88.8305435       658.978088       86.2078781       993.849304       973.372742       740.561462       475.409454       6.33565235       750.328003       225.681595       746.287964       748.852661       972.581055       24.5029640       72.3472824    
   805.913391       866.860596       517.838989       189.239441       313.163727       667.334778       809.954041       743.014404       837.115784       866.632141       751.329102       81.2014542       845.571350       931.776611       641.510071       778.093323       549.631775       46.2909698       968.998779       484.268677       308.846771       815.634399       651.842285       241.706833       334.534515       192.908722       434.752502       504.368988       394.725433       977.954529       750.659790       927.364685       744.967590       983.147095       22.0311298       469.655792       231.349213       980.634460       766.478760       73.5643845       460.142517       190.161255       742.723816       850.171997       489.527863       986.386719       12.8643494       521.750000       759.396729       77.5309143       225.734116       98.1201630       968.610718       488.470367       900.550110       728.511780       957.695923       992.821899       182.529663    
   283.851074       819.217896       579.632874       252.372421       410.891327       102.117126       799.856201       657.510193       166.661926       691.139709       276.046509       450.548035       698.930542       689.704407       927.342407       922.344482       639.889465       869.683594       680.904907       502.205902       865.907837       569.207947       265.911530       164.322159       237.462463       438.664734       478.557526       924.184753       818.757996       284.067047       87.0826569       682.239136       947.484009       360.079407       372.997803       925.354004       68.7220001       479.823883       668.401917       197.183228       903.317322       189.317322       721.680481       820.245544       210.887695       371.994354       267.707886       810.139526       763.441772       998.976379       215.640045       362.205261       33.9203110       8.71679878       830.864502       92.0103073       586.882935       887.298889       105.344765    
   521.479004       977.199524       900.689819       785.368347       367.937561       92.6377945       247.836700       105.130104       900.569458       689.223389       941.725403       892.728149       692.274841       667.299500       661.840027       598.333679       688.284607       722.172546       360.426971       768.991150       346.962158       864.439453       145.771744       243.876297       148.057724       632.129211       895.876709       339.862000       280.456238       737.832397       599.093872       763.807190       209.207748       811.858215       554.381775       541.414368       452.155334       202.439087       768.709900       470.266357       689.013489       642.968140       934.398132       739.681091       300.793793       749.692322       746.152893       341.761627       810.159607       222.719284       577.115723       838.625366       294.043060       257.267395       308.928436       5.39632940       689.707886       193.919434       810.258545    
   559.411499       478.881409       90.5335922       311.254913       966.627869       674.311401       913.167114       39.0269508       599.172241       622.255554       204.277298       6.03757000       485.824524       567.099548       212.401566       179.452133       177.220276       223.975571       270.874664       21.6556988       819.341675       826.363464       337.261078       972.088928       871.731689       606.884277       220.191727       329.759125       888.588440       707.807922       861.592529       58.8143044       833.817017       320.998566       694.378906       334.438934       533.671021       172.453339       442.460907       148.962570       185.221039       359.868317       890.434570       529.731628       690.569153       708.703003       375.308624       657.944092       413.526306       446.377197       454.340149       855.623047       200.084320       848.307190       642.011475       678.507080       705.695557       191.744919       233.181717    
   947.314941       85.4344482       255.499008       622.673279       800.566833       797.646790       350.420776       46.5608292       463.571838       493.358521       645.187744       269.846466       337.837250       188.348709       129.974731       459.110474       106.953369       898.122498       736.933899       189.925339       202.155716       994.072327       375.285370       139.922455       856.588379       673.254761       26.9251957       109.970398       202.985825       93.0392456       166.518829       934.327393       36.0554161       812.691956       902.919434       289.408081       43.9871140       341.867310       915.518372       280.485077       848.224426       971.867737       281.616730       770.804199       955.065430       259.278687       594.749451       762.406616       183.849426       563.132385       801.002502       334.258179       79.9854813       197.516022       530.309875       68.9020081       218.590195       122.688805       504.373871    
   111.796829       313.249786       646.929321       950.553650       934.034058       754.981384       670.525879       359.589752       64.3366852       18.1711216       313.549957       656.395630       678.487122       155.955719       929.461365       166.524796       20.1521263       241.073700       865.119019       153.506882       282.481842       183.469528       338.165558       371.500793       548.123779       604.415161       86.5611038       777.691101       627.527283       906.117310       845.187683       646.364380       896.134827       546.425720       247.663666       186.391098       772.498108       737.178101       779.751709       793.071106       274.023010       273.345795       896.649414       754.426758       834.456482       839.103271       844.889771       767.250671       387.108856       77.5519409       317.251678       724.474548       154.833832       705.535706       898.508484       693.878601       702.702515       698.921326       154.900879    
   239.546783       332.701721       502.450226       738.769287       218.298615       860.825134       124.315102       209.343628       868.719666       543.848633       967.824280       556.287476       717.114014       281.619690       698.847229       40.1144829       156.322937       92.8263092       707.690063       798.982544       611.632751       399.552094       825.993652       652.961792       164.035873       503.691254       627.802490       654.099243       319.604004       315.794312       551.702698       484.393250       750.598511       238.160934       409.181183       606.507568       264.864746       470.023712       467.609833       578.932251       728.110901       724.937805       956.956482       241.159256       521.668152       800.546143       130.347137       769.591858       433.691010       428.034058       687.722229       552.986755       407.762543       675.647766       718.305481       914.190002       413.366547       751.672852       381.749634    
   204.643265       891.158630       677.492371       897.614197       418.934265       854.560486       238.283173       70.8446045       252.359863       812.097717       407.049713       536.157654       350.422791       752.075867       988.539062       90.9604645       370.680725       654.399658       663.128052       732.672791       616.276855       955.921936       31.3427238       393.528229       877.215393       574.209351       584.313049       585.924622       20.6348572       707.754028       514.035278       947.265320       789.141968       368.130768       643.023926       233.747269       755.331909       94.9056854       747.884094       36.7743034       823.009216       12.4300280       728.903259       391.589844       646.867065       309.335815       833.720154       785.340149       374.523407       935.120300       224.189636       634.426697       276.294525       25.4757500       58.4512596       993.850647       56.9458389       192.244324       613.551697    
   112.376556       120.118187       956.005920       227.580841       446.685516       794.565491       577.916321       742.339233       202.353165       918.782104       76.1613846       68.4009933       332.206726       48.5979843       813.888611       401.572540       862.160522       356.007812       808.377563       906.435730       755.322876       573.518005       446.801697       774.068726       204.885071       937.131531       607.389221       692.778503       277.256226       63.7322464       655.671143       686.918762       284.978821       86.1573868       578.367371       408.615082       164.166870       411.821014       978.555359       315.614075       920.922913       718.882935       567.753479       8.66588783       14.9382439       83.0456848       295.476318       634.008179       478.806305       820.687317       170.173828       936.816406       61.8444328       725.628845       600.559937       502.410980       556.559143       616.440613       328.142303    
   270.844421       820.587524       270.703827       382.803864       571.458130       20.8173637       195.727402       807.443726       836.521179       20.9251404       159.920654       287.344116       734.776367       812.476562       383.454529       980.621643       52.0070572       56.9809113       452.301208       570.762878       698.255920       278.056152       298.905273       83.8691864       210.861023       804.020752       905.338318       215.778427       505.757874       777.955688       169.322693       445.136444       446.007965       166.444580       140.822357       461.164062       858.298767       796.233765       961.468018       608.140625       288.822845       658.375732       370.884918       429.743591       444.819733       341.068512       324.545349       875.755371       827.989075       76.1345291       961.179077       854.138550       633.540527       308.575500       184.220444       473.031036       881.105286       726.637634       854.137085    
   560.239258       93.6416626       523.164246       577.041931       214.251205       795.156250       480.780579       232.662186       891.927063       172.090347       574.716064       856.706787       951.416565       735.836975       407.531921       754.003296       461.266602       710.366943       651.036377       233.273468       517.291443       472.956665       186.536987       579.084656       244.938278       823.546875       94.4922638       722.286865       161.202057       41.1792679       479.719788       932.562927       420.450500       463.851685       222.983734       149.857544       580.928833       695.962219       475.345490       220.260193       551.148132       35.0698242       446.515564       455.747742       251.465729       492.233551       909.015564       861.752808       645.314148       737.964905       686.319702       676.753052       940.218872       116.087227       272.302795       555.397156       365.809906       699.597656       648.500122    
   717.018799       163.289474       297.069977       918.367676       802.130371       715.070435       384.068604       325.093781       483.543945       325.392212       710.339539       858.214111       733.478699       23.5448246       824.124878       13.7300148       475.932312       474.689667       807.959656       294.288086       40.1804581       963.828247       935.766785       787.010681       208.682800       967.529175       362.895630       197.417526       605.843872       484.630768       867.798340       721.663574       343.706879       778.058838       216.266342       648.510681       871.314758       638.420532       449.182465       225.704346       975.671387       622.896362       123.905128       195.626053       928.231567       730.344543       473.587494       30.9972439       601.490967       14.3618479       414.307190       837.250916       652.763550       136.375595       50.8908844       999.970825       120.709229       820.455261       46.4608536    
   750.453857       745.983948       25.8496342       200.774567       808.556702       494.392212       90.2505112       723.354065       695.831787       923.453796       566.954041       580.443359       129.290985       956.146301       71.3870010       416.786285       721.904724       695.475281       326.082153       285.423737       279.746765       198.425339       85.5207291       608.272461       715.344299       661.068359       813.081909       771.660583       192.428848       551.681396       919.291016       725.026917       180.242661       345.299835       117.192085       223.139206       304.993561       718.232422       402.322205       543.175964       642.145813       644.760559       871.585632       597.952515       479.776367       810.053284       442.092438       12.0740671       185.435410       578.582214       936.184021       296.182617       143.963654       354.024017       685.524658       380.562469       587.425171       826.337646       316.768311    
   297.834778       700.518494       264.224213       367.359314       259.803345       797.227173       76.1436386       322.371918       228.589294       918.628235       215.216797       976.466492       338.359558       317.790802       623.212585       391.590149       434.225891       794.392273       441.304779       239.130554       171.748917       215.517258       366.849426       654.252380       845.026794       896.363525       916.044373       982.055786       2.16333151       539.422180       971.331604       831.454346       185.605286       646.219482       141.631683       521.114380       330.508545       137.695465       845.519348       312.174042       538.301453       444.184692       956.161682       68.8523483       478.698761       630.606201       106.601044       781.485779       284.468140       694.191528       572.691711       759.562622       633.319458       882.762451       437.874695       88.5964127       586.697388       334.405609       409.265442    
   97.5893784       796.054382       453.047180       43.8602829       675.818787       874.454224       419.492889       912.872681       502.022095       471.973816       729.942200       751.741821       397.627716       608.445862       141.063690       927.276489       43.5238533       941.776001       408.905365       497.239777       954.558105       235.506058       545.295044       266.715149       647.327148       39.1851044       57.2548180       588.790344       932.631409       624.152588       263.803406       613.247192       502.216858       833.257019       125.563881       434.254425       517.768860       440.446808       238.807648       168.483887       647.620911       80.7093124       595.866272       631.735046       407.030182       4.91973114       448.006592       447.299011       969.365601       636.373291       143.842590       302.465820       999.703735       301.673859       222.280624       246.980316       294.576385       39.0918541       393.668823    
   647.107849       95.9360504       850.384216       132.903870       63.1921158       891.875000       217.952118       450.851044       983.347656       145.760727       942.789551       445.899414       628.811340       427.890778       434.373016       492.530670       575.151733       814.125183       541.907043       978.014221       475.770752       584.427429       149.444473       432.361786       356.083405       747.489563       898.261475       50.5587997       713.298218       929.918335       910.078186       234.761139       386.855743       623.088562       743.114014       937.845825       123.235550       483.535095       459.849426       225.342133       600.836853       38.3403358       259.881409       828.648682       773.063171       171.075409       49.6854553       530.018921       144.909286       395.631226       914.070984       216.072220       352.961853       944.076355       521.480347       587.374023       720.888733       820.976257       594.153259    
   111.316055       851.479248       796.188843       332.894409       182.830063       588.893127       115.261688       91.8855591       963.728088       916.581909       163.018066       251.842651       905.205200       751.685181       888.078613       422.692017       72.2690430       14.0721016       839.389709       406.859894       274.547699       333.935425       690.373474       226.960739       193.243179       433.069824       351.587738       61.1340599       201.068359       949.239868       701.257874       768.694275       567.723083       855.661926       386.172211       445.188080       950.458618       457.662415       458.386963       288.161377       97.7167435       348.644653       589.980713       972.043335       376.420227       758.820740       576.777832       627.745850       997.401306       387.879974       625.047058       733.123047       319.447723       253.887131       237.782043       263.066528       746.923950       248.934418       181.157028    
