   982.254150       215.950745       466.302673       419.349884       665.732666       930.615417       411.027557       480.832275       760.945374       573.210266       170.965240       410.347137       764.114868       397.129700       264.127045       491.968262       439.506958       493.281464       67.6513214       152.782333       809.556458       5.96855736       771.216492       3.42866349       410.536621       651.463074       500.303436       51.9032097       927.221802       34.1287766       407.278595       710.306091       531.963562       748.514648       764.697144       241.925186       643.886963       469.537781       248.539749       509.745209       274.292847       607.532959       226.078110       492.991119       185.820953       778.493347       475.741241       728.219482       561.944641       402.505646       820.091125       795.584229    
   51.0942879       68.9510727       565.207458       185.137497       894.564819       920.569946       403.203278       182.697220       976.286499       698.239441       612.866333       636.330994       814.361328       387.834290       436.688507       503.678345       711.424316       1.21501708       420.606110       609.465210       455.889099       515.011902       656.209167       261.884399       860.612671       820.501221       407.606537       778.993164       257.526886       946.058411       843.846497       393.334991       78.6561966       774.199829       779.565491       778.736206       249.893738       529.027588       910.169373       7.44819212       548.895081       540.098389       314.095276       398.521545       83.6895981       544.395264       326.445312       599.256165       619.041138       265.612976       988.366028       130.373215    
   591.241882       454.175995       861.029236       913.700378       68.1089249       180.819412       624.466797       635.777710       779.532593       984.618225       900.163940       913.811096       718.902283       305.129578       346.762329       881.707947       151.479782       958.874207       825.051392       209.747101       588.997742       91.8477478       519.323181       672.636414       683.215271       53.0333748       579.315186       174.412491       687.709351       153.548080       186.374008       930.659363       948.633179       666.212402       250.839554       556.323853       934.914062       20.1860065       825.740662       581.069031       342.659271       697.876160       634.936279       855.065186       383.233429       30.6403294       401.215302       584.701660       264.235291       118.541672       652.536011       231.187317    
   152.849731       587.650818       893.741882       815.824951       119.347076       216.882385       574.457520       375.049255       336.130493       103.977135       498.115051       496.966553       796.019470       531.270264       694.699585       684.862915       732.345642       607.183899       206.816116       720.545410       43.9693680       504.130951       311.503693       261.460175       253.748215       937.570251       183.600937       18.0860920       487.990295       916.691528       759.914856       456.062500       916.278748       371.294647       82.3675842       614.642029       188.766891       913.194580       156.292984       243.425720       438.270905       631.093689       532.975830       191.974518       385.846375       226.016541       459.763519       144.778290       472.340973       526.241455       404.909119       798.293213    
   467.862396       436.127045       79.6262512       248.870285       707.259216       253.414169       140.317947       93.4384918       60.8536034       204.117783       479.781433       938.954590       380.481720       85.9811325       681.783752       782.050842       185.304337       141.721954       123.115265       628.553589       401.442169       344.426849       718.045166       370.092560       714.678894       608.449036       382.512146       937.441406       110.184288       897.419067       998.622864       480.172882       310.151642       546.512146       606.913086       469.758850       924.723694       339.342590       509.563721       533.575317       115.369705       68.8048935       701.520691       578.041687       960.850647       327.543640       938.010864       596.424011       135.977112       990.012024       851.249329       975.200867    
   474.563446       781.242371       525.033936       308.539001       390.638214       529.272095       269.228607       385.078308       828.047363       217.672256       680.427734       693.563538       192.266525       96.7528915       154.211060       741.267029       312.583527       107.779556       900.359863       470.547668       745.909180       744.224548       615.374390       76.8719330       578.605530       328.847656       610.985413       634.452698       558.084656       336.596039       740.270081       631.454651       145.686951       703.898193       269.759277       692.250732       255.948227       314.106934       44.0639839       962.614380       677.255432       878.461914       284.422729       548.480103       519.497314       716.862854       400.195679       360.138336       787.457520       252.868912       747.238647       923.567627    
   162.589645       736.750305       674.111877       454.466492       322.971649       432.260620       950.418396       206.946289       52.1142349       102.076637       273.309601       858.682556       162.818115       912.951843       678.555298       908.904785       916.691956       862.970459       943.964233       915.755554       935.983154       156.410950       562.072144       820.318420       903.049194       811.527954       348.327515       46.5507050       692.526062       436.079895       526.144958       422.725250       366.390045       865.108704       875.687988       185.856155       667.937927       281.117798       230.985565       730.308167       302.049774       870.350098       749.001465       482.029785       195.597595       726.129395       815.166748       637.810608       231.980515       921.029419       629.788635       946.833496    
   271.650360       749.203308       631.499695       286.436462       148.896484       188.828995       543.178528       449.878143       977.753113       415.804688       83.3699036       247.131500       390.595581       607.485962       105.921989       890.396667       579.483704       623.716980       234.495636       80.5190048       878.241577       994.559021       101.433609       678.647156       273.911041       988.537598       971.281677       419.072571       406.827484       755.633728       918.762512       266.572235       654.573242       556.253113       159.893555       314.586151       134.731674       581.668823       990.685730       661.512451       546.897034       684.844666       235.598114       543.018860       902.720581       690.330139       881.454590       721.794617       360.393311       591.806763       281.500610       906.086060    
   545.594421       941.725159       482.392426       484.850128       109.583061       496.697876       189.970886       399.260040       763.480286       321.031006       441.084351       985.938599       271.829376       740.295837       233.390366       774.968445       673.369446       843.977112       534.859680       538.164734       563.254333       531.501465       660.287659       609.816040       889.506592       849.740784       343.060577       139.600494       317.842865       106.516670       552.826782       332.203918       314.082703       851.494629       731.314636       591.029663       463.990082       275.321136       525.441956       242.865585       771.086914       684.324036       447.148010       371.105591       652.938354       831.742798       478.392883       319.623901       522.094055       696.021729       639.172302       563.175964    
   368.468506       456.206696       973.048523       693.536682       368.017334       124.285324       723.426392       115.140045       732.565796       272.721283       2.34059715       401.189606       554.787903       560.314819       176.068375       637.725952       250.613159       619.479736       490.099792       524.638916       764.649292       211.898346       224.202621       572.731445       460.065643       77.0025711       549.929260       39.2510185       307.654877       496.331024       805.836548       410.743347       691.100891       131.936096       141.432037       299.050018       37.2266083       888.632507       70.5838547       419.997681       175.561584       241.796326       575.892822       308.127716       442.029144       233.170517       189.583908       747.917358       897.439575       860.933594       854.892456       133.015991    
   225.680878       256.861450       682.510315       680.299438       520.527771       562.155334       171.960129       711.976746       218.524582       300.415619       694.575317       745.922546       722.876831       785.183167       804.326233       34.4714584       457.291260       915.321350       259.181274       820.849670       401.976288       571.966553       79.3708572       379.711639       930.404297       74.4105225       417.985992       470.948029       877.754150       168.462677       816.133850       551.916260       2.76408148       976.750000       300.589020       532.493835       148.676575       686.081360       897.418640       797.358704       83.9335556       162.150192       904.667603       456.418701       80.2913055       720.246521       625.994507       271.971802       70.1903229       600.381775       420.546844       431.057739    
   456.767395       953.897461       491.378540       728.137878       935.055908       637.654236       224.881485       892.629333       827.810791       633.730774       608.648743       837.596680       335.902863       491.267792       670.984192       531.135498       52.5757713       590.453430       588.317566       901.349365       458.986450       486.778503       54.2776260       624.193726       867.136597       771.248352       461.340393       305.330902       405.382629       543.669556       63.0798111       510.751617       578.493042       971.992126       581.264465       811.720337       945.736816       721.233887       477.362152       282.319641       763.284485       438.733459       176.267426       340.162415       488.681976       803.077698       282.793274       741.156433       555.145996       18.7402534       395.135223       289.017975    
   667.904602       93.7042465       770.091919       703.307983       184.148163       967.426697       967.119263       652.648865       297.286224       593.456055       173.614990       624.466064       715.169067       166.709259       110.205070       447.785797       500.023224       183.462799       487.472382       261.194153       691.639648       333.072571       461.622620       587.612976       938.189087       789.285461       764.018921       575.239197       686.722351       523.283264       955.550598       759.431824       703.160461       969.892639       52.9975891       699.019714       297.636017       202.958191       257.321564       97.1407700       649.218079       900.363647       913.410400       802.595520       975.738098       212.934784       642.008667       623.895813       654.859375       697.110046       744.483398       754.398987    
   838.865845       256.618896       916.464966       902.178040       898.604736       688.031250       685.611572       769.966553       746.767700       682.196777       653.067566       771.695190       518.707825       306.761047       575.508606       463.806671       410.195129       834.359192       646.072144       965.604797       510.801880       672.458923       161.620239       101.647850       34.9045296       812.758545       788.811035       766.399414       601.962219       894.728943       628.118286       260.089752       907.977173       350.216370       121.768776       620.427124       166.601669       317.257874       148.473175       507.252106       392.384186       328.441223       946.449036       179.982208       254.930359       286.688171       99.1488037       965.009399       334.415558       602.618774       682.634277       557.542114    
   545.946899       642.349304       898.499390       246.438217       691.372437       905.186218       902.284790       5.63284206       381.570343       729.574585       983.151367       961.453979       85.7233658       796.033813       572.858337       904.618591       181.891815       163.857300       889.460938       519.205994       100.498390       58.8681335       826.732300       697.101318       861.970886       166.578201       73.0316315       90.1193314       131.626694       522.944519       413.498749       980.137939       444.825989       793.050354       969.884338       373.175446       640.879944       159.872543       439.111816       708.771912       985.996277       591.590332       18.9591408       395.005127       939.614075       503.086090       534.372742       894.020874       601.306458       229.438828       356.604279       552.359009    
   238.653061       918.676575       822.052979       684.944336       522.761475       503.437225       665.615234       901.022461       49.0611229       59.4138031       157.745941       150.836639       454.028137       187.555389       356.625671       914.337585       253.395050       152.018311       632.974182       736.998901       621.217957       286.986908       124.568817       679.110840       160.395111       331.468475       634.038696       324.230530       68.5018082       79.5610428       440.057068       645.492676       19.7916412       229.432281       335.680450       253.875702       762.778564       827.696228       68.7735062       607.818787       380.075867       588.873291       590.901917       401.737274       619.091309       332.318848       116.621284       187.631424       177.790771       354.207184       257.796967       878.970581    
   305.079742       615.932129       208.675003       909.992676       889.982849       874.672974       159.244217       787.908813       584.399170       96.7704544       848.452026       772.796936       692.477051       285.769165       203.348038       130.230606       249.810623       948.585571       777.221924       255.394928       937.398804       653.826660       1.18256509       651.048035       3.70060587       495.241028       101.023521       256.623779       198.537399       437.859222       438.370056       290.678528       154.835327       677.249084       320.572205       897.429443       73.1119614       402.478668       842.673157       177.857468       157.753036       232.884109       563.647156       94.1257629       231.981461       680.827820       908.474121       871.677124       567.853638       371.673767       618.095032       813.991760    
   659.455750       228.872147       349.443573       323.101929       602.658447       989.785461       184.218002       956.467773       357.730225       459.750580       792.132446       851.369873       451.786438       935.927063       736.126953       280.231049       290.454529       519.889709       423.407288       495.311371       57.9925842       753.037964       806.717651       703.870422       202.157074       884.820068       42.0219460       549.061646       406.977783       629.829041       659.336853       122.860649       193.265991       2.39448524       29.3136063       518.823425       523.160889       630.201477       176.680908       154.126801       483.602905       673.583923       185.229431       506.308136       538.293701       327.221252       907.574524       863.503784       224.422882       386.519775       278.489838       652.783813    
   405.250031       544.661072       106.115753       9.75312042       492.568604       548.733093       979.758606       125.900009       516.772217       135.956268       797.041443       125.297531       411.217926       790.729248       905.039490       511.279205       128.800385       463.216217       437.777100       716.220764       823.673828       933.525269       972.373596       933.132751       894.104431       868.303162       165.107269       135.846649       529.652283       51.0065804       915.334045       324.429596       783.055603       987.538147       909.174255       12.2787237       747.374512       894.776489       475.112305       990.047485       672.361206       816.997925       226.132599       229.894165       267.420990       458.268738       268.923218       347.639069       480.104279       734.088928       715.920471       137.872070    
   999.084900       961.755737       473.610352       903.786987       888.523376       288.984039       409.867401       565.291138       9.51988316       546.396606       839.948608       454.186951       878.281006       358.985199       950.485352       908.478821       486.862335       698.834167       555.876099       943.119202       422.642761       763.678345       962.416016       775.635254       888.312622       709.495850       575.369995       699.431396       211.188217       944.451294       736.812988       910.369690       481.791138       223.132294       267.480499       494.995422       539.436646       73.7942276       59.1560326       21.8350487       267.136749       870.110779       807.393921       916.262268       919.546997       890.644958       730.360901       57.5842209       327.726440       1.29486704       385.802032       530.731628    
   441.257141       865.437073       80.5064392       342.253265       266.517334       93.0400162       510.302887       995.172363       79.4508286       577.715637       873.568726       512.144775       833.676819       500.188751       615.227112       908.445740       790.671631       9.79140854       280.756714       734.570435       462.877655       772.773560       863.405334       714.033630       972.055725       883.573059       286.704620       38.2778740       668.678467       419.956573       308.366089       188.769272       861.550415       168.418091       663.894958       425.058350       116.803078       541.938293       521.649048       808.887817       305.179291       716.997131       228.171768       291.993500       254.158127       433.044525       172.503647       803.062622       283.014191       722.732056       904.115356       879.903015    
   610.249573       541.013794       795.813599       810.754944       725.959473       115.790985       814.134338       238.415237       136.241501       53.4412575       39.4236412       416.971405       320.974213       136.247681       374.684174       825.348938       73.8309708       204.378052       335.863251       682.808167       382.242432       697.815796       482.138214       971.530396       232.165100       824.379822       118.885902       155.223373       984.026367       983.869263       166.194260       615.742554       369.309479       595.473572       600.803223       841.212769       352.818848       163.091721       967.992920       59.9201736       21.3947716       213.493866       782.036743       83.4947128       2.52500796       745.226135       24.6039524       507.926941       69.6491776       566.160583       588.058167       255.263748    
   763.509216       628.344116       197.679047       25.1111565       435.777344       851.761536       968.637207       208.059601       759.834778       89.8722229       350.360107       438.708923       15.7041121       631.895386       511.996613       473.555450       570.296570       956.934692       885.698608       910.516602       837.627625       755.927917       974.181091       98.7733765       639.330872       764.215210       131.691605       184.382889       137.379761       367.071045       551.982483       667.094971       145.302582       275.675720       144.286026       10.1668997       759.673889       391.149536       274.418854       917.351440       396.828156       910.490234       329.969330       73.3648529       388.915466       803.409729       342.233215       80.4563675       262.227173       680.886902       443.998718       723.662598    
   931.825867       125.984802       153.287872       116.820763       727.221741       232.427277       391.438141       832.649353       748.312439       145.244827       108.100868       46.1942673       972.303955       170.294769       246.253693       186.106720       764.702209       399.904541       444.590668       596.431580       860.288452       215.429306       551.713623       755.994446       889.984009       912.157104       812.420837       362.122162       567.026062       945.149292       474.066162       957.467712       831.310120       331.295380       656.424988       754.565979       967.487671       497.950928       129.412567       189.745270       278.937256       869.299500       316.323486       433.683258       504.497742       543.393311       937.060486       696.574524       898.202698       28.7946720       435.491455       672.316650    
   212.597763       838.111084       186.614151       571.766602       569.856323       838.439575       282.865784       345.135437       424.856110       677.305786       272.165955       934.164856       417.524750       229.326584       393.888580       101.084198       966.531616       324.570679       611.519104       685.339355       122.179398       789.347900       569.681152       382.548492       136.501175       704.891602       453.838013       639.220642       100.042755       608.125793       704.210266       201.791534       89.0047684       496.304108       742.157593       200.929794       228.532669       681.068420       980.925293       78.5844498       287.615417       379.243439       149.883087       316.258545       234.494736       324.328613       102.501312       600.063721       43.3895187       337.331573       853.372009       960.280151    
   97.9038391       609.491577       689.548340       803.318909       899.311890       715.141785       262.860504       616.411743       942.630188       595.248596       367.183228       52.1809883       642.294800       752.842712       373.440186       53.4224396       581.578735       528.057007       42.8403931       497.405212       81.6954346       531.578247       750.083069       167.678650       360.718018       102.499817       130.318314       555.167969       102.495178       254.017471       210.070908       794.774292       341.986633       136.569351       359.613037       546.076294       569.490906       692.066528       213.811356       239.553802       44.1168022       20.8948917       491.720856       688.187195       181.280884       837.613220       885.524048       514.118652       604.040588       973.215820       380.363708       160.168839    
   245.127396       153.171402       971.496338       271.134644       592.709778       784.749573       569.315918       156.549744       871.788086       940.546997       485.995178       8.19464874       871.493591       113.151833       545.761353       584.180115       175.456787       312.247711       679.590759       716.704712       293.499481       101.391273       959.750977       226.202194       206.463440       148.851227       62.1871719       978.613159       342.181519       842.197754       603.681213       907.588867       967.146545       478.739563       818.798401       280.254517       231.313660       460.915588       730.858887       986.823914       107.819099       137.136932       572.529541       91.3615036       129.709824       273.748444       729.202148       154.165985       571.754272       166.049271       681.252563       436.113129    
   570.990051       976.917297       61.5730858       152.721481       812.510498       197.672745       963.047546       317.671600       688.883240       379.001984       124.806938       271.042816       445.728271       792.529602       819.177795       658.127502       163.149185       959.983337       176.937668       619.809570       129.726135       943.976013       444.396973       96.3693619       226.191666       200.636780       1.36423707       313.456879       842.714722       404.157501       311.926636       137.336227       752.757690       485.650360       31.4017925       167.719925       637.913025       209.152664       547.511658       413.157013       706.164185       749.031860       485.559906       819.255127       798.672241       813.531372       317.675171       539.454285       152.535461       517.290100       842.783569       496.424744    
   101.225555       88.8340530       355.288300       217.929138       503.927368       121.892273       397.600403       263.199432       822.316345       308.140228       734.829834       685.555664       913.352844       826.005859       886.811401       370.019318       851.853821       824.594482       858.216309       197.704895       547.872070       739.331421       51.9239311       84.6907349       308.606567       770.128784       725.157104       953.155701       7.23716450       855.763184       95.3295822       516.137939       982.815430       351.818298       875.711731       967.417664       25.3771439       844.642395       968.734802       335.919189       978.080383       593.499207       831.836243       768.403931       657.663147       562.908813       228.490097       638.183716       841.244019       245.737732       757.332031       710.046753    
   109.596519       794.928589       15.8186760       750.578125       226.288071       643.616577       678.552307       844.959961       133.073929       615.744324       520.282104       604.612183       652.946167       66.1509705       131.673264       88.8913345       901.640686       824.978699       212.399185       605.449097       145.731491       449.225769       167.796310       585.159485       508.009399       868.410828       272.801300       233.373505       341.480438       785.328857       871.049866       199.446655       705.391357       286.007050       518.634949       345.105438       329.635162       96.2895126       755.266235       85.6088562       587.867554       459.850616       389.088684       155.963226       677.615601       701.878174       810.345642       149.079346       777.969788       694.240784       781.913208       362.331024    
   75.8563309       47.4039268       956.342896       613.050598       184.257721       450.883148       934.137329       611.800598       748.481812       41.4905663       763.026367       267.167389       176.820969       160.378906       175.661682       879.088135       191.755814       58.5765991       773.695496       887.579041       313.335938       818.412781       879.310486       547.062195       100.284866       33.9776497       731.214111       918.786133       454.162170       579.048523       639.529846       287.101227       992.991638       328.211121       47.6787262       402.410797       911.558105       937.638672       216.780624       613.343262       200.684113       517.375671       165.340683       409.629578       871.941345       366.949036       709.862122       129.646942       202.080627       568.692627       868.774109       122.087456    
   315.364655       658.520508       876.986145       89.0845642       63.5771332       305.020416       479.822083       253.779892       116.105507       430.781921       794.350708       582.222656       694.482483       303.027924       283.435638       701.722656       216.184814       949.709473       200.332504       802.003113       312.377563       415.650574       864.502380       26.5276146       796.433350       779.880066       558.351868       341.455261       125.608002       889.373718       825.569458       757.431213       431.608185       478.295227       513.619751       619.418945       242.326401       327.068268       433.877899       84.8729401       104.682503       814.018494       90.7780228       236.867249       562.007202       243.137650       773.092102       497.569550       6.84089184       857.685120       850.948669       800.466797    
   614.543518       46.5905991       416.153564       334.570709       73.0001984       435.258942       87.5842667       208.009888       77.3432312       599.397400       400.163452       603.605225       399.514282       100.600868       808.023682       716.375671       63.1700821       326.621277       835.625122       363.238678       331.620331       732.196960       718.735474       720.720032       80.5200195       990.713623       63.3756332       471.170959       554.068054       60.0980949       516.761292       532.879578       342.629852       799.257263       657.536682       684.351868       968.524536       549.426270       100.144936       746.868835       191.271179       628.043701       695.490479       821.276978       984.869751       336.573395       817.292297       355.032288       600.382874       236.950256       296.841248       770.449890    
   970.588623       713.882690       258.109100       839.364624       491.073242       800.139282       866.448059       261.799011       46.7230873       143.922394       477.130768       173.073196       653.808777       867.204468       627.289673       650.009888       314.457123       491.424744       575.342957       237.489624       284.710693       971.340027       371.942017       680.411011       275.312164       956.952759       520.156860       923.921204       585.487793       506.931763       375.272064       672.953918       582.313477       100.964272       539.577332       824.753906       558.444214       551.791138       236.080368       694.488098       318.008453       676.141968       317.379425       103.633621       656.284546       601.661133       695.118530       15.8493423       560.390198       695.521729       257.899994       127.676414    
   330.252869       543.455688       8.25240707       232.764175       191.509949       738.603149       274.232910       776.332458       261.175568       347.760010       592.685913       908.181030       575.394531       448.533569       123.319443       139.705292       186.625595       471.056335       190.767365       9.47826099       377.976898       585.718994       489.655945       223.978317       595.112732       908.825378       463.927246       405.541962       748.934387       424.089172       557.807861       856.682800       624.838623       905.262329       666.034363       424.814331       979.784119       994.046387       463.474426       805.278015       622.589478       442.769592       189.047470       442.351837       215.897568       36.8720169       967.724304       86.6463089       909.561462       927.212891       567.111816       840.067810    
   642.599731       931.589966       364.243256       619.884460       929.022095       932.146790       616.962952       118.691246       483.587372       578.680969       598.623779       717.032227       413.548767       860.360352       784.043091       58.9976425       305.632538       745.649780       995.249695       313.633087       756.636963       630.737976       436.655029       908.374634       306.370972       796.300354       187.166733       253.483414       32.5436859       112.544113       931.161438       127.502960       261.057434       901.813599       492.643494       569.464478       687.445862       811.253662       489.983765       492.410858       567.937927       715.927063       803.301147       758.904480       42.9313202       777.941101       866.295044       186.450287       488.292328       30.6018639       687.224609       703.675781    
   974.912231       773.433350       432.172180       933.676514       566.279358       112.437889       755.847046       460.315918       368.158722       236.162003       996.578857       348.753876       701.519897       363.930542       739.809021       650.023193       895.631287       24.0077267       66.5845718       228.309616       848.718384       708.259155       185.301956       589.764160       296.209778       854.224121       788.701294       787.371155       232.561554       597.414551       827.102600       212.774796       108.895790       335.680817       1.42294836       617.062134       393.064423       170.987274       447.277466       652.212830       951.418701       809.503967       385.481720       660.664734       69.4817352       295.112244       687.898010       234.219101       906.373962       89.1474380       737.998962       638.005676    
   658.659607       550.406555       782.723633       160.973343       392.826538       29.1860027       440.865875       219.690292       593.996399       423.667084       986.618042       820.722046       144.439774       738.086243       420.306122       502.915253       426.982880       465.518829       395.055450       580.537903       573.848206       871.719910       169.964294       591.904297       731.653809       981.708557       524.982422       955.509827       79.0621185       606.874268       74.3310852       965.095764       956.793030       352.776306       524.691711       862.514465       159.985977       589.369324       767.001953       559.418274       584.855957       297.368225       887.265259       920.672485       547.980896       15.9094830       34.5233231       289.756165       223.186905       245.730057       38.5868530       516.425781    
   719.095032       622.153198       403.988495       682.494080       591.132385       120.605263       485.241516       837.725159       149.749588       454.208069       55.6457329       908.603577       790.849060       532.894104       116.752464       69.6400070       807.101685       606.306274       705.764893       233.215836       667.433716       215.486832       600.532715       573.842346       708.925415       338.418762       407.048218       339.216553       718.129639       648.090454       66.2039032       321.699158       107.219833       827.772766       53.0837479       637.561707       710.465271       635.778870       768.136292       887.801880       318.050537       753.711487       929.039062       218.649811       330.948120       313.043762       640.339722       384.453552       643.179810       253.984482       581.090088       526.617371    
   497.786285       59.1363220       596.362183       263.987152       928.297791       621.261597       216.640579       984.341003       30.3064022       951.306885       622.561096       13.2348385       944.391663       433.498962       382.645294       264.064270       325.382751       531.510986       759.969604       934.957825       963.443298       728.955627       143.797165       728.644958       951.308899       619.287231       231.617706       871.568909       970.940979       489.754852       582.449036       671.958984       76.2846375       609.540222       381.136017       361.281189       498.070190       54.0808296       599.558167       749.118958       5.35732746       87.5308533       337.270599       238.807465       761.223083       570.702881       789.812256       385.295471       723.842102       36.6596794       22.7811584       203.281952    
   207.701080       249.879456       695.485168       826.085938       813.261658       182.488342       466.164062       227.441330       690.318420       366.460175       49.9404869       978.762573       321.468781       190.263916       371.359131       610.591492       535.666748       241.173187       170.443207       605.657837       822.722046       17.7166157       142.562439       827.579041       659.099609       955.567444       856.703857       681.355835       894.700134       952.642883       278.770111       89.4851837       541.090271       786.174744       984.368713       767.582214       967.165466       858.986023       464.141144       957.621643       241.524277       762.595398       961.934265       317.090088       194.801712       891.723083       327.312775       454.357788       974.940308       86.7137146       465.378479       567.102173    
   219.193634       304.715485       654.028137       204.202087       684.662598       403.435577       583.503906       54.9653130       867.824951       823.001282       986.263672       526.408875       814.303894       613.147522       598.248230       68.4048691       480.080292       191.727112       920.075317       940.861328       813.265686       745.432129       486.196442       614.349792       136.541489       740.856140       306.222626       251.810257       176.377060       506.192871       674.428284       288.392700       513.617554       831.906982       442.830750       743.189148       505.412811       230.379288       151.804001       198.951355       207.911209       895.642456       590.331909       196.155304       832.003784       892.980225       290.225159       304.912872       276.630585       500.101776       940.420166       348.184967    
