   601.142029       242.219040       214.251801       39.6654510       219.353928       426.434021       344.636627       881.320679       775.744080       697.540466       424.256104       823.389709       878.268372       659.855896       433.426971       818.861694       488.944794       305.564789       78.9962006       564.917175       277.912354       58.9285698       232.541183       312.136536       49.9395905       136.492294       806.337402       314.231262       47.9712105       198.037872       64.9648285       35.2400665       265.481964       372.703125       404.751709       580.444336       454.397980       483.146973       196.347214       423.607880       42.1992722       805.013062       20.0131474       787.991760       764.947632       137.569824       584.654297       466.274933       768.540222       925.809631       748.059509       923.366638       406.851898       248.068085       73.4480896       163.131622       779.399597    
   976.729187       988.400574       899.546875       645.286377       241.725296       872.797119       951.483459       277.165314       686.981445       444.794769       518.330933       185.908600       216.114502       651.855896       23.7042847       97.4589767       623.674500       20.4513988       17.7797337       992.860229       12.9149027       29.4404984       372.275421       969.236023       499.660828       775.207764       984.934021       816.779541       224.978729       583.908264       677.128784       420.205841       626.241516       382.155365       338.225952       103.383049       488.321503       88.5948029       614.454773       370.231873       915.636536       733.417847       609.001038       749.848206       341.931610       799.732788       23.9379406       714.805420       54.7419014       837.058044       569.893066       2.65189838       707.801147       517.660095       750.842163       597.740234       794.538818    
   163.011459       43.3754654       186.738434       374.752899       723.572388       477.585876       491.671204       404.451599       455.062012       553.199280       729.574951       564.511841       755.229065       400.166443       612.105591       546.126343       419.523621       267.260712       496.816315       712.947144       741.400879       199.876617       515.044312       360.997711       23.1135387       794.805054       960.141418       129.117172       673.307495       70.7068787       608.466858       408.177612       663.833008       127.155396       209.424011       303.343109       640.874329       221.770020       779.819153       319.104492       887.221375       942.848572       657.091614       979.160767       161.100540       492.149109       574.010376       971.410095       764.763245       196.021317       875.818237       357.298157       997.384827       536.277771       110.930206       957.672913       788.520508    
   32.3877411       257.879211       437.138062       747.708374       587.026672       7.42532682       464.514069       808.115173       190.781174       534.697266       880.313721       691.326965       694.357239       822.008850       714.594299       347.301697       973.533325       312.676666       151.863724       459.378387       474.961670       65.4091568       223.299438       424.556366       852.635437       297.745087       603.584229       444.439240       238.073044       128.996002       103.346672       324.452240       658.188477       471.860260       917.988159       893.827026       939.017334       455.643829       466.670502       783.653809       628.022339       596.693542       609.709106       635.753113       352.790680       837.474854       60.5515289       926.428406       630.381165       206.484390       697.020752       966.574036       9.01494122       331.616577       142.953415       901.134277       482.333038    
   16.1241417       808.577271       343.776550       424.365417       481.302612       730.224548       727.867615       996.281494       361.594696       238.523682       320.216980       43.6394882       739.049927       834.744446       494.645874       35.4197121       665.918396       63.3377609       548.078796       468.423492       67.2970886       722.659180       87.5079880       323.816040       270.152588       465.735809       702.329346       441.758575       485.238251       810.900391       553.553040       844.453979       735.734802       92.0631790       648.611511       255.646988       717.536438       310.831360       13.3681602       60.5623665       964.854004       481.538239       55.2508316       84.9732132       709.987732       211.656128       232.861115       969.017456       792.919434       269.503174       69.4199905       752.459106       917.490295       177.132980       187.731522       335.553558       639.236633    
   605.609619       214.965820       980.921265       39.9842567       838.614868       651.237427       670.541321       340.542358       94.0528793       164.865387       408.615448       489.075806       523.570251       837.532898       85.5060196       273.530975       848.399902       715.574951       903.675537       684.215576       296.591583       362.483643       521.288879       623.254517       567.307068       439.574768       36.0419579       239.788239       854.314392       886.763916       353.281067       444.015930       835.839478       898.197144       796.841980       89.0490112       11.7203703       71.0535507       833.081421       666.241516       763.787231       131.902206       568.826843       659.783386       49.5275421       886.776306       457.586304       693.621643       87.0360947       624.715149       249.982101       340.350647       98.8360138       29.0786419       140.251556       443.338898       709.720154    
   2.79474711       387.596649       494.936951       666.821960       583.564087       692.716614       199.985168       31.6258011       668.650330       231.100906       225.418762       353.875885       229.903275       489.230560       480.768433       780.780273       52.4834175       718.410950       159.944534       549.261108       263.798523       917.769592       939.294250       535.615784       317.355591       431.089905       133.583878       557.193848       483.942261       727.557983       179.712357       890.329163       42.0552330       246.717728       280.357697       776.238403       54.8195457       370.050507       199.282837       981.304016       591.893799       474.184662       963.960815       613.699951       616.937317       366.483063       360.481567       137.518021       410.214050       325.418823       110.170593       49.5239067       492.046814       371.710815       92.6176682       132.029816       371.954468    
   367.546570       973.804199       786.274780       103.525009       894.648621       790.522888       948.495667       885.087524       69.4809036       663.566345       20.0510197       253.843903       527.221802       491.425323       612.727783       293.286957       39.1448517       448.442688       389.298157       407.416046       251.835678       394.906586       237.371414       586.804382       693.248108       212.975342       868.248962       13.5761509       769.261536       938.481323       723.376465       479.482147       75.9591675       923.540588       337.091553       344.373383       847.413696       598.101379       155.343903       66.6295929       541.165649       499.957916       586.501587       699.352478       98.0567474       538.181458       810.750732       444.797394       98.1949539       388.777191       235.983490       966.769531       571.587769       63.4848976       192.290710       914.220520       219.648560    
   393.649811       507.583466       994.182678       4.54554987       611.798279       450.161163       420.358978       958.286865       77.1510239       368.411774       48.9659729       27.8259926       224.511063       667.507996       158.497528       538.060852       661.698059       798.263428       228.485992       153.953400       351.937195       105.680000       591.629333       677.168457       570.263855       319.166351       435.983887       49.7140350       490.147736       748.108582       612.821106       343.980988       987.831177       820.043762       753.446411       597.491638       389.110992       664.252625       512.664429       364.776794       993.713562       458.708374       727.103210       90.7378311       1.37995696       662.063843       543.552856       847.235107       906.300720       859.533081       485.034973       587.136597       905.451965       512.718933       9.13325691       771.992065       678.243347    
   837.809082       742.957825       227.476349       340.980743       540.413330       647.042480       739.391296       71.4037933       662.363892       322.219757       315.137299       772.475525       123.025772       738.962280       581.601440       660.910278       20.9106102       515.733521       777.226074       482.454163       895.049194       468.509918       214.762222       489.051025       776.489990       583.019348       187.568604       268.794525       543.776062       350.832642       271.709564       15.7713976       630.470032       20.7054195       273.478455       310.643311       312.400543       868.917603       846.499329       265.962677       929.389526       518.760803       492.124451       827.880554       433.528625       250.323898       856.064392       59.6083984       68.9404755       228.569885       803.949463       74.5192490       137.325989       12.0036259       613.030029       233.168915       951.773987    
   737.908630       519.017029       821.577881       155.946548       64.9423828       739.861389       363.954529       564.098450       561.055603       221.814804       330.613831       76.2325974       150.054031       652.079407       248.405243       911.101318       356.602081       887.575989       680.546753       879.717041       100.164047       416.860962       763.415894       670.732971       957.216675       935.944031       649.603210       266.628937       868.369019       470.988586       183.953094       358.032898       715.820435       362.099945       301.506500       375.476501       503.705597       485.649536       805.349854       612.114685       530.373413       859.403931       264.634003       961.691467       480.884552       457.163666       517.357666       308.568176       156.526108       790.872070       12.0129738       301.568726       809.517334       765.600037       585.751099       119.877327       361.280182    
   307.365845       749.493469       410.243530       274.612610       4.64397812       116.410614       843.013611       416.421692       825.570068       338.815399       443.099304       319.635284       772.174805       393.412994       899.824890       739.666199       839.477051       156.426422       929.935791       234.187256       507.939667       491.264740       816.010681       585.610046       400.220306       519.910706       361.192902       453.225525       352.675873       40.2854347       780.282349       287.618622       693.578491       718.476074       808.608398       440.249359       64.5528412       707.947449       453.519318       90.3743668       374.487396       135.793472       249.416306       758.663147       589.267700       927.000183       109.226921       151.637939       695.311584       758.479004       260.574585       737.339600       43.8069878       618.266479       392.240448       612.462219       722.749573    
   528.408508       184.747009       625.917847       544.951721       272.460724       524.829041       204.844528       20.8556519       28.3354015       143.149857       677.214783       681.132812       161.713318       235.727554       607.900757       313.758606       507.026733       166.630371       458.886841       275.244080       944.324524       268.094696       539.655762       947.187317       210.024109       495.806305       655.752441       960.905823       336.617157       280.546448       12.5131531       375.449585       85.4192657       798.978882       148.502945       274.771545       557.627136       930.477722       573.059387       163.080643       178.916473       576.202148       664.624329       610.135864       34.0264778       282.134460       790.139099       669.347534       219.675949       410.600800       604.797119       107.311951       253.671463       362.718140       915.665222       593.027954       268.387299    
   163.108688       663.198730       849.028076       589.912598       627.828003       653.818115       978.199829       496.531372       927.786133       934.226074       357.080353       898.166504       100.886803       71.1060104       610.598755       477.817383       220.950806       209.949142       454.910767       821.783325       396.904419       772.569458       710.903076       242.851944       663.959839       576.862122       649.578125       904.844910       835.542175       138.937271       320.261688       974.630371       928.750427       730.490601       645.585388       976.876160       459.084686       670.291138       159.037598       853.515747       907.885986       5.43979740       163.266907       279.013641       985.007324       66.6931229       908.953369       594.244385       682.383728       682.509094       465.464661       157.134003       143.045639       821.194092       831.380859       757.518433       453.689270    
   203.816544       810.680908       335.830261       738.602722       822.107605       706.118835       467.994598       62.7020607       205.517319       687.672791       568.364136       168.821747       223.641464       302.087341       252.576477       995.110840       288.939026       781.531738       257.384521       342.593170       135.126450       42.8144913       260.141846       644.505188       984.100342       467.413849       368.681091       759.892639       152.144012       141.160446       20.9880199       834.907471       301.670898       734.708923       122.631584       980.738708       201.808258       31.8094978       79.2765427       469.430939       203.955109       927.408813       242.472351       54.2890015       36.2866898       420.450043       119.777527       120.818375       529.307312       669.075256       942.724304       511.195312       194.775879       536.021423       40.3834457       5.41907549       636.746582    
   891.195129       146.504730       153.133057       758.175232       114.333626       306.951996       177.808456       374.512115       872.411743       799.986450       538.238953       939.077271       295.983643       780.898193       655.484497       717.771423       226.606094       734.262329       702.878662       151.794601       351.146820       630.379028       263.878082       135.411560       755.565002       931.718445       977.084473       480.082733       422.757233       292.885498       854.751648       145.640198       614.732849       937.846313       465.834015       487.270233       177.925232       385.321503       56.6076851       645.072876       532.578857       416.200714       339.660278       504.781342       333.396790       251.818771       22.2854462       561.193359       686.111938       981.655823       897.693115       214.517197       222.318726       612.635803       911.765564       732.442505       480.133026    
   362.614105       103.521378       397.776398       485.495239       862.591431       2.30856180       289.270569       572.940918       647.250854       279.260773       882.907837       75.1485825       20.5137424       761.968384       314.932831       612.374451       887.377319       609.139709       743.408325       482.487579       271.971375       449.882965       40.7298203       83.7880859       1.02244854       527.224365       766.805725       163.642807       74.3425751       154.033676       778.045654       212.080383       545.747559       940.910339       240.396484       200.968201       203.015366       791.180969       544.050354       332.814026       409.566864       127.854218       786.677246       963.059448       660.350342       466.403564       765.522400       646.448975       174.418915       862.305115       204.916092       671.266235       292.784760       874.319092       391.235931       664.025513       369.091248    
   315.869995       597.439697       703.527954       525.283569       827.129272       369.773865       677.086182       338.053162       235.019333       598.197998       62.3367500       844.596680       618.289673       122.077873       585.492371       810.758728       622.221191       431.185760       876.838379       899.450256       920.306458       584.317810       908.985229       1.37031054       576.439575       46.1047134       695.102661       54.8541412       844.885803       502.634216       417.280731       340.322876       822.514771       569.519958       83.4803619       534.101501       334.558441       839.435852       295.302429       958.376221       121.567513       812.871643       897.873535       397.208832       81.4538040       69.0186539       582.914246       165.444107       201.510712       728.267456       672.579468       787.508850       998.358948       666.903381       592.100525       267.626373       588.436768    
   736.102051       253.366592       511.019867       937.579590       883.271240       397.909607       672.898865       50.9674568       834.389282       91.8707352       334.521606       222.051666       798.706238       93.6891174       188.991013       252.961380       431.214111       249.203674       810.901855       913.756714       393.885742       574.262329       312.323151       659.879639       789.126038       83.3941956       128.506653       989.050964       413.966888       947.292480       808.896118       150.171341       937.929321       152.144547       100.059425       2.09664106       39.4385872       683.567261       993.713440       223.043686       317.726990       269.757263       284.900940       391.749725       812.264709       687.562744       234.393341       305.472198       110.522026       729.723206       338.353271       981.169800       432.961395       674.126282       65.2649994       822.367920       970.393799    
   891.121826       434.480743       370.609589       254.751663       204.420212       925.091858       562.017639       551.635559       787.519409       486.790955       647.844238       238.970444       533.722839       392.451172       216.459854       917.715759       394.699188       639.048584       464.140137       624.594849       648.535034       980.222656       772.174500       890.812500       113.822609       659.685974       476.611725       862.113708       842.934326       928.935547       399.383575       86.8878250       228.283417       828.783447       35.0336227       263.059326       994.730835       883.987366       171.620361       722.459595       266.451080       627.170837       394.639099       375.784210       247.646698       907.209717       806.004456       958.967224       720.223145       371.547241       212.228409       286.129028       639.006042       591.255920       93.5488892       929.733765       751.896362    
   143.043747       206.108124       798.949524       748.799927       206.630096       787.606934       29.6054974       372.226105       884.836670       790.104736       768.359985       876.934021       334.106384       274.369019       930.638123       449.071320       460.500488       796.593384       734.680908       270.009064       118.356308       726.087708       644.008728       307.190674       348.615356       771.504517       798.760071       41.3542709       823.232178       643.995667       176.101776       484.379669       458.819183       847.954224       572.603333       963.470886       457.334198       886.003967       64.4444122       411.928894       712.528687       480.288757       974.441772       31.3611832       154.767380       592.496155       942.816223       89.2023392       927.422119       720.216614       713.834900       20.5510178       416.286224       155.004440       391.180298       911.593506       260.036530    
   947.789124       192.371918       560.798889       709.357971       242.977173       583.614380       261.317566       580.875061       635.595459       378.378662       878.510559       993.962280       451.141815       737.935242       460.051544       521.515808       389.214294       553.351562       550.427063       492.148621       970.214172       129.401321       750.369385       478.686859       388.682861       604.102295       73.4209442       242.615906       649.929688       690.083069       723.874146       416.754486       115.445152       560.386230       742.553345       850.901978       63.9819221       799.639709       784.703857       742.183472       983.715027       211.733765       408.886932       278.534027       969.589905       840.547058       154.903091       339.498718       413.127289       767.372437       214.733826       254.504013       815.477783       815.651184       130.200943       165.100830       887.710388    
   397.300751       918.676697       638.112427       814.277588       283.360962       473.635895       369.924927       691.552429       839.680359       832.669861       734.734863       957.561218       635.839783       937.268982       356.135132       868.772461       304.908661       519.860229       546.192566       272.579498       313.259430       927.081055       839.898621       146.990570       290.616821       286.496979       790.743530       461.579163       13.3645868       459.334717       273.299652       135.355286       841.576050       241.947159       596.166077       543.885254       957.123047       114.985939       778.096008       693.408569       626.456360       992.431458       280.530609       591.452026       18.9474697       423.255066       43.4022026       894.358887       779.429016       716.386536       165.121674       169.787445       242.587631       393.644165       853.938171       708.746033       326.224579    
   117.540901       989.064880       931.923767       585.587769       18.5345860       333.654205       505.239655       559.246521       248.977768       690.031738       607.962402       34.3962517       121.389832       851.387634       421.136108       281.497986       615.400269       737.751831       940.847961       665.045837       614.402161       917.992310       754.283752       443.649200       20.6161613       820.716614       741.470215       378.725800       13.8230839       349.897064       189.536987       147.341049       208.888474       952.682068       855.570679       390.318207       221.692261       724.024170       575.037903       868.611145       426.961761       185.100403       336.257446       569.852539       44.9456100       857.553040       468.399017       928.520691       854.135315       695.309570       258.864136       99.5212021       599.945740       477.164581       827.141907       706.012695       882.613647    
   878.558594       65.3653870       161.535339       324.512146       180.643097       676.407166       450.534515       294.034729       71.3001251       327.816040       385.105469       435.729462       101.440750       456.178589       202.237579       296.923889       297.624390       291.677856       615.022888       194.449158       746.574768       972.177734       69.9296951       395.783630       284.013062       310.835114       423.629791       298.724915       150.835632       320.209930       198.429855       590.592041       23.4747391       554.982300       145.424881       885.109253       64.7778015       128.862549       133.751266       213.536133       621.607483       931.335022       747.807800       28.4218597       751.704041       782.327942       927.773193       196.921875       357.799194       943.503113       424.214417       583.803711       446.186768       785.377441       752.005249       309.037811       985.653320    
   864.557190       205.228287       651.326416       556.508362       444.897736       674.618896       768.298950       458.745239       611.371155       711.934143       282.048828       876.523926       644.649231       808.415955       856.555054       263.445465       226.182724       375.683350       862.836426       538.126526       572.729492       76.7561188       480.117554       134.222137       457.511749       819.584290       272.522644       308.183868       66.5567093       564.480164       568.710510       369.759338       554.665466       662.731384       123.446754       264.238617       887.972168       196.001068       614.470764       859.178894       945.652771       129.930557       690.039307       688.392212       694.335388       744.869751       848.419922       986.353149       876.339722       246.909637       716.843079       538.329529       818.704956       249.460083       428.667725       962.945129       112.164398    
   848.955322       111.515236       74.6143417       66.6879425       489.393188       911.216492       183.074081       592.676758       568.708496       489.935272       625.270020       371.139587       671.187317       990.720215       646.867249       48.6269798       832.372009       62.7779198       718.505676       55.0950623       445.135437       276.104279       29.9465714       710.323120       399.152557       159.320023       844.793579       815.219788       241.648712       272.109772       162.162582       782.740417       767.828857       894.198975       317.668732       161.594345       820.422852       451.146515       358.197235       875.864929       914.009033       175.102737       854.894531       991.956116       887.261475       711.336792       555.476501       353.329132       722.840149       422.878571       674.066162       831.391907       712.752258       896.003296       322.923462       708.216003       627.979614    
   709.833679       539.912415       649.375977       992.182495       484.382599       19.4644413       654.314331       936.632568       864.632568       8.94211769       360.350372       32.7492981       2.11343265       407.932953       966.681152       322.200165       32.3430786       627.327026       861.447754       132.791397       864.336731       233.058517       537.731445       310.030121       329.514740       483.084808       845.331848       776.956848       210.632126       203.506607       763.815857       786.128113       731.514465       903.812439       196.786407       524.953674       270.880981       574.444763       444.353851       218.741867       430.042908       4.54245377       662.058105       56.7367172       115.326950       146.911667       264.540039       630.688965       351.992279       164.125183       789.287292       480.523224       502.014221       908.986694       541.443665       250.236359       326.920959    
   913.272400       817.171753       406.241760       720.919495       528.184021       735.933960       140.140915       49.5650520       728.406189       272.808594       290.344757       606.243530       593.919373       572.724487       338.721619       295.091003       658.223450       166.400757       838.392822       171.853958       521.977356       655.080505       780.241882       879.262329       28.3780956       877.195923       504.483978       642.538940       338.201538       751.697083       543.880859       298.425934       95.7849884       761.271118       585.103088       803.728516       328.952454       262.578278       306.498444       738.999573       311.918060       251.960663       175.371216       835.306519       175.206512       720.363037       999.349731       917.391785       987.950073       879.463623       936.526733       559.783508       273.483215       879.519226       300.364838       666.619446       736.721191    
   986.754944       65.6802063       510.202820       102.312134       851.250000       172.507706       69.9268341       418.676117       41.7681656       688.302917       705.863403       719.511841       552.239685       863.324219       768.800354       934.614624       586.693481       244.487656       790.802490       130.387741       909.467041       917.652344       635.312134       939.645447       439.810150       585.355652       807.830261       106.538757       77.9774475       120.977364       69.6591797       824.650024       120.574837       727.010010       60.7633324       204.216446       500.042694       270.997284       153.407562       755.321838       366.085114       701.091248       770.585754       380.595886       78.2158051       26.3225994       643.630676       884.921570       724.946167       696.664185       55.6966438       475.097382       168.247375       778.480652       662.954712       93.1046829       843.430664    
   864.105408       384.979401       189.427658       496.962952       557.043518       221.422577       424.793243       796.299866       494.431061       535.782654       771.025208       171.472931       211.419495       485.142151       519.593018       906.142639       862.280212       610.996826       857.553955       482.268799       396.925934       896.199463       899.033203       755.466003       242.588104       328.404663       743.167908       694.628113       91.6773911       812.033386       214.064301       112.690361       438.663483       570.604736       677.455994       255.707184       978.325073       396.005371       477.142914       108.624924       178.264267       126.095078       34.9691963       512.988770       319.630676       830.117432       327.896362       401.398956       801.182983       277.482697       786.590637       806.619019       872.514343       478.777679       912.319458       913.811096       276.717102    
   683.137268       876.405884       16.6489124       416.787537       112.642487       391.811951       215.946823       166.753021       391.965820       572.165405       128.132477       461.064087       693.924255       950.414001       419.813507       110.974213       367.567017       219.395660       869.138916       912.194580       443.793579       924.662170       312.894196       920.131531       677.798889       198.104324       267.709747       113.398468       408.530243       63.4129066       97.7819443       465.934753       323.608490       904.804993       294.618011       152.633820       648.404358       263.593201       952.654419       799.835938       709.045959       205.215973       327.355042       416.844879       506.900269       620.432068       640.685730       453.046936       24.9848022       742.667786       27.4279346       587.144836       775.650757       618.979797       764.869446       44.8933868       862.027954    
   391.885437       504.791290       796.938843       367.562408       363.966034       376.532104       874.658508       227.104248       733.277466       614.035522       350.608032       313.849640       113.676544       168.254578       505.786102       837.975342       314.088959       117.576149       228.616150       195.187332       779.767517       639.197876       53.2900124       696.927124       702.116028       167.834961       813.124878       57.7374306       156.029678       565.006531       231.672241       420.806946       637.958618       442.449249       985.422302       105.205727       690.764648       94.5223312       335.774170       228.794968       327.221924       159.195450       389.423737       239.726364       330.392731       355.336578       547.849426       188.650238       384.292023       531.273193       957.528992       946.503967       826.269226       791.471924       393.450653       686.774292       515.080933    
   103.801651       600.025757       968.939819       833.670776       864.359680       157.072845       325.985565       308.876495       395.157562       350.088409       895.322449       823.783569       413.896667       812.614441       476.106415       979.370605       79.7711792       995.361511       938.700806       793.425232       551.298096       679.194702       449.623413       93.8775177       887.372620       156.894638       330.486420       49.2058792       762.832703       499.918732       828.801453       581.602051       360.851288       835.733398       798.975586       332.458130       182.259506       773.487122       654.823120       723.216980       877.107727       941.603455       625.862671       102.889603       359.302277       808.057434       845.793701       771.269775       337.580292       410.225555       370.304657       756.168335       221.615860       604.984314       240.278229       622.368286       953.127930    
   632.728210       283.853943       326.525635       706.834717       647.620239       928.574402       646.017700       532.100525       740.503052       767.736694       647.176819       734.205994       451.892853       861.782166       707.884399       808.188171       606.492981       656.775085       391.308685       653.339661       99.8484573       107.219833       363.710693       944.093628       610.447449       552.190552       521.237244       429.738892       260.199188       198.389374       894.989990       345.376831       551.202332       561.908081       525.036621       611.321106       4.66219854       569.270325       443.592621       819.825806       783.779602       261.552826       393.477020       818.899414       4.26408052       498.302490       637.359070       709.408813       158.262863       39.6836739       297.677612       523.324036       281.040375       794.767944       415.811707       953.627930       383.733002    
   344.061371       791.159790       259.289307       204.947479       706.395935       767.796387       375.728241       156.049454       971.081299       414.987427       706.917358       289.772736       739.739258       82.2529602       252.279541       457.354431       954.829529       444.839081       106.047928       712.036743       66.2462997       788.884216       472.500305       24.5528622       555.789001       355.103760       277.744202       974.377197       449.662933       212.582993       933.065857       20.1794567       943.592224       324.925720       872.205505       911.454590       335.899536       416.983551       459.241180       236.207794       236.634308       830.073059       313.861084       800.179810       984.833557       349.081146       572.112488       221.147247       852.222412       396.419495       833.054260       522.548828       545.122864       429.407990       971.849731       640.003479       455.016815    
   566.843018       81.6569138       339.871307       625.161194       634.394287       605.454529       774.557068       454.963043       847.590332       506.267120       228.666763       149.033371       692.691345       785.584961       777.563110       51.0953598       620.862183       665.730164       709.587769       486.715454       187.012268       192.412659       519.404785       579.274109       991.601196       372.141785       798.666870       893.301758       92.2705765       680.038208       990.906250       900.456970       821.528687       818.515564       602.593262       633.651367       655.931213       102.131889       801.873901       420.952759       227.987183       200.511734       625.751465       286.401825       198.410034       199.825943       987.754578       620.099487       715.224426       55.7480316       573.203369       872.729858       897.423462       615.700378       168.314774       763.231384       151.724930    
