   510.789215       877.749634       64.8206177       232.614487       911.454285       975.992371       561.465759       931.249573       265.348846       401.771820       861.062988       501.681976       640.404175       541.449829       388.585449       146.199036       111.224838       814.789856       926.989990       397.077057       279.943390       595.807251       326.891724       723.214600       100.926643       501.982605       933.006348       45.2598267       598.441895       485.126129       878.298279       944.662781       108.796234       487.862457       179.498886       594.326843       347.842133       472.181030       290.053894       593.702454       322.449799       910.139465       45.3205032       966.751343       15.9480677       823.882141       221.751328       134.575897    
   75.8765793       678.471191       158.441605       910.136963       918.287964       773.364136       263.120911       481.951355       717.298645       361.552551       64.0903473       488.815826       491.256897       736.263672       99.1992950       13.2737217       493.180908       445.237091       263.487152       278.960236       962.790283       352.468994       14.4822474       567.873596       375.893677       659.535706       306.884613       513.818359       880.584717       345.129486       537.430298       237.352783       335.064819       293.324036       185.793274       682.059021       380.808624       627.092102       895.873962       37.4571075       361.920959       656.696838       465.840851       448.068390       249.940125       444.769897       660.251282       173.564743    
   752.472290       41.6458015       465.160736       549.031433       324.033081       264.863770       456.315430       712.151855       454.229919       819.600891       224.787292       465.406311       598.564209       452.959076       931.205078       458.642761       561.942871       232.744598       706.240723       41.7157669       505.577637       381.875732       655.353882       315.011963       372.312500       78.2159271       93.2856445       556.108398       618.334534       735.202087       352.982056       525.857483       847.933960       48.6375809       388.716980       364.219788       275.024719       551.880127       483.815063       967.957825       138.317108       361.529510       451.055878       818.931763       809.233154       615.655151       478.248962       600.764587    
   436.851776       840.677490       411.515594       367.947327       911.444458       411.064545       798.924255       134.293304       119.291046       270.105286       747.855896       644.222900       357.167175       505.252289       283.359589       370.714905       133.758347       306.778900       453.576843       795.533630       220.625748       300.352875       130.276337       641.665894       269.623383       560.972168       956.651550       921.366394       109.583000       19.7329884       348.180023       583.183960       288.462189       776.063599       497.044769       259.720764       865.736267       822.888428       303.797180       450.289185       646.814514       872.849365       939.812683       624.762512       10.7506790       650.057007       958.177063       563.041321    
   659.303894       575.248352       714.933350       429.576508       676.997192       83.4771423       699.005859       871.627502       194.717697       949.054260       29.3897057       437.582733       949.815674       444.539276       177.005142       548.603943       170.325912       614.204102       403.724243       45.0952454       602.528015       431.699036       638.186768       360.708313       743.895569       246.988724       732.738342       618.679321       824.769958       625.630920       800.513794       779.840759       888.819885       21.2140522       903.136230       388.357819       437.378876       686.140442       458.934540       852.151978       962.443604       993.884766       31.7938957       244.509735       70.5116882       543.367920       725.972107       833.657898    
   356.845612       868.724854       985.967590       664.134644       284.758972       230.937759       334.450134       352.777222       181.090942       730.589417       875.250977       313.279572       14.3147469       672.368347       922.519287       777.893127       839.417908       328.662292       771.999756       874.068481       915.951111       592.730530       674.886353       635.606873       344.504730       392.288666       791.794373       264.004486       259.267914       393.461121       332.345276       308.376434       215.331543       905.341675       388.672028       549.971375       170.546280       645.164978       272.704681       721.787354       735.676819       379.645599       256.706665       8.15362167       716.842285       253.310913       611.320129       905.963379    
   705.282715       261.492279       510.530182       96.6832199       946.278564       611.907288       439.834320       248.497116       814.522461       113.751572       309.075623       238.612869       717.176758       508.462646       497.505310       442.305847       564.275818       273.395569       804.364624       367.488342       653.681763       792.190125       461.240936       166.449707       798.818359       503.182617       161.954117       903.571350       265.170502       516.628113       570.329712       102.427589       370.999054       309.727264       123.268890       746.778625       282.140594       920.426270       864.341980       537.592590       217.928177       165.904160       346.279541       166.086533       689.117737       807.600586       124.446571       972.719971    
   658.352722       594.930603       791.810059       952.885498       145.309967       39.5309410       305.782837       558.556763       483.945709       895.976440       57.9429817       462.707550       613.466248       964.290710       272.511139       164.802444       339.081421       124.599251       486.427551       236.711960       445.412750       872.986633       437.870422       484.139893       396.788452       526.083435       217.054169       694.183838       669.975281       955.102356       736.393005       403.619629       604.260071       434.101074       249.218445       126.824326       164.474655       114.473076       969.316589       429.171112       604.453979       963.567383       405.729675       976.852600       178.359070       457.339386       726.364563       970.122559    
   87.3004150       351.055573       166.845978       214.671356       684.121399       272.976501       454.682465       292.096161       73.1972885       110.480583       662.166931       505.989868       336.638611       147.457214       923.671387       440.787445       852.484924       904.312012       958.591248       87.6023102       347.450958       576.497070       54.5713043       343.450958       76.7917862       702.276489       924.368774       845.984131       576.580383       572.884827       663.882324       518.406250       762.378601       425.788483       340.020752       206.808380       636.954712       623.457642       978.373901       229.532318       553.049072       101.674347       214.511368       629.421204       767.329407       157.173477       198.447357       771.909851    
   862.413269       101.538170       258.823120       142.825089       375.633575       2.42139959       390.633789       654.689758       308.852570       304.366730       23.9602699       822.386414       42.6808128       883.706482       232.190765       917.507324       345.395996       869.954346       588.944641       218.618011       60.1241150       502.103912       444.810913       592.628296       881.163330       296.270630       408.721375       319.934967       789.623047       576.739746       554.071655       15.8599415       335.515686       391.904205       360.684204       340.234833       597.516113       372.591187       101.545494       237.076019       352.961975       466.145477       271.917023       982.137756       113.231804       213.037384       611.692322       977.083862    
   150.486984       889.344910       960.200195       217.854767       970.405640       646.456787       74.4940033       683.329224       722.123230       589.175354       262.401581       456.247253       68.5286026       361.969788       432.572876       106.869476       743.581482       533.714905       397.609680       449.886658       846.083740       914.841370       534.556519       70.1877060       29.8137264       658.270081       368.318237       373.088501       172.491684       184.191986       30.1996975       746.386536       436.290558       395.933563       564.313904       479.282379       738.538269       534.956604       910.214111       484.141663       945.257324       7.29140997       256.272034       418.199341       222.054230       733.804138       513.987671       502.687988    
   910.834106       496.180603       875.067078       612.510010       304.518341       597.320679       575.689758       900.291260       353.577545       269.527832       70.2758942       480.240265       904.954651       194.039597       207.381561       88.5793839       531.429565       169.298584       258.741425       232.967651       48.5211716       555.674805       389.294464       901.552185       939.138733       227.604599       482.557770       800.533264       805.989502       471.305115       402.062805       560.665649       848.946472       211.761520       37.4813995       979.151123       443.816803       515.812134       577.134583       175.514359       179.715500       280.365387       17.4155560       92.9901810       107.725906       848.545898       582.032654       99.1944122    
   294.957977       480.230225       771.087097       270.879608       283.899750       715.602417       163.111664       377.486786       247.218735       541.628235       257.092743       561.390564       678.083130       185.744858       165.990021       854.988647       25.6808243       333.537964       928.546692       173.545746       430.373138       72.2302780       861.107666       474.698669       888.190308       590.786804       799.752991       984.450256       847.901794       929.683411       838.710022       582.838684       927.019165       426.028503       829.923035       735.583618       355.392548       931.503113       310.271149       305.643311       204.113495       742.331726       67.5004349       913.656067       92.5809860       861.508728       17.0188656       715.847961    
   67.5748672       500.058472       22.0386314       32.9629440       719.114502       642.021118       377.980194       785.423279       68.1598358       540.586121       258.244934       310.001434       297.057953       288.321503       868.440063       519.531616       729.950134       682.828064       943.739563       575.562500       402.695374       896.624573       96.7203217       237.975266       42.0130157       906.945007       562.127502       840.965027       471.899017       532.284485       461.228424       685.047546       672.510254       915.084839       883.358276       179.965897       651.197998       269.065155       8.59235001       246.624298       675.594727       266.430603       259.572327       364.245697       906.169189       819.742249       196.782608       797.949280    
   95.7356262       779.415649       892.329529       264.126373       347.362366       217.742874       783.456482       819.150757       158.856339       798.583191       607.418274       918.398438       971.166870       547.030334       360.053009       768.467773       532.782288       493.073364       842.352905       409.222290       150.038742       286.124756       994.365234       903.942261       757.236084       432.891785       36.2245216       30.8901806       602.123108       96.6268311       749.098938       516.253967       502.744904       293.889832       836.389709       657.678772       377.593323       203.184891       201.265457       52.3542023       852.750000       556.573792       512.572327       470.800964       414.675995       469.484467       88.8557281       902.126099    
   281.280701       753.890930       817.520996       107.409966       430.302887       520.161987       860.972717       358.870880       448.188721       678.300537       325.045013       240.862183       30.4290638       91.1566086       849.039734       883.102905       79.8945618       295.711853       677.829834       360.335693       32.8935165       163.164612       197.483688       944.702026       428.834991       840.174255       710.607056       692.811401       570.769531       319.861847       276.657806       813.356445       424.424652       451.085175       393.451233       249.334381       922.383545       269.376587       203.586044       270.806488       875.854492       850.976318       832.835754       29.1971970       995.098877       903.135010       925.260010       808.146606    
   293.817322       332.518616       284.729553       553.054260       306.751984       744.755249       678.420898       287.607849       413.337372       865.264648       7.01452541       72.9666748       148.014328       499.251984       568.677673       942.978882       331.124725       517.949585       422.193939       282.529297       851.196228       395.479401       731.981689       166.376282       80.3627625       324.776520       180.847580       619.486145       128.228821       144.437515       757.301025       94.5821762       859.081726       681.752075       572.136108       152.195633       868.944336       1.05353093       616.606689       257.806396       55.1118546       955.276489       274.997101       361.540405       325.351288       246.178543       620.149780       762.714355    
   534.094604       666.595520       49.1304359       453.689789       623.780396       274.516876       72.9276657       456.776733       796.790710       196.068069       846.190552       56.7179604       599.250366       191.333755       756.016357       917.192017       290.367340       657.640564       663.774048       744.790222       781.425537       923.827637       62.0303307       503.082581       887.170105       281.678284       635.840515       963.401123       689.664917       721.855530       40.2217827       53.9604301       761.799500       141.461624       837.223999       82.7396774       467.906342       287.709381       480.643707       736.676514       120.112823       808.838684       203.014587       708.156555       804.466980       52.5613594       387.438385       707.420288    
   21.6407528       685.496826       637.077942       611.901245       716.479431       757.404968       928.727051       384.399139       840.976807       372.001160       928.721069       735.146667       514.723328       925.149597       146.510925       33.3281326       986.287720       223.270386       441.971344       340.929352       872.484802       67.1572189       490.549622       316.699036       488.798798       226.679337       750.966064       535.879639       810.623352       533.223938       393.791718       789.553101       106.067459       273.350800       423.350586       498.296997       261.970306       713.967651       989.511536       695.044678       478.698181       961.625122       989.276062       326.546722       231.288239       663.183105       624.856628       619.335693    
   553.654541       620.445801       732.515076       398.383179       46.2232094       936.346497       495.683167       871.540466       778.279724       233.248993       265.221527       246.909103       542.404663       508.179993       363.670807       545.430725       745.339294       871.920166       809.034363       324.465393       738.666748       40.1955223       261.339905       461.802155       971.794373       77.7257462       967.185425       772.514587       434.651825       810.491089       608.601074       971.586182       337.714233       733.973145       316.139618       559.655518       764.613708       9.68869305       382.089508       706.761230       716.863647       432.160278       975.814148       368.589264       148.421555       135.650803       580.985413       284.359497    
   491.766541       14.8007536       325.399109       8.73990250       582.385986       390.979645       412.689636       108.204239       194.650360       79.5999298       986.979187       207.739182       286.897247       593.153992       174.037048       297.781342       350.197845       405.887054       849.144287       445.681458       36.6338348       552.364929       318.629089       612.822388       257.491211       429.173553       254.201767       582.470459       147.769287       174.910156       339.305328       750.943359       192.969574       379.819702       914.473816       98.8791809       853.563660       736.253418       171.068375       375.111359       883.567993       178.939041       755.308716       938.991028       34.7607269       273.442139       323.098541       240.698624    
   765.709839       667.003662       655.894043       321.965210       499.120148       408.398895       711.361816       396.694427       110.584846       374.971069       682.757141       590.363525       357.395233       717.527405       123.120682       523.081360       300.612061       860.172119       625.018799       304.556458       946.540527       845.187866       556.547424       346.295563       156.473770       376.442383       61.9108849       198.089264       32.7361984       209.184464       689.429749       739.615173       201.471008       102.921402       53.9890709       907.091370       208.233353       20.1330719       123.513741       163.567307       943.307861       658.045471       820.091187       613.935852       995.742065       799.198730       314.696442       274.715210    
   544.990417       471.400696       97.3297043       778.357544       75.1156540       305.061279       958.311340       206.555557       434.192963       980.492371       141.003250       482.686615       431.725647       997.214844       170.758377       268.248199       231.326294       156.748871       190.660477       685.780518       941.784790       745.038452       803.113403       103.329102       221.635696       746.171997       783.785645       103.014587       170.393372       589.258179       786.923828       36.9160194       795.815308       305.014465       671.436646       394.910736       320.094666       670.083008       550.126709       609.179810       93.2999344       675.070374       444.137512       806.285278       661.085327       643.749451       578.853149       438.343201    
   134.517960       206.204239       269.571960       251.163010       579.201904       383.301056       64.0056763       254.030334       991.292175       828.055786       562.023743       161.038315       652.597961       677.804260       181.889908       494.306427       737.826782       35.7106514       818.159241       400.063416       849.157104       795.677429       961.538513       872.320618       980.392822       95.2569427       441.305328       356.878082       438.373993       165.927322       969.993713       430.609894       707.050171       855.117859       871.605957       637.706421       335.496063       296.263733       496.601990       983.546753       259.258331       749.023560       327.770325       221.553757       479.793854       627.420471       222.327240       721.991394    
   385.298279       68.6118469       25.7775841       910.259094       305.764679       707.203857       297.366547       205.781235       593.146057       709.692627       835.979919       845.864136       794.709106       53.7340393       85.0274582       608.180237       403.242340       355.049500       798.269043       100.076218       76.0811157       486.174652       146.397491       725.296875       852.257202       959.728088       723.487244       530.109497       429.491058       876.097290       414.444305       309.465576       301.070496       762.758606       199.453857       139.497482       729.450684       832.343262       783.053711       193.252777       871.220093       70.8328171       565.599548       709.605103       786.817566       391.383881       689.540771       162.805496    
   983.340454       72.7724380       998.263916       760.114197       917.906067       158.494553       578.845032       814.479919       920.034973       107.850296       304.405731       188.385742       299.882751       809.403320       213.545547       160.638824       88.5199585       389.883484       986.453186       865.649597       926.119812       964.447449       929.759094       717.376221       763.227356       213.383881       629.796692       317.503967       49.4488831       196.668808       974.453735       665.080139       93.1083145       917.561035       71.3331146       654.594727       517.697937       758.811096       846.814026       710.087097       985.595886       701.299072       322.531952       477.246521       738.626648       854.926086       405.914124       3.26610565    
   993.618835       197.729065       913.807922       625.759155       590.877197       9.77169895       248.872482       514.708801       911.290955       330.673035       306.003876       755.250549       488.705780       163.012817       254.150970       249.937393       77.0656357       5.50529671       455.915833       264.749512       240.984436       357.550232       254.513016       690.546265       196.931519       874.662048       502.551392       228.590607       425.411072       221.181900       915.355530       600.135193       655.960266       294.022339       470.757660       746.252441       101.279388       342.636261       947.944031       798.763184       344.840515       236.080841       524.476135       864.796814       964.205811       746.973999       600.129089       287.098206    
   788.938721       386.415619       312.164215       167.259155       159.814423       303.906982       886.146301       450.360168       341.133606       638.338867       153.439468       240.423813       943.134949       687.840637       804.556641       900.720459       923.370178       342.596130       889.233826       506.967194       626.948914       857.920410       617.337524       541.063416       694.433167       259.709076       848.622864       137.023972       996.864075       550.120300       264.207245       968.045410       817.914368       14.0522137       398.279877       360.460602       257.583801       719.795288       286.248596       175.181213       510.186249       155.883133       366.584167       537.600952       48.1638412       568.977661       34.9481773       23.3820286    
   522.064026       860.611145       471.543488       634.540344       301.561676       228.558990       225.559769       11.1381979       556.973450       14.4656944       178.087723       693.283691       729.967224       111.285034       17.1800537       434.966034       214.988327       715.123474       107.595146       843.206055       632.803589       180.493820       920.083618       943.055664       691.384216       485.244751       427.841248       905.137939       730.815979       214.965698       10.3572054       222.883224       779.593872       754.438477       818.094788       864.983276       31.4176311       789.143921       298.593262       283.484344       973.435364       793.056396       837.568237       270.572296       144.606796       584.656372       509.572937       960.628723    
   397.702759       572.290955       232.733398       741.000732       406.890137       498.566162       592.496521       625.453674       134.600082       180.687820       494.450470       937.875549       766.494507       947.771179       662.922546       702.072754       927.469360       419.407166       997.875305       37.6801605       640.734375       393.095764       918.598938       252.353073       27.2796078       384.049133       623.897827       403.429504       680.639099       443.000793       816.345825       134.448410       14.3132591       306.106628       782.390076       700.126221       966.942444       268.314728       729.187744       566.215332       210.167679       521.984009       224.840942       675.976318       351.010803       7.56746054       339.845703       172.102615    
   326.049469       9.73912811       136.600494       200.493027       963.597595       868.098450       921.380005       436.917084       432.102570       390.978210       388.088715       966.930847       899.070679       420.143372       799.558960       710.686340       661.394043       463.405945       100.804512       319.933838       443.031647       114.473793       141.608582       21.2709770       617.402344       268.125427       74.1372070       965.465759       225.929001       423.345886       37.4507942       664.503540       392.149292       270.882172       981.879578       363.342529       528.719849       556.187195       608.685608       727.744629       30.4098911       738.375305       716.439331       472.611908       93.5616913       378.784058       623.474792       386.793396    
   224.174866       184.328278       78.0736084       729.621216       149.690460       959.141541       456.019745       472.994354       596.484009       195.067703       14.9476519       309.754364       45.5261726       552.604797       183.533051       735.886902       717.330322       308.862671       568.053406       903.300903       858.730042       879.815002       408.748901       487.882294       639.371948       917.593567       46.9188728       776.781494       388.204193       319.935730       298.681915       360.247681       850.175110       633.972290       427.699890       466.751709       136.144852       490.994354       604.095093       327.691589       118.392929       266.569580       875.614502       909.378418       712.267273       690.860718       439.326111       697.947266    
   123.638252       44.0050354       887.497375       816.354065       729.922180       994.562378       689.050171       246.973358       173.913910       573.485962       309.392883       955.195862       724.448547       350.895172       683.481018       870.580505       938.026917       787.301270       605.342102       297.450409       726.606445       132.308426       736.153137       772.494202       459.841583       703.029480       532.723267       904.663330       907.427856       812.693665       453.517120       20.7485294       346.377716       586.893982       545.139282       866.071716       531.388611       884.276123       80.8937836       212.121994       43.0526733       911.061218       35.0901299       950.315369       275.093689       978.272644       15.1132460       865.013611    
   129.657486       774.266663       886.713806       278.230927       395.116943       670.285400       970.102478       605.967285       183.241287       575.599426       569.352905       460.890930       433.538330       584.239380       909.733948       499.337860       615.840149       586.741028       89.6001587       623.603699       893.874756       953.572815       262.513733       641.643127       400.674988       961.344971       845.315125       973.535889       272.212463       388.044189       142.724167       879.418396       487.123688       651.244568       466.272552       717.998169       799.259827       11.1797609       84.1455383       209.768967       602.928589       626.682678       396.149811       669.269653       546.481323       724.169006       516.034912       270.513428    
   549.064575       700.876648       684.006348       9.96158791       894.221741       687.429321       966.365356       323.231201       637.748230       434.853394       667.573853       117.929848       299.610809       493.482269       160.179855       101.218468       337.129547       764.478333       654.382385       868.618713       924.513794       185.248138       251.212006       294.690247       311.933716       761.871582       603.372620       757.695312       566.602661       856.263367       566.081848       501.089569       503.979919       185.377579       899.126404       172.475967       70.5777206       498.383881       258.554443       732.893799       980.407898       456.927917       646.575623       735.368286       941.677002       866.648743       41.5804825       853.583557    
   688.301453       317.056610       795.751404       34.0972786       996.902161       98.8467331       293.111877       594.197144       83.1052246       439.209747       810.828186       423.297699       337.052094       472.478119       408.254242       733.467285       922.217346       139.354691       860.016541       129.279663       252.455673       169.659485       422.799927       103.662560       187.825302       86.4845886       608.433655       815.950623       138.131638       857.686890       280.358826       521.184753       650.067505       937.583984       766.053040       232.752396       451.236542       911.541138       11.9891567       364.250183       769.433655       349.511871       39.9567490       638.827759       863.131897       285.902466       156.500854       793.322876    
   904.864197       291.390930       154.898865       354.088684       481.295959       628.685364       50.6269188       551.135071       39.6995735       683.537842       727.712341       776.001160       966.047241       711.597534       89.7026367       356.187164       703.392456       679.178467       529.688538       810.159729       884.195618       912.948059       659.348389       552.245728       860.599548       513.599060       453.992004       801.909363       956.440918       898.164185       731.281860       538.052673       388.045135       831.164246       664.121765       528.828369       407.325348       103.110100       38.1730156       223.216675       765.845276       63.3565788       796.541138       366.539612       857.133545       123.937759       144.079941       24.7981873    
   990.517029       100.077705       504.939850       535.050415       363.018311       361.098267       743.050232       558.661804       807.784302       489.404388       978.980774       870.662842       823.529236       345.445801       108.011429       40.0019417       113.690475       490.571533       250.658951       837.246948       169.439285       141.488190       16.1839848       354.353790       515.278992       97.9525452       234.945084       29.0248127       934.352661       894.323364       358.624115       848.642639       272.013641       954.887268       234.063156       550.323242       940.424744       593.644226       436.972229       87.0105515       608.903137       694.539734       881.180908       383.092651       368.084442       504.675354       99.1176605       709.128235    
