   425.540009       740.134766       981.779846       994.727844       200.988327       134.915726       120.163139       255.868378       692.778748       60.7133751       181.362045       445.027649       972.643555       292.732239       807.118042       243.640564       953.144470       175.288864       973.200317       432.638855       550.804565       639.345215       27.1732597       366.229675       936.960999       927.684875       335.802460       475.256073       800.773071       876.390198       539.643921       165.545746       487.749390       963.046265       921.401978       230.083405       468.815002       448.811218       885.591614       857.542908       386.989105       43.8857079       762.135254       221.002853       177.666382       620.936096       714.203003       669.339233       647.133057    
   580.531311       792.194336       778.049683       706.786865       990.196289       921.057922       496.470886       650.090698       252.597809       60.4517937       480.222290       798.681213       279.429504       698.519409       823.472046       659.395813       467.771484       678.096313       732.206299       873.045166       993.563599       579.375671       461.909149       400.394653       387.028229       350.563568       962.742371       236.742508       370.008667       971.429871       931.573914       239.769531       990.111511       589.081482       649.177124       647.473022       937.381592       905.956238       930.667969       919.896240       16.6243210       232.391602       535.433350       488.769989       815.527649       444.850342       73.3190002       909.142456       379.865082    
   906.882263       360.091003       985.419128       912.679871       654.112732       384.019592       415.120392       178.363007       206.423599       634.218506       350.854095       860.944702       973.895142       501.990417       988.216858       40.6080513       70.4283295       632.881897       872.757996       988.312012       549.090149       622.842834       495.484833       896.711182       930.771729       369.433044       385.432434       448.200653       449.581848       275.462097       795.508179       466.425934       591.035400       963.100891       886.271484       260.518250       724.606018       832.274475       940.680969       977.215027       446.967712       832.564819       772.999390       772.830383       351.169617       772.202087       366.616608       584.928406       111.428299    
   700.280762       873.727478       358.823700       912.208313       909.012939       351.197601       412.368866       130.801819       828.451721       656.782471       858.360352       989.656494       213.815460       312.321045       440.133820       526.914795       64.0465851       95.9529648       101.705368       920.169250       293.467316       171.420410       952.223267       383.068665       378.247437       91.3423309       816.027649       213.710724       818.690857       399.343384       17.3639297       963.793640       467.454529       360.643280       988.925598       317.861664       770.744507       467.959717       355.258881       307.695374       938.866394       799.430786       427.137115       885.349792       466.311859       796.331055       669.778931       161.918747       232.060593    
   795.741638       134.289551       50.8976707       195.388000       488.080505       799.580139       418.600159       1.36644018       913.620850       191.805771       75.4488678       6.12176657       815.628052       610.836426       295.386993       801.110168       552.311340       979.625793       553.563843       645.810974       58.3690872       488.520905       841.279480       503.525055       22.9372272       679.453003       205.577942       626.135742       126.072807       121.230545       747.334778       844.403931       770.042542       432.161224       214.157425       940.173401       141.016235       924.392029       772.721375       565.447937       848.587402       69.4682846       619.990295       411.549469       966.321045       995.057190       815.865479       201.693756       6.42479134    
   496.209259       857.487976       461.583099       590.184692       101.016792       868.770264       596.561157       219.686066       156.183960       694.735107       94.4521332       176.283920       914.152710       445.481049       553.694702       664.484436       510.755219       387.438324       456.209198       409.903290       467.085571       312.499695       421.868561       582.814819       292.454620       58.6862221       150.892487       671.537964       948.375671       445.351288       298.830292       562.872803       118.319984       775.226379       115.141647       905.852478       554.102173       176.472031       102.600693       555.910095       813.560181       196.229614       7.72656488       391.413483       80.5966568       334.554474       433.312775       198.745865       185.631363    
   534.987244       174.522522       850.219055       378.087067       938.929138       143.726013       210.794449       637.791748       582.762390       736.722961       528.651733       164.291077       388.145966       433.646332       595.694458       406.082703       335.916901       635.680664       809.475830       304.551025       444.675049       850.477356       619.378052       971.649902       804.971191       943.920349       116.688393       42.0548744       718.073975       484.249023       566.826904       804.481018       71.8594284       512.056641       806.025146       702.922852       918.306702       261.767395       846.812622       199.447250       471.942078       720.297302       874.328918       714.834045       192.721100       662.581299       888.440247       955.272949       378.652863    
   970.843018       514.346741       353.896301       740.953308       823.443054       200.714188       31.9757462       259.878387       620.242065       222.647659       401.568542       655.199768       269.852570       389.950775       333.352020       577.380920       319.511719       971.807312       366.900513       137.738998       717.809875       532.554993       585.177612       878.256531       678.914001       436.648254       759.537109       904.523071       583.165283       44.0676765       573.522705       610.258667       359.114777       891.540955       963.357910       112.884415       53.1655045       980.672241       810.786560       387.833649       617.702454       917.448547       13.7946215       639.487793       728.609619       453.666565       557.808350       301.675171       54.6116142    
   689.468201       553.229187       762.357544       191.140533       964.529724       638.279053       222.304916       890.524963       285.618683       557.041443       937.540710       687.125122       592.080139       812.026062       472.805847       588.369324       801.136475       985.452026       236.643906       455.001221       816.772766       401.464752       502.743011       32.2474518       418.408234       912.915833       422.986053       308.692932       212.021133       14.0581083       671.574524       956.031189       730.795593       199.623550       693.271057       374.112213       606.474182       373.555023       493.792358       112.234955       275.426941       41.5536270       634.119873       303.030792       912.342407       382.643738       842.415161       736.763184       811.033569    
   333.354919       521.247803       630.007507       775.626953       193.619446       686.842285       836.468262       76.5609894       7.69327927       192.720016       275.678650       715.773315       652.202942       422.914703       285.298920       826.482422       3.35786438       654.776001       873.933594       295.867859       581.871948       63.3010216       814.084534       653.748962       858.297058       166.766251       529.249817       36.6946907       644.474548       244.095123       677.049561       434.182770       652.699646       296.431213       612.147278       180.191330       646.041626       445.682465       641.916870       178.840073       212.208755       219.706848       513.606079       816.217590       468.919922       300.822906       227.063583       929.470398       289.755035    
   721.760620       31.9260864       941.900391       192.640228       983.223389       26.4513969       11.5219059       354.446075       418.015350       86.2676010       735.090820       509.006256       872.920593       153.723984       72.7446289       977.568176       539.119873       60.1850891       368.978821       948.274963       480.621735       78.1918106       598.515015       387.215393       178.880447       25.3813725       712.405212       377.794220       366.624054       595.816467       546.130615       486.785522       36.3926773       535.382690       601.388184       770.400452       481.725494       676.314026       10.6694593       115.643677       529.746033       92.4511185       513.808655       86.9289093       172.464111       608.562012       241.619598       985.811340       306.281342    
   224.438065       403.242462       881.571655       294.061462       842.932434       954.169312       463.407959       681.245667       375.785645       291.849121       299.993317       208.489151       303.590393       810.670105       656.264587       887.490784       944.218628       356.839447       413.526978       687.689270       66.7306366       721.658386       800.984619       623.322571       609.753174       475.998047       425.446686       962.251160       412.458069       57.0843430       21.7886028       543.280396       206.026672       292.432129       316.625702       301.925507       240.503723       839.398438       146.915771       473.264038       747.421265       749.439575       397.394775       751.427063       303.627777       158.866638       684.558350       288.030243       127.613533    
   164.764694       655.479248       32.9699707       969.455750       431.008423       856.103271       988.179443       645.189758       503.465210       44.8823738       408.191559       935.440186       135.928589       509.432007       638.222717       735.400146       379.503571       425.162415       336.907196       322.801239       101.910500       665.335327       191.118378       949.470764       594.326050       856.403687       22.2487068       524.801025       781.135620       698.468994       884.335510       440.211731       547.841980       236.600189       657.268555       628.379761       489.869476       157.516937       707.056763       766.791138       249.170151       403.739258       218.031906       41.7386322       665.550232       744.250305       100.406158       27.9368668       723.323303    
   831.943726       819.281677       294.286652       451.286682       241.371002       216.020416       674.856934       60.6409683       314.175354       37.8667755       51.1620522       603.782410       405.929077       270.266602       149.217728       54.6786041       707.854675       95.6960831       174.254456       652.663269       955.830383       969.919312       557.898376       45.0766068       749.887939       865.277710       598.421326       310.641052       756.801208       774.765259       63.2232552       860.592285       502.749146       897.190247       971.052795       146.654495       636.704163       157.056412       940.583252       305.990234       49.8190117       400.246460       114.540779       37.1461029       308.556458       266.146149       620.646667       797.217834       378.006683    
   173.886826       990.488953       974.451965       128.848907       964.626404       634.232239       163.435532       218.106750       32.0923958       483.004181       144.474075       539.068909       210.026962       559.733032       480.571045       372.061218       388.066406       692.765015       85.5166855       271.605713       678.035156       485.941895       136.767578       863.496826       541.815674       944.814880       737.856812       591.861633       672.769653       455.617035       238.730835       515.499939       70.6826401       88.9699936       84.0505066       642.621704       994.794678       583.114868       125.433830       94.6095657       336.871887       403.159210       515.289856       43.1970100       121.974205       401.534546       640.831726       283.597534       513.336365    
   358.707550       378.870667       516.148376       490.207336       59.7008095       2.77134585       392.444153       449.505737       569.088196       42.2765045       478.555267       134.729172       923.003601       211.741623       854.936584       433.519867       873.983032       263.098877       549.598938       96.5366211       703.481628       4.98755264       751.001404       224.911621       473.618042       414.755127       96.8295822       188.487915       658.041748       239.759354       385.183350       129.564178       708.638611       879.802979       896.893372       45.5474319       263.098450       118.124260       161.169724       723.394287       574.313538       283.371643       325.593170       221.815521       365.899017       376.894745       193.458679       945.887878       935.934692    
   995.211060       948.254944       404.580872       816.562378       171.725632       691.451904       950.987366       311.613770       910.036316       469.595001       111.499580       999.153076       871.740540       996.715576       987.857422       826.793457       713.033508       896.684265       644.528015       451.131042       732.275024       430.822723       975.750061       388.485901       177.711929       704.961426       898.855591       265.002747       996.420776       225.023987       798.639465       250.062195       866.832397       24.1115150       542.093689       288.514832       490.606659       366.467285       981.469971       937.922791       151.051590       145.983841       626.380981       373.013062       32.3542175       535.779297       655.619690       744.384705       752.101074    
   229.222198       752.015442       528.484619       293.141968       457.975616       48.0587425       47.9812164       947.245728       370.307098       222.828796       11.2153091       288.640045       187.356140       840.662537       331.259766       578.610291       160.444290       753.415710       471.187408       369.309540       536.107117       152.095245       59.9993706       388.190857       880.480896       693.516113       280.666962       438.165527       792.859680       711.515564       54.2439842       307.000763       955.484741       549.381348       527.931641       200.051147       743.551575       528.687683       969.350403       268.821930       630.533936       520.770447       629.361511       877.343567       117.556740       245.417557       241.021530       906.638855       826.675110    
   567.803284       654.851135       746.329529       876.370300       550.842712       978.330200       344.499084       612.169250       507.926941       620.598694       665.498108       936.507690       844.863953       992.576782       245.993607       4.93944025       288.638031       12.9275856       750.494873       239.040405       699.255615       692.021912       36.1186523       130.580551       308.556519       458.126373       118.850471       409.319458       181.390213       500.305939       559.473877       412.878052       685.168457       293.353516       447.916199       589.669861       794.066284       939.724854       85.1273193       196.416275       237.361115       551.068787       67.1210785       877.036194       267.200928       678.684753       82.1807938       389.313690       397.044495    
   991.973938       521.287292       578.157654       259.785950       986.523682       694.393494       350.409454       200.687866       546.127258       315.999451       39.2837677       468.102020       286.331482       128.335632       167.620605       5.92913818       595.587341       715.956665       443.356354       638.786072       468.722290       859.794128       360.091736       342.958466       414.031311       354.491821       731.683716       104.321182       111.605034       848.313110       805.764587       640.185059       353.996338       568.973206       812.208191       740.135193       657.684937       664.594238       298.220551       754.990723       395.770508       381.449921       507.066864       691.661621       518.179260       432.661041       339.699646       814.698792       734.764099    
   899.225708       309.647308       548.426025       55.5573082       680.262390       147.132935       804.298767       934.344238       107.254257       664.764832       283.037415       98.5805054       595.752502       154.827225       116.251389       210.749969       396.618439       777.447144       13.5896673       785.149414       348.515625       270.213654       397.192871       596.629333       192.150772       177.576828       857.254211       165.647995       96.3856201       654.438599       816.491638       12.6122360       437.659271       893.309509       112.246391       594.722351       929.348511       897.677795       602.098633       922.670227       92.2842102       393.930054       93.0353165       65.1756210       827.991577       824.108948       89.9028320       570.624634       492.088257    
   869.897400       560.790405       680.585083       807.535828       344.407623       673.113098       104.773132       668.097839       791.259583       490.138519       992.244141       292.348816       155.172592       738.949280       146.341339       920.453796       784.039734       164.641205       406.819519       703.406372       137.313187       718.561768       98.7441940       804.633972       45.8393784       668.157288       105.787842       845.572754       366.525208       254.781311       834.519287       398.354889       912.167847       96.1537476       236.636932       887.035706       219.549347       438.909180       245.742981       280.145599       677.947876       986.458069       17.2434101       213.380249       377.596588       119.745850       438.040955       819.881714       573.284485    
   955.199585       657.732727       787.855042       873.990784       6.19048166       595.418518       700.770996       480.104919       948.340332       430.669800       47.7510719       800.386963       87.8233948       877.786926       1.65142274       946.737915       445.384583       138.774002       84.1437531       290.581757       422.511963       375.249084       178.572952       423.592041       30.6885624       622.423950       954.670471       748.658813       292.026672       724.106262       659.235229       355.438293       52.2397575       827.775757       662.014648       356.762451       51.6568108       71.4971619       20.1068726       720.440308       902.937683       20.9516373       913.963135       896.232666       136.887848       911.023560       761.438599       626.199951       387.806366    
   609.395813       755.845886       789.880615       456.181946       535.720703       24.1386662       422.377319       281.547455       676.237610       305.781952       12.5979443       1.06555915       911.059082       703.724182       801.020203       35.4748497       956.781006       832.585938       447.140259       919.633972       848.213928       375.089630       286.416534       971.675659       559.428528       187.015854       848.000854       222.503922       912.222229       164.113876       24.4991531       748.185608       559.855652       11.9206200       65.9826965       509.383942       441.957825       753.982178       753.678894       412.130096       801.509155       572.118774       944.012268       739.066467       153.959061       921.821167       985.700073       421.154266       539.107727    
   294.347137       444.162170       48.6156082       460.909760       769.454712       16.9621792       575.425659       943.651367       833.197876       923.523376       818.181274       793.223938       351.483643       242.400650       593.606934       169.167465       135.556549       147.234467       980.456055       702.057007       76.3345413       83.2520676       827.438293       165.351807       181.084930       445.428101       874.959534       915.507996       651.527161       402.274384       38.5728607       728.026733       101.429321       666.697937       499.352875       775.835144       540.609131       655.397400       118.237694       460.345276       351.957886       963.229431       483.462555       727.876160       547.844238       836.030212       577.130371       441.213562       791.307251    
   30.7454872       983.704407       431.751801       471.217773       904.608765       903.757507       768.749451       763.508362       469.211456       317.071381       527.032104       442.564056       776.928467       238.138962       215.652191       822.753906       887.517151       446.972992       205.755203       410.511322       501.021027       664.317017       985.515320       920.887634       743.470215       131.322006       269.115173       504.350952       361.808594       207.099136       294.851959       528.588196       681.573425       815.244873       427.444550       904.949341       331.793945       754.201233       581.646545       539.961914       44.7226143       979.946045       375.917053       25.6745720       928.069885       264.199982       598.676758       323.354340       223.310577    
   343.975250       239.591263       551.304138       598.188782       930.945435       718.978882       973.631592       470.676575       926.825500       28.4386520       223.197968       208.724426       662.070007       95.0923615       667.489014       723.834045       281.232056       569.753784       181.788620       181.794052       972.053101       666.348022       713.793030       711.848694       962.517578       226.076141       330.131470       126.297409       794.484924       920.263062       504.592834       714.579041       817.920959       156.382309       557.115479       646.124817       408.029541       82.5758743       636.451294       171.872589       958.135498       523.473083       683.554932       615.392822       866.820007       641.023682       38.9493637       119.356071       15.6319427    
   776.739746       446.871643       366.650421       334.241852       773.712402       62.8542557       367.834320       691.088257       495.135651       893.012329       174.418564       748.007141       820.510254       552.113892       500.911926       155.676407       254.370224       860.509766       476.449707       568.587524       169.390869       124.992004       120.299026       190.756287       985.923889       405.974823       85.5591354       104.403534       162.393372       419.575775       586.256897       28.4240646       698.236023       88.7745132       564.096924       194.430695       727.283447       196.926880       101.364594       399.522156       972.046265       628.084167       850.494629       90.8353653       992.908691       937.571289       673.582642       367.562653       894.654297    
   379.699493       363.105408       193.967972       818.236694       583.096375       683.862183       618.537720       576.415649       433.156403       537.738770       923.383301       985.780090       447.254333       461.352295       450.881287       36.7674561       383.477203       119.731560       549.559204       966.879578       421.535522       470.645599       513.992126       490.078186       708.964417       419.334229       585.215088       164.663406       477.743195       844.960022       309.554718       427.849152       942.650269       811.516174       926.183655       689.769348       619.884705       224.160095       788.760864       481.819885       80.5019760       327.734283       418.535431       656.023804       505.787109       46.7538719       835.310730       16.1194992       815.280579    
   332.935425       930.656677       437.832062       383.220856       98.8822784       504.301361       239.572983       602.853577       451.906128       97.8293457       168.652985       574.354614       276.508881       426.667480       722.423828       267.093323       961.828979       924.744812       637.150146       78.0595016       493.479950       202.707092       247.279175       958.899109       578.580261       660.115601       703.604614       833.427734       981.029297       346.381195       970.063843       533.558044       599.850586       544.124084       782.388245       511.435089       233.531952       445.706787       920.243225       932.407959       301.706268       531.202637       688.336975       663.738892       59.3076363       871.682617       981.298035       486.707703       424.500153    
   858.585754       125.183624       878.742981       611.876587       563.563293       878.046204       963.554199       613.659973       966.211426       240.203796       814.175964       727.388672       81.1188660       339.540894       319.945984       865.364868       196.814575       180.173584       421.274597       545.860046       255.610428       428.878998       887.354736       46.3633156       756.398438       518.141052       587.853638       387.186676       98.4755859       623.291016       850.543213       74.6981201       703.980042       851.396606       893.590027       371.490204       551.440613       661.802490       886.325012       362.237061       621.318237       552.198792       626.178101       703.148010       951.270081       158.087265       994.093018       780.652039       277.191406    
   88.6661377       865.492615       626.114014       912.896729       816.098022       171.613037       67.8574066       536.780334       491.295959       110.814690       141.492416       427.176483       959.646240       994.253357       681.573730       772.662354       707.433167       94.5594864       219.445206       489.246582       893.806946       979.391296       576.192566       469.190796       132.107758       908.947205       59.2196274       309.637299       829.477295       779.781555       941.414490       468.164795       478.866699       43.6102524       498.795776       438.647888       859.794739       272.820129       637.647583       725.001587       870.899902       395.989532       883.019653       823.101135       732.243225       822.605042       314.505127       64.5894623       568.174255    
   112.632126       110.830887       980.820862       650.839478       834.132629       376.723022       567.396973       700.585144       904.986938       905.859558       414.483429       851.274170       853.863220       628.288452       608.968201       209.349579       848.803467       540.485901       134.181122       47.5181351       629.060791       351.439423       520.113525       325.506958       452.004608       982.456482       288.138641       463.137207       260.375153       519.607239       37.3010368       909.234009       455.382294       437.804016       538.578491       697.526489       911.357971       873.930847       932.484558       786.597412       525.683533       735.070923       752.553162       120.806290       532.616699       694.686218       226.846176       283.676575       356.259094    
   586.919250       358.288116       47.6797371       692.511597       21.9530659       3.18375492       28.3788681       446.577606       842.582214       912.649353       531.706299       668.051331       967.767883       889.626465       693.842102       417.282471       429.183136       696.494202       221.214294       995.433777       295.577698       70.1806183       177.296188       405.061981       88.5663376       611.445068       795.918396       335.362732       153.939941       690.577759       666.037842       69.9817352       154.539810       430.499908       950.067444       524.501221       150.877182       209.243469       922.125183       914.842590       523.966797       644.608521       504.856964       926.718079       327.871735       764.264343       476.203491       592.847839       18.2974167    
   627.630981       866.512207       412.884308       769.810608       853.954712       775.649963       3.67797852       350.169250       847.361877       96.3543549       548.236267       872.561096       780.094238       461.567322       125.039940       720.526611       680.823303       940.614990       587.775574       657.863159       121.873398       65.9511337       446.640259       796.737427       17.0687656       906.190613       121.206367       884.857666       816.761780       116.531609       59.7958450       587.837036       59.8821259       843.843079       667.613098       928.557922       520.031921       797.170837       819.812561       94.3446503       870.534546       836.519165       902.815735       996.815918       75.8814621       976.423035       59.8037033       33.8526649       536.140991    
   196.856323       271.401062       474.260834       262.157806       355.640686       814.399841       520.704041       256.295959       212.107651       871.954285       939.097107       198.096344       51.4797249       986.787170       319.905731       583.596924       571.620483       107.899483       978.881775       734.077942       575.259888       767.476562       174.566223       464.919037       991.257446       816.832642       515.906921       671.755005       567.995239       798.088135       945.882446       531.936096       209.447952       388.285706       33.7233353       159.395645       177.621063       798.907227       737.595520       490.642273       632.280090       698.760803       992.054626       529.480164       727.077637       5.49201822       371.024841       104.629509       601.287842    
   269.663757       516.359070       87.0421066       958.555908       472.290527       331.389343       732.428345       626.996948       386.169128       362.667572       187.545975       21.9684887       240.886536       232.041962       869.585266       550.722900       11.4692087       449.500336       727.071289       955.040710       177.492874       822.955261       379.423309       102.748299       942.300415       504.161530       777.778320       914.594543       709.858459       284.065582       983.186157       489.339935       353.247192       654.075012       423.246399       139.201889       326.883759       329.614838       34.4878311       930.350098       723.073059       895.192749       370.786774       430.263306       819.909851       260.823944       226.454971       523.663574       979.103638    
   823.271851       339.480316       326.138306       923.281921       55.1724701       566.935303       145.639435       276.015564       192.291718       588.211182       144.600433       553.794617       895.596802       989.681885       863.296692       844.375061       587.983582       205.434372       866.978271       637.472900       525.417786       516.904541       598.997620       609.702515       616.650330       403.279572       226.476761       633.633850       408.223938       835.756653       189.446060       301.036255       422.567932       77.5413361       702.267029       773.685669       107.664757       517.881836       90.3102951       82.6794205       128.824387       227.613358       443.153198       296.521393       875.496582       619.269226       682.026978       943.417969       784.440613    
   921.747986       943.588684       555.326599       394.107239       632.302795       498.326782       220.270264       930.958679       592.724243       214.308441       498.232361       651.530579       520.732117       515.996094       385.117493       506.265991       106.949921       861.104004       648.778076       512.734863       92.2511673       718.872253       853.374451       981.757202       126.609550       958.398071       15.9854021       319.773132       415.226257       914.761658       649.065796       988.596680       226.537857       693.644714       18.9690266       197.939621       63.8906364       324.991943       920.273438       35.3149147       545.941467       352.792511       714.875122       184.732407       313.538208       614.108276       100.418663       276.485016       706.432190    
