   371.807159       528.332336       322.553406       74.0661697       776.172424       438.108948       197.829758       611.343567       460.126312       498.387177       572.656738       201.071579       931.588745       162.736176       440.743744       127.119911       927.031738       683.795044       655.337280       286.878906       511.723358       435.218384       77.0583649       338.030701       582.222534       850.690125       390.411163       362.077728       303.572693       947.888489       369.503235       45.7220154       575.274841       128.058807       672.422913       321.171539       891.277039       190.091705       164.994370       8.50178146       156.245773       226.693390       459.810425       30.4811668       707.410461       536.557861       344.075287       77.6787109       223.087692       926.459534       274.851990       363.100128       499.866486       524.372620       546.985352       402.268311       950.761902       671.839294       664.145996       194.213470       853.874756       136.113235       683.280151       142.017593       636.941284       297.056793       932.830566       42.9543648       170.249695       710.207092    
   140.739349       437.742432       650.590698       191.884903       974.138428       795.595703       502.653076       301.347382       18.7824707       136.269836       68.0910034       398.910553       9.60622311       703.744690       597.611023       778.493103       162.962982       779.301758       62.7532082       126.873215       763.209412       331.437531       89.6966248       366.120972       254.134003       226.491409       931.952515       464.213837       289.835052       790.746765       598.304321       844.817200       57.9451256       21.6723118       981.098511       329.168365       190.502090       736.512329       30.3838100       911.222961       3.37531114       401.590454       918.202576       673.807739       313.408234       769.152710       352.466919       779.237854       226.173264       129.157242       91.3820496       89.2068100       601.416016       228.149857       126.784370       634.253967       993.663696       718.664124       327.999969       63.4466705       325.271271       308.765320       758.117798       491.481720       222.892502       447.079102       583.598694       437.503723       355.225098       152.660980    
   651.997192       457.168610       73.1109467       948.788208       850.249207       65.2874451       509.515167       128.495697       586.501587       302.144867       843.723328       57.5058022       975.735352       33.9608574       551.591858       676.634583       343.174744       835.901672       86.8324509       45.9345322       675.430969       769.833252       617.070068       645.702454       607.532349       222.016251       685.549011       609.050049       222.914597       312.633728       325.118958       884.666504       708.048584       19.2297745       989.835144       148.055588       701.627991       402.120148       330.513489       688.725525       80.0461578       111.924309       188.647919       672.282532       687.671631       426.601990       252.397903       803.699402       306.650452       911.966797       662.516113       666.772522       100.278793       902.179626       466.194489       214.407333       381.109283       507.350189       738.473022       308.337372       927.726379       265.042236       165.387360       506.100159       593.033569       760.329529       401.153198       636.750916       10.5694838       268.715454    
   929.616089       110.027504       612.450134       849.831970       742.868225       595.158691       761.252319       939.597595       802.984375       399.774811       912.833252       824.416748       4.91276407       40.3344994       521.838135       535.057556       871.493591       703.385132       863.609558       544.614563       962.140320       315.199585       787.391846       537.231628       659.046814       76.5289536       446.767853       501.072113       17.2582970       609.425293       90.0588989       422.091156       376.190369       349.131866       954.911072       759.168030       596.290955       810.769104       146.425415       993.895752       356.214203       311.135468       304.401794       769.037842       542.980286       855.826172       278.837646       442.807648       771.622620       74.8019714       343.947052       600.184570       671.259705       14.3327894       812.152161       980.976501       657.202454       879.790405       328.411499       816.506836       823.752380       892.500000       311.401093       805.180237       767.345215       426.537201       756.886841       375.096405       818.323120       207.525833    
   738.534912       487.502319       823.287170       177.498886       762.971680       124.881432       471.870758       334.716949       799.754272       600.744446       700.844849       260.340851       440.748993       129.153015       373.804352       490.211700       436.274902       572.010010       995.243591       66.5665894       942.570496       831.350647       575.146362       754.879944       162.379379       695.762024       661.384583       73.3391266       500.121521       617.330872       410.259796       875.904846       810.829651       460.707245       386.557770       343.224274       621.132507       171.962326       34.8646355       357.340698       471.376465       616.123352       667.730469       472.368835       666.144836       187.367935       832.341248       519.224670       345.544678       555.072510       496.324036       489.016693       717.770996       322.908356       986.073792       297.608551       296.503204       359.230408       560.082703       218.980698       238.817886       903.892273       403.044373       567.743347       444.489624       260.691101       932.066101       106.228233       739.381836       19.8929272    
   915.729370       31.0597649       966.967712       553.952332       417.453125       465.949646       378.358002       729.216248       7.42723227       879.901672       823.797791       493.895142       558.724121       54.5441513       422.179047       673.322510       356.407074       979.799072       973.382202       841.879211       547.846008       613.645813       255.049927       654.220459       441.460846       791.913391       96.8891907       920.137939       825.960571       145.809433       960.712952       100.841492       253.935059       740.214050       466.521820       831.179626       813.928223       349.016296       761.799072       167.587128       725.791748       242.539520       993.746033       580.591919       754.494629       509.462189       755.434631       621.139343       301.482544       164.511993       443.463898       836.734863       250.459839       663.365112       226.421738       953.924072       865.646912       691.015076       375.440948       366.915405       709.730408       345.572327       387.065155       129.703918       895.926819       683.324585       771.418579       639.784485       280.251099       162.435898    
   720.357300       124.989090       451.466339       986.474487       973.891296       221.083298       108.260864       38.0096245       975.599426       528.763123       325.329865       352.538147       278.481140       960.594849       782.857300       197.125580       42.6850395       634.836365       465.375763       826.544373       172.479599       306.465210       235.821228       450.418213       256.988831       160.697235       831.169128       764.117737       625.744019       423.354095       208.092590       73.7270050       618.404846       299.858337       363.509125       571.953125       93.4289703       476.934509       660.851074       966.068115       203.759384       415.256500       540.432678       714.331421       402.781708       645.730042       296.400085       888.197510       666.055054       811.408203       7.44753695       74.1083908       357.695038       433.237793       1.60724032       314.558350       915.638916       747.464233       551.940674       455.717010       577.028625       573.425903       411.000397       843.178894       914.837891       92.6272507       554.652100       84.9343872       519.765381       762.927673    
   259.843781       645.477356       846.031067       572.921692       268.838654       149.236313       205.873825       283.068237       37.2065392       311.088226       935.666077       203.080688       776.729980       26.9875984       720.475647       319.726929       451.341583       644.135376       320.016479       940.295349       604.726501       777.033997       562.754761       522.840759       418.781158       501.757050       160.511871       512.234741       527.993042       593.719238       450.820038       592.059692       825.572754       608.816528       100.570320       454.695740       154.231186       713.360962       977.558411       929.479736       240.558029       917.038635       861.771729       131.349030       405.987305       442.256805       250.210098       521.123047       328.581635       151.922913       635.210754       643.719116       704.897339       682.447998       289.433960       587.363159       264.446564       343.062866       444.403809       511.910187       81.1959152       441.984863       479.480957       337.174438       670.926575       295.465454       880.697144       367.332520       521.241211       677.625000    
   412.319214       957.248657       91.5528183       782.045532       975.822144       530.232239       387.083679       587.080688       249.754410       705.198547       639.656433       714.479675       347.466034       786.843567       54.1923599       936.267700       570.115234       156.575409       603.896545       566.015625       202.825348       874.802124       381.654297       423.766632       99.1642838       914.911926       94.0070267       267.453339       606.341980       656.777161       471.182465       547.256409       367.445343       666.881836       586.166565       633.643372       223.492310       152.891830       191.229019       772.987183       13.9126396       712.456665       963.333496       174.636368       644.097290       631.561279       801.601379       632.472473       861.307190       259.879272       280.100220       103.060974       178.301727       177.452255       789.718201       446.750183       257.932312       810.981445       842.576843       707.121582       857.806763       238.092514       785.960510       616.693481       868.011658       117.443062       663.257874       345.204681       245.378983       34.3409958    
   873.713440       181.727539       845.108276       643.873474       272.345856       690.978210       921.487244       811.510864       743.665100       94.0150681       64.7398071       140.851059       289.575043       353.926544       870.971252       954.764404       452.300323       48.3012085       694.274109       870.728699       216.127411       589.915283       667.315796       712.932861       827.616699       32.7840729       317.024353       626.298645       277.804840       558.580750       163.117981       950.443665       272.258026       941.975037       917.593140       496.495422       695.478882       418.601990       927.372437       633.238525       340.248108       577.561462       586.584351       560.654358       984.742249       623.991089       869.060425       671.765259       382.397003       765.007751       13.0633488       146.498962       184.672638       517.154175       803.370544       191.204834       209.046799       273.928436       601.098328       510.162140       422.213684       937.377258       750.873169       56.7908440       598.342896       391.127197       520.543396       921.485535       53.0898819       173.357224    
   964.502075       205.927643       28.5179653       673.452026       337.340210       207.179169       669.855347       154.646149       709.464172       437.903992       978.483337       319.224243       523.182251       246.089355       371.340790       910.468445       352.771667       6.46325731       691.615784       191.491013       845.450012       49.7005768       824.305176       224.548569       532.724854       805.377014       880.937439       246.938522       501.151489       483.060272       539.158997       243.490265       67.8506775       93.9414139       573.918030       693.530396       557.063477       694.341370       688.619629       146.747330       829.301270       922.906738       631.137085       989.342773       182.722351       293.652191       113.364525       97.0266800       614.536011       757.583862       366.100586       222.838257       861.167053       899.980957       751.041809       807.348083       747.480347       724.007568       953.091858       590.869751       903.234558       772.504150       263.591888       51.8216324       400.143433       639.945496       57.4004059       183.975662       566.568665       676.566528    
   533.084595       13.0198812       446.755707       270.470551       521.706360       907.879944       11.6601105       397.026154       213.759430       826.850037       57.4451256       857.661987       365.279816       118.095444       55.7279663       220.759247       466.093994       487.862823       770.292542       774.160095       495.010895       662.566772       63.2579117       258.116425       295.681366       611.924561       330.597565       458.240601       958.502136       775.579285       946.544006       564.911133       630.413940       963.734436       770.056274       644.807678       173.145370       912.015625       656.867981       595.742004       386.210724       52.1169739       730.489380       499.777466       974.467407       182.744858       852.292603       741.319824       217.772110       186.255341       579.723450       237.610672       731.742920       380.428864       307.810883       579.545776       943.305054       75.7262268       841.029663       848.368408       274.331726       985.023132       108.611107       68.5561676       138.025940       656.786743       934.184570       678.359741       210.351135       814.096375    
   584.793030       745.080261       158.598694       832.723083       202.845123       494.931396       817.806519       879.450012       470.260223       435.500885       721.286865       988.313416       247.921844       629.158752       126.994629       975.351929       960.888916       724.425842       630.117737       272.407013       341.120087       40.4369202       629.479065       415.744659       547.603577       411.714996       508.704590       146.510986       855.612366       391.232635       418.042084       404.468201       503.962708       319.254913       505.121216       690.553467       536.139160       834.623779       360.248505       752.990173       837.241943       459.111481       530.152527       991.665710       692.843994       695.908264       648.447693       895.440002       165.369080       658.470947       901.286621       503.594391       355.813660       580.965881       35.4451981       669.455322       418.824219       624.111877       967.904541       779.246155       968.009644       227.113174       111.121826       384.066925       119.453659       949.291138       732.294495       278.044434       802.844543       930.976624    
   401.277374       274.086121       923.565308       279.168762       386.830536       442.405304       163.677948       60.7744675       325.708679       909.424683       983.391296       109.056328       477.207825       980.201904       269.027039       354.119110       154.332886       326.551208       743.833923       935.161255       868.264526       892.299866       645.610535       459.823242       122.912216       996.676636       702.934143       219.796875       77.0068588       850.720520       654.838806       332.036469       941.596497       769.504211       27.2491798       674.345947       210.908356       177.134583       711.794312       492.739197       823.332581       395.124573       287.486206       132.674271       830.758789       228.941147       510.344513       930.762817       290.344757       847.894836       54.1493073       682.316467       923.466553       584.784790       850.336121       704.060608       371.761353       414.629089       140.654617       725.328735       625.738708       432.200836       846.073975       914.636719       469.086121       395.200775       112.912819       450.896118       392.537933       550.136658    
   141.903458       547.834351       214.615387       147.539276       519.056519       123.050186       857.241272       990.221436       304.129517       759.788940       671.551147       911.769714       709.813232       452.499542       703.334778       106.337852       614.611755       29.1028175       901.261292       650.401245       583.690308       467.253906       410.397339       33.2960396       785.800659       894.245422       993.786865       444.713745       874.137024       367.157227       987.803040       293.810120       112.726387       894.394165       242.785141       398.057983       490.478638       607.074951       549.111816       628.000122       472.368896       775.140076       64.9988861       252.690811       616.356201       955.853271       788.664673       654.274597       135.316162       190.753311       264.968292       792.137817       343.084534       704.183411       194.968689       336.388855       443.520172       280.196686       669.057434       991.400146       151.555054       981.284241       344.067566       153.128113       661.145996       570.435730       312.191315       768.050171       474.007111       114.255440    
   464.297913       570.339844       678.431519       705.639099       105.524765       145.512238       680.588013       653.280396       127.830223       331.686249       540.869873       2.61188412       23.1347370       177.996918       865.944763       174.802856       265.743195       149.077255       732.637939       602.802612       316.974274       791.555786       17.0238686       944.287048       157.312393       596.739746       558.946350       97.2009048       342.238861       670.395081       883.596741       536.144592       992.649780       38.3615952       565.506836       927.149170       555.188660       773.278015       901.515381       641.381409       433.881897       225.076614       380.045013       540.839966       664.072388       827.083069       807.165039       269.561218       79.3917007       707.579712       954.480530       151.286621       538.434753       423.310822       791.085144       616.778076       309.841431       136.615799       437.691223       771.544006       871.817444       23.5279140       364.592957       293.122009       315.075745       958.750366       60.5515289       775.897156       306.071503       230.526718    
   64.3790283       173.129532       574.358337       958.835632       778.354431       163.151505       292.330353       372.880402       291.747955       874.831604       553.581787       59.2979889       394.133789       597.918335       806.332703       752.942383       779.899231       506.703888       506.515167       690.467285       896.919312       536.471008       817.595947       622.189697       162.799240       656.955383       103.799332       424.039093       153.945541       462.404938       180.471909       635.304749       335.070496       729.981689       981.768433       485.921753       960.819580       598.584167       477.560516       261.626129       228.920609       787.374634       974.630493       678.928467       975.141113       719.641724       858.378113       41.1932602       828.925842       950.040527       462.622223       616.456360       83.5222244       338.145691       289.293396       245.400955       284.197388       958.022095       654.031738       470.548065       844.045654       133.584183       955.453918       721.925476       706.756531       835.280579       416.163849       966.088257       874.099548       652.115784    
   359.395752       985.997986       494.553406       718.231567       166.637390       198.661484       842.764404       994.180664       235.019211       995.017273       211.697922       920.273621       939.618896       519.014282       677.514832       103.485229       707.331116       635.146912       826.447083       596.616638       8.64516640       238.470032       930.036194       631.838379       875.601990       698.367126       25.7655563       691.246765       937.733582       226.698395       620.392944       652.576355       254.249039       110.839340       984.255737       304.776520       437.823242       641.974548       887.810364       957.116699       686.655701       644.768433       930.314941       961.823547       980.641235       253.646149       455.155792       678.508484       188.126831       213.824631       586.953918       432.014282       361.183411       199.023468       768.764587       841.365112       465.639771       643.438904       40.7048111       789.352234       868.502197       941.265320       50.0234909       109.554359       981.818726       936.789490       696.747070       41.0120049       234.802582       932.095215    
   851.943237       546.635376       656.267212       778.100708       889.473694       429.462067       49.4918137       158.127274       794.709778       985.411865       68.7906570       213.983017       225.857559       627.341187       923.279724       10.6523104       219.391800       833.772827       799.048340       83.8362579       402.166901       43.8476562       544.811707       470.089874       736.170593       130.883636       692.374390       657.555725       741.073364       62.2936401       23.0275555       126.105377       699.818665       748.079041       998.490295       792.320374       93.8202972       505.085449       446.563690       352.559998       254.373550       86.8980103       135.407623       327.822235       705.148376       320.905487       237.498550       242.441742       764.894104       799.968994       190.255341       988.866699       220.144928       77.3415070       225.083282       606.755920       355.473480       879.997437       708.647339       434.388519       571.554749       918.074951       366.962158       175.712479       97.5992661       941.959229       292.107178       411.641785       846.797668       709.354919    
   844.513611       200.462006       448.129242       43.6592560       874.710815       467.473511       86.3019028       928.434326       780.120972       935.497864       325.363739       887.887817       903.365234       574.148071       316.779327       228.624374       409.941406       845.604004       589.716309       570.176270       131.208145       142.904114       130.045715       656.468811       416.848816       85.0051270       659.721863       864.541626       28.1551590       861.259338       689.993469       868.615845       821.188538       856.666382       691.704712       834.175537       159.307037       720.551331       321.230255       211.004288       217.485580       350.187073       190.749680       182.259689       832.549988       507.236389       865.836792       499.992096       191.383652       994.296021       656.631836       622.164307       330.989746       709.598022       458.839478       959.811218       862.921021       173.129761       188.279694       791.681702       287.224731       817.232300       493.538757       167.373367       424.707855       288.493347       75.8248367       759.605225       359.704926       995.011841    
   211.588364       450.683136       657.005798       599.793579       859.712463       428.347656       635.645203       34.3598099       403.900970       616.827698       570.005249       289.578186       26.9518719       416.970825       85.7312241       658.627136       257.944061       849.179443       725.184204       314.175293       936.747314       366.030396       825.349304       304.596222       920.916260       385.785278       626.744019       60.0664749       120.921028       867.421997       677.319275       756.547241       415.908417       968.086914       185.728180       718.342712       539.702271       119.432106       686.895874       869.463440       987.996277       934.307068       374.397552       958.012634       294.319641       153.120377       726.996521       745.406616       603.677429       424.877075       282.611298       801.992554       44.5892334       447.441742       470.828156       132.585312       832.948608       397.913483       330.313843       27.2762146       618.434875       259.761658       150.651337       664.523315       40.8312836       956.593506       539.487244       400.671722       281.177155       652.708740    
   595.799011       13.0438776       104.903717       503.067291       592.436829       502.896515       475.359894       525.795898       183.301605       241.651932       167.321503       466.860382       977.767700       913.803711       537.148987       376.364502       575.438477       618.520752       176.103806       147.021530       388.889130       91.5448456       613.874084       85.7852325       606.192688       210.651001       372.284637       53.1112595       172.798813       631.918762       652.989014       644.194153       610.543945       41.8549843       537.634766       17.0124950       255.464600       290.985657       688.921814       226.819855       5.39853239       237.393036       154.501816       15.4642048       192.069855       124.907036       188.878647       636.056824       25.4179325       244.177292       898.952454       177.927719       516.682495       466.014252       480.155609       12.4431276       813.486511       278.854309       748.530884       615.873352       157.082016       899.434509       231.782104       561.268311       626.138733       953.268921       599.526978       358.202118       133.903641       88.0965271    
   207.670776       836.417419       60.7309380       982.974182       388.844116       214.553940       480.911591       711.268005       220.838501       529.908997       367.768036       781.269958       960.283142       350.116089       421.152069       145.880112       110.768364       486.499054       531.971191       176.447678       214.790634       722.645935       624.965210       250.822281       102.451530       957.806824       365.870148       45.3562927       859.006226       318.567505       400.331238       655.145691       89.8282166       418.478149       730.293152       921.268127       914.588318       975.533447       21.6679039       448.460907       717.982483       196.181198       303.993805       680.296814       330.055969       988.820007       229.560181       334.725464       943.587708       585.889404       137.950974       655.230530       315.171112       749.626831       633.355042       624.404968       358.732117       466.433105       555.825195       83.0808716       137.939178       448.581421       357.229279       690.613220       820.973877       527.152771       557.572510       538.212158       882.833008       683.456116    
   193.146072       361.495911       574.892761       592.871460       749.595215       586.208679       75.9707794       6.42425537       783.290466       729.940552       137.563278       713.034546       697.907227       290.472260       741.673096       649.419617       722.611023       195.159698       128.437042       904.104248       557.755432       335.577911       408.838104       724.551697       108.347145       982.044922       438.097321       77.7402191       932.305847       315.527740       559.098633       641.406311       518.382080       657.918518       447.755707       18.0337524       235.611084       190.421051       753.289062       62.1042252       582.926147       216.273071       597.441345       254.271255       148.242920       650.778809       997.539490       148.961029       447.735229       70.1138077       495.873474       334.689209       781.073486       278.635345       858.639771       142.772278       768.536255       484.174652       487.067413       214.714890       184.988510       775.140930       713.677490       768.582275       975.535828       905.885376       530.267883       149.073395       462.648895       413.278412    
   559.287720       748.058411       666.626404       487.156677       57.6621666       812.375732       596.285950       64.1125031       287.654999       805.335754       164.143112       96.2065659       676.151978       413.192383       663.870056       912.738098       520.247253       953.538757       91.1267166       115.252876       43.0375481       1.65297091       686.704346       619.830322       500.285156       216.734955       922.327454       473.651215       371.798218       200.087357       425.731628       81.4240952       771.449402       579.512085       533.818665       680.687073       423.790314       38.3096123       590.256287       873.095215       771.692383       503.895142       348.101868       833.406982       233.561127       849.316284       570.637146       812.554932       797.126221       678.130127       158.650131       838.832397       62.8225174       759.930725       122.838326       263.751526       325.939484       332.753296       742.074280       497.149353       156.587555       64.2870331       12.6907759       730.561279       137.059219       517.084717       430.222382       904.680969       461.231354       45.1023903    
   221.654266       121.527435       193.187744       909.535583       728.107910       422.114624       851.405823       756.477417       148.416016       161.556763       565.728516       99.9901123       38.7015953       994.215210       75.0031128       80.4370117       832.327576       573.346436       394.546204       743.460693       575.714478       183.277603       262.003723       285.958099       362.643280       622.881592       160.985489       259.523956       551.774536       965.510986       486.683472       716.213623       276.502350       629.940979       922.028259       901.647522       976.660522       669.158752       789.943604       153.489960       139.205826       734.050659       318.193207       394.918121       442.090118       285.602081       428.623108       935.397156       982.933350       521.407654       57.6632385       26.5384502       858.171021       199.137375       596.533203       874.658447       688.230042       342.054626       128.220490       44.2475014       352.001862       233.327652       901.244324       508.592468       332.677948       113.112175       360.985016       48.2118912       409.719543       101.345001    
   307.395020       724.428833       830.757019       208.500122       304.528351       705.290527       725.690063       426.911194       963.703796       745.331482       887.681030       300.508575       148.251190       146.954773       757.356995       980.472168       772.779602       240.446030       919.280396       917.010620       95.9893417       685.166992       742.408081       709.591736       943.915344       669.368835       315.016907       891.512024       832.558960       543.098816       879.543396       951.148254       292.833649       781.948853       597.357666       447.454071       806.901611       602.528870       416.778351       432.483612       826.844910       174.795303       554.308655       43.1096573       364.441742       971.799377       712.809937       937.063721       809.323059       216.528625       905.249512       528.068298       595.323120       159.144653       277.929321       271.130768       900.430054       488.824585       958.559082       135.910370       413.721863       983.494263       56.2953110       369.751068       215.725006       400.643860       95.1479721       702.928467       923.736694       523.321838    
   11.8278484       48.8041267       602.288818       158.577728       256.802155       128.822296       839.693420       687.861511       103.972488       532.922424       726.764404       363.949585       904.706421       732.407043       451.528503       359.821625       683.600037       193.952133       727.357910       329.635803       619.956177       848.905090       786.402100       593.626526       304.937286       406.986969       851.410889       517.380737       427.694214       143.464310       890.653503       972.772705       366.334412       784.270081       466.263977       560.747009       812.869141       173.045502       307.176727       106.918602       487.322205       257.464417       586.333618       429.862610       91.7811203       226.929657       560.177307       167.104401       810.508789       445.340820       932.754700       377.989655       561.827881       285.225983       412.596100       187.158157       271.891357       930.122131       449.491272       972.642822       161.296265       268.428986       394.237457       327.341522       48.0715446       982.207336       743.061279       564.127625       549.444946       410.175995    
   499.813446       938.574707       539.968384       811.311829       96.9235458       403.435455       495.404480       815.683594       339.936035       772.965515       608.687500       320.233643       958.882751       615.972229       120.543579       344.395660       59.8726578       262.019440       532.498108       47.5219460       130.271866       201.177322       63.4142761       670.558899       314.929077       158.046829       8.17624855       150.656219       34.0291557       147.000931       861.454590       277.373474       402.434265       738.488342       973.159973       347.076202       613.015808       626.856750       717.599976       268.149902       873.373108       816.991943       148.050110       669.562500       982.376648       695.568726       944.499329       585.640198       244.924408       852.618164       592.141968       298.984283       486.035675       376.694122       143.188309       736.888611       970.407410       51.1151886       782.822815       561.896301       615.718994       692.293579       42.1912346       731.786926       840.847046       64.0102081       767.347229       990.756531       133.526123       255.086304    
