   304.274872       386.285706       643.243042       419.966949       704.039185       828.261597       118.137779       343.735840       14.4251442       47.5312920       173.524307       558.517517       826.006104       679.423462       550.232483       656.590515       435.928101       40.6646194       730.169495       616.466553       910.335754       177.863602       53.5876198       391.299591       571.162231       361.364685       116.828682       581.114746       549.380371       689.512634       521.388489       333.727753       464.382599       45.4173241       248.723679       300.694122       209.510651       382.503571       724.408875       256.083252       35.7446518       531.868713       289.582123       934.781799       838.572998       463.763977       590.512207    
   89.7431259       896.767273       312.162201       397.189758       409.399170       680.431335       224.942703       427.239960       510.156006       561.022034       107.126945       100.302071       313.901794       735.977234       880.820557       845.414185       287.993408       442.941132       188.169830       307.411865       95.1533356       187.282852       516.601990       331.442627       466.167328       373.471619       772.735718       335.743347       639.852234       987.693665       614.895142       949.112061       685.144165       578.316589       27.8409386       106.838989       162.375458       275.143982       242.852005       969.959839       503.313690       420.685944       415.365784       968.119019       661.221252       815.845825       277.443695    
   775.741516       829.582703       138.878922       920.486328       19.3922119       207.043411       878.693665       649.384705       720.528503       743.830750       158.745056       692.057678       219.226379       789.450256       857.958435       467.074982       370.315125       120.870712       980.399597       519.531372       51.8728409       115.873337       504.910797       766.083618       734.538269       696.927307       253.941681       581.766357       327.759186       204.567291       158.355865       684.976746       500.584747       986.484375       687.801453       21.4712276       871.820374       480.301788       307.108002       422.106628       452.393433       327.229401       804.858032       388.248840       42.9695473       936.665710       472.848938    
   199.512207       216.625092       757.174316       716.666321       346.283936       361.564331       680.355408       48.8000793       801.714478       563.774475       30.5335655       649.890503       396.535126       830.210815       119.951164       127.000816       300.791656       992.768066       698.042664       488.260986       227.937347       21.7980709       469.456207       14.7129250       777.913452       399.090332       707.412598       653.415405       817.098328       790.100403       787.541504       728.586365       75.6575089       344.983368       593.180908       288.930389       554.651978       743.230103       429.563873       552.183655       909.427307       427.178680       925.202881       968.054810       214.608780       680.672241       942.821716    
   896.677979       186.611420       642.791138       617.220154       920.213135       353.552429       401.149750       319.398041       418.042755       133.029938       618.764954       349.617737       640.597839       300.028534       654.911499       463.750122       183.991318       980.146240       506.168335       289.423981       397.595215       985.675232       458.410126       74.5651016       898.032166       557.337280       627.042419       967.079041       991.809692       361.180023       749.611938       286.944275       519.492737       931.199280       554.306641       456.870087       288.929077       843.093506       710.688782       982.995728       453.437378       498.727478       112.204353       368.757965       57.4294052       59.4311295       795.116760    
   549.761292       277.414856       75.2774353       301.160461       767.637146       423.780853       99.6515427       327.408295       133.856598       832.424805       108.566444       135.563629       363.309967       219.500885       550.238403       935.531433       534.892822       124.704643       332.873627       691.419373       905.194458       363.740692       277.672211       42.8115158       525.108948       663.988342       539.233887       324.594421       943.910156       266.457214       648.898743       580.704407       495.440887       641.548218       969.046509       708.865906       115.373520       779.990601       300.228668       968.195984       485.339233       856.579712       46.4630547       442.582214       403.121460       548.689453       741.707214    
   101.798203       414.872986       731.333191       523.792480       100.968201       576.484436       372.878418       914.408020       14.3045053       460.578278       805.960632       777.746948       972.031128       766.820374       618.917480       508.246704       596.338684       751.741882       347.674744       574.862427       302.397156       468.549988       177.053848       854.467102       659.592224       70.8984909       128.271149       712.204407       22.0455399       633.796753       332.661163       64.8999863       699.973145       595.571716       97.6711960       547.032593       334.989990       650.271851       776.430908       800.936218       921.066895       734.018799       833.240051       794.935974       43.4635925       533.610291       234.840515    
   212.699463       231.185883       32.9192963       335.369110       63.4430962       74.9985275       478.335083       922.333435       818.385742       847.708069       390.798218       616.909302       979.712219       941.119690       179.004181       227.878036       907.378784       555.575500       832.578796       177.723969       872.607483       980.994568       257.870514       958.642334       949.660889       186.441528       863.568848       537.540466       533.631775       495.939636       282.035675       547.148682       357.756439       776.339233       105.815285       429.319489       758.554443       21.8574963       468.530731       713.881958       295.986603       52.3664703       634.485413       225.841232       830.017273       322.871429       824.150879    
   440.534576       57.0065155       184.122849       696.446899       404.927307       427.714630       304.181000       228.090790       67.9511948       797.469055       692.650146       935.356201       691.331665       858.643677       965.671875       145.482224       697.437500       550.703613       499.661774       404.477081       993.470093       565.314819       98.1547623       456.876282       595.101379       19.2301311       309.964142       917.999268       460.489380       972.342163       518.412048       781.176819       914.284851       890.271545       624.327759       701.656982       450.833527       49.5307541       587.549500       69.4900131       351.249634       597.662231       455.565216       872.966309       424.917084       767.626953       24.2706776    
   679.162903       445.159790       977.116394       78.9880447       11.0207157       773.601868       990.503540       903.951050       439.942566       516.904724       830.104797       981.425781       408.669647       317.731873       186.711212       98.1941757       987.930298       572.705139       546.650635       718.839600       717.186646       625.137146       808.081848       56.1056595       719.907715       161.636673       412.809631       215.473679       366.868774       948.928589       731.388855       210.346664       552.873108       295.818024       144.050522       225.938599       495.624939       590.469666       823.568481       259.691345       134.024689       832.765015       59.5184822       815.134583       63.0055008       613.882629       358.735107    
   379.194916       358.651093       646.414124       793.787842       912.205322       49.5449295       334.573273       601.976440       12.2159634       553.047729       397.185547       947.853149       767.994812       857.135010       742.493713       39.7883530       178.223785       720.898682       570.447266       715.612610       517.747437       290.810059       263.989532       94.2734909       845.937134       790.984436       809.022644       585.888062       557.758240       482.576172       728.643066       654.204773       952.355774       766.181641       382.298279       713.945862       342.375519       582.257507       304.911499       29.3925629       509.155243       218.799149       111.092285       295.387695       706.351807       586.584106       994.467224    
   89.1648254       515.271545       850.326355       815.852722       727.038574       836.441345       679.069397       26.0547066       404.024536       493.703186       417.936859       680.750244       213.798965       133.500519       711.063171       907.428894       901.035889       443.250122       49.5248032       453.884521       173.537949       775.630737       871.690308       769.599915       407.905365       343.115265       686.567444       753.577515       900.820496       593.994934       689.631958       149.907318       449.409454       75.1988373       838.957153       810.658630       289.071045       709.127197       262.177704       724.306641       226.306885       537.675842       921.102234       490.122192       879.196838       831.747742       710.149597    
   379.849487       112.200302       329.825226       357.820618       633.428162       122.170166       947.407166       885.777039       682.916199       506.248230       49.2468452       477.579224       982.325378       157.654068       436.790131       467.275726       629.995056       634.960693       567.081970       335.925903       725.655640       505.577881       156.049454       233.045181       24.8069401       688.278442       397.108185       135.970749       538.278381       377.025604       577.763794       506.969940       731.937622       402.329529       709.360657       217.440506       585.010376       965.869873       965.653320       318.245972       309.649445       847.233459       588.207214       560.843811       398.194183       275.144226       358.774719    
   619.033020       22.9265079       350.394104       776.832153       354.226349       316.486603       477.850555       781.986694       902.133606       218.452774       456.920837       751.499512       84.5776596       236.510101       372.741058       643.051636       842.571594       663.814270       210.883286       694.033508       697.150696       733.408264       234.369522       308.789673       251.446259       612.612366       259.299896       574.169250       650.941528       203.975220       724.007935       153.628891       417.996002       470.268860       420.614441       899.335754       418.955048       398.556915       689.695435       751.388123       731.295410       726.642395       369.086548       364.520386       492.575195       363.686707       997.298096    
   145.762146       631.459839       889.266785       899.640015       432.630035       537.277527       484.465240       842.471924       687.316162       488.081573       93.1190338       517.245728       384.739441       5.72751904       900.524780       187.059433       242.600372       911.563965       404.096771       241.819977       665.977051       973.378052       649.308105       626.006958       118.343864       231.808426       437.910767       469.842590       409.897278       737.837219       887.618164       891.366089       463.721832       889.075562       457.971558       339.779114       98.8961563       838.475464       555.604980       844.095276       754.747437       242.571365       583.316772       857.709167       218.397278       579.046021       523.783447    
   756.541077       676.749146       753.438721       130.402267       41.4112549       886.098694       813.833740       243.074051       803.133484       486.038239       414.006653       947.413940       398.443146       771.562439       909.543457       310.719666       252.508896       988.204285       927.227295       298.569122       81.7175903       938.705872       477.052307       275.485382       699.617432       422.616821       938.236572       734.322632       33.1236572       601.309448       39.3573685       455.149292       618.180603       310.868744       715.853882       553.725220       448.927551       311.671600       398.028656       221.597107       416.482971       388.019836       73.0857620       296.799561       70.6859741       505.448425       914.325806    
   611.747070       571.814453       11.3179054       475.828522       979.723511       855.648132       459.930542       764.763306       561.896423       223.047440       587.015137       376.385162       684.966003       530.870056       225.994385       249.392853       889.600281       577.581421       471.150421       771.105469       988.673706       181.924622       101.724724       72.8671112       788.103638       898.449158       280.438690       524.458679       979.479980       97.2433624       348.101440       962.710754       356.473480       973.785339       339.605560       68.1903229       511.421265       700.763855       634.745117       348.227661       449.566650       86.6685181       297.071808       102.877571       803.007202       535.369446       90.4551086    
   590.868713       881.284180       301.234741       245.210175       568.046509       458.403870       272.810608       753.822998       421.708618       7.67672586       776.875488       117.237038       323.180420       697.693420       510.515350       67.3078690       956.636414       270.360199       936.161926       558.921509       264.979126       156.367294       352.455841       423.964447       600.200623       388.622009       317.512909       955.716370       88.0506821       734.982788       936.572144       896.560364       201.523453       815.435242       589.907166       618.031982       32.4362679       459.864929       75.9856644       173.505432       904.484070       51.6956940       258.119415       72.3511505       94.1784592       388.117004       554.895874    
   76.5150757       673.429321       353.231842       21.4653320       664.294739       295.755615       211.791046       253.156570       101.074432       433.280548       452.126373       369.421295       648.743835       273.473450       996.825806       868.164551       115.298904       912.283142       371.066223       763.846191       201.367340       54.3637276       333.484314       43.1954613       700.073975       610.849243       221.704758       349.147522       606.721191       185.989532       699.719299       705.586853       76.1887741       859.207092       474.789215       794.858337       733.002991       434.881775       563.511841       701.809204       228.302231       460.041718       457.822937       314.127106       699.424622       263.101532       96.0350189    
   279.346802       841.795349       728.291016       604.881042       6.33904648       458.087494       671.711426       752.547119       848.568359       646.535950       423.281982       276.565643       66.0960083       302.581879       778.558899       268.043671       254.515274       795.068909       163.028122       994.419983       182.371094       638.787903       757.531189       619.846252       80.2084198       524.616089       66.0297928       198.001068       440.308228       389.018524       947.043396       726.054565       541.988708       400.677795       394.525238       770.218933       37.8053856       916.581848       620.656616       145.059998       924.236633       793.868164       99.2931976       227.529999       684.283997       141.257095       531.657166    
   109.879417       551.325928       443.490631       316.313843       72.0617065       499.769989       19.4171619       835.527710       424.247345       450.097260       927.955566       851.103516       663.646729       838.341370       106.021973       210.074905       846.235352       569.280029       373.691040       505.817078       565.126709       244.682831       519.880615       287.028473       380.537231       837.864929       894.472290       851.064209       232.305862       637.475952       239.733871       606.395264       233.906433       942.593384       725.488037       149.027298       659.434265       513.748291       878.402344       441.896484       145.932693       858.959167       772.354919       118.274376       541.663025       856.721313       683.393921    
   750.672363       716.307739       768.853271       410.048035       360.637146       105.169106       886.504456       384.677582       392.779877       740.650574       982.411499       43.3614731       668.899841       382.199493       929.795166       413.976166       827.722473       840.726746       732.285767       169.278458       999.057129       476.943909       995.475464       460.125122       147.099121       425.121765       712.732666       214.591446       132.052734       406.322845       317.155762       492.201202       944.334351       550.686340       505.670654       866.928833       208.636826       439.899811       268.810364       676.089050       843.080627       261.114227       324.040833       224.659393       942.668274       688.244446       417.224243    
   382.354553       334.069122       885.713745       928.847046       514.449402       135.959427       647.722107       755.387390       184.375732       62.2976875       89.0030441       351.765472       580.789490       551.974792       522.424011       759.248962       885.397278       970.522522       68.1996765       139.920120       103.658806       642.623291       57.6057167       489.348816       469.683075       831.174072       66.1731796       763.731873       692.303223       115.512611       300.734253       918.038025       603.975037       348.776428       456.284546       216.665817       675.707336       912.673645       681.338684       750.287659       809.941406       451.708069       387.416779       842.295105       286.287720       349.368317       198.997025    
   81.8693085       798.486023       316.872681       335.986511       751.385437       453.395874       328.562866       482.771423       5.46748590       576.832458       233.846771       754.714722       325.451996       420.950500       232.915604       400.074005       39.8311081       237.331467       696.951233       759.604492       537.596191       826.712036       248.714035       81.3763351       800.109497       666.188049       617.259888       983.924866       13.1245613       888.412292       958.951965       900.784973       530.050293       517.993835       198.498337       801.130066       522.122314       315.254974       756.332031       40.9227448       751.916504       848.820374       847.905945       715.698730       619.707336       844.069275       408.526672    
   691.008789       604.293945       449.085236       412.722687       817.990906       868.434387       781.455811       473.041870       372.015442       5.26717615       393.755646       856.791870       928.475708       105.879837       633.678528       653.331116       524.884888       133.499451       968.527710       191.165604       168.175797       604.396790       797.964966       177.418915       103.217216       447.703247       398.662323       815.134705       943.091431       986.639343       585.231873       557.041016       300.086151       689.757568       280.960876       610.306213       941.310181       149.895416       830.637756       491.129822       715.431824       852.453979       63.2292709       781.017151       610.218445       446.136444       669.601318    
   649.657715       719.154480       533.092590       840.364319       759.440613       312.610504       587.707092       44.7572098       467.755157       520.325134       635.211853       894.380981       868.866394       743.629822       386.467865       872.803894       253.578568       259.518311       508.485291       372.391418       421.934418       633.285278       486.872162       416.361664       145.061188       586.675110       528.560669       7.32570791       796.343201       74.0207367       84.7213364       163.754517       600.492554       935.427185       609.169556       206.689819       324.571075       6.83987999       477.207581       964.600403       484.760162       245.410721       79.9120636       555.514404       787.023499       527.917114       735.236572    
   144.963593       523.267578       321.646820       918.275146       837.860962       210.001007       797.505310       569.769104       371.965302       261.630676       841.550415       695.417175       686.249573       373.776855       470.672821       64.2123566       15.5799599       628.721130       17.5263100       129.369278       362.799835       557.183594       171.452209       888.138245       109.974983       161.946381       643.802612       344.367004       257.722076       887.429077       143.791870       741.324707       241.406128       343.688568       571.899963       28.2861576       712.272095       296.169586       707.379822       316.900604       302.023407       676.553467       159.173248       297.191986       394.514771       841.493591       460.090820    
   943.124084       272.761353       243.816879       643.905151       942.241272       939.399353       580.764648       672.185059       707.651428       258.907440       739.621704       956.728638       94.7609329       687.692688       635.907288       369.322998       832.882141       148.150208       994.419495       813.784668       588.086609       517.646729       482.650482       336.296570       471.818512       586.141113       60.1474571       317.399536       285.800049       272.746185       769.302185       46.0774422       771.446716       329.299957       154.414871       473.535553       947.138062       676.546875       982.448792       582.814697       787.140564       664.713013       290.655121       589.627319       106.033577       256.268494       309.614990    
   720.502686       855.496460       564.888000       177.355499       814.615845       994.442749       618.820435       924.833984       308.274811       132.644196       600.815674       420.725189       294.608185       675.029541       528.563904       844.267700       6.79373264       339.694092       599.205505       790.755615       245.473648       50.3681374       77.0612259       621.680420       760.079468       902.616699       180.237900       624.037842       892.711731       78.7511139       41.5295715       153.677765       790.203003       465.298157       57.4310150       390.187286       405.521240       685.734314       30.6955872       308.871307       100.549187       467.512756       881.042725       685.503906       504.774963       721.583130       917.603943    
   972.362549       891.272095       870.192627       451.930115       159.425354       441.160461       740.465027       459.937561       160.304657       967.198120       812.688416       707.471924       274.088562       826.550720       822.831238       724.242249       972.206238       294.711975       316.081757       188.744202       446.249695       816.349609       549.453430       981.016479       378.671387       515.432617       481.148529       924.490662       861.326782       110.221802       253.647995       267.455109       439.789490       610.836304       586.639954       102.644814       2.60158300       919.481628       433.932220       635.535156       341.725281       785.382324       272.956299       321.980682       812.375366       671.480530       299.405029    
   150.842957       72.2634430       647.645447       152.725586       58.1068497       965.706116       870.630737       709.401917       910.782776       518.209412       20.6210442       504.577454       575.414368       456.042175       685.480469       668.045898       915.527588       207.582642       197.515610       825.729980       35.0776863       147.687775       491.457977       55.8973122       127.988251       29.6051388       487.966888       126.431984       37.9198303       165.872833       668.237488       562.126648       860.730286       61.9666176       270.239105       130.492188       8.73525810       9.98201180       168.928391       88.0979614       780.834534       245.693497       436.327545       45.5977478       946.930603       471.136566       34.0622063    
   732.287659       153.196823       893.294373       410.801056       219.625153       20.2120285       929.558167       676.534973       826.838928       790.980957       521.307800       833.029541       1.19423592       940.379272       740.725891       527.902832       542.940247       759.874939       470.914795       164.914093       789.492188       445.786499       61.8966522       768.755615       303.955170       454.385529       304.044464       861.478271       418.003815       608.124817       713.953247       830.538635       636.695007       520.498108       152.933334       178.125122       977.449829       92.8704910       956.617065       30.7722225       739.487244       544.294678       179.382233       908.229980       524.774109       477.801483       531.386292    
   116.651711       965.458923       983.275696       568.561523       630.049500       965.573364       878.891785       719.213318       902.979980       336.963898       576.224182       188.096115       822.391724       825.511536       176.973511       546.187561       707.793335       497.949036       397.306305       255.655197       618.685730       800.941956       231.415909       198.044662       444.321350       803.618408       548.046143       496.772949       586.043762       728.176453       101.153328       201.039001       277.312317       580.385315       157.440964       188.780350       326.520538       109.020241       900.957214       254.446259       500.060425       812.381409       991.487549       500.823792       424.419250       274.611053       878.203430    
   610.716980       409.389771       134.193085       257.119232       830.322937       142.027847       308.362335       392.150421       889.868530       550.758606       224.129562       103.061211       901.027527       790.823975       412.281036       859.981750       702.649353       525.128174       818.798096       738.363159       367.265350       853.342224       861.571167       116.724236       4.99273300       979.318359       264.535797       276.392365       919.776306       764.237061       752.845581       396.190430       97.1078949       263.723206       881.305603       598.184509       852.797852       341.297211       553.669312       923.037109       515.850586       346.633820       721.620117       532.372437       17.4395523       280.988983       283.330200    
   361.522003       561.416504       644.206421       415.843323       882.004517       855.649475       52.4920502       678.232300       76.1088638       216.906143       539.319214       322.791412       724.416382       403.432281       866.348511       889.822021       343.446014       187.082901       594.804932       868.477112       717.820984       237.898270       485.059906       560.104919       641.161194       437.951019       186.028351       354.202850       82.8316193       724.625977       929.110535       394.253235       364.420532       458.533722       549.057739       478.530029       121.563461       42.9207802       791.767517       415.501190       740.077271       225.104965       387.824066       649.781555       972.700378       820.586243       98.0724716    
   708.093384       887.098206       585.790955       13.9739113       323.274017       858.283386       764.398132       303.515289       103.588364       936.347961       79.4920349       838.692383       467.021027       596.101440       780.791260       266.874573       755.546204       338.646332       496.172455       304.749084       996.561157       111.267830       47.2488098       773.051147       156.886948       661.762451       668.405640       299.065033       157.649063       467.063721       854.925842       839.536072       351.390472       366.378906       606.831360       261.306915       403.966187       603.981262       161.085831       11.6799393       830.254578       883.855713       320.789795       145.410355       653.650269       246.856354       158.153717    
