   156.352768       745.115479       241.739288       181.848892       14.4461040       558.919312       238.468124       191.912354       857.482361       621.185913       362.724792       98.8609009       629.777161       480.298523       71.7108078       109.441223       942.999512       271.268341       641.227295       125.094185       321.154633       80.5509796       486.078552       896.175720       140.649017       922.274353       733.165161       975.145874       923.062622       227.838074       975.135315       769.642761       744.197876       768.194458       877.630371    
   212.256454       752.396851       49.0961952       173.690979       289.822632       587.080017       102.843399       426.991302       867.457642       708.027405       287.039001       552.414612       703.644409       762.780518       70.8554459       269.936249       4.24264431       11.6501665       681.667358       779.148743       968.540344       428.492950       905.086792       99.4147949       903.903503       763.822815       441.848206       396.425201       44.9941978       35.9561539       577.302368       235.635986       396.609985       124.524933       505.435394    
   255.725220       415.822845       69.9454193       775.295471       324.945923       683.280212       831.581909       793.112854       476.658630       352.503235       477.715851       858.837219       690.968994       774.582642       457.717499       161.830795       733.976685       641.313965       852.774231       336.469086       850.539734       221.397385       336.237213       912.385254       255.503540       342.632477       874.968445       556.882751       74.4199905       49.1241837       406.069977       643.841370       193.786652       830.047729       774.669678    
   789.520325       609.792358       606.179138       39.9341812       971.200684       196.387756       510.004883       446.115540       513.210693       376.092499       828.792297       551.442017       736.522583       90.0831299       24.1920185       444.158295       802.316589       662.979675       910.481567       981.456116       133.469666       158.994553       597.819458       597.410156       56.7811966       609.044800       316.960083       282.767365       432.899231       608.750977       799.881042       504.113739       675.806702       656.547668       671.104492    
   381.637268       150.667358       608.896118       216.397278       472.102539       673.686523       585.051636       489.199188       263.165192       420.602539       367.455780       18.2241173       558.476257       299.816132       277.064514       563.163147       225.840042       247.175446       63.9916840       631.794678       610.298706       10.3941231       136.598770       276.265045       60.3961182       166.302277       795.613159       684.479126       408.119568       129.559464       738.390930       36.3573074       664.758240       306.977600       186.936951    
   126.982956       571.478088       674.093567       531.287048       514.737549       506.298309       73.2274170       36.2386971       298.632721       262.883911       152.137405       888.309387       647.926575       898.451294       946.885437       80.3091736       566.935974       911.511841       166.511505       334.756622       790.217896       385.598267       229.819321       564.314087       583.860229       219.796524       752.138550       67.2341537       666.345337       259.122284       258.095886       225.747452       302.205780       858.821777       24.5650101    
   884.165039       260.408966       371.093506       597.962952       744.843933       830.749939       470.567352       757.913269       701.758789       529.807373       829.242615       494.420319       102.370193       729.561707       251.270844       309.327240       311.915680       837.811951       656.906860       834.453735       970.864807       751.814331       774.658081       604.338684       132.197968       447.796753       452.908081       220.630569       284.855072       338.884155       139.496170       51.8126411       563.739868       141.870163       380.331390    
   160.623932       638.560730       307.999054       999.223206       938.590210       820.966858       865.736816       309.031616       854.670593       468.230988       42.3640938       452.167694       990.773193       97.7456818       881.861267       508.408112       951.954590       491.098907       330.324677       65.2660065       893.305908       322.841492       36.4793777       675.245972       602.506042       338.502533       171.689972       504.637360       547.548401       543.709839       812.608459       878.932129       839.282837       894.526245       780.303284    
   725.203308       826.481018       758.323120       866.867493       363.353424       25.6091919       996.457886       257.485138       793.820923       574.088745       518.837524       850.898376       68.4485703       70.2464752       99.2629547       172.476730       902.304626       943.613586       798.861023       717.060547       397.388824       402.147247       200.170776       518.442749       549.714294       703.407898       977.877319       161.274765       404.185364       881.428589       11.2580624       843.034485       338.583344       513.403442       816.855225    
   693.934814       552.787964       195.648514       988.325684       419.117126       454.719574       468.652863       215.390366       376.880920       763.293030       694.487488       971.027588       917.711609       248.022903       694.932434       321.927826       749.272949       243.567734       815.390808       904.870605       957.749756       822.045837       162.200638       681.792908       693.347839       703.777283       85.1122513       437.361603       557.493347       673.657959       783.680969       878.503113       600.809387       871.855164       357.751129    
   345.797638       708.938904       922.449829       733.290894       302.803070       612.496155       104.102829       945.172668       217.168259       77.9985809       50.8540268       855.749634       896.236328       1.28760254       269.016693       930.843811       502.884949       336.631622       428.405914       420.863281       868.068665       409.700134       845.870056       125.337967       654.318909       250.469604       814.857788       343.861603       290.798431       60.2567215       466.217834       526.629883       732.063843       205.836731       388.882111    
   235.459900       769.083313       716.158752       357.518951       300.095215       105.478798       552.812317       271.211761       150.134064       636.295349       31.1147251       805.209106       925.060852       376.078308       221.041611       406.716278       403.768188       689.312744       915.638306       606.324097       505.429077       257.894928       599.742493       907.273010       125.200058       548.448608       440.017487       461.719025       680.428467       522.463623       611.099609       48.2759018       90.8544159       425.356293       739.698975    
   927.963135       318.105927       914.295898       753.554565       897.653748       33.9778900       437.418640       180.388962       867.951538       927.806030       435.099182       669.618408       46.2011147       685.869019       532.307800       136.232742       291.152740       399.254730       773.036804       690.764709       902.083496       259.383850       799.744873       346.178619       960.885193       374.042877       113.716858       788.742432       150.693130       944.696289       578.454346       270.062836       67.6800842       448.192963       93.6361847    
   7.81409645       941.335510       853.407715       473.886475       42.1636658       356.509491       609.370544       912.614807       403.285706       618.185059       924.048523       567.454895       853.848450       247.146454       324.491882       552.824402       681.913269       173.859436       292.164825       978.617249       621.814026       232.328674       776.710938       229.611755       888.133240       683.011414       462.920776       478.842102       889.994751       729.485718       149.617508       296.514221       345.418884       197.978867       637.558350    
   266.413513       429.569824       887.514160       384.245331       465.901459       839.967712       555.948608       119.843620       259.542725       912.644348       745.765381       403.397705       599.242188       883.302368       506.219299       478.437561       207.235733       430.125977       375.650909       28.3351631       756.376038       368.951385       644.701172       288.742828       258.680634       697.448547       854.872498       221.057861       908.977417       433.127594       551.239441       772.833557       755.183533       250.768219       134.401794    
