   671.045410       548.659546       892.081421       816.954712       362.337524       861.291382       287.234192       902.060547       982.853638       815.277527       851.877258       641.624023       592.888428       745.512390       913.597168       229.798660       897.766296       814.979187       92.7730179       698.039917       837.995178       838.386292       54.7298698       645.341980       80.9985199       265.954712       966.283386       707.649414       406.374878       283.655609       194.274261       392.469879       994.209290       481.362885       30.3789272       525.021057       499.263123       95.2911224       120.476883       985.735596       437.984680       178.061996       215.091400       623.033630       951.101624       637.413879       539.245239       455.416779       93.1269531       611.173523       973.731140       819.071167       411.333435       608.090576       364.037476       90.1514282       81.4309998       368.217773       778.779968       456.482880       164.085297       447.174255       455.538849    
   230.885239       32.7590027       189.560745       328.371552       111.373581       641.819824       101.897049       130.760910       332.141235       136.364685       382.588196       815.412292       688.312805       347.889160       711.652344       175.839066       476.284210       793.755615       925.763977       517.108521       711.533691       670.911682       256.346802       994.448486       642.088989       504.565613       862.091431       710.080505       959.589844       544.047180       291.430817       602.259705       34.2950249       709.068054       138.276260       817.010193       713.005798       995.430908       52.8308601       524.190796       25.2191715       536.169861       992.468384       854.400574       565.559570       848.337097       885.301575       332.016998       182.327515       581.398499       728.260437       602.135193       218.848511       871.453064       665.362488       261.076721       337.556488       436.104065       418.105621       122.704346       830.484192       239.572800       274.428040    
   866.587219       688.636047       471.005798       531.399719       879.438354       325.794250       303.623260       47.7916222       635.056030       523.092468       863.115601       551.606567       773.268311       69.0712967       423.262634       109.629509       299.091095       105.930862       39.8806496       681.877075       314.323029       658.048828       106.365128       767.583313       300.977600       299.827148       316.115082       131.599121       325.116333       231.441803       779.958862       528.469177       263.151672       24.2373333       650.071411       451.587250       909.197754       586.638489       491.090088       514.404480       970.368958       436.028992       889.492493       840.847534       575.428406       486.436462       65.2663040       474.136841       744.093384       684.712891       872.951172       69.4918594       223.941757       417.084320       418.282532       423.378387       271.568604       180.872757       152.024261       208.041443       759.182556       267.335663       843.386475    
   12.5488205       908.482605       574.535828       523.268005       872.303406       582.297974       515.683350       35.6066246       393.571411       679.815979       588.999146       897.607422       386.606964       751.111267       289.099518       581.768250       167.546875       84.1092148       331.332825       697.049683       635.528687       952.472534       979.839355       652.340759       116.418175       784.416077       283.309357       305.279572       645.326782       689.853394       664.689880       231.957825       176.017761       62.5746918       401.801788       663.768066       142.512604       575.835938       439.928894       489.015503       978.569763       328.206024       294.564484       478.825714       528.485840       110.531494       466.690979       900.201599       395.348389       199.722336       842.015137       354.203613       366.251465       665.469421       289.269745       339.216064       78.6756134       88.2361069       243.640381       659.761292       307.220856       578.555359       362.299408    
   281.544617       130.165756       570.172668       758.938538       712.066101       729.462402       246.156219       262.055878       258.769897       658.069519       664.184204       266.079224       991.926575       679.654907       516.353760       370.014771       903.018250       834.280029       937.726196       234.794434       770.253479       817.594238       227.753052       313.502777       264.792328       562.707947       191.201263       278.811432       479.885681       294.851746       824.871948       417.585846       123.470512       966.461121       87.8910370       810.432678       993.872070       36.9402542       669.088806       530.980042       318.204224       336.753113       347.456757       604.319946       350.680206       51.8303261       922.671570       302.743958       666.121216       973.039734       975.563965       662.685120       752.074280       400.559357       993.181580       911.106628       538.840027       678.476135       894.970459       242.993240       368.794006       520.497498       454.698730    
   318.935791       577.474731       197.753067       794.490601       702.135315       994.652893       68.0942230       694.314392       567.870605       757.141724       458.895691       720.880554       260.874268       80.0691452       165.679428       103.200607       916.640320       509.240906       222.002838       241.781860       852.206238       604.179871       956.122742       244.600311       82.1235046       192.617599       130.624130       333.138062       111.594017       479.533112       484.737549       675.199524       403.431519       372.627319       249.321640       69.7936935       378.095215       786.497070       891.280701       350.310211       53.7555351       678.387695       277.620544       369.064331       568.714783       267.771912       154.634354       263.498657       789.139343       742.836243       869.838989       467.899384       824.498901       362.620728       62.1217346       702.216736       744.879150       821.316895       356.674561       117.810402       409.834686       534.073303       602.956848    
   51.3952293       83.4309387       24.4435959       417.075195       549.359558       450.129608       1.02667618       625.093628       915.069885       576.580322       333.845154       504.669342       174.887711       621.157410       28.6940403       593.056763       506.778137       351.672577       252.477341       117.256210       203.798386       146.649490       969.119873       69.7811279       80.9173660       40.6237717       924.877502       745.625427       826.428162       496.291840       118.204887       303.430267       740.863220       528.024414       825.016296       104.107002       403.065094       767.561035       960.458252       650.561401       908.601196       176.413971       532.664917       531.564880       981.308228       153.632339       742.497375       736.384827       755.176270       341.592102       546.482422       676.577881       794.504089       424.882812       704.749817       528.557129       640.390320       866.597107       721.783142       62.4385147       697.209412       558.497314       804.906311    
   92.4713058       710.819824       636.285950       425.107117       246.938873       820.254272       657.593384       739.421082       246.474487       993.056396       408.969513       243.313660       75.3717575       182.815002       264.492279       393.946655       509.332672       736.921997       467.061890       121.545959       824.081238       951.981079       863.006531       397.434021       570.356873       449.978180       667.406311       944.473755       235.996353       812.195129       714.905579       785.180542       814.723022       156.942093       735.201965       537.411987       773.122314       22.6422405       222.691544       731.988770       644.631470       821.091064       775.739502       610.361877       328.836426       810.005676       188.150009       217.204346       133.882263       594.719971       807.988586       702.765076       539.779419       531.266602       669.780884       553.504944       400.034729       173.009720       994.464966       389.875092       484.233673       17.8099213       277.902069    
   923.633179       560.924866       853.065430       976.589722       493.254852       997.023743       628.579895       114.662193       106.342384       562.058044       504.862457       641.951172       67.0948792       379.298157       259.325989       292.350739       179.419266       337.227264       698.108521       811.789795       545.966980       699.702515       712.555664       741.120972       55.6001816       249.246246       612.460022       317.639313       32.2223816       597.776184       365.716339       858.676575       810.469971       23.5831108       156.646561       104.397583       428.825867       90.6686401       293.708282       242.513611       662.155762       22.3081322       917.006104       863.006531       977.923035       736.293823       255.214035       895.766968       441.713440       144.160217       930.499756       382.623016       558.320007       318.853394       267.663635       7.46760368       496.502930       720.790100       247.885712       582.441895       965.999817       792.138794       390.659637    
   58.0242615       538.800903       25.5001640       940.102417       345.179688       502.241028       479.286652       788.421936       795.451782       808.685791       184.213593       889.597229       847.553955       406.142426       137.793304       784.603760       539.292419       399.683105       526.524170       406.834595       27.9751530       459.934937       811.038330       29.8196201       993.561340       635.929565       717.966614       599.470886       484.531097       856.869751       342.147583       564.816772       107.705246       415.494202       124.233047       602.711487       192.048599       24.7977104       980.655334       816.178772       521.778503       657.037659       504.974701       147.702606       369.829773       450.206665       281.994965       847.537292       298.829102       337.182007       446.162354       213.628372       163.909271       266.309540       969.947144       102.549126       90.6152267       760.311951       949.939880       781.538208       408.777832       866.650513       495.738434    
   909.157043       635.775146       558.962280       313.068054       161.831985       234.425125       398.120331       472.471924       743.999512       424.225647       37.3267021       786.688232       794.678284       828.986755       252.933807       929.789124       610.068542       249.426910       244.209396       554.754089       933.010986       498.614380       416.070068       267.209961       668.989685       992.934937       461.328400       634.185364       141.830933       945.763428       671.550842       134.176895       36.0099220       416.141998       835.717896       12.9113903       873.671326       458.156342       398.342041       557.577942       580.216125       153.001633       66.2694626       485.588501       121.311111       575.179504       807.385620       825.500427       490.880493       777.413147       814.519592       534.754944       821.586182       382.250214       195.173813       743.560608       945.229370       763.014099       839.410950       691.111755       418.907806       455.334839       295.357513    
   607.103516       452.476318       212.546204       75.2869644       271.581177       125.080429       516.804077       166.039566       781.140503       396.303253       487.211884       492.373901       858.913513       138.565948       929.504211       121.239777       68.5818939       140.724518       451.202667       359.904205       497.239563       967.376648       742.075134       20.7068481       611.061462       348.250885       685.076782       322.692017       161.032898       518.548950       709.875366       494.740509       348.307709       278.646362       656.822144       582.821289       189.850784       695.773926       334.383026       437.022186       942.774780       285.111786       777.993164       156.530396       288.655945       577.611023       877.600281       249.149673       248.503662       691.472900       360.125977       521.725464       112.923538       779.422913       123.058342       105.946465       652.353699       105.971954       910.398010       985.261108       595.780945       713.173096       475.171875    
   328.664093       111.963852       642.124451       305.951416       370.278442       442.844513       672.983154       235.571609       246.511292       202.002792       324.958649       560.187500       837.108215       964.557434       111.621582       59.9266052       374.301788       178.162689       599.126587       594.194397       450.908081       856.060547       509.273773       796.678162       699.785706       545.959900       596.866333       658.355164       772.084229       491.385620       54.3809967       155.242310       664.958191       575.188477       711.262390       552.983459       859.437622       551.682312       840.483093       14.7549639       874.436584       865.784546       198.420029       590.161438       698.629333       163.512222       802.742493       851.836548       894.344055       427.120331       240.959244       139.395355       961.527100       435.307648       471.232178       679.679504       135.346298       929.744629       158.736115       370.955170       237.030472       617.408936       94.7438431    
   337.708435       88.1813202       853.362122       707.470825       48.2181435       515.855225       196.473145       131.650208       50.9369125       594.356873       721.639526       452.919403       892.635315       687.666260       959.414246       739.305847       632.563049       913.054932       113.060966       246.296982       256.063324       400.721161       804.268005       680.278015       941.690369       965.694519       834.512695       943.746643       310.409790       863.373169       34.5968018       489.011627       521.101501       235.231491       752.008301       213.675354       239.112274       921.580505       896.226929       777.021667       665.123413       698.416748       587.230957       305.183563       77.6967545       527.863892       858.144226       42.6919479       548.039612       701.319580       996.967346       69.5557556       450.384460       61.1958656       910.804199       200.222992       546.287170       445.965027       28.7515621       24.2180996       936.151489       614.275452       88.5888519    
   983.463989       630.919861       955.619934       466.951324       85.7153244       448.142639       598.812866       269.240234       1.87013173       976.284607       487.726532       205.094559       995.492554       221.542740       781.300659       171.387238       228.547318       828.656982       154.367294       663.198486       351.553253       941.255859       816.499084       318.780579       719.644409       246.875046       243.622818       55.0662422       189.269028       692.517334       578.543152       268.193909       691.120056       653.887756       30.9948025       3.09610462       932.013794       99.0823517       89.4123535       882.692383       371.019775       561.140747       749.266541       589.192017       135.891846       339.762146       980.361084       900.172058       282.551514       488.675537       572.540894       565.673828       785.924438       847.381348       653.092896       161.919998       452.884918       167.849960       752.880249       312.788300       61.8737297       449.750763       686.140503    
   532.160156       121.784431       478.331726       198.914490       119.126465       735.303284       882.819763       863.525635       621.753296       642.302917       59.0196152       145.797165       4.44354916       646.575623       225.409714       878.950012       15.7116146       14.1970272       709.817139       19.9765282       146.133652       208.213104       372.871460       491.968262       29.8537998       209.004517       762.306213       986.179016       587.860291       484.710693       296.715424       991.203125       128.577209       377.912292       394.995361       386.211578       690.896179       694.527588       225.362137       557.955994       176.934937       458.932251       575.101685       536.000427       801.268494       32.0326691       616.892090       376.810120       497.033997       202.567947       521.095642       752.537598       450.929108       19.9587841       663.068054       762.591980       446.235107       339.241364       921.658325       721.848755       460.884491       611.430603       995.561279    
   485.323212       884.346802       923.824280       127.500343       281.862274       685.187744       379.138580       557.367615       729.894348       523.253540       708.977478       198.113907       334.145630       429.124420       893.516296       865.507874       324.667664       338.133942       387.168030       790.656738       399.625580       192.492798       2.59050751       649.995667       400.197998       550.139587       488.236633       811.716187       703.680603       893.226624       977.831726       237.416321       582.797485       200.953430       653.296387       919.111694       240.342361       151.054153       596.648193       554.800842       640.125977       184.711517       172.730225       950.026672       217.428299       937.707703       7.26401901       333.459717       458.331085       41.6600914       535.243225       813.535767       969.117615       52.7008133       357.922424       4.94694328       181.565689       257.352234       551.652466       630.287964       998.990784       257.395172       640.607849    
   386.922241       52.1637764       887.079102       273.119171       706.636230       924.234436       935.664001       216.246979       281.114288       769.097534       74.0930862       659.754639       120.737991       661.742310       678.996277       220.261871       582.430298       916.141602       234.094650       124.632713       718.662903       698.773315       571.754761       124.794022       647.698425       816.786194       686.954590       75.5078125       278.729370       961.310730       416.099365       591.040222       919.817932       529.574036       325.693634       844.761292       636.259216       914.818665       148.739578       743.417114       626.014099       421.327118       794.553101       89.9507065       147.380585       504.221039       751.218262       13.4084721       616.594849       13.5075550       960.628845       771.895386       975.404053       714.618958       533.478821       382.383423       55.4357796       621.854309       167.141739       327.798676       231.344513       685.863586       308.219421    
   136.564346       271.260529       170.122803       871.370056       766.825378       540.462524       708.118774       684.077637       805.947021       724.102661       27.7668648       111.722633       530.198181       76.8394241       981.200867       239.633301       754.304443       227.319153       395.909546       168.943924       626.775391       60.5899963       478.645782       970.114990       609.192444       39.9090500       661.467041       692.070068       989.713745       394.408417       566.089783       260.847046       388.688751       277.934998       925.671814       945.135254       586.351379       170.762070       579.339233       275.275360       978.565430       378.223724       467.333466       179.517044       300.712708       516.111023       382.123077       11.8864412       581.949158       846.465881       330.887909       690.289429       457.566650       885.117798       53.6550255       121.660522       428.022552       480.947662       542.507629       603.006470       277.425873       460.101135       83.2344971    
   357.389801       987.362732       493.565552       398.695435       792.868958       744.204834       137.236374       895.990723       201.544479       757.505249       806.095154       394.111816       34.4326363       735.602966       118.564896       94.2705765       481.258270       464.935364       284.008179       962.152954       572.457520       14.8124247       378.810913       280.421783       426.454437       325.772583       816.901733       953.233704       452.719269       719.269226       707.759644       279.722595       24.3540421       125.090378       176.944397       128.392090       676.709167       97.9455795       613.541077       826.879578       5.22424412       937.802917       969.206055       792.424194       378.415466       295.471893       99.2729568       63.9903755       12.3244543       588.817505       268.785065       671.354370       357.463837       689.304871       804.430054       793.142029       843.835083       426.227814       304.399017       414.145508       426.120972       99.9891663       744.784485    
   991.642700       702.159729       147.621201       407.889191       808.968506       666.928406       650.643677       258.380524       163.087494       324.989044       413.082581       275.337524       797.207336       639.692688       242.911194       125.000702       994.851807       214.780991       17.3304653       276.670685       490.723297       522.989990       134.832123       113.392456       282.496094       878.538513       521.517456       974.065674       367.556946       986.772217       782.816589       264.265900       843.584961       156.833542       692.063416       761.518433       111.862442       12.0044594       226.130981       953.466187       90.8974075       904.749878       37.9599648       393.054840       50.2700081       728.976868       586.556885       312.494751       192.876801       185.066101       388.373169       334.665039       398.283600       728.705322       906.568970       530.260620       431.890839       355.760590       539.134521       260.428436       830.288940       186.493103       219.432648    
   23.8589249       650.867493       531.486877       326.947998       179.973099       511.588165       24.5990086       141.601501       146.146393       114.499100       505.216614       329.335693       995.210754       734.009216       287.910522       705.413635       954.584351       359.094940       272.938690       60.7785149       768.803711       227.202728       548.311096       530.779541       391.484985       851.634583       954.356384       817.188599       747.278809       932.721130       994.987976       441.016998       188.176620       154.808350       172.650482       296.313568       225.266037       614.002197       208.302780       569.328796       177.365448       540.201904       846.777466       47.8905296       240.440796       898.825500       391.563843       473.874268       308.626953       525.004333       242.386780       124.070129       665.031311       598.769104       128.642532       384.967865       806.897766       436.461090       807.457458       473.157745       515.226379       790.082947       816.370728    
   502.184357       322.892639       821.816956       116.945152       194.763550       224.824631       906.932678       138.519623       450.978058       606.063232       107.669403       702.233643       656.885376       731.512207       676.294678       310.995636       933.845581       579.109131       731.404602       545.065979       258.504852       207.147186       252.451141       357.498230       946.682495       386.174011       845.207458       577.519165       570.148315       697.349365       970.663757       104.146240       620.920227       377.922424       778.524902       207.784271       410.620270       113.314629       904.691406       400.245514       503.738251       432.100433       547.817505       307.605438       889.360107       930.831787       401.459198       484.948456       507.363831       518.242188       749.913391       594.974548       998.668274       187.705200       266.854858       558.602600       677.703125       393.520905       942.198730       429.132935       403.501495       198.784454       886.173279    
   588.561707       623.941589       963.439819       349.887848       521.071045       935.356384       481.313751       817.567932       654.822388       364.372894       177.073486       27.7426891       257.480194       450.914825       329.950684       720.737000       924.785706       468.129456       930.012695       590.377686       167.346161       964.924011       361.812408       896.855042       415.602997       697.747131       534.542725       712.283508       325.432892       476.640076       651.957458       512.170715       336.904694       2.44229984       958.954163       954.385132       813.464844       397.568909       461.725586       535.083008       221.383453       635.643799       924.022034       51.0418320       333.295013       63.1211967       202.408127       988.153137       633.077209       310.068481       166.088745       126.560837       808.206299       716.767700       833.322998       249.344620       458.330627       26.5007000       793.157227       592.907166       796.110962       123.372681       753.051758    
   148.818649       944.146790       897.717224       572.883362       8.37209320       684.696533       655.145264       672.162415       448.225830       866.771973       409.753967       264.531708       815.869812       404.394318       930.363342       530.954346       674.301025       664.872925       637.672485       517.777649       887.478027       678.022461       255.447571       64.1962280       557.072449       459.220947       610.859558       770.002686       857.470764       714.897827       716.591064       102.984276       685.956543       230.727081       527.649597       636.162659       212.132782       47.9283981       41.2055244       896.996704       444.627747       935.186340       978.721985       470.843170       97.2668839       382.504059       521.489441       548.968323       102.475113       571.420166       90.7597427       318.608704       423.453827       907.466919       267.266541       76.5066223       253.315018       651.659729       403.751465       924.614014       958.036804       975.717590       185.364838    
   791.051758       323.641052       430.634247       698.666077       392.415497       229.930847       412.497375       653.648132       708.075195       510.081635       102.011314       303.802307       426.947479       348.128815       156.102615       932.431091       901.922241       841.831604       892.080566       651.215698       397.290039       389.952087       608.777954       945.354065       87.3984222       34.2147598       270.278748       266.003052       205.178925       969.905029       75.5471115       266.729492       488.151062       520.252686       233.987411       744.673828       196.881744       718.586914       908.192017       247.434357       392.075165       502.554352       206.658508       728.894897       64.7019958       178.531815       685.050903       658.441956       698.951599       263.147400       892.656982       328.983612       526.465088       541.319763       610.820557       783.634216       786.263062       685.387939       471.640350       51.4365540       576.814697       600.624023       344.989838    
   631.895569       228.258942       7.18410969       835.007019       234.634308       355.303833       632.538391       289.613129       751.827698       313.547089       486.873291       386.430237       800.831421       532.298218       181.088135       367.924408       939.127197       375.737732       549.773865       345.067505       203.525604       346.542908       706.547424       452.894501       140.094116       660.512573       22.1252098       160.226593       222.420074       400.581146       901.246765       168.867584       154.295135       926.167725       922.642639       599.382446       999.010376       689.067261       253.558624       22.4766464       126.565010       712.946411       146.690338       865.868347       134.173676       418.846588       523.647888       875.042236       323.628845       418.685364       337.779602       517.908936       459.694366       960.438660       708.148560       504.492981       728.895996       919.836975       807.587219       549.585083       46.7305908       849.028442       762.945496    
   859.825562       167.910934       365.596069       534.712463       810.572266       108.058052       134.526184       511.323395       184.515015       866.361145       670.822144       158.742142       510.357849       326.283783       709.726562       236.132172       777.892761       759.815247       716.344177       945.395813       161.137695       295.375854       879.053406       679.718262       32.7803802       832.016602       972.335571       917.558350       54.8492584       214.255325       684.857666       891.962524       808.588989       831.821228       849.450134       593.582825       263.658356       602.208557       987.316895       798.886841       226.908112       253.682892       339.061432       131.389221       539.776794       355.868958       435.175629       782.218201       537.256104       263.411194       739.804993       817.241211       393.332031       181.382477       185.375626       870.525818       824.440125       751.240295       82.9394531       263.555450       156.908264       908.404236       873.645447    
   868.760437       580.966675       840.439941       266.288940       977.803894       899.383179       374.888611       391.206879       286.474274       834.299133       621.869141       736.832336       194.171204       921.984131       452.277740       689.368530       19.8798275       369.002930       216.880417       538.485291       319.685059       836.684387       594.683655       293.338684       938.667908       398.797485       240.813354       706.864868       547.336609       667.771362       958.358154       987.648010       219.629257       651.782898       746.529785       267.272095       31.3783913       492.991425       906.695801       150.788589       376.840088       217.795151       277.953583       38.4534149       970.263489       829.475159       614.186768       357.455536       640.144348       978.367188       408.450867       981.413330       57.9705505       873.411011       848.541504       730.946838       599.241516       804.780029       446.401184       40.4342384       462.728546       345.414642       255.356705    
   110.069901       786.040405       305.307739       747.616150       183.287613       601.046387       741.731445       881.379517       426.530945       737.240723       487.993927       659.824158       57.0298004       76.1109467       662.285217       799.240723       749.053955       534.092834       453.126038       36.9076233       614.086609       99.8935318       678.633179       193.215790       767.860291       993.765137       39.3547478       435.074829       204.885010       940.226196       674.337036       125.623184       533.144775       168.326447       791.780090       818.282532       58.5339050       3.96087718       173.081833       670.836365       76.5275803       341.895721       996.919434       806.924011       63.2048569       355.051422       272.266418       880.324768       522.833984       664.866333       713.210388       521.890259       201.877457       168.817993       519.751038       141.371887       844.757812       381.467926       173.656448       836.274353       737.407715       609.198547       546.982788    
   175.505432       522.686035       335.957275       891.082397       405.340118       650.250183       471.032776       830.496948       521.115417       673.387390       549.197876       642.091553       218.804382       222.301590       445.602936       405.074890       983.722778       546.835388       294.136230       788.529724       419.677917       378.174011       891.915039       654.827942       542.563904       373.792145       848.644104       209.030365       342.074768       829.254578       620.265076       593.828430       205.132248       932.643494       404.963745       417.513611       204.793198       268.908447       503.953186       629.519104       53.0304565       670.431580       733.512695       987.975342       410.900604       993.191284       644.015564       824.711792       572.195312       623.786133       951.881165       783.590576       685.347900       77.3756866       381.292847       83.5073318       430.122345       745.988098       933.580261       242.493195       679.917358       266.302032       838.890869    
   992.894592       239.352478       980.694885       414.897644       3.81475353       214.997910       835.913818       913.259338       474.243073       416.404358       456.188904       37.9851494       519.059082       992.128845       457.292206       476.845856       954.178833       927.385925       27.5779877       349.252319       864.819458       212.638321       818.877991       686.047607       590.485779       930.639465       799.281006       709.084595       546.059937       601.923401       793.257141       390.813324       982.817749       435.104767       359.595703       655.143738       7.11849117       384.156921       312.195251       451.203064       624.530640       634.891113       171.957977       180.959045       228.125977       886.952881       827.888306       787.913635       351.646027       266.715576       235.069473       935.044556       439.325287       793.323181       664.440186       120.977898       717.259155       546.274475       536.307373       748.411499       19.7795525       33.8714828       2.12736630    
   338.803589       330.785553       85.7557526       105.369415       601.196350       450.365631       187.454391       999.179810       128.582397       151.361710       124.709641       796.951477       153.859436       854.544128       670.458252       101.637611       160.988647       236.668320       935.740051       171.611969       7.60336637       122.585907       703.984314       431.729889       370.523010       390.066467       730.078918       379.740875       906.109863       455.099396       961.636292       401.396973       633.275696       763.889038       181.691925       845.503540       902.284241       988.223938       789.972717       148.858673       582.462219       621.237183       6.48695660       592.187378       912.479492       72.1927643       919.045349       955.677856       118.721436       914.130981       109.852798       752.826904       364.808868       908.530273       461.708435       507.848267       807.940125       326.539703       325.746094       368.916595       699.539917       820.217590       27.0129662    
