   813.099487       672.934387       543.594727       173.010559       906.559265       711.203796       339.844696       956.676392       211.183746       394.034790       499.658997       691.970642       285.679016       882.960571       60.1241150       266.770294       424.536652       144.561310       991.955505       325.965210       233.551788       871.738770       82.5743256       263.932373       185.272781       435.319427       739.375610       361.707428       442.645630       141.051666       551.102661       369.248871       97.2450867       212.906860       672.252258       90.8867493       263.439575       883.653625       543.249817       808.335266       161.361099       912.067078       79.9798279       32.3658867       306.231689       811.039490       441.248352       556.388977       900.624634       159.932983       403.813202       908.266602       657.909851       400.622192       859.330505       720.810608       441.961395       471.910767       481.178040       781.130737       811.832947       708.533752       749.331848       541.221130       507.733765       16.0592384       437.117340       496.038513    
   505.520355       591.684204       967.964294       48.6849785       496.977386       999.234009       891.252869       706.322998       214.577347       930.569702       52.2732811       731.517700       527.142517       112.581154       103.856255       791.744507       359.046722       843.022644       295.198059       733.015198       747.654663       59.8859367       293.012268       732.515320       508.601624       493.119690       765.585449       338.531372       783.546509       553.617920       737.548218       581.784668       33.7862129       244.042496       549.643921       988.057068       624.654907       504.646851       417.102997       756.919373       926.090881       408.859711       997.793152       575.377380       935.831238       553.125549       547.470825       604.932922       476.678650       128.013550       865.429382       820.586182       90.6143951       850.808777       838.056519       448.202850       594.822754       304.844360       269.622498       800.796143       849.638794       819.386597       632.797058       215.483856       475.311554       983.095337       173.714264       221.522964    
   417.277405       725.133484       619.882263       351.949402       113.591576       458.703918       449.883667       327.471649       924.396790       985.367126       985.964172       948.910217       303.833405       543.892761       66.5951157       32.1154404       682.088989       308.664520       274.845367       972.553040       920.666626       281.157196       757.403259       414.667419       413.657013       712.903442       68.8003616       112.515953       240.232559       275.537872       604.826416       845.740845       652.017212       941.538696       759.843750       928.979187       732.003296       227.566727       862.425842       713.415344       345.631104       489.547699       833.809204       864.532959       589.672546       48.8902283       881.355103       565.105225       886.869019       264.808929       131.950745       958.820557       380.480713       171.017578       896.016296       897.717346       127.096092       47.6911697       610.407471       983.316528       24.3554707       257.874390       484.031036       12.1438541       530.000122       858.356262       775.748047       160.999786    
   980.633362       684.216064       641.973267       593.612549       570.666138       920.309692       933.043091       691.836304       840.921753       304.218719       832.531982       388.139221       554.641663       255.429886       584.137268       260.550507       305.240448       583.213379       950.895020       662.152771       610.517700       538.239136       988.496277       617.154480       604.632446       473.744385       472.347290       951.785278       806.261536       126.505402       364.966858       164.665970       968.089050       34.4641953       311.757172       322.018219       170.176147       908.625000       355.038727       934.642944       865.219360       796.951477       797.477722       94.8950882       724.173279       816.604736       387.549011       38.7409554       413.283295       245.574463       96.6289749       766.526428       765.172791       788.668884       690.782288       124.972595       84.3827057       40.7060623       392.821503       423.958954       486.328339       305.366211       439.854279       457.391479       968.584961       566.430298       128.423828       243.887070    
   544.691284       505.318268       730.274292       113.592941       188.024841       863.494507       570.720581       532.807434       673.290344       283.416931       32.1975517       239.683731       24.2406673       472.904694       186.889557       801.493408       625.308472       109.453789       627.100586       118.378456       694.738953       693.949890       944.128113       111.684464       154.638290       127.917160       336.154022       400.468964       193.111115       346.393097       486.476715       434.625793       783.932495       769.052856       408.421570       807.967957       360.203491       858.643311       871.090698       705.084045       701.625122       504.191864       563.663208       410.953369       879.367737       712.381531       767.237671       258.972565       928.784241       276.159485       533.841675       124.987961       395.143402       39.7080269       259.200623       300.857208       802.001465       949.098083       244.699982       89.7234192       399.837158       541.235535       806.316650       440.275238       965.764526       516.851746       546.716064       487.976898    
   652.651245       787.196838       598.209717       716.756470       777.552734       842.695557       478.189606       436.347412       538.705994       757.759521       933.932434       725.681946       652.827759       11.8951349       335.850464       170.093323       161.263275       314.957947       374.561707       371.092133       896.214417       317.786865       373.362244       504.079437       394.037628       593.401733       340.757019       860.998962       137.636581       703.575500       386.697876       597.998657       22.3560066       101.212517       30.1910038       619.718994       692.535522       170.172394       652.083435       510.052155       675.093262       433.982880       397.010437       52.0884552       384.592010       41.9016685       149.077087       413.782349       108.525597       660.386780       78.9906082       393.855774       584.595642       341.450134       237.666290       424.250977       130.724350       67.5559921       804.682678       107.251274       188.139465       106.235794       493.847137       598.884521       176.904861       1.81278980       529.921143       310.998444    
   882.099609       187.833160       406.161957       45.2984734       773.746094       20.1911869       61.3977242       706.290649       59.1018486       582.142700       122.816467       644.170654       50.5836906       601.685791       284.398590       404.177612       742.124634       24.4160862       341.081024       700.498230       568.526245       376.025391       917.800293       367.393982       475.985901       84.2624283       221.324326       876.608093       877.112610       812.819397       517.824951       792.619873       734.679504       637.857117       984.630859       718.643127       893.151733       89.4064636       36.9612732       81.3881836       103.496780       695.985657       856.886658       546.205078       945.347839       589.689575       81.5424042       28.9156075       379.133636       804.791687       453.108765       307.018860       474.503601       694.392578       723.054688       785.583496       884.269958       638.432007       997.289734       294.359650       57.6280479       625.616882       606.847229       913.584290       301.713409       223.988144       871.790527       832.191650    
   516.456543       619.986877       873.314880       653.267883       159.595886       699.546204       857.295349       200.348816       84.8548965       363.748260       244.099350       181.282013       882.843079       18.9658699       683.787842       647.711609       889.783081       685.754211       678.052002       760.393066       753.850464       393.191742       866.054504       772.268677       240.754715       455.491272       630.080566       944.377869       5.95611238       583.928772       95.2422943       57.8978462       43.8891602       658.198486       398.598846       668.439697       322.866180       539.861572       205.066040       575.344299       106.324814       743.380066       590.557007       465.653290       125.957466       446.131683       271.329407       68.8968277       839.510559       819.332153       649.885315       887.617676       814.678772       827.584656       339.467102       398.871155       439.423218       969.812439       634.713928       57.1400146       805.571411       548.480469       523.878235       140.339737       273.570465       474.783691       883.323486       846.535706    
   429.605255       547.828918       398.903595       544.914001       267.796265       582.054138       795.907288       204.796234       713.730835       549.332886       856.904846       354.946899       545.475708       5.70590401       774.758667       544.503662       195.438370       509.597534       863.265747       223.184341       650.235535       434.542786       12.7842016       295.264618       371.960480       854.262512       194.139404       725.549927       661.133118       662.694885       174.000916       156.515442       330.877136       628.248291       179.024658       103.786110       971.424988       131.693390       194.128143       70.3158417       61.2179604       150.522247       942.793945       518.217285       983.628845       967.918396       198.993683       632.804138       682.552185       357.559570       709.877502       390.439911       242.163910       792.436157       310.276642       242.981461       401.630768       231.382614       449.422668       952.815308       972.128601       803.106201       67.0648041       217.526672       449.389526       362.804108       659.760803       91.6271973    
   150.164139       744.329529       600.957947       202.232040       178.059677       901.681091       710.113586       372.627808       87.6722107       276.913330       94.1960297       946.285156       532.420532       611.731323       467.527283       678.378174       106.686012       255.468414       355.828491       256.370514       227.177078       877.052124       476.991730       85.9184341       438.940796       958.523376       845.802917       706.341248       831.044312       303.159088       75.8591919       527.911743       263.259766       474.972198       794.605957       540.138428       851.107300       486.146088       282.298859       561.078918       169.070160       152.904099       120.435028       314.621338       480.195984       524.009888       191.009171       753.693909       684.372437       198.230255       324.047974       940.172729       393.058411       293.600708       510.270386       476.864777       847.906860       524.779175       836.709778       345.639832       4.37715626       76.3957520       584.789185       651.487000       27.1796913       540.062134       486.805878       441.813904    
   44.5552902       991.517029       801.990601       599.568420       239.386902       202.948257       518.832214       421.779785       236.696777       469.499481       697.476868       248.466324       4.07740688       684.408447       625.544678       92.7040634       636.149231       932.787415       891.107788       247.362900       568.563232       192.156784       808.468994       727.204163       156.988770       142.891785       459.224091       546.602112       277.846039       735.979797       966.011902       543.580872       155.616440       509.300629       640.046570       531.002930       266.474884       477.037354       328.752991       622.476074       802.848816       495.340729       724.831299       475.489014       299.211151       292.720276       84.1738205       723.815918       44.2625694       755.843872       579.654480       818.633057       878.867554       11.1753540       450.501282       681.284485       998.199585       237.210175       874.718811       181.386337       99.2362137       430.940186       720.191711       725.099365       240.262573       269.775482       828.882690       993.148254    
   205.130280       74.4132614       541.824463       284.022827       698.287476       204.340424       892.197937       817.481201       875.883118       155.431015       112.201195       972.391479       872.369080       82.9340973       163.016754       747.541931       324.999878       657.752197       7.90651035       837.925659       33.6681366       534.457214       328.964722       678.993774       367.826141       428.022552       941.011475       767.710754       984.671448       494.812744       398.311249       90.1139145       328.209229       652.708130       53.7043877       454.230042       509.206604       538.882996       395.920258       186.299515       931.776123       132.605316       144.717194       836.495605       863.167480       951.807251       838.868286       521.803955       345.483490       857.675842       189.324707       517.142578       713.160522       495.524292       81.4736328       894.363220       832.119324       541.742615       657.046387       621.853943       205.492371       925.323608       522.710083       640.864807       560.637573       85.7273560       808.029297       330.959381    
   86.0088196       758.462646       439.032013       838.958008       158.466568       416.709961       272.365021       986.830505       236.499802       926.525940       822.061340       35.5351105       115.077934       908.676331       287.248718       420.167908       701.111877       435.311584       51.8109131       346.234406       133.117401       964.920837       807.875427       443.397736       241.726547       776.032227       881.811768       775.263428       315.297241       921.961670       402.173218       123.678444       996.996582       587.749023       232.507538       763.943115       204.385849       481.716827       117.911385       249.693008       461.076782       218.246323       624.810486       667.755432       763.955811       103.912941       410.009583       143.014145       432.241272       713.195435       494.857452       483.663513       770.018677       700.194580       632.314941       391.595764       620.197327       170.544144       777.559875       280.398254       648.108887       880.136414       810.388428       980.777039       56.0031815       293.580078       722.893188       345.393494    
   537.697693       522.010193       378.272430       571.592346       884.589844       988.244507       792.047607       526.214111       857.331116       651.106689       181.858948       632.943787       692.040466       799.174011       512.960388       185.475067       891.770447       472.473877       619.261719       945.340027       317.939850       410.197632       15.4074583       690.510132       870.138794       554.623413       568.091125       819.284729       81.2144318       636.911743       424.803192       880.682739       289.431396       963.325623       995.574524       395.379303       570.650269       702.453735       736.426941       908.149292       355.502045       753.910339       21.3832798       334.360718       127.203331       413.262299       887.071594       225.574707       262.242493       852.963989       920.135193       764.426575       899.527161       393.897064       664.439392       477.973938       138.965744       717.329041       477.135590       833.113647       697.927917       479.116791       611.518921       996.276428       358.431610       733.612183       310.801117       220.027084    
   230.937393       431.096161       351.798706       131.175171       523.850525       690.767639       140.695526       516.110168       67.1486435       890.247864       300.283661       234.333618       77.2504044       63.6346550       741.962769       6.32207632       787.090576       78.1988907       699.478577       541.919495       761.125488       259.709930       627.185791       350.429932       510.123444       185.278564       315.051453       369.128876       541.234009       379.391296       602.938232       240.059158       884.931335       390.267944       459.820801       566.354980       603.094421       223.868088       229.255905       349.640961       232.588638       2.98785162       138.688980       673.285095       397.261871       86.8759155       442.469116       307.491180       526.868591       249.118469       934.004517       848.876953       441.216888       826.766052       40.5649414       180.739258       238.207260       249.919769       992.025513       661.653259       277.779816       371.056946       126.672905       238.218628       95.9576035       796.598999       301.206085       260.178528    
   673.016663       794.487549       86.1268387       301.908722       426.349823       23.2899704       96.1062927       990.935913       782.179688       489.572662       891.804871       264.778870       482.127197       252.936493       255.803650       825.997620       130.233154       52.3852272       879.427551       436.421631       350.917664       12.8586330       927.636169       988.014343       523.178162       855.437256       704.973755       915.992981       217.740250       670.188293       136.051666       530.852966       422.479858       591.484497       773.526062       79.7732086       302.696075       93.8372116       955.113831       160.669785       467.922913       724.936096       974.198730       986.791870       419.904419       198.663513       91.7115707       122.859344       842.617004       428.897552       605.489807       654.481201       969.590393       313.065491       295.749969       829.741760       432.203918       3.48600531       790.247864       232.419052       70.7895889       585.822327       281.263977       331.988129       95.5424576       138.861954       176.909744       707.021790    
   688.795837       471.294220       286.735931       798.960205       216.187195       77.9060516       247.592987       398.818634       746.361694       884.633789       248.198380       793.318848       454.802643       434.731964       74.8304901       904.214905       841.132385       719.347046       864.990845       362.868561       72.3147736       174.020325       421.163727       206.559418       268.119598       547.837891       782.245728       434.350037       745.903320       36.8046722       928.856873       931.396118       18.1199131       863.098389       240.525940       635.663757       776.462952       785.873047       94.6217728       161.440247       164.679077       670.131226       918.893250       559.842163       586.183289       723.569885       658.190125       401.548889       951.028870       71.9033127       889.442444       122.332130       804.597107       41.7055855       117.681900       332.975342       195.090332       742.473572       864.323975       713.771301       655.788757       589.557922       26.3470726       525.600464       164.244507       333.583099       331.943481       110.887695    
   991.577209       831.713928       597.146301       311.161835       805.712769       168.883667       485.785156       488.281830       876.685547       366.140320       280.140778       898.724243       285.780884       178.592072       371.390350       335.661102       415.002197       709.064270       180.122025       198.680481       75.4176025       759.929993       872.774597       618.225769       825.126160       792.995544       512.775146       5.25050354       42.0732155       244.704865       432.466766       347.134949       761.927490       316.568481       315.769012       118.521843       701.110229       939.724487       193.803925       710.029053       198.443192       196.279449       15.1170568       696.983398       445.652222       955.340149       224.639435       137.818420       972.413025       426.557098       220.473846       243.030579       292.500488       83.2598038       17.6704082       719.755310       875.667419       716.436279       654.439270       959.763184       179.834595       328.247467       517.176453       729.296936       242.686295       899.266235       17.2008953       621.541077    
   26.0571480       985.952881       68.3594360       12.9038277       26.4535999       384.688416       630.193909       739.695984       71.9888229       345.723572       178.026810       240.622513       279.996246       810.222412       221.150940       350.555359       341.342651       549.655579       928.278076       653.729736       489.574249       511.934448       178.441772       500.820404       399.848999       182.219788       422.103821       76.5119858       671.227844       37.2188072       221.154266       441.641571       944.490723       928.469055       264.312042       222.701599       617.627747       95.4137802       52.4090424       829.825623       19.7738361       349.991882       767.583984       485.718536       390.892700       441.574707       108.440094       729.645691       843.636963       23.9631882       216.318024       855.176270       634.782349       622.054749       696.494141       203.665527       718.126465       68.0315170       791.731201       46.5998306       677.802673       597.901611       642.122314       824.391174       130.812241       397.817963       420.104919       129.490692    
   86.3705597       674.319092       149.557846       422.093964       64.2559509       853.132690       811.935791       412.573517       168.916901       376.017639       812.842041       898.754517       392.706329       356.148346       908.735596       249.320862       199.912231       863.286865       258.082245       371.800964       87.5130463       729.589722       403.753296       31.2973499       311.417419       553.816162       279.842590       198.248001       683.096558       897.595398       85.0267487       353.244812       664.253174       893.204773       153.313004       899.885193       978.655579       418.904968       797.434387       366.719086       122.302536       238.466156       869.813477       827.877808       370.335022       462.777313       686.235840       28.8920879       757.965637       847.824402       161.600357       100.642967       360.393494       825.005493       823.629028       560.331543       17.9135895       44.5112877       962.786438       815.328796       253.571182       397.360901       246.839203       190.570267       898.562683       444.962708       781.885193       249.608582    
   889.835815       424.604553       706.228027       909.020813       267.947327       621.596497       652.172607       596.484619       698.021057       673.499634       653.385193       194.466003       339.619720       499.763489       952.386963       812.383423       52.2718506       387.494598       113.091751       150.085358       649.458618       202.491425       188.864182       107.652733       698.868774       363.478058       191.173401       497.694183       661.357544       646.847107       564.571533       820.242371       106.770096       951.556763       265.384216       151.694687       443.619781       768.284607       344.753174       336.778839       970.554199       360.396057       566.519775       538.936890       780.578308       251.642395       420.815155       664.289490       951.874084       119.519341       577.845703       702.180176       609.418091       41.6004295       813.357361       452.131134       365.582611       817.893005       115.903351       910.487427       16.9512825       632.361267       588.301392       742.013489       36.9083405       958.542664       407.355133       804.910400    
   792.368286       347.873138       337.576904       969.010071       106.953728       407.001190       901.578674       828.404358       601.960327       72.3709259       559.661743       813.011169       246.401901       481.178589       712.005249       421.410126       181.522583       531.189697       798.194641       136.901962       785.789368       462.532043       236.246140       758.136414       376.839111       273.143341       558.499512       207.033340       689.370789       649.690186       847.646057       470.256714       908.057434       871.647461       462.865204       460.357056       367.169006       911.278381       931.289246       867.930054       324.860474       540.526367       975.296448       88.9934006       796.445740       724.886230       471.597656       47.6734848       465.716949       191.178757       374.986603       811.761353       370.791901       834.309021       71.9082565       665.764343       368.864197       485.355133       632.830383       324.165405       772.036621       835.383301       859.334473       990.458374       914.855835       281.253143       699.848877       209.142242    
   857.465637       486.273254       770.045349       707.954895       732.074463       199.072769       102.494820       464.676147       993.231201       146.130905       655.935425       145.653183       161.395401       962.196533       319.489807       756.542114       638.914246       570.937256       523.473633       110.971588       569.499023       274.666321       762.658142       412.465942       341.332581       428.326752       308.422821       994.392212       622.770081       61.3372269       294.129395       478.754028       710.177368       319.896545       29.7102356       287.605652       964.255188       879.420654       552.576111       435.763397       543.734863       658.055786       989.740479       603.621826       939.002258       736.753235       682.786438       164.754456       63.3860550       817.805054       711.190308       585.222534       121.299561       132.235428       291.237122       392.138580       752.951050       766.272034       880.826721       637.470215       996.205811       308.180481       764.448364       194.733841       255.074036       549.483459       774.804260       219.000046    
   97.2896271       325.051208       788.445435       420.297302       786.705750       127.030235       177.454941       756.924316       505.553528       407.907227       380.235168       318.462250       934.812744       478.796783       333.455750       620.197998       119.617111       419.278534       423.628845       332.986176       845.865295       731.405151       773.792480       761.205017       969.035095       641.362488       382.080688       227.394943       582.571960       980.539734       797.090759       136.623413       161.997223       455.256561       834.174194       507.765198       539.692383       309.010406       204.451523       430.990570       926.531128       139.465912       554.917969       241.896133       393.991028       125.024162       861.484070       325.756744       661.145447       831.623779       759.329285       163.587906       30.8727932       524.473999       375.691559       415.705231       647.420471       105.384956       212.485641       909.954041       326.663025       643.386292       799.543823       395.838226       73.3170929       94.5106049       753.239563       493.835846    
   51.7205238       400.782013       884.119385       969.934326       216.207809       500.279022       209.330475       616.767456       959.222351       455.999298       608.883545       23.2887211       981.560120       868.142456       629.657349       931.177856       379.318512       798.032776       784.904419       577.372925       25.0769768       819.166260       569.960693       356.109467       597.948059       841.513245       473.630310       571.096741       261.489899       558.673523       821.933472       456.996094       391.704376       861.975464       341.010529       521.198669       620.646790       511.990479       703.887268       872.273560       568.257141       545.441467       448.091248       311.661957       129.158554       821.410156       584.844604       357.233093       845.966187       372.875519       981.096680       120.821411       589.968567       582.481812       132.277222       220.587631       234.100250       97.7429428       895.270203       23.6418228       45.1254349       408.831970       51.7313614       503.928375       334.377075       30.0527992       924.816528       727.729797    
   284.236877       799.455383       73.7818451       432.396301       239.850098       625.414307       904.375183       568.676270       467.691803       609.906372       131.882324       39.1094208       936.133789       421.920898       346.849854       310.524231       464.621002       186.118866       888.125122       618.209473       577.589600       793.714844       841.335876       303.496490       7.11807442       484.234070       862.937378       368.130554       221.997192       362.329834       740.324219       702.348145       542.184753       992.240479       715.581848       305.296295       85.4126587       833.841309       849.713135       339.900543       612.865662       244.434891       910.077759       261.488159       451.441620       734.564819       476.598267       758.869324       586.012695       399.723724       564.587646       168.724503       189.785522       860.072205       877.903748       675.886902       423.040131       919.831177       660.962952       157.197769       269.432800       544.832214       87.1484528       110.603127       73.4493408       643.516968       88.1748886       500.457916    
   551.263733       957.948669       823.134644       875.628174       43.8848152       498.514404       301.855469       167.288452       645.820862       296.982849       659.857910       754.204224       298.789459       114.911087       17.4203777       674.252380       47.0059280       88.1691742       213.123901       895.421326       714.812073       489.486359       677.174500       208.053818       530.278564       404.162567       215.346069       675.182068       647.982788       205.669754       779.435303       296.985352       387.272675       549.756104       197.879364       750.148804       362.363617       576.661560       694.295593       807.271362       753.321350       812.575012       382.950836       670.462952       247.895828       415.802826       564.757690       33.1421165       487.867645       248.375046       735.609985       887.221680       828.622253       752.980957       926.072510       975.812683       245.106674       927.607544       397.945587       131.695770       679.013855       260.709320       971.616211       129.455200       501.798676       578.596802       494.790985       511.853027    
   98.7993927       33.4451408       419.618195       195.838516       993.889526       440.974670       348.298340       34.9561539       907.451538       34.1933823       75.5370483       366.278564       787.723816       274.407318       727.657776       401.764618       667.812439       974.227661       260.069214       564.164551       805.099976       124.645332       994.225525       609.231079       381.537537       873.153015       365.836975       239.300262       740.261169       791.403198       427.617218       35.8051491       669.778748       693.539490       831.788818       664.357056       137.524216       963.049500       56.3281212       393.782593       105.917168       824.314941       832.129211       127.135986       972.385010       316.679108       691.038391       699.894653       539.744568       574.502808       874.713318       717.159546       681.085571       413.633667       768.777832       812.688843       741.126648       779.863892       216.197800       78.2330704       144.637756       777.082336       879.925232       626.884949       475.023712       91.4626694       162.037659       44.5081902    
   529.796082       309.123199       843.144043       112.872986       488.266754       310.926208       317.576691       932.435425       533.021179       39.3922615       764.553406       713.097778       686.201660       722.683594       643.710876       685.071472       194.371628       65.2212906       124.844810       442.211731       120.432465       229.504684       593.236450       235.899414       903.075684       388.204132       747.226929       765.795776       816.407959       374.566711       82.1173782       762.134155       434.658966       930.250488       357.202240       313.876312       376.833038       663.056824       364.868073       186.130173       272.149597       163.240402       804.909241       504.777710       178.404327       31.1631947       289.229980       822.254150       296.118866       645.635559       412.720673       168.270416       30.7526321       956.323181       960.960205       989.148743       362.518829       427.851471       72.2026520       825.796631       638.202148       214.928009       285.065216       732.141846       532.536499       17.0867481       380.808929       431.292938    
   208.768250       7.42365932       669.929626       945.545349       339.027954       664.685669       549.409485       204.670349       949.519775       60.8742638       187.258255       549.076050       969.966309       268.107605       113.075676       934.269470       882.244141       531.558716       609.608521       400.955933       109.942352       828.804810       432.276276       615.828979       916.298645       119.841125       27.0248146       327.319397       690.954956       123.574478       924.265259       509.080261       921.854675       733.238647       723.697632       997.529053       197.748367       653.679321       488.203186       474.546936       2.84095407       85.6960907       38.7619743       332.921204       502.150299       618.562988       510.821228       982.401428       268.099396       83.5096588       813.499878       828.488342       778.862427       205.242706       932.848999       705.447449       108.631950       805.284851       472.905090       855.136719       783.835876       646.616150       474.709076       762.348450       421.782288       405.935699       491.671204       867.793762    
