   238.491882       262.988007       679.025269       268.756897       386.298279       316.962311       942.999695       740.405090       967.388855       489.719177       155.562485       600.588501       587.558411       955.086548       240.403091       279.560272       82.8659134       393.524963       26.4193611       536.173889       240.706482       917.186951       330.229706       334.701721       306.887573       537.651672       437.661102       674.030701       11.6579075       616.778870       977.882202       16.3204041       580.000183       380.559448       159.843964       436.518677       908.488708       612.970520       650.648865    
   958.963440       840.778259       120.896561       121.560783       834.962402       655.097900       630.149353       797.812866       808.281433       157.406296       859.182007       818.832581       325.079773       117.743172       407.131714       265.063965       901.389771       817.495605       102.917175       949.758179       422.488007       88.7327118       38.2586403       547.240723       272.507233       744.546082       192.407349       424.303619       209.913834       711.211975       482.618500       506.010345       793.372925       874.762085       766.908691       428.826294       982.034790       216.680115       130.426086    
   506.444489       899.831055       265.699371       322.250977       872.231079       308.609558       532.245056       789.804321       780.159546       409.346832       588.050293       58.7572594       710.459595       514.261780       614.922180       568.220703       740.449707       266.307281       992.308716       688.613647       81.9470139       333.706665       294.087769       453.261963       449.306732       301.043243       241.343613       9.55340672       117.930679       481.665558       290.936188       133.794968       837.213318       643.864441       782.246277       629.805969       499.310638       639.211243       959.284546    
   140.149734       580.100647       54.6627045       264.665924       839.709106       525.371460       941.934814       532.170288       166.256714       606.465454       210.550491       534.263794       225.990402       968.127319       933.061401       503.803192       574.982544       310.120819       987.135315       171.259155       169.551819       117.940979       87.6940079       378.539368       609.780029       181.393311       281.011871       649.404602       48.8098450       81.9326630       358.645142       295.488403       110.206795       868.782166       30.4122734       429.788239       572.468140       674.321106       130.541061    
   255.581009       381.846985       84.4803619       962.765198       685.565125       25.7373924       9.26937675       546.641541       496.913239       432.540466       52.2903099       935.538574       735.168701       569.655334       480.331268       55.4512596       352.035461       217.095139       514.588928       84.6759033       343.020874       77.1212463       409.367157       235.394821       747.738708       770.976013       633.106628       688.967896       993.677673       301.455811       167.409927       537.848145       534.591187       541.933655       252.317993       613.749329       384.274109       475.597076       424.500458    
   742.120667       39.6262131       214.377441       994.163025       495.585815       293.939331       600.788513       145.258636       278.240814       474.422180       443.388336       109.378342       32.3274765       358.269592       514.052917       684.734009       431.730347       12.4022198       899.243896       737.531372       912.947998       23.0029640       842.573486       549.052551       731.225037       875.831787       971.124573       733.034363       247.022842       905.561951       538.171936       934.438904       768.698242       873.097900       533.295898       524.169495       493.828766       686.898438       257.224457    
   141.638412       65.8874207       524.563782       666.519775       772.730652       375.519012       731.362793       852.415833       595.335144       576.060791       569.052307       361.666168       475.526855       393.930878       311.995514       995.217529       195.557999       568.737305       803.189026       325.642548       743.003601       271.081299       617.042725       11.1381388       399.055542       935.806763       856.443787       96.8651886       189.519485       920.721191       659.064331       264.684723       81.7542725       458.985199       193.522278       700.179443       734.832581       335.928040       501.551331    
   984.047791       192.927307       752.539246       63.3788490       150.521759       899.923035       997.594299       450.895996       62.5197906       730.968079       460.056061       928.171448       405.373932       165.219498       199.109924       224.773300       207.933838       171.598679       915.942627       645.226990       122.707680       146.676102       249.101974       7.91633511       289.974274       843.018799       659.861694       594.200256       728.087708       508.377808       600.850037       169.812332       362.354736       460.822632       65.7816696       268.450165       381.307495       106.147606       182.194611    
   494.717285       537.616882       743.697266       869.246338       304.988861       408.801544       509.306702       134.510818       982.772827       529.076172       622.048950       633.540161       727.013245       514.258606       828.570007       110.536736       666.331360       517.119080       335.661774       242.908630       83.8592453       863.502808       50.3795090       435.668243       986.679810       840.134644       921.605164       668.793945       411.779907       856.326904       99.0182190       140.584000       51.6271591       405.978271       3.37096453       43.3393822       730.249817       437.966797       482.150787    
   78.6953812       221.813080       181.800415       869.539185       706.635193       982.408630       869.716919       346.604767       121.419540       941.560120       418.460388       79.5727158       667.742188       97.1854858       220.689880       768.504028       733.207947       25.4184685       400.048645       906.406494       746.484375       3.17309618       6.52030182       688.259521       958.543762       689.670227       885.583557       690.948853       103.470825       139.769714       150.471573       908.839661       773.205200       612.079773       63.1272697       332.928711       534.060486       798.616211       168.294525    
   846.859985       924.209412       786.476624       197.871140       81.3015442       343.068695       245.843781       628.846375       148.748459       258.737671       687.744934       876.346436       573.809265       951.864319       778.382446       385.119690       944.422119       326.666473       812.690796       949.492676       66.2261124       170.180267       244.108948       524.709900       25.9038200       109.487671       899.642212       134.102463       603.929626       523.345886       908.630554       558.885132       509.808624       141.022247       829.025024       897.818665       366.901062       58.6402550       975.238831    
   652.031555       239.577744       117.900963       402.682739       778.379822       264.305420       131.182251       802.686707       49.0893478       380.918152       720.665466       876.605835       509.739380       552.318848       484.006195       669.895325       190.068893       572.545471       209.354462       919.337891       222.390839       675.663879       692.484009       409.223297       964.526855       187.786362       590.111145       539.656616       138.885406       812.368591       396.660645       827.214905       612.211182       291.768555       150.399704       828.337463       117.793961       39.0082550       118.699944    
   7.62867308       622.923279       403.833221       530.126221       525.501465       428.952881       927.413757       428.577972       5.78783798       270.849609       815.754150       181.680847       209.702332       111.670593       97.2362747       986.645508       259.263031       485.916473       629.883057       137.653183       53.7330284       760.112427       423.616943       99.9774323       962.291565       753.436401       569.368896       732.119141       450.091858       688.704346       323.756683       977.535095       184.124695       154.722610       759.680115       780.678406       71.0612869       658.398132       972.071899    
   279.381531       138.735657       690.706421       351.191284       299.109802       725.790894       806.912048       627.223694       959.497864       430.449432       532.802856       996.766418       267.273621       305.772064       365.889221       722.886108       333.545898       951.809509       830.500732       869.452209       212.489685       94.1765518       34.7332764       437.629364       233.278946       396.063782       201.134338       90.4497528       488.011566       215.996536       488.054260       497.007019       692.394958       203.474152       342.613464       880.985840       89.1068878       638.009827       182.907532    
   461.381958       44.2067146       186.723831       791.593018       612.214783       698.038696       981.785095       282.451538       855.036865       320.932831       874.854370       925.248047       604.731140       977.968201       8.09860229       525.460999       158.227371       757.610046       852.835510       147.692307       211.033279       161.153946       578.626038       749.847595       199.066803       324.234070       223.933350       500.871368       591.768860       805.686523       362.049103       961.216797       679.470032       37.9559746       967.251953       694.791931       35.6560478       65.1463852       705.486816    
   434.005402       322.928711       671.868652       163.222000       94.8148193       795.989929       877.570007       429.757629       806.627380       327.168213       196.172089       213.486771       772.843872       419.232452       892.768372       123.960449       340.518372       922.644714       915.879822       505.433075       578.299561       718.309753       871.855713       609.792725       607.578247       966.086426       56.6276894       388.293915       721.146484       257.003784       662.345093       344.057861       335.938171       126.783775       743.969910       793.916626       370.368378       920.662231       803.792725    
   656.080566       147.034332       6.48445559       398.565857       734.766296       758.406128       36.8571281       194.863174       322.302490       204.068237       587.891235       18.0831738       703.232056       832.995483       738.506348       978.342346       672.048035       551.879639       440.246002       51.5168228       780.117676       23.7275085       212.767944       507.484680       859.310547       372.852692       692.509644       252.290604       226.344452       488.985657       673.934875       77.8655624       857.202271       717.138733       645.031555       757.150391       628.902710       86.4762497       424.815979    
   255.376953       958.282471       929.396790       755.688904       533.698059       28.8875027       638.454163       631.752686       878.670837       929.077637       630.144775       689.637634       4.13695192       286.666565       55.0534973       532.576904       927.087708       337.042084       419.610748       834.648010       904.995911       373.767242       161.136795       893.363831       860.474243       511.121765       573.651489       122.606155       302.419067       576.436523       800.842896       617.117615       981.713745       643.575745       66.0795746       401.677795       80.0740891       287.739502       342.623840    
   24.6838608       99.5826492       153.525101       513.227539       496.463989       649.877747       132.302414       295.795593       763.754517       718.406494       172.362473       401.557343       691.570923       254.749466       394.294800       255.236237       743.872375       604.239197       706.689636       620.503540       224.350525       59.4985352       323.323792       884.802551       300.743134       226.298431       113.260384       742.384644       154.170334       222.509277       642.118896       863.162109       924.398193       573.216675       115.252823       513.061890       776.755859       162.519974       752.263306    
   943.610596       703.829224       249.329788       850.739929       71.4924545       706.178650       874.475464       245.559402       316.102478       644.398254       816.376892       741.799194       927.488159       481.593903       310.333496       550.567566       676.391602       780.696533       456.984375       120.041847       460.847839       395.317841       107.984337       331.820282       129.451279       754.958435       48.7258873       317.246613       629.682068       836.563538       748.227417       339.240967       629.896606       225.392624       164.615829       879.565063       7.08526516       277.377167       466.905334    
   62.7667847       750.863892       412.508087       704.583435       417.128204       398.390137       605.100830       165.407074       925.008301       352.735168       414.654144       800.866516       349.133881       678.679016       620.655884       456.601318       779.253601       830.423950       52.1233482       469.749023       925.099548       865.798828       300.654236       723.779236       953.226624       301.305756       172.326019       240.149673       743.845764       591.851379       701.072205       52.8872490       358.815735       311.508331       847.159363       744.201233       403.117706       474.548065       547.185486    
   547.025940       440.398224       649.062683       600.143677       263.897064       711.070679       713.403381       636.010742       320.924652       390.311432       89.4772644       798.757019       550.618530       81.3193512       948.534546       991.899963       954.195007       37.7099342       189.622910       604.090332       932.415649       16.9425297       607.726807       840.113281       8.44765568       184.653580       847.508118       724.243530       327.441742       932.298462       821.637146       121.445801       237.460617       5.44241714       176.669357       725.029602       256.057922       624.610962       96.9109802    
   115.926750       18.2457314       891.046570       85.0950470       102.412704       471.132141       88.0283508       565.607178       452.175934       600.374695       915.404236       87.9082489       329.988739       125.392326       914.475952       559.201843       306.946106       152.165985       798.248718       73.6872253       404.924011       410.145569       895.155334       584.791199       881.602905       898.085938       615.929871       953.699158       383.114166       875.253052       942.076416       558.897583       302.763489       654.890381       656.547852       813.430481       127.484085       845.609314       646.446533    
   699.846497       561.553406       453.435303       275.643982       85.1887665       400.001953       920.385559       547.815308       601.267151       322.703400       733.775146       141.117218       34.5900726       456.866241       705.136169       467.097260       581.850952       798.410706       752.922546       653.830994       24.0094547       420.297668       314.090210       244.937927       572.341370       937.121582       397.940826       812.840759       903.464417       402.505310       248.886902       963.267883       655.026428       13.8785801       898.101562       518.028259       769.078125       124.130386       235.450684    
   284.113861       448.176453       374.934448       396.175079       440.386841       45.5176582       980.370239       136.924591       143.129959       801.102600       276.414459       611.678467       705.757141       871.904602       794.653748       179.238846       57.4714432       923.721436       402.756989       552.206482       419.571075       527.006348       63.4163628       293.108246       389.897217       24.6870174       627.537903       9.65248966       348.086548       2.09152007       831.022583       645.746887       562.480225       754.311401       493.471527       741.631409       90.3354797       316.746613       348.723328    
