   186.507690       568.628479       48.8039474       4.52500677       328.006042       616.172913       529.032043       994.540649       369.602448       570.526794       12.9017439       692.661682       752.401855       636.137512       808.253296       897.170105       476.997620       558.999146       47.0810127       322.222870       840.483337       181.916702       190.090805       648.961060       926.904541       592.103516       608.392883       591.730957       232.490631       653.455322       576.346436       763.528564       698.748474       371.165436       315.957703       631.805298       974.179871       978.409607       390.817078       737.998840    
   64.6431732       608.775024       919.052673       32.0193329       261.600128       978.020264       223.969498       169.984650       399.018707       418.074646       325.553528       55.7928085       440.969177       667.932007       594.094543       971.824890       783.938721       509.105316       697.185059       62.2645226       502.191742       806.024353       186.816254       671.913879       544.741760       944.619507       256.868469       894.619995       929.693604       598.330566       804.803772       965.041931       851.105103       560.616333       987.628906       406.738464       830.172302       28.5374966       166.490677       759.693115    
   965.296448       832.472961       249.218384       553.537842       948.009827       616.881653       883.420410       61.6144104       286.090332       292.372040       734.566772       531.729553       66.4751892       264.854187       785.469421       863.639893       255.896774       232.031479       44.7128487       376.731659       845.027405       188.276230       293.950287       118.840706       354.802643       608.623779       502.539429       615.546509       483.578064       631.199341       307.560364       621.650085       160.804718       169.242661       920.834900       693.897766       639.365051       394.754730       842.845642       916.970398    
   131.653488       211.093002       617.303589       51.3494987       908.767029       156.629471       703.233337       427.978668       856.373962       139.503021       463.966431       701.840210       125.557800       33.8030663       624.528748       458.056000       892.271118       516.396973       991.129578       654.007507       651.938843       77.1857376       864.576050       503.215179       558.886230       318.031677       481.004364       433.489807       866.584656       575.713440       245.058212       852.113037       256.013489       973.348938       194.301895       288.309692       451.805786       37.4438286       621.127991       5.62397003    
   703.218628       193.344055       548.606201       8.59830475       882.110718       933.158997       915.183594       480.961548       387.774323       457.080780       801.304260       879.318176       758.975098       548.597168       450.291382       946.527222       289.665771       535.585327       148.467041       281.431946       96.7871857       599.117371       532.104126       231.884888       121.996178       826.389343       587.040588       620.443298       134.156586       76.4475555       221.448547       203.441818       355.415070       565.556580       587.512512       659.516113       420.222076       870.135132       291.120819       769.663086    
   449.576202       857.952209       353.089417       795.458801       229.771988       200.681793       906.847412       190.305588       633.668762       228.147064       801.567688       738.501038       554.183777       615.437988       199.345901       170.634354       414.627716       908.966858       138.884811       913.450073       531.165771       572.075073       794.325500       278.357178       679.360596       751.584106       536.844238       151.488113       705.398560       763.168823       39.9725266       582.151611       696.453796       762.452942       226.281570       885.753052       839.114746       509.102478       423.583344       297.197083    
   911.966492       696.596436       532.780212       95.1505356       546.529175       63.9383926       452.535461       649.895081       155.307877       835.276550       493.282074       17.3814354       159.813416       213.111038       518.430725       503.191376       909.830139       356.537231       327.896423       916.213135       323.345337       926.305481       206.743362       973.778137       971.266418       175.983231       521.352905       826.279785       836.164246       944.538879       691.070923       579.712646       329.240662       3.55162406       114.256393       812.194275       399.994995       582.682373       71.2192612       496.031433    
   628.457825       844.828552       19.9606285       578.889526       464.744629       706.854248       184.996490       170.915405       325.898987       357.754639       96.4305115       872.227844       866.013184       689.680298       816.756409       237.373032       136.336945       696.276367       805.037354       591.951416       774.246826       38.6709900       581.347473       449.983307       415.097870       221.607224       685.117676       872.185974       936.777466       405.745453       551.804749       175.965485       151.263870       624.743713       364.747253       534.602417       826.247803       865.311951       240.043091       870.872681    
   813.627563       360.617035       691.365417       933.700928       593.803162       581.481995       446.891907       459.662933       723.608154       799.289795       855.982727       849.389099       492.212769       30.8246212       641.261169       921.953308       703.583252       281.007385       396.368469       733.035461       608.207581       453.858063       501.763000       922.466919       302.565735       463.632751       32.0891190       262.804596       82.1825790       725.544250       77.1033249       14.0192251       901.737915       154.632812       455.819855       872.843689       103.845779       742.746399       94.7160339       56.4473877    
   64.5549240       614.789062       276.611053       684.603699       796.889099       586.112854       694.176147       816.645142       906.455139       360.770966       795.104126       431.056549       851.567566       390.594696       18.2262020       895.838928       218.792587       573.177124       103.376740       850.822632       91.5964661       116.842438       499.724792       170.837219       665.623230       614.697632       321.652527       874.768799       727.387512       622.008545       268.531830       400.467438       557.943787       797.723328       696.370544       631.755066       951.778503       291.684784       570.972656       357.699677    
   319.955017       614.100708       659.602600       510.633667       374.147736       836.363220       281.771301       206.759613       952.009338       776.595947       707.892517       266.643036       765.956116       658.668152       334.631744       357.415649       643.543274       561.594360       188.103073       753.041382       826.801880       861.853760       66.7195053       450.216370       236.264236       32.6613464       729.198914       631.495972       147.224640       978.341064       485.866577       157.303284       867.446960       1.24133611       186.313812       948.443481       315.972290       690.593445       147.736069       144.501816    
   286.414093       603.150635       903.069702       445.744049       600.907410       130.980453       418.858459       706.089478       245.959839       496.882233       214.066208       588.807190       596.245300       215.624741       544.004272       490.915466       765.488098       247.568390       906.239197       96.4269409       230.678741       124.523743       388.834595       744.904602       955.557983       931.362915       254.601669       726.700073       642.347229       669.065369       286.083252       348.011108       957.105469       57.3711090       218.354462       449.873138       592.408508       309.203033       780.144470       506.302795    
   246.463181       32.3618393       647.009460       129.925430       735.511780       295.694244       810.561401       543.990479       4.86203194       997.088745       705.732300       972.968506       968.920654       811.493347       821.985352       919.790344       285.808380       680.968750       558.278442       270.086182       362.172516       901.957825       430.931274       279.237732       973.768677       998.177612       820.140747       842.541016       469.374603       782.482910       533.331482       658.473633       10.7393055       466.402374       516.409729       218.302536       463.548553       803.488892       463.407898       56.3088875    
   260.933868       202.434982       572.446838       791.103760       230.980743       327.124420       817.837158       23.6698685       885.427002       151.144958       689.016418       24.0824566       324.886078       83.4936981       606.243103       285.982025       786.718689       161.653061       336.686249       862.084656       827.443176       740.870422       152.613220       800.172607       284.876160       452.328308       757.537170       313.367157       715.738831       121.155876       726.200073       209.735489       900.058105       245.754761       760.542114       735.594238       665.968140       192.148453       428.963776       596.918945    
   60.1151237       890.902710       524.053101       934.565430       755.190002       833.832764       551.512756       715.851013       254.669495       300.483215       257.864807       77.4576187       786.125488       738.012329       690.198059       952.304138       410.183929       546.657471       205.119736       261.640594       133.687546       593.139526       253.147583       111.140877       77.8256073       692.750183       728.504761       610.070374       943.339539       884.250977       124.698151       527.406860       791.113647       153.319550       947.619507       945.881348       6.98904037       138.741669       787.984741       975.791870    
   270.971985       728.987488       612.273499       802.280029       128.275208       776.948486       103.504944       648.201782       84.0374069       135.761322       27.5692940       639.116882       946.085083       790.912659       98.5444183       529.335876       775.271179       917.564392       298.110687       142.256561       869.431091       951.830261       342.586243       250.810196       834.456909       464.884094       170.540512       129.409241       677.915466       54.5112228       580.948853       541.791260       37.0118294       841.048584       21.1889248       89.2945175       982.671265       29.3691635       603.687927       337.371490    
   35.2099953       925.973022       335.184265       806.129822       882.275452       631.794128       153.325256       328.693146       951.513000       404.132233       171.748734       291.039429       95.5759201       368.006500       562.295105       64.6658554       508.612305       27.0252323       667.341309       756.188599       80.2782669       115.751030       479.946960       295.190613       14.4287758       717.012756       304.438477       956.923401       890.308655       115.692856       419.894348       85.6293411       80.1684036       659.226074       84.1488113       794.330627       873.059570       847.156250       685.287109       276.485779    
   370.276367       868.078003       85.3566284       196.125458       71.6614456       283.044678       970.642456       942.711914       188.872635       50.2429733       581.146729       511.499939       357.748627       113.407814       825.909546       656.675720       262.211304       459.900391       614.013977       125.168556       882.491821       132.590378       241.938995       207.991241       554.885132       153.668365       305.644104       670.881470       469.236298       721.137085       175.351807       210.800644       81.5462799       533.589661       638.516785       942.993713       235.272339       727.347351       956.019775       728.002563    
   990.085205       491.939575       562.490051       327.457458       402.517792       322.791565       152.983414       112.421455       25.5066547       428.886963       622.400208       485.733734       235.283234       181.339539       737.867676       379.437897       821.375549       226.788483       157.893982       25.4255543       371.023712       695.223389       714.213135       212.458786       570.845093       133.106506       239.621155       480.492157       559.856445       586.564575       494.369049       144.321274       523.208191       772.651184       19.8328457       768.564392       676.884460       935.959656       944.971741       442.422394    
   177.891220       403.278656       277.511444       159.820801       652.337524       547.907349       316.791595       425.314667       923.636475       494.940460       18.1836262       486.102966       98.1317749       90.2199631       103.277657       352.738922       20.7570438       830.295105       531.366821       909.956421       337.901611       422.289368       189.367401       843.837524       253.508179       350.116486       874.250427       994.832703       708.275330       459.807159       546.888306       606.054321       502.256744       394.623962       538.134338       698.050171       634.131836       345.197174       162.204742       484.221283    
   580.948975       864.738586       879.593689       488.186096       775.063354       402.118744       938.162659       144.560059       471.197174       723.173096       625.138489       138.598877       502.863098       421.140930       350.322357       494.258728       174.133224       117.003204       413.605865       164.870392       612.286804       823.210510       337.139954       747.412476       456.816040       665.301086       60.8259125       94.9686813       908.103455       319.142609       46.7528610       123.712265       149.747208       847.610474       552.451233       474.784180       842.280945       717.072632       352.168671       487.226562    
   395.767792       821.612732       493.034790       74.4703598       517.113159       667.232727       193.033295       94.4293213       767.717163       436.639862       377.985199       591.769104       10.3782845       566.935974       14.2226315       997.834045       269.423981       581.320435       702.624634       352.087677       416.740326       272.612213       451.751129       332.920715       651.559082       536.827087       78.3548431       641.601074       558.761108       366.190399       891.864197       675.127869       268.427795       58.6220322       124.141403       121.465393       756.486267       820.428894       694.136475       224.612534    
   916.267517       782.351196       664.704285       15.9999313       409.770569       231.439072       613.155457       780.085754       841.361206       94.3882370       485.007507       926.604980       192.692871       810.804504       660.310486       591.702271       940.878723       785.778137       650.883179       937.215393       249.518845       946.448486       913.919739       677.290588       208.471893       565.493469       176.343109       636.438232       230.346481       29.6905270       667.256531       76.0165100       681.194336       453.224945       731.802124       722.825867       508.451294       272.728851       76.5675354       576.470093    
   572.328796       671.390259       210.803436       110.151062       419.907867       569.759705       120.726257       842.171326       567.489746       366.984344       477.202362       710.017212       900.644958       486.971710       191.317139       887.366028       964.860962       652.022339       214.812012       293.840546       521.639587       554.181763       350.997467       352.041534       279.274323       941.585632       766.647888       847.844971       608.766785       732.661377       854.150635       657.240662       634.676697       106.925865       207.576508       974.489075       659.696289       383.266846       356.391907       825.112854    
   608.852905       477.415649       918.429260       711.747009       269.722534       902.684692       270.816376       851.579468       634.270325       488.796051       708.187195       24.3856602       890.441772       313.629150       921.910156       343.045898       208.999344       956.731140       774.429199       912.127258       839.294922       211.174576       37.4307289       716.945618       806.265137       321.664917       644.592957       254.618637       452.169556       626.256226       108.820229       265.512299       43.0413589       104.629272       625.004639       385.550201       217.416626       977.769043       276.302429       680.868958    
   375.860199       739.806091       368.128937       687.256531       583.471619       529.388611       897.036072       754.356506       297.953125       22.4593773       387.028351       668.009766       457.106445       566.170776       339.082611       648.808533       82.8022614       511.459137       948.300415       20.9536018       318.699524       344.467865       792.425598       457.881348       449.027954       45.0066414       959.782715       194.070389       366.882111       50.3528938       597.278503       932.965881       55.5834503       710.230408       108.459625       348.162994       405.782227       324.458832       14.8907261       925.321594    
   127.939545       814.441772       689.192322       443.031189       182.409744       832.951416       575.043701       805.025574       924.551941       974.199585       58.7933426       289.526276       763.266968       948.170837       97.8082657       626.044739       335.301331       442.592621       969.178711       977.217590       845.600525       181.500961       368.300415       579.802673       710.780640       682.271179       883.038330       731.999634       573.958191       143.125137       745.391357       505.019409       65.8571701       817.458862       811.102661       730.232178       69.6537628       330.397919       887.415344       916.384521    
   705.360474       363.490906       834.777588       619.573425       567.065918       565.994751       524.799866       662.624268       783.962769       830.488770       338.832489       592.637085       404.428497       664.363892       224.077209       766.329163       420.875244       212.339523       381.777740       468.961792       355.443634       511.165100       708.353149       709.129761       299.034363       502.168701       19.3684540       738.747925       919.104980       868.173340       614.022461       540.511230       345.325684       661.780884       297.195557       927.082397       792.066956       667.596985       28.3058071       885.789429    
   273.853821       117.602173       459.341980       158.361160       344.407684       914.832214       606.446289       446.353668       892.641785       727.782227       846.719360       706.167114       485.931244       848.949463       663.674255       41.6880188       582.341980       199.358398       825.827332       549.038513       598.981873       307.724426       23.9924240       489.953033       805.147644       12.5821657       485.191925       899.968872       975.593384       80.9676819       931.422424       251.869751       250.954651       502.675110       426.383514       902.403320       70.9733429       598.042175       586.409363       76.0273438    
   266.327820       987.776306       328.713043       27.0617924       230.176834       873.561157       13.9482479       895.937317       768.838196       586.389404       676.699890       442.645325       351.545044       332.131165       344.331635       489.072235       515.354309       364.107025       845.315430       454.246429       290.039062       953.003479       326.926697       220.752228       370.468933       799.725403       917.133301       774.493408       912.659851       800.601929       857.389893       983.923828       21.8719063       275.432251       772.474121       310.266327       546.129639       767.805176       619.041626       271.303864    
