   231.948593       799.552673       825.913391       79.6575699       476.043793       879.617310       568.953613       940.669250       678.190796       3.88328981       870.775635       568.583130       124.117470       712.122314       518.923523       842.166870       176.248383       230.789795       564.977173       145.540695       247.374695       849.127258       671.895874       449.655731       596.266479       936.451843       211.083893       701.436890       509.707733       162.269104       985.637146       780.541931       551.777588       593.022339       623.683899       55.6892624       56.9645958       545.675354       171.005737       462.330627       717.684265       53.9398880       256.632690       637.614197       555.222778       160.244156       987.886536       790.591614       891.851746       332.508362       479.588318       543.605713       299.755463       732.786865       701.447693       752.153687       61.6576996       192.412003       69.0215149       472.741180       680.247375       948.546997       112.821419       398.688873       755.437378       277.900146       642.025513       746.256165       47.7472038       801.440186       881.754150       998.903503       804.800415       385.965057       298.072113       307.554474       95.7502747       994.719849       448.568329       828.409729       608.953613       165.951309       670.380005       348.486572       195.539185       993.411804       707.029785       286.359436       227.199692       243.010452       599.005615       220.162064       647.001343       96.4948196       64.1746063       825.074829       280.783264    
   692.548706       323.330414       160.451019       220.961884       493.310425       660.268005       248.126801       522.301697       885.315674       421.048767       820.183838       245.845215       249.154312       464.377075       29.5294571       311.143433       136.668793       889.582031       126.012016       836.098022       862.536987       439.695099       906.005188       564.435242       765.332092       68.5527191       519.003174       571.565308       757.447083       58.5937500       745.745483       733.208740       254.981323       867.662048       716.582397       684.152100       122.121162       400.450684       542.401917       529.722473       143.308838       424.464203       207.560669       731.104370       278.777008       107.823151       679.643188       698.059204       65.4302902       305.990540       128.094727       581.271423       173.023956       551.519470       109.336899       428.940186       968.023499       254.783279       556.645447       245.186890       918.134827       921.842529       873.673645       279.006500       815.758484       535.733521       69.4392242       543.544556       907.237976       512.460449       612.622253       951.231934       627.494568       121.440620       316.419128       831.576111       831.339233       516.411499       233.412811       297.033752       175.697174       916.088074       280.132690       449.876831       83.1410141       127.237511       744.830627       301.353760       61.1070862       945.672791       961.633179       571.634033       857.503174       945.002563       429.971771       23.8929253       257.044098    
   966.920532       462.937317       161.993301       43.9092293       846.044922       337.427521       739.907654       389.173767       969.322266       853.673462       702.418213       431.644867       988.546326       621.840393       767.852417       728.463562       553.159424       166.065399       324.130920       712.843384       281.336731       906.508606       580.843811       38.4226875       560.135498       616.590210       759.893127       745.629272       618.797424       400.744904       185.538300       63.2264709       671.599243       388.480072       841.956421       387.092773       791.138306       553.419373       40.3427162       192.779327       331.627472       433.339569       348.547729       315.401337       54.1385307       323.366486       195.832092       772.987549       249.091202       185.381454       590.903320       393.841003       829.809265       2.75324416       731.774963       926.285522       490.242584       179.848465       774.683289       669.867920       747.091919       153.260300       619.354065       196.542572       136.709930       776.216980       61.3477058       85.0114441       970.950134       660.660767       222.912460       353.827698       233.576736       940.200806       506.482086       523.517334       589.999573       576.220215       300.614685       179.944214       553.143494       415.549652       529.190735       199.901093       437.230133       456.403381       274.682159       636.361389       633.042664       439.331818       124.684334       834.311951       673.313416       417.559723       303.038940       941.625610       937.014099    
   334.611084       21.0146370       640.140259       443.065186       765.882263       153.288055       789.936218       720.701355       840.266968       889.556030       718.070190       649.607422       580.492310       119.506065       400.732239       109.454803       692.715515       63.4683456       297.819702       356.223389       708.141113       363.229980       694.417664       98.8333359       5.28337240       218.290985       574.918945       755.314514       795.415161       144.876236       113.658798       909.056396       749.035828       835.851746       793.270752       291.441071       218.643433       455.204254       184.120178       379.477753       162.799408       15.8078394       290.963867       694.339478       724.354187       662.566895       521.400269       935.273132       601.784424       504.887268       77.6538773       99.4989319       381.887695       701.256592       142.624603       604.460449       837.716431       769.563293       355.431122       365.152740       867.807007       845.253174       995.795227       617.623474       740.509460       323.500946       517.633850       769.697754       760.032288       672.949768       987.331177       582.110657       846.750732       508.008270       943.643372       649.425049       775.743347       395.062042       352.510742       327.525635       906.127869       12.4693279       118.238884       89.9434967       501.277405       584.385742       542.737915       998.585510       99.4338455       781.617920       948.940674       655.380554       907.754272       827.839966       675.986572       574.863464       334.056305    
   998.941162       43.1216850       215.280212       923.295715       303.627960       459.128235       775.958130       908.797913       631.092285       650.431335       316.728638       482.800354       270.615112       890.609070       766.246765       441.386475       120.731079       992.691833       850.500183       334.094604       585.553162       328.486633       626.665833       334.354095       364.555450       231.148132       315.131348       31.3363514       819.420593       574.655029       695.591064       115.314865       939.833374       540.744934       49.9415588       365.952637       1.51470733       438.665466       101.813324       833.823303       857.941772       742.271912       99.7868881       558.187439       174.112854       966.287659       21.2119083       755.749268       158.584106       482.322754       312.929596       848.826477       948.247253       538.786682       745.858459       297.786835       813.139038       450.102264       304.666473       739.107178       31.5257053       770.344055       477.409912       365.765472       723.582520       134.128540       110.527863       90.2204437       354.049683       587.134583       601.869141       352.902679       272.362457       818.163391       186.706573       991.435242       608.308167       265.162994       843.579773       356.689911       184.172455       531.397705       782.275696       43.9096451       995.885315       543.619690       624.973145       852.856934       500.736145       855.665649       430.288940       71.4738159       185.473511       289.438721       49.5213470       484.051636       196.281052    
   710.775574       435.407440       269.727661       650.885010       449.545929       985.433533       14.0233335       548.754883       592.433838       706.833130       798.909119       221.595551       341.988068       989.823853       290.246155       791.146973       189.151138       586.305725       206.263489       855.726746       220.688034       62.4671555       743.895264       420.235596       692.887451       82.9838181       988.330261       760.922852       715.896118       633.920288       639.049133       622.509094       625.418396       605.927795       423.604919       520.901123       786.727844       578.744873       594.539062       482.006500       165.444824       337.695038       525.075806       744.589905       664.796143       276.462494       417.359467       213.402100       719.478760       36.3804131       955.386780       831.035828       405.246765       920.943481       331.805634       314.696014       281.863708       783.372192       761.688477       639.692261       853.780396       640.488647       649.841492       727.610718       676.451721       794.338318       662.509155       915.211548       479.692627       83.1800766       756.765991       117.773483       943.309937       990.814941       71.9120102       29.8106899       765.139893       706.007568       495.322266       12.0076151       25.9462166       927.725342       385.785126       350.511414       942.026184       313.257690       162.207413       405.746704       564.652222       79.2337875       569.799500       806.398071       861.269348       281.994995       836.090942       637.031067       593.263428    
   578.740967       540.734619       221.387619       819.981201       303.566864       789.274292       963.105042       72.6891937       667.541260       484.182739       982.514465       740.386292       801.686829       670.604919       555.095703       504.510529       896.870422       624.758362       731.421143       230.174271       629.643372       333.447052       128.385529       133.671112       779.377686       726.919922       285.336151       667.111877       555.092285       614.032898       482.083252       254.449890       576.317322       931.026001       768.993164       889.262512       224.775864       249.473648       300.395691       217.795624       178.587479       309.442291       695.200012       544.640320       839.946594       631.768127       671.028687       546.737976       669.393127       587.533203       182.972794       475.482513       823.063049       351.115845       102.510178       760.080383       592.212158       263.552826       614.841370       898.561584       148.360397       734.236633       346.995850       638.039917       849.294800       569.922913       76.5046616       252.768814       207.682388       404.218658       186.184296       810.448975       855.096802       464.137756       575.224792       930.444641       573.447205       546.304810       395.935760       647.609985       91.6966248       345.388092       76.5697403       321.720795       925.612732       418.443481       419.884064       514.991760       20.1364059       820.424561       31.3539181       393.739136       339.685211       179.652679       143.220413       77.8496628       612.002014    
   875.732117       562.579163       183.510254       24.7906246       272.987091       534.353394       387.978821       20.5794811       965.646118       73.4439850       332.569183       207.904129       874.552979       947.089050       763.327820       67.3141174       251.538849       479.587494       409.028290       969.223877       919.760010       306.932709       147.844025       405.116364       290.003052       404.026611       884.320068       567.760071       257.259949       326.141632       939.623047       312.959808       392.539429       709.711243       778.801331       94.1581573       751.793884       123.327065       788.631470       701.404785       514.306885       851.817505       479.361816       219.971771       657.709961       713.844788       335.348511       541.105103       248.858673       510.497925       9.54959583       235.708923       67.3512726       159.517288       811.867188       882.136780       144.936981       703.393066       249.199692       176.559921       969.468140       898.826660       228.464676       267.788086       267.593994       901.689392       121.600021       847.149170       707.182129       1.06502318       999.415161       482.361511       183.659286       730.992737       525.855286       322.178741       167.265656       838.496277       455.565002       160.465851       271.410400       406.839569       978.777222       502.744720       226.622284       335.634857       985.916809       519.929504       616.917908       221.591095       461.925293       263.347351       590.785828       376.569153       964.319519       788.594604       740.114563    
   643.800415       877.445007       530.863159       597.909790       585.637207       593.839050       322.905853       6.69042158       513.765381       92.4683304       193.119095       493.372986       219.703461       856.222412       800.036194       139.296875       592.779724       573.899658       650.347107       338.957458       734.016235       897.750000       224.958725       269.340973       222.955978       232.059586       435.013916       66.1834793       663.893127       386.267670       858.133118       806.981079       907.954590       617.104431       881.356567       136.681000       901.371521       193.548233       943.294556       143.595001       25.1420002       815.972046       605.418152       794.917114       40.2581062       638.149292       344.677948       367.764832       848.651306       544.236511       821.960266       109.300873       61.9080849       766.373596       440.272034       621.086792       82.4599991       52.3419380       864.918945       710.207214       67.1647797       806.631653       21.1589146       665.147278       5.39376879       127.352852       827.663269       371.895569       221.953598       77.9231415       955.300049       608.350830       190.228058       704.768494       931.874756       385.472137       946.068359       642.238464       899.192749       493.751831       145.628052       917.684387       328.824615       343.129486       380.823395       50.2837029       247.674088       60.0284271       119.538277       113.360237       553.229248       292.062164       334.470154       519.035278       350.892731       595.673767       715.516602    
   747.342346       386.007568       710.941528       675.055420       179.348297       8.00279427       489.050323       473.256714       75.1744232       728.357544       254.933334       609.586914       297.062347       40.2092781       10.1230145       593.130066       580.347229       765.821411       333.897339       511.413605       258.148163       64.1752625       243.312943       120.225006       836.992188       580.003052       525.999023       237.408524       153.725525       212.723526       613.418640       995.164734       153.970612       197.245987       617.901062       845.494568       933.403320       484.703522       904.127747       62.7001534       806.273376       467.420990       185.199966       123.819626       631.649658       779.706604       596.173584       426.795807       262.225464       701.849426       278.839294       765.149048       859.738525       609.151978       16.6930962       191.415924       612.418213       774.372559       236.627228       753.507996       926.979248       236.803482       155.860458       613.235352       507.081024       87.4679718       554.374390       988.797119       327.666840       89.5225754       305.443085       422.148621       681.391479       772.850159       921.173706       343.825104       344.162903       76.8462067       262.985382       978.129211       368.967316       468.614227       254.752563       184.945221       331.075317       877.913635       349.021637       415.986786       38.5274277       364.884491       19.9915924       525.100159       448.116028       945.867432       512.876343       910.503906       232.789429    
   787.506165       713.314819       872.682129       966.412964       649.023743       363.483337       556.255859       565.919006       348.702606       956.055237       669.379211       87.7485504       308.252930       748.715759       205.499039       28.9440708       844.257751       329.031647       426.399780       190.462616       32.2762680       452.952148       811.552124       544.970703       358.296387       911.674805       985.719055       22.4985580       112.960693       343.784363       358.526031       626.347595       487.674774       376.602417       161.621429       575.528809       139.027191       158.080704       737.249878       457.636932       425.414764       692.517761       612.725769       423.059784       202.982132       471.201691       110.816475       162.678177       128.105499       201.142792       126.792412       80.4312973       673.455444       105.722931       553.374695       496.521790       343.671814       150.734940       18.5783501       492.282501       567.627502       652.794800       43.3400383       668.724304       914.821777       209.100922       430.632477       410.255737       939.230652       968.230469       80.5236511       466.616608       371.977325       322.223511       413.736267       610.877869       763.527344       421.440796       421.847198       75.2408752       830.521545       433.791870       270.526703       442.025818       570.111755       35.4655037       94.7740326       881.316345       312.542389       574.467224       989.131897       855.538879       745.989563       18.3146267       563.157898       268.741943       924.401123    
   891.769104       748.874512       308.287537       281.090210       229.966934       925.066467       944.845825       587.897888       76.6400681       565.144409       579.538391       80.0375290       124.860237       114.132065       823.519287       867.372742       162.937317       430.744232       806.930847       46.6487160       275.287628       180.133804       208.354706       635.453918       297.438019       156.200699       119.769608       900.439819       129.773178       344.468170       640.777222       433.871613       986.304871       140.392670       897.464905       392.097656       762.616638       91.5547867       638.231384       79.4267731       859.551270       177.892776       16.5082092       174.384445       982.608154       412.926208       192.835251       160.235886       987.748657       778.563538       778.502747       988.381958       585.749939       250.225830       763.549744       633.627197       982.358765       743.512329       985.166748       740.116333       713.422791       930.062927       209.698868       722.716858       601.386353       981.579651       559.049622       817.802551       60.4988327       805.016235       738.427795       354.020630       906.892944       309.787598       316.139038       9.02643299       310.506470       539.355896       254.551529       962.373352       454.811401       922.551025       607.319702       642.980103       16.3950119       6.24597740       962.384949       298.374542       52.3122826       867.140198       767.805664       174.071762       349.095612       974.238464       118.857918       478.491974       333.186401    
   822.471619       894.361328       219.556015       304.013885       442.990265       330.957947       678.644043       706.640625       31.9525833       683.574524       367.219971       78.6561966       897.668457       904.527710       860.584106       845.096436       823.713257       819.885925       667.374695       250.343842       674.670837       929.133118       851.041443       114.833206       619.149353       876.573242       4.60836983       975.866516       646.078186       57.1868782       280.501678       912.996521       267.660919       299.925751       729.660828       506.603424       178.025970       706.159485       913.472473       110.657372       484.497864       459.407501       665.468994       838.268372       884.617676       376.507629       235.757690       126.935440       1.90645409       557.720398       126.649025       136.957886       729.043396       972.247437       346.019501       115.834221       375.758606       590.342712       674.888550       900.175842       765.676880       92.9350433       491.761597       744.600159       111.729240       549.309875       676.847351       842.779297       608.405884       540.562866       377.140411       352.710876       598.259827       28.6104984       293.782013       735.394592       311.348877       166.416122       922.194519       622.801819       394.473267       647.084106       413.043335       932.706238       504.070862       900.262085       596.147949       327.753937       937.028564       244.718918       630.520508       829.575989       91.5977173       781.732666       282.476013       169.931427       858.292358    
   349.477753       618.299622       464.039734       965.670959       478.442657       639.346497       73.7580872       519.392151       867.820129       299.959930       723.698730       591.114624       938.482971       617.263062       418.213745       109.001305       96.4283676       936.150940       921.529541       811.435181       426.766876       740.029053       572.469788       632.478516       454.297333       125.118835       530.684570       871.882568       480.842926       565.656616       517.060425       968.213440       637.945374       1.85661495       430.575653       510.634857       714.661987       846.522156       389.604919       312.416626       411.082458       429.556793       132.772400       817.171875       153.087143       26.7677002       357.313416       464.174774       818.444458       748.115723       955.846497       510.419891       426.598053       350.195709       648.682007       599.444214       876.921143       518.355957       929.359619       289.939911       191.167923       863.097107       228.142654       164.396835       132.647232       587.652222       184.087601       778.487427       479.638519       634.592834       533.366333       482.740570       142.751846       728.439331       8.77967834       262.731476       618.600098       374.138702       3.37977695       700.241089       721.172180       33.4689560       789.696594       825.316711       196.124268       65.2869110       74.2713623       738.553406       558.231384       701.160156       223.685349       814.222656       682.016907       585.060791       961.123352       461.458832       319.819580    
   665.486633       24.3491592       808.356506       629.774353       931.524780       108.399422       417.526367       674.550354       102.225082       95.5769348       118.713104       892.950317       262.454468       640.295654       654.892822       523.740234       819.710205       762.201599       157.529266       278.720917       739.544678       759.614624       843.231079       46.7750130       401.218414       567.276978       252.924347       887.942322       97.5065536       791.178101       506.158264       55.0452232       150.096497       915.032043       176.789459       717.846313       436.683960       68.4244003       883.362427       845.197021       770.454956       721.977844       810.509094       752.016663       589.863647       607.298035       338.044586       34.8337288       319.355164       579.998962       604.618164       361.988220       653.467407       515.692871       408.719116       297.086884       2.32100677       607.558899       461.243927       472.456543       610.596191       883.451477       374.931366       95.8318481       120.051796       471.244568       458.162689       387.632324       408.875427       154.845032       162.177231       277.126556       477.806976       30.6322918       573.746582       680.907959       90.7170486       178.666626       426.467285       766.757874       494.967072       29.5935879       24.3066425       297.572357       453.150909       658.743530       65.0246735       433.125793       449.593506       25.9772396       117.486595       801.723267       15.2205467       845.148804       619.187683       556.959290       829.520020    
   210.266220       337.380524       619.040955       122.544823       595.170532       884.997986       803.264587       851.504822       465.607147       120.281342       458.037231       804.568481       499.568298       203.127014       9.49755383       730.238403       138.713089       320.742645       388.215271       259.507751       611.965332       296.668213       88.7777863       265.367889       935.240845       119.735489       445.839081       549.763794       414.580627       94.9969101       945.136719       726.167542       977.081299       865.077698       413.901917       111.255264       478.783691       710.868835       117.862381       670.474731       444.367737       370.660370       291.842377       333.209869       37.9721107       663.052856       642.230469       249.922867       54.9785919       640.375183       550.628296       446.385468       520.408081       623.393799       915.351379       154.969772       640.840576       85.2734375       491.014465       141.359329       634.573364       15.7961092       80.4181366       841.653687       740.436890       298.646057       665.276428       423.725311       503.669769       835.949829       209.180298       139.314911       776.382812       825.723328       609.643616       713.466187       615.719788       932.659912       557.346008       472.779938       825.461121       813.390381       43.3710594       374.237000       918.210571       647.994263       129.017792       888.985291       304.339172       700.406250       543.142944       259.958099       395.800537       283.825592       897.400146       552.030762       739.662903    
   787.057068       989.208191       32.8268814       278.542694       953.559937       117.870476       470.581116       310.387695       865.510925       429.446228       435.682770       459.619720       585.630432       158.704376       808.077454       962.849670       139.473480       260.492645       141.781860       43.8626022       419.973663       338.371490       523.924133       390.969208       69.0673676       379.666870       22.9019165       409.116699       868.306519       706.357117       782.812378       705.788391       46.5027733       623.084045       277.294159       854.058899       127.958359       701.274658       387.739807       691.023376       944.319275       1.38144553       197.676193       693.069336       91.7201462       273.266357       917.169922       574.204346       176.401230       810.147339       478.266846       638.284180       226.452347       109.690598       773.059326       336.427399       685.309082       520.686279       311.979156       314.701660       437.056183       761.612427       705.557922       555.770935       578.894165       822.015137       700.084961       5.29700851       328.227448       734.165771       574.275208       903.990601       44.9270325       474.439636       896.364563       980.924683       481.352814       955.728882       537.753601       865.256775       794.350830       642.499939       179.690445       32.6394958       107.727402       269.765350       181.298096       129.419174       281.848358       869.326172       516.230713       775.052490       825.857788       146.503967       771.508118       912.271606       758.230469    
   282.363464       950.774292       638.807007       918.819885       753.114624       565.742920       136.209991       708.482788       684.721558       471.643982       882.899658       408.977020       26.6038322       141.896667       809.960144       778.991699       499.645660       886.418457       321.179108       406.649994       57.4233322       847.405334       87.0086441       192.883057       899.396057       973.461304       276.636322       292.638916       680.278503       755.240784       972.620850       976.179504       772.005554       997.620300       367.932129       182.950165       980.125549       453.127441       656.352905       188.577423       222.690948       4.18161058       443.052734       935.706360       600.937561       215.310577       943.296387       166.723022       619.237061       170.456604       505.935455       282.061218       604.323792       291.131256       250.497406       444.118225       656.652283       436.301758       35.2991333       129.193558       286.110229       352.789581       275.587006       831.564575       411.404358       274.625610       805.341125       469.464600       962.508667       311.792358       267.852112       588.361816       21.6062756       974.381531       251.183136       136.764359       996.358826       374.897430       175.304947       44.1535416       310.856598       493.180023       387.636841       533.208923       836.222290       196.887589       537.673096       897.849243       459.370087       238.461395       81.9767303       138.800568       268.166046       66.8035812       648.938293       697.346863       375.275818    
