   288.608673       109.141060       91.9474869       883.396729       677.776062       384.578918       664.394104       790.080872       619.711975       464.588043       97.5857468       229.147415       208.246750       933.315918       607.924316       543.126526       399.202271       351.221649       659.126465       191.604568       885.734009       335.503021       629.653015       960.845825       600.816895       225.669449       307.774811       647.546387       319.127838       401.485779       248.031708       808.380066       828.768860       337.804596       614.255432       262.617340       266.341736       842.832153       588.555847       897.986023       270.961914    
   597.337891       221.091568       740.699463       452.740723       956.833008       590.630432       369.273315       574.836853       419.139160       919.918823       382.169342       578.954102       821.151123       954.755310       956.628601       701.313843       373.586060       195.708405       424.432831       98.8391113       287.810425       714.928650       128.376785       429.842316       716.951294       595.574524       975.797119       525.777100       908.029663       222.630447       910.285583       35.9187584       218.757278       358.075531       673.802002       697.932434       816.289917       2.82035136       677.670959       623.976318       966.824219    
   84.5823593       987.187805       15.3909645       693.336731       371.481445       948.103699       411.232635       687.684753       917.551331       608.338379       292.974640       605.848450       354.473114       55.8766479       408.051331       506.807190       583.594788       526.188660       230.160751       599.589905       316.489227       336.739166       814.207642       86.8063660       179.476913       493.659515       396.056641       903.722473       261.388489       883.165344       877.363159       341.326172       306.966766       48.3183594       853.074036       117.382805       29.5767956       145.100845       295.732941       230.427460       531.258911    
   824.406494       385.783966       556.275818       507.315826       358.193848       966.582214       585.484436       105.935211       279.150787       44.9535866       9.22650433       668.271912       849.455322       104.109322       845.217285       858.382080       712.507202       177.786423       189.553711       253.223328       319.113586       800.092529       453.703796       840.264282       154.862366       480.128693       794.998047       955.587646       894.455139       236.624542       987.523682       913.535645       191.388657       85.1768570       18.6632023       15.4189510       299.545837       635.046936       522.952271       986.534424       212.213043    
   841.995300       150.383911       380.108673       687.940735       397.895386       625.832153       280.667328       435.501892       238.771439       911.993652       226.079056       85.0982590       544.225220       840.697815       322.926270       899.865173       610.286316       585.845703       219.438004       742.194336       782.525330       426.228394       112.854881       845.922852       786.908142       421.028809       206.449509       810.393433       392.437592       756.991516       583.221924       843.320740       141.790375       318.254242       798.267212       684.222595       469.671204       161.101547       264.798401       612.539185       509.164642    
   904.257996       7.78896809       840.306213       157.975311       688.747864       807.658752       911.936096       183.914688       22.4669399       335.873077       146.955368       723.216125       590.319214       338.300323       486.257538       894.539978       684.952698       155.734390       515.358765       590.734863       566.132568       655.738586       445.116211       760.703674       310.232880       455.825745       952.902283       3.97236919       310.610626       790.821960       733.748840       477.100769       522.830994       224.251266       419.995819       288.251099       200.304153       994.423828       87.7392578       775.554382       646.307800    
   222.259598       85.8712692       821.364319       673.012878       673.761169       271.450958       890.360168       21.8127174       264.480194       770.015198       246.134064       348.652039       506.376373       166.221710       790.655518       87.8551331       987.933228       816.543701       123.100082       888.530396       553.075928       612.067261       185.179657       563.666077       161.497589       816.863525       193.509598       87.8870544       210.717453       9.60062599       230.900894       190.103607       857.753601       831.121277       163.872772       830.805176       333.451630       488.069489       153.719742       530.752319       378.698669    
   990.255981       770.586426       864.506165       766.077820       605.675964       117.901260       2.95206499       841.354065       196.579376       497.285217       221.900131       776.837463       338.235596       141.632767       55.1702652       717.617493       452.797577       991.578064       954.547913       353.319366       172.569275       461.540161       412.178223       186.226456       245.524857       941.489807       508.020416       971.199524       996.997437       491.394379       501.990723       748.452698       872.703552       1.85828221       470.751831       906.764648       987.118225       227.736496       429.015869       687.933960       817.542419    
   507.870728       445.019440       458.445312       653.585449       530.075012       288.240936       195.706802       376.467682       655.872498       417.162018       404.345184       828.797729       875.244141       273.866760       261.358948       478.399323       763.053345       975.532227       437.731537       19.6610584       113.140221       430.528809       711.606628       653.345276       720.645203       62.0143127       470.552704       408.787048       738.830750       359.774780       793.979614       477.916656       488.018951       517.891357       772.526184       622.346924       69.0552750       775.090637       930.835999       966.775574       442.643524    
   768.910095       732.545410       897.306152       58.5615959       994.669434       298.969513       600.971863       716.665833       766.309387       707.928406       838.083801       782.185364       944.025024       526.703674       596.028687       535.924988       863.543640       56.5934525       768.437927       994.857544       317.755554       166.166504       381.449707       263.031036       814.598938       596.551575       207.416092       101.101524       948.232971       518.309082       696.642029       910.119751       24.7716904       899.511169       678.340027       706.914246       784.166077       620.738770       316.432587       453.564880       253.861816    
   831.077698       500.862030       418.578888       505.777771       746.287354       407.551788       565.414551       756.652649       90.3201218       915.971375       647.590027       659.702881       877.760498       448.374512       796.848022       754.227844       929.547668       493.890930       417.464142       30.9221573       518.181152       169.694733       375.940247       828.048462       542.493591       483.584625       410.943359       934.347778       92.0044098       411.954987       923.452209       399.400909       190.054733       624.264465       389.711517       812.242859       850.374329       607.283264       169.673828       746.666748       432.573883    
   294.401276       356.365814       235.537079       104.577766       38.7935333       979.647827       933.665527       995.955750       578.068909       821.021729       962.148926       384.396210       23.6174698       266.813812       447.338318       66.7620163       595.018738       992.448425       289.131012       620.067017       803.214661       471.359619       667.863220       218.393280       650.175598       380.181854       34.9694939       17.9497929       74.7325363       487.376617       406.495636       328.232269       882.615295       950.181274       436.606201       888.667847       694.512207       469.151550       824.834412       467.150787       121.674690    
   938.020325       455.194855       63.5450974       174.068619       108.193756       947.060730       332.892090       107.257233       483.990417       662.633850       282.811615       168.379852       500.536133       235.083099       691.559448       688.979553       633.223267       423.516907       256.261292       859.326599       308.888336       77.2962494       867.371155       149.481094       836.395325       466.327148       226.077744       704.313293       148.328125       441.097260       467.542114       264.466858       409.399170       523.143005       292.040497       901.989807       816.170227       79.6436386       334.798431       937.440125       149.963821    
   469.199860       884.356689       53.9169044       556.019897       963.634460       712.447266       239.788651       123.898102       618.685242       54.1309090       639.120483       347.125366       309.912476       510.511597       595.253418       601.948242       971.462219       488.976135       770.693726       439.064240       205.964981       381.588623       79.8472214       920.597961       166.384628       687.386292       526.527832       874.694641       963.553345       945.899170       730.121277       445.249756       307.531250       540.841248       933.488037       479.850677       567.509949       964.694824       719.644531       946.918152       438.816742    
   881.297363       52.0496292       156.435486       944.982483       64.1007690       889.319092       19.8103371       517.601135       483.290344       833.101074       176.593445       107.844818       279.566223       342.787384       883.653259       836.278809       754.705627       78.0957031       582.744141       140.464249       672.733276       439.024261       559.738770       132.695236       918.595886       432.180817       59.1204834       107.528755       679.825989       166.155075       77.4756622       232.997894       550.146118       734.730286       298.127533       339.135620       282.407654       338.270203       681.499146       661.140564       893.556763    
   749.824707       462.509979       236.869217       372.860565       622.794250       828.113037       605.298401       3.34696770       137.830811       87.5958176       79.9684525       6.19286346       965.232056       796.406860       618.876404       39.9885445       839.555664       333.164551       287.108093       763.780518       193.077713       718.976318       641.051636       723.243713       25.0270786       26.7944355       360.934174       716.900818       238.004745       992.071960       108.690361       132.141998       870.008362       816.488525       940.722717       288.327698       432.504395       604.935974       641.442810       935.569153       909.443359    
   752.300110       734.856445       887.765808       584.908569       275.861938       4.79855680       561.231323       810.862793       220.292480       73.9532166       882.316223       823.115295       687.804016       826.840393       943.516907       699.284607       313.126099       852.747192       135.994507       990.842224       360.363556       935.966919       895.552063       481.767120       109.696198       242.579880       874.248352       81.5468750       657.199158       278.676697       746.318726       109.356964       701.815186       715.788635       541.230896       207.625702       698.662170       315.510529       464.145416       631.505310       826.353149    
   840.902649       505.432220       531.399048       811.762939       325.950562       936.340210       249.595474       720.126587       525.190247       108.233177       721.776733       402.449738       932.138367       608.473083       199.155884       10.9048414       845.237244       962.704651       847.458435       483.819305       238.148422       563.034729       719.293457       55.9725761       692.153137       392.722656       245.788055       161.906601       942.369080       810.541260       518.684753       316.087280       668.531921       158.856461       17.1608219       388.190796       987.437988       497.714600       100.729965       22.3436222       267.942261    
   224.143021       273.179199       825.577393       975.239014       798.867737       189.204666       259.795319       872.302246       232.074768       778.596558       568.858948       530.913208       854.268127       228.567322       275.854004       334.033813       961.858276       471.816559       465.052429       466.335205       577.352173       416.350281       14.9321098       293.275757       494.600647       18.2490082       578.720154       584.673035       298.892822       177.833054       603.666199       390.885559       483.186798       125.982002       960.507996       939.329529       320.056488       968.753418       534.899536       866.585022       431.076843    
   404.158569       7.42693424       272.075165       524.513672       930.664062       90.0647354       218.857620       637.102783       54.6906891       449.901489       494.690918       118.086151       728.455200       892.837158       2.35185099       511.805450       705.075500       711.415527       940.622009       625.503479       678.184875       283.727661       527.058838       26.0132637       202.841309       405.733063       57.8540230       267.903076       301.603424       930.939148       942.873657       845.104675       531.618042       57.4151154       4.70036697       460.417480       760.983459       412.427399       867.838318       130.792526       201.614746    
   131.634857       881.812805       53.5689201       691.429260       122.421509       562.763550       556.449707       311.309448       965.271545       62.1333427       783.472534       779.601868       21.3019409       58.0249748       369.509857       951.575745       582.148193       33.5707779       558.282532       347.904449       412.405792       79.0441971       743.251465       508.559601       523.741760       475.265930       683.299194       889.745728       563.520874       98.6798859       723.795227       909.086243       845.103088       72.4343414       494.675659       675.008972       505.553162       511.986420       967.468567       412.387817       781.321716    
   425.606049       19.9305000       64.3622360       108.453728       132.631271       622.636169       908.706177       8.00601006       644.601318       885.768372       887.903687       140.925247       183.072891       115.359879       819.374939       325.791992       233.503555       390.894196       726.392151       602.127258       10.9123440       118.234833       487.504181       199.411102       494.458069       551.993591       85.3644257       470.890350       660.218079       283.297150       284.748840       942.372742       31.9897404       517.271118       738.948853       16.1292038       504.874176       286.942902       59.9360733       514.863281       225.171417    
   258.842163       157.361465       102.658089       671.999512       384.228607       736.998047       579.337158       33.5711975       428.781799       720.457703       396.139984       342.645447       954.765442       737.107300       359.878265       583.665039       347.779053       853.123230       963.922607       910.179138       147.077560       892.778625       59.2271881       857.213501       60.1060143       930.363159       577.591248       763.063538       331.056183       964.030884       924.042969       388.069244       774.142700       829.843628       434.372925       315.644318       634.176880       581.665710       243.052429       112.727394       550.334412    
   433.795746       842.508423       27.5855503       898.410278       694.460510       733.210815       930.154968       622.357788       883.986694       251.646988       694.266968       237.717911       921.591248       760.109436       31.7841911       565.186279       137.240479       535.167908       444.821106       257.237549       995.650696       946.744324       84.2183609       812.119690       816.201904       614.319458       369.369629       892.733337       797.352844       145.633713       946.360474       873.826965       693.371338       579.099121       529.552490       414.676483       708.237000       680.085327       585.486694       638.067688       479.438324    
   463.106323       679.620728       320.924133       873.675171       828.670593       495.166321       246.201050       945.525696       581.255554       73.8809891       822.647156       472.286072       660.036743       726.036377       905.859375       441.045471       506.161835       59.3389549       997.053162       666.730469       232.371719       393.940887       33.8062210       828.054932       67.4180832       993.202209       833.941223       974.124878       977.707031       178.207825       210.384232       546.374512       734.574829       161.155136       923.026123       472.490204       310.663910       320.034393       407.537079       991.806885       658.973877    
   476.061951       520.985168       329.012360       8.16684151       831.972900       798.060059       284.843933       164.485794       406.070618       691.573730       778.717346       623.102356       926.992493       572.979858       190.596283       894.198608       622.554443       303.586456       570.331360       698.658203       132.916794       536.254822       604.630615       776.081299       590.284424       932.643433       296.185303       171.275055       28.2840729       806.092834       782.670898       10.9723654       425.802582       677.066406       902.130920       818.602356       773.461365       234.346054       713.319885       275.947449       834.093384    
   259.337219       348.126495       30.6202641       963.529724       56.7099838       749.305542       383.172211       700.029907       208.032089       640.532043       261.878326       585.674744       769.057861       446.745819       529.560425       126.064171       126.705597       397.057098       190.814575       848.789001       39.8427200       610.232239       831.909241       726.325562       676.596191       72.8681259       608.540710       248.492645       535.143433       139.459839       473.549133       505.428070       482.154663       949.275574       438.875122       336.829742       223.366135       214.055313       250.011108       579.724731       434.045410    
   290.639648       833.928345       286.069153       85.2770157       174.290237       867.975525       363.538361       200.674057       710.783142       738.462341       394.546387       728.082886       623.111206       720.101990       56.8954048       90.6559525       686.339661       206.673279       766.263367       592.379700       479.321960       285.032990       284.316895       196.694412       177.881348       924.671509       518.727783       542.259705       283.598602       890.897827       892.213135       392.025238       575.181824       425.154022       430.869629       872.071167       433.312225       890.733154       750.339966       669.184143       636.733337    
   978.264343       475.698944       177.704666       24.3121223       502.878754       635.271118       64.3643799       176.735458       549.774719       597.598511       943.526978       247.512482       765.198181       451.958466       958.832642       150.125015       438.025055       31.3527260       36.2340508       29.8988762       181.176620       443.208252       223.622650       380.398376       411.481476       926.600342       234.120972       754.258606       103.284508       414.442291       556.269958       291.978699       527.976624       889.118469       18.1151505       32.7993164       817.209961       823.396973       565.541199       132.133240       589.146362    
   592.678711       290.996857       245.122818       439.753326       852.159729       230.171295       572.732239       185.397171       154.740524       334.919769       148.840515       893.130249       213.249252       399.069855       992.520691       123.061378       268.588379       715.093750       71.2327194       149.263992       70.8282928       474.321442       14.2229290       238.462646       279.854187       415.250092       629.139832       148.665451       739.255432       553.637024       924.223694       185.630585       979.536987       412.529694       116.279076       716.312500       737.399780       364.239807       57.0623703       744.617676       709.873901    
   569.064636       974.675232       800.598877       629.609192       944.898804       718.852905       856.068542       198.237473       896.093994       566.037720       203.370193       716.179871       706.802551       90.1084366       649.292419       465.767914       125.047386       339.423706       638.140747       915.128235       28.7622204       691.023193       85.9607697       151.321808       892.259460       468.906006       981.582581       573.453491       918.620728       328.417511       914.925110       827.220032       113.476654       337.381775       719.256165       617.891235       192.064911       990.830566       362.226959       476.856750       330.375763    
