   124.490700       564.833435       161.199020       268.043182       342.974243       983.859009       358.352478       458.110535       753.981018       474.662048       67.6555481       173.955719       39.3418846       865.115112       623.382751       882.738220       852.726990       646.700439       311.095093       157.762802       230.986938       60.6912231       60.9519691       869.812012       258.871216       160.509369       234.742264       304.954865       969.032898       554.702881       144.778046       435.576447       664.783875       419.147766       631.309021       433.381653       289.889496       840.079773       426.828613       102.172264       501.817719       344.838593       996.236877       851.348267       240.957336       381.070618       373.566833       542.748291       599.578857       182.660660       696.426758       812.812866       518.353760       200.741638       632.734924       269.921783       557.251831       336.191132       809.388000       669.151367       402.825348       29.7996731       30.5117722       830.526062       809.474487       322.454926       435.009674       374.261536       734.933533       8.11509705       174.111725       709.594360       114.054771       552.072571       675.184326       945.773254       862.302124       664.968628       733.861755       747.019958       63.2384415    
   942.155090       490.384369       753.436096       706.230042       142.382309       427.165527       361.211517       542.047791       512.143127       912.674377       707.360107       853.183899       95.9441528       205.983032       879.612854       688.784058       869.065430       519.006714       40.3551025       366.898438       403.084076       758.807068       335.383575       722.607483       837.697693       396.142303       463.215637       180.332458       827.263733       350.114532       183.548782       996.257324       741.609070       991.478943       266.366333       245.632050       994.951355       316.380432       845.722046       840.066101       937.808838       168.642517       57.7322502       441.003021       37.9834824       464.069641       955.768555       829.503845       819.640259       850.223755       56.8724213       611.185303       667.229858       493.755798       277.189606       16.5049934       655.080688       300.812836       276.467316       817.361267       603.335693       104.216507       837.626587       700.847656       429.467285       20.7241745       412.541840       176.858002       156.110535       690.558350       408.888214       882.776367       825.861267       250.823654       702.815369       872.296387       588.723511       667.440186       659.331238       113.259911       172.603622    
   408.923065       227.459137       446.057129       609.970764       639.745361       456.653839       374.216400       708.194275       557.901184       169.693954       653.277100       856.933472       638.286621       384.093018       565.083496       783.872742       596.004944       68.5133591       396.761108       943.178223       265.714264       714.638123       659.538330       365.010681       48.7532158       796.623962       857.131775       698.322205       926.915894       851.564148       107.870842       372.674835       751.750244       59.5593300       912.052002       531.507751       346.454010       947.946838       111.716797       190.804871       103.987076       966.228210       57.1476364       735.113525       754.157043       205.315582       589.882568       474.331573       408.608673       819.212341       956.130188       30.8417702       210.672501       137.004028       779.549255       195.463745       4.52125549       842.005859       263.569702       162.012405       64.0456924       743.511230       785.876404       531.487061       304.709412       310.958374       339.845032       254.510864       357.012604       740.980835       442.721893       147.172180       120.838860       652.424255       513.992310       888.313904       662.445251       820.333435       494.738831       511.449677       761.111938    
   732.589172       241.010162       52.0263481       6.40240240       14.4190111       263.340210       787.424500       421.967224       932.012451       887.054077       70.4958496       964.158630       119.597939       354.928986       576.679871       489.410461       28.0561352       996.466614       798.162537       12.3508921       407.450348       608.789490       892.210449       138.059769       458.961212       372.982758       363.375824       616.287964       302.679169       801.759888       62.9283295       583.171387       599.232910       722.173706       696.588135       35.0416031       214.820282       904.810852       513.470886       109.035065       379.257721       160.934708       174.086716       18.3293934       799.277954       9.47593880       166.959885       395.890869       555.336609       699.412598       546.568909       214.835114       776.825989       489.201324       582.114929       696.455750       140.721420       909.047363       657.443481       895.421265       530.791748       808.551453       922.364807       938.455261       821.581482       242.044815       302.812744       556.647461       705.135925       477.088562       733.966064       580.991943       28.3147392       846.674683       934.631714       950.119263       400.617889       378.310181       516.474121       159.667938       584.248291    
   714.769470       194.449387       419.350464       966.518066       706.723999       356.415283       432.977844       936.051514       829.972412       217.800095       517.468750       615.081360       373.270813       752.625793       688.541748       182.898071       142.528732       472.075409       174.833771       450.968597       369.716461       348.257507       236.566605       95.4699936       25.3451080       624.496826       69.3809891       106.128914       210.994873       571.508240       526.823608       832.776672       71.0085907       265.022522       913.573425       342.732666       981.246094       738.112183       253.354858       167.059143       252.856644       642.535706       246.088699       687.082275       423.298615       486.641083       335.151154       46.1659851       331.751129       82.7110977       173.585754       436.254944       861.744263       879.947083       876.354065       257.386963       174.225037       952.078918       58.8634300       470.096130       651.612793       244.086258       407.249146       178.148575       436.567993       242.776031       184.779221       7.25211000       363.317993       748.950012       921.611206       872.169617       415.701904       506.595276       742.112488       657.061401       942.677063       293.250031       694.806946       610.873779       629.957520    
   160.510330       664.049377       36.6506271       896.118652       750.376465       999.759094       250.124008       465.094208       446.041473       539.570129       630.372131       634.399109       418.113312       161.189560       724.840271       544.150574       624.136963       762.701660       771.913147       91.3416748       455.494019       205.380554       873.742676       250.234222       963.817505       536.537292       831.916992       341.957092       470.622925       136.298233       445.451385       615.374451       443.892029       968.072632       906.050171       847.308533       658.304688       106.532089       819.052490       731.981934       925.064819       100.898773       305.544525       392.782715       661.920593       845.732849       988.113220       288.179840       615.316284       136.348740       6.19971085       784.119690       533.169312       394.571350       658.331543       239.553452       678.862305       876.290039       626.444458       510.869720       987.587769       430.081604       74.0093613       727.427185       561.476135       854.862549       94.5859299       343.324677       675.987488       843.158691       404.591095       770.018311       405.087402       700.750427       81.5577698       177.258316       260.785889       376.267792       369.217468       692.341797       703.463196    
   866.628601       839.660645       446.890991       441.642242       423.718567       899.904358       725.932739       796.181335       892.760925       416.348572       847.784790       780.219116       272.072662       924.535034       959.913879       319.988495       767.605713       88.9939957       541.745789       958.106628       696.470764       657.812988       883.021240       303.794037       982.738525       935.985352       309.748291       790.742004       52.1357307       483.495605       29.8907185       383.488281       37.3031807       605.987305       918.664673       395.001495       110.097473       334.778351       52.9146996       287.462982       962.458313       725.452820       252.563385       313.101044       85.8104172       421.035431       318.022308       706.814209       40.8864822       591.681335       853.904419       907.933289       628.007935       15.3851290       724.774780       151.774658       104.535431       961.225647       189.690964       302.701080       319.150452       746.185486       985.645020       203.331253       397.614990       621.641602       211.340118       346.634186       665.647827       50.7129021       282.333405       781.157227       817.883728       516.344727       233.870712       91.4690399       48.3816566       352.392914       748.626648       50.4298859       602.898254    
   334.473969       527.833435       366.767487       399.912994       490.916992       588.335144       35.0523186       475.281555       63.4974632       851.710754       393.235809       898.647583       614.895142       339.911011       951.726685       259.304596       4.71894503       370.670502       915.146240       3.44688439       647.854675       164.934219       898.049622       422.668915       136.637939       15.5646572       179.605057       246.214508       193.057770       713.061951       48.0966721       658.235718       281.299774       103.425629       878.185120       839.356628       565.062378       988.607849       60.3152542       649.375854       638.816406       8.98606110       899.437622       69.6280441       657.348450       514.634216       675.970215       751.450378       127.029221       333.502655       251.251968       672.229553       58.1578217       270.711823       918.408569       401.577118       578.566895       808.571106       30.7333984       611.277832       464.830261       628.024048       311.701843       318.273651       176.832581       941.827515       937.881714       324.626465       262.466095       734.198059       770.443176       167.713730       520.145752       363.927734       697.574829       837.995300       64.1822891       565.792297       374.150024       977.102478       626.792236    
   896.939270       451.397552       119.330940       195.811478       626.570251       195.319946       104.192207       922.062134       108.943665       537.591919       736.005005       940.984985       737.286804       335.044159       8.17642784       141.219345       23.4829559       681.505981       993.250549       321.309570       111.495232       480.484039       752.709473       436.515350       991.336121       494.509949       917.914795       456.239685       838.252258       565.432556       195.283493       735.803711       677.879028       835.988403       144.192902       496.119080       493.502258       436.369385       245.444656       328.036530       770.512085       171.806320       570.936707       613.296448       118.993614       503.415375       778.675354       674.212402       411.587585       978.694580       288.334900       8.70012665       941.328674       947.473938       359.410156       770.446045       639.869812       453.965485       818.215149       94.6278458       717.610413       796.745422       200.841492       217.793365       784.714050       170.577728       642.419922       527.784790       457.218506       830.322021       637.372437       100.082527       447.929413       628.976135       207.084488       964.807983       361.754639       570.959961       484.323700       948.811646       922.657532    
   56.8858795       549.797668       762.031372       447.153656       809.406799       945.993103       383.953552       366.673401       694.434204       318.127014       724.200073       55.9244652       297.874725       554.477966       179.328995       87.0245438       612.496643       826.599548       832.134094       294.806244       54.9232140       455.521576       707.770142       449.270660       998.362549       67.5459900       305.230072       427.070312       174.991089       513.116333       857.898804       881.032715       357.699371       680.068115       47.3022842       27.2078571       320.492004       15.4688492       304.867615       417.018097       114.774796       659.587830       768.955627       747.842041       11.7546082       989.974304       399.677490       541.645508       153.376114       288.875610       888.353821       319.426086       311.916321       384.538300       249.430420       812.881348       757.739685       198.351013       41.3868980       992.195496       665.905823       538.937439       965.024658       268.958710       111.188278       877.946716       287.497803       321.926758       104.228531       880.181946       72.0334778       5.11027527       42.7628670       717.434448       405.758972       816.221436       412.899597       58.2538643       533.678162       263.809906       115.797241    
   875.958130       365.250763       247.282867       941.908386       65.6503143       175.381943       15.6993484       582.411865       562.348572       199.536438       868.449280       501.240509       786.158142       20.9330006       674.309814       357.093048       618.504822       474.745056       382.619354       611.208313       936.236694       571.013977       593.311462       447.923462       831.617371       654.823730       188.259796       428.129852       148.354797       879.556763       92.9271240       85.7150269       362.050171       719.071533       573.772034       324.857483       518.871155       943.846252       956.175049       259.106506       313.632233       868.908081       448.058380       345.002716       519.587463       4.33452225       353.882477       155.927979       427.403351       979.105286       564.616089       24.3748817       604.660278       639.751465       228.991165       205.860657       398.850891       84.1710815       419.796051       975.623535       324.035461       624.268311       310.275635       290.302856       976.681152       807.595093       189.891632       942.946533       314.047516       255.854553       907.273254       720.264648       759.049255       348.595245       872.732361       846.983704       699.647583       231.614075       442.800903       555.222229       283.518341    
   625.069824       698.988464       318.347626       480.142456       506.714905       455.254333       392.939453       484.750702       808.643005       619.363770       643.539856       968.020874       96.3110657       462.267029       80.1320801       921.850037       595.257751       75.0396118       281.353577       1.75503111       201.944031       788.172424       235.736969       560.448975       466.481812       607.182068       411.071869       430.742737       672.878174       305.359955       576.098633       418.255432       648.622070       572.451050       697.765625       640.935547       709.169739       118.499870       830.742554       504.937347       241.970261       32.7968140       786.175537       171.864014       31.6930866       537.377991       60.0218773       366.132446       527.660400       316.873444       283.240753       321.757996       414.540833       53.8025780       513.573120       948.306213       271.000183       373.665070       773.536499       649.070068       461.343903       391.028656       351.042786       251.905884       414.024536       714.222595       919.890076       291.349365       629.584839       359.547058       880.085693       226.840164       710.624512       6.71745539       560.569275       951.775330       930.926575       578.241455       599.901306       260.351746       499.607666    
   564.934082       456.957977       238.735123       970.550293       259.750458       698.113159       572.537964       9.21394062       224.512970       25.8169441       889.757446       803.721008       229.025406       764.290894       341.285858       921.856445       211.127655       952.689941       73.2255173       548.818176       780.739624       180.870682       688.110718       517.803223       784.012512       977.908936       139.093933       17.5620365       367.510254       378.115784       189.584503       217.621826       899.566589       584.775940       111.719002       351.431030       503.881439       842.925598       233.389755       512.925171       369.214325       513.957825       312.181061       64.3204346       359.310669       348.923706       990.408813       859.708618       753.660583       126.810928       412.207977       821.718994       316.686188       970.079407       136.666580       964.407471       379.062469       892.797546       661.260803       323.025665       144.442627       124.246147       281.828033       641.558044       348.789825       885.095337       979.806641       878.156982       869.950317       642.192261       782.230469       149.954651       48.4356613       413.647552       710.993164       131.827240       695.692627       495.901093       446.533508       325.664734       238.647232    
   898.004150       723.949463       8.57323647       428.847443       766.820862       839.757690       407.875244       662.536560       205.145523       617.111755       756.743347       257.520264       485.415985       532.163940       773.721313       432.989685       725.276978       359.069275       249.304062       777.677673       595.520264       258.893799       489.453430       618.003601       483.789886       767.383789       705.907104       524.375427       686.266296       588.343689       952.098450       18.2140541       18.4480076       408.722931       760.653992       398.293365       885.381958       450.880157       60.0852928       791.524292       710.583984       846.182007       304.485474       607.136963       543.706909       648.326416       647.199097       212.219833       910.018433       29.4411526       213.632355       995.215820       403.301727       54.6189384       312.294800       396.015411       150.265549       252.148773       757.501282       759.031555       528.981812       494.142303       647.726990       300.876556       913.341614       954.821533       423.575195       358.256195       402.521210       250.200043       961.327637       880.596130       89.1591721       870.711914       610.516296       349.606842       548.223572       686.098206       228.481522       806.566895       36.0915604    
   65.4812622       910.945801       700.975708       210.086639       583.296631       687.015503       751.163208       487.488220       384.681976       214.207504       612.228821       92.4816666       376.637268       447.737549       313.093536       2.96546268       55.4392929       318.819580       835.034180       577.814331       31.1711140       150.521164       697.853394       328.495148       630.619263       510.711365       383.372986       92.3106537       634.342834       596.715881       19.0135651       999.480835       290.466431       387.691925       709.226318       917.462219       117.060905       625.367615       301.034668       819.078979       434.003021       244.906494       652.884460       520.423096       980.545349       536.479553       154.778580       79.3493042       847.468811       654.834473       180.722122       306.365234       972.405273       764.831055       881.275757       112.275864       10.3350544       757.128662       528.583130       247.472641       906.096191       813.242676       900.824402       790.932190       848.945557       754.472595       115.244659       688.879089       148.680450       295.071930       514.366882       926.655884       142.563690       18.0912724       324.888153       840.741455       284.882111       730.459045       4.21412230       728.929382       210.721558    
   506.199402       719.132263       173.246063       609.927185       362.885651       142.149490       4.45117092       491.569916       971.426941       92.3681107       674.401306       173.568970       625.090332       167.479416       896.156372       210.581207       667.739319       15.6719570       845.393066       18.4886169       537.879700       169.176926       296.420227       458.194794       910.928894       665.021912       698.268555       329.827362       544.712769       33.2486992       922.136719       121.527023       155.697952       423.321716       551.250671       94.9711838       994.799072       311.776398       183.062714       523.302490       47.6676521       312.375610       520.015869       802.315918       308.777954       136.905716       196.310471       512.503662       396.236755       310.979858       343.340149       562.186707       612.674438       838.523315       916.422485       107.566330       836.418152       758.961243       265.817993       962.134583       68.3916473       771.762878       96.8205948       582.919006       366.021332       247.995743       624.690247       697.028198       242.796036       644.948914       871.603760       595.563721       454.049866       834.938477       693.757446       872.018799       335.389893       593.807861       835.283997       834.232666       951.858948    
   596.264221       125.934189       909.774231       295.671661       112.907043       874.823364       228.224762       707.880554       708.866211       673.415039       980.010620       729.723511       964.467102       317.868805       918.952576       631.840454       959.918396       573.442627       615.166138       618.819031       77.1032028       19.5059433       464.759583       123.403343       980.651489       900.596802       859.353638       730.946289       14.5041599       299.843506       981.426086       905.845093       870.800781       176.954941       99.8147583       831.169250       68.9365997       718.375000       502.439575       173.520615       476.925415       306.574432       342.699615       915.366821       730.630920       928.648804       77.2879181       883.470215       221.739304       509.495880       725.631348       168.873901       774.874084       19.6690369       222.928894       856.565491       405.704132       484.520264       984.359619       610.683411       468.242798       694.098938       777.891663       535.659973       960.493347       811.189331       783.980530       429.193817       400.593964       49.5600510       200.780640       756.138855       969.221741       449.145386       256.137878       194.961777       824.727173       998.286682       574.228027       991.133484       427.988739    
   911.645630       955.583984       854.942688       468.889252       806.740112       399.534882       479.913910       378.076996       151.998428       114.014107       871.107666       955.973022       645.313721       27.9569931       809.915771       602.811218       365.977203       927.060425       22.0221977       780.809509       314.064789       838.306335       35.1781998       204.889236       828.241577       229.013382       14.6563568       893.656189       256.413940       315.722046       724.331665       291.527985       610.897339       263.821686       498.127533       752.079102       808.775940       786.802063       445.273102       814.547241       495.476532       225.865234       951.176514       168.736237       474.467560       129.730118       952.607849       754.102722       90.6908493       839.244568       550.047791       634.562622       440.400360       400.944336       20.6154461       909.800110       627.375671       302.872162       278.820648       720.074097       363.930786       978.806335       693.319336       826.310059       966.114319       27.9573498       804.912903       828.644348       776.482666       760.022461       548.649780       169.841446       661.779053       503.535126       22.1699886       657.411133       519.869934       987.127075       873.300232       151.689270       380.885101    
   256.367004       1.62355566       558.026062       906.781189       519.556702       721.583557       851.253296       954.873047       391.920746       990.124146       553.275330       885.052185       44.5677376       683.176575       87.7971954       282.084625       303.005951       102.935928       659.825195       724.220520       378.354004       951.356506       148.907318       585.528870       443.012360       20.5466118       559.646606       436.713928       835.980774       347.474182       424.404541       106.719185       701.808411       421.036896       795.097839       816.391235       827.442383       895.420349       52.3774261       958.656921       426.551727       137.631042       746.064087       647.899963       252.182953       457.335846       38.8378372       38.8832092       574.009216       273.874786       926.848267       818.003052       790.329224       646.393799       159.105240       935.532349       580.876587       611.778503       988.353638       676.530029       983.032654       871.448792       30.2087479       261.143890       576.753601       906.275635       585.428528       765.394775       871.677917       216.890366       746.470093       679.896179       126.241913       72.5307388       386.769257       962.553345       464.595062       920.004150       798.509705       943.766907       128.296051    
   716.074280       753.354858       709.797791       516.423828       254.005859       492.801971       182.166321       907.354614       735.807251       346.405487       446.066437       309.334686       225.729950       245.606552       234.230835       739.499878       783.393250       155.708496       550.699707       184.511200       128.713867       819.961853       140.402206       598.129333       34.3615379       829.366760       711.880615       161.406891       324.490387       902.213501       117.621399       879.251526       47.5937576       214.242996       336.654266       436.685944       340.144775       437.086212       419.808502       385.381226       288.057709       297.759094       639.085632       730.809998       953.027527       645.695251       496.439270       91.1382675       294.586395       842.135254       771.305664       898.688721       557.805603       505.766052       26.4704514       107.405914       152.110306       453.540527       120.313019       723.775146       253.744751       88.6210022       619.014465       404.987030       754.466309       674.579529       349.768982       392.761871       796.499146       250.427689       301.255493       570.726624       623.427795       296.953247       516.073914       813.151001       920.978760       902.902893       138.058029       676.490662       456.452759    
   578.386902       105.276466       392.315704       300.693390       830.766968       327.346405       287.567169       532.952454       410.638245       771.120178       846.575317       156.816574       946.243164       535.794250       435.180328       963.107056       119.377563       252.834488       51.1284676       663.454346       361.242920       51.7265968       638.425232       863.314819       821.756592       817.278870       185.573364       518.698059       259.072021       289.043488       859.104431       38.9190559       379.643921       204.733826       637.573303       664.378540       182.444153       473.271851       419.067871       799.287964       606.110718       660.940857       44.8050232       891.349304       308.993622       614.432129       151.734940       161.164551       729.530090       865.846863       694.811829       457.228790       390.897186       112.262527       781.002014       626.060303       662.704346       690.413208       124.817596       306.159210       368.332336       635.736023       107.475639       82.1667404       95.7550354       335.230255       447.537964       508.234009       122.549706       317.817261       635.182251       194.846436       27.0507755       664.365295       954.934875       623.268066       142.060349       44.7900772       622.098572       599.474548       383.315063    
   495.879364       827.810120       656.691711       91.1236191       104.969215       164.929276       481.827271       840.180359       838.029297       537.989258       52.3378296       89.5608597       662.674438       692.865906       560.362305       196.699356       634.945740       44.0280190       901.087036       578.888184       370.381226       209.670181       880.797363       960.838501       240.792938       86.9198608       593.705994       237.313721       508.943481       296.251984       140.038208       142.861893       686.874451       842.026733       770.358459       58.2969170       457.632507       852.416870       428.475464       320.106812       324.466827       141.237030       399.977600       525.574158       171.077896       381.596130       733.087280       676.329956       468.538239       282.526398       881.981628       402.096100       267.622040       986.905579       12.0331001       256.803345       487.859070       230.351898       891.159668       63.7876854       279.944031       760.512268       647.200073       916.564026       623.446899       227.312302       100.124451       685.981201       778.975159       211.775208       436.137817       413.003387       260.063446       725.319885       995.145630       381.318268       333.258057       69.2961349       341.537781       360.947632       365.688232    
   598.764038       757.543335       515.494080       371.021637       656.872742       924.174561       572.558655       505.658020       959.113098       531.159973       623.319763       574.969177       420.889404       643.972534       634.818909       236.476929       857.050659       53.9798431       290.422882       228.617111       20.5143394       156.734879       469.917847       609.735107       377.146484       901.091675       887.868225       123.232689       655.994629       856.233337       387.133820       429.182892       771.909851       348.132751       309.457489       588.849670       633.519592       594.773499       188.000122       56.6809845       508.478546       430.208099       465.363770       394.310120       490.334412       633.399231       139.435852       495.750275       286.363770       277.920532       606.474243       950.142029       512.875366       400.563782       811.939941       526.282104       401.460236       801.025574       351.285187       49.6412697       429.581726       60.8866501       760.420166       993.261658       358.778564       773.216980       85.8721085       841.063660       479.080109       281.469757       277.754089       230.562561       912.197815       898.411865       460.832886       434.236603       325.917877       464.267090       851.469238       770.212830       757.697632    
