   808.374146       382.041809       502.566498       391.209473       697.520447       599.163391       43.8829689       729.665283       420.658508       9.68637085       45.5953636       515.853577       870.901062       939.900269       623.966492       290.368164       20.0485172       718.054810       394.065796       896.658630       285.551880       595.892212       110.487373       180.337814       144.355942       68.7921448       647.634644       870.908325       504.127411       725.325500       717.199768       915.522888       80.4398117       22.7543640       266.939636       969.018127       717.015747       136.495636       604.787048       770.536621       568.728271       569.302368       972.575928       418.777008       389.750763       58.9112434       986.121277       474.933197       459.355286       285.186615       99.2839127       969.056458       582.335632       284.687927       90.9721375       363.990265       140.078812       614.232117       450.758759       193.631958       222.520889       936.242676       763.151245       457.223511       374.335083       806.948242       96.1760178       301.751770       84.6095734       453.794128       86.9296875       654.704773       865.854858       769.992920       270.493713       183.237244       639.318176       41.4472771       24.0610790       714.717712       542.400146       781.395691       515.175293       691.088257       545.043335       331.802002       549.054199       553.777405       678.038025       920.100952       184.578079       915.629700       672.827881       338.329010    
   713.749634       978.300049       49.1956978       343.867737       364.897247       60.9450645       748.066345       889.680054       12.4219294       486.102173       65.3604507       382.498413       438.249756       664.853210       916.808960       185.851562       587.262146       875.244507       617.570435       663.354858       856.743164       482.099762       675.441223       912.555298       552.861511       792.762390       236.659149       76.8095856       138.707138       740.298584       243.521774       875.301575       284.216919       25.9709263       707.387939       109.535187       63.5756454       706.581543       823.046448       534.251404       745.614075       222.218521       700.458191       534.038818       138.499268       106.780098       2.72674656       966.402893       178.444809       987.238281       836.941467       172.120056       2.53090286       615.463928       547.670776       160.439407       430.642242       835.280090       706.759460       806.018982       956.259583       64.1565094       608.267639       828.855042       9.74704742       82.5580673       188.648102       806.494263       877.638245       684.371155       129.385544       93.4447479       246.358200       551.949219       168.934097       364.069458       859.208862       802.991394       66.5105591       448.117218       448.236786       744.502563       559.725769       630.591614       71.9539261       904.194031       36.0471382       449.445618       264.836700       903.528809       11.2104263       803.826965       367.640320       826.867676    
   652.940613       266.392242       779.828003       649.986206       905.585449       135.722504       609.079895       787.444031       946.716370       642.570557       771.547546       927.967224       731.258789       137.805267       498.777130       281.781067       410.818665       862.745544       739.132324       269.168945       504.119507       152.680511       731.230408       487.086517       542.186584       660.883911       265.045044       164.522583       314.581879       91.5039368       892.118530       378.534668       442.749481       175.570282       247.709564       8.14242744       3.13885784       722.122925       602.980347       926.301392       845.439758       518.445679       734.656433       457.355988       333.706482       357.130859       582.114685       946.117432       736.010254       996.387817       906.119995       365.608398       934.881104       43.0477295       411.170105       845.437317       745.646545       124.377975       76.4688721       413.047211       938.392273       103.946526       1.31737506       420.207092       426.045105       263.364197       992.851379       20.4739075       741.321533       805.118896       617.036926       840.891846       201.595215       884.945374       374.823181       312.720123       501.603912       258.927856       914.037048       673.067932       907.670471       94.6617889       542.689453       117.243111       843.820618       771.383423       49.3536110       569.322449       825.167969       522.922607       490.489990       495.910858       799.157837       762.281189    
   882.791443       474.827332       566.538635       769.675537       337.788666       116.543221       17.4035263       374.496979       53.6694946       221.094955       182.035080       887.770630       194.732407       497.676025       20.5833511       537.734131       368.158997       907.891296       743.602051       48.1767006       136.132584       564.231689       180.644882       399.474640       806.233643       378.966003       400.520538       377.866638       272.446075       854.299011       15.6134243       416.507263       815.023438       953.217346       170.276550       143.638412       720.578796       295.672211       519.759033       923.808350       36.1737328       257.867065       410.160583       342.365631       814.166992       211.587234       585.245117       905.244812       765.894226       864.443298       357.834595       408.493317       198.661911       282.140228       420.080444       521.658447       220.067749       351.996521       37.1035271       7.17410612       401.050720       854.358215       469.292450       902.491699       847.602173       877.246216       709.910706       76.1672745       637.889465       831.197510       206.624680       42.2299385       247.665268       170.174072       328.244354       411.987854       435.873383       349.239227       166.614044       148.892853       859.379761       816.188660       12.2856903       441.331818       292.221863       628.666687       120.410072       786.032654       685.696960       537.481506       894.063599       204.224060       540.706116       28.8209305    
   643.617554       786.309509       183.314117       848.297302       815.626526       159.295486       83.7808838       283.267609       85.7294388       582.252258       441.743500       392.035858       636.710083       806.113831       826.671204       544.359497       462.026398       437.118469       431.198334       74.2864304       364.899200       341.999908       350.366882       355.992096       504.957947       495.702454       376.273560       403.419250       450.716309       990.602417       743.946838       70.2003860       885.948669       180.645721       398.499237       134.064758       418.813721       480.762970       29.1557541       555.802429       412.257996       406.560303       414.932098       193.760391       60.6706810       673.911926       613.482056       639.895630       939.462769       136.258636       486.192047       196.140411       398.025116       321.684570       203.046204       738.522705       757.671021       245.065659       542.259399       443.625031       525.002747       909.121277       944.468506       197.490356       278.912964       323.537445       831.686035       102.588242       314.581146       189.505188       212.647552       607.476624       730.462219       763.798584       665.403687       445.339020       257.050232       360.067474       830.837219       781.624023       447.014374       34.0739937       838.085083       75.7859497       912.825134       606.560669       90.1762009       162.213440       104.326958       190.087830       397.764252       705.641602       524.404846       10.1109867    
   379.508881       272.853729       175.942017       579.651978       155.393494       281.367584       263.759827       650.693970       34.7201767       870.286316       196.348938       780.691711       642.423645       673.699585       699.792542       800.252441       855.044067       16.2231655       346.563507       59.7282600       653.888184       970.447693       613.726074       732.069763       551.670959       218.603302       619.996155       617.073669       55.3737335       984.851074       74.4763794       980.625854       552.364868       166.536942       479.731354       894.621704       989.459229       534.016785       970.550415       82.8923569       226.548462       825.765442       814.612183       773.250488       206.717758       140.893814       762.010559       996.272644       662.393066       625.724854       632.163208       909.044556       135.539703       939.340332       932.947388       446.157715       220.458786       383.201691       193.439743       555.353699       986.571106       602.999695       965.062256       100.540314       992.142761       812.198364       648.981140       527.349548       659.503418       353.219269       109.994453       66.8969498       157.169495       593.804443       41.2737045       65.7289124       173.767975       327.327850       406.002136       564.065857       974.078857       623.494263       686.732666       462.280945       121.348862       874.532166       652.901917       420.273651       152.413330       519.437866       23.3526726       194.818207       826.389832       266.780304    
   587.256531       500.824280       902.166626       857.012146       332.971466       844.105042       863.168152       55.3752213       325.298950       527.261047       475.705139       433.744934       166.046585       104.368942       892.254150       273.709320       319.811462       706.086975       485.804413       149.029800       931.221680       41.6784935       746.307434       480.143707       8.69107533       138.539215       658.230713       728.473633       527.010620       224.170288       572.109314       500.729492       174.960480       87.4384384       598.081909       35.8169365       288.938324       501.891754       44.5434418       761.087524       657.405457       249.972702       74.3673477       681.973999       170.304352       486.820648       885.993896       283.533478       949.364136       849.476379       923.119019       865.790710       767.005981       719.765564       526.500610       263.952148       735.419373       718.667969       735.649170       247.086670       902.920532       878.493408       271.404449       184.237289       838.929199       968.438171       655.411133       645.601990       636.788208       982.933472       765.478088       962.311157       132.994446       866.733826       816.361511       344.067078       130.795273       813.751465       250.630188       63.2984619       265.084930       626.428772       810.488831       677.140015       769.124329       658.666504       510.689880       499.917755       734.336182       752.130859       61.9697151       306.105499       562.047180       792.156494    
   286.546814       605.689514       835.270935       652.777771       152.990860       293.012817       262.963928       991.008362       328.640564       878.767273       955.797302       158.320908       36.5781021       936.612671       659.430664       58.1867599       50.1029854       455.962738       808.323242       919.831299       845.870728       382.482452       389.006439       985.665344       729.009094       787.760559       250.439301       994.994080       891.991943       185.192276       256.269470       94.6935272       977.226379       4.57163048       384.969116       412.415009       349.555878       677.199585       112.243530       490.586823       539.832764       539.671082       968.328552       692.569275       230.928711       717.783691       271.226349       640.355652       549.887207       962.641663       426.396973       505.193268       519.286865       878.386963       489.158630       98.0109558       438.957153       668.183899       154.114120       604.423035       489.165314       212.882156       272.335724       694.600525       654.970154       791.019592       719.165405       582.572876       131.839035       240.017899       430.184265       654.455322       222.343079       957.309448       788.795837       894.228516       313.289612       279.136139       357.637024       800.107971       990.623840       552.349243       1.01679170       888.716553       622.584473       976.928528       288.230377       810.823486       357.205811       610.441895       971.614258       773.167847       759.657959       157.962875    
   125.056854       450.372833       158.520981       753.256409       148.659729       209.793381       527.534790       232.157181       378.865692       459.886414       385.710632       926.233521       282.477570       259.544922       596.173279       846.893311       667.708496       517.105225       803.027832       30.7440567       355.371643       568.181580       564.789001       12.5348864       262.954956       629.093994       211.308502       805.857971       427.404236       538.293640       22.1773129       995.767822       844.882568       78.3462677       756.520508       992.095459       162.365158       792.216675       341.705994       160.032776       128.866791       851.086121       228.190353       789.516968       594.793762       435.329193       349.953217       324.123352       239.854858       370.070862       458.702118       431.250671       307.030914       368.709625       963.385010       474.007996       340.850098       571.066772       656.001099       804.958862       826.222595       529.340454       675.231079       267.535217       853.968140       440.688568       116.543579       836.362610       718.203430       991.983093       574.486816       548.742737       966.172363       115.252937       381.707397       916.426025       912.498474       489.520782       945.152039       513.228149       5.14719296       774.594177       261.651337       706.076172       514.073975       882.838684       392.879669       222.246857       259.784882       673.975952       474.056000       84.2353897       516.328857       772.963684    
   243.786865       274.203369       128.861053       822.166565       121.644745       943.346375       272.904022       73.8292999       955.603210       976.514893       913.816589       661.996582       277.093079       982.414429       185.849121       73.8226929       338.170044       415.342621       405.037140       291.400818       931.810120       190.899612       605.057983       949.621521       675.748474       376.103973       478.589203       927.449951       563.944519       570.150452       824.491150       211.928604       158.015442       172.938202       122.895309       337.923401       393.774628       593.821472       675.152222       678.388367       432.516296       168.186630       529.283325       847.322632       361.719971       153.805496       398.586029       481.898132       375.194611       364.312164       563.099854       890.090332       937.089661       113.378044       632.960754       482.915802       399.986542       877.677979       180.829117       27.3540401       148.737732       139.136459       912.756348       670.918884       597.066162       703.964111       688.641663       421.185242       53.9598351       198.186081       782.870789       529.790771       346.248871       38.5547600       604.229736       293.410980       275.571411       617.674500       180.729141       733.393616       407.835938       54.3661118       960.802002       401.509155       838.908142       923.830994       645.853699       144.240417       802.812317       202.390442       708.865845       875.427246       564.564636       19.0566158    
   424.253052       355.791962       214.842911       572.130188       777.737915       597.021545       680.726074       601.957275       89.0331116       344.800446       884.671692       375.393372       280.960785       446.691162       215.689163       168.953568       535.506592       417.182373       282.258423       815.346008       161.218857       764.380310       10.3575029       508.733887       88.6922150       90.4413528       857.051147       383.830139       503.705536       962.940491       692.340210       725.016602       896.990295       908.574585       162.854736       396.428680       780.976318       578.887024       616.500061       668.330688       913.409363       899.718384       250.432022       637.897278       441.708862       248.375519       840.408386       953.533752       642.685852       566.906921       481.895203       101.497856       857.955872       786.618103       107.144867       687.823792       419.264313       584.507751       21.3454685       537.404236       801.210205       685.864197       251.841461       582.597595       319.690125       676.024231       291.014832       311.744141       681.692200       231.342133       533.237183       974.827942       504.683929       763.350952       557.113953       129.759598       377.694244       97.2387161       370.578918       841.372620       402.467194       220.034348       171.084564       974.969788       421.507385       660.055542       652.813171       991.758362       969.840454       450.967529       578.980591       512.819458       426.343506       415.298859    
   293.219604       425.287415       779.724121       652.865356       154.546646       292.138214       350.400879       740.560669       820.409973       804.805054       271.109039       671.588745       18.6196747       571.464172       243.665329       198.913300       596.907471       294.056763       438.066772       521.204346       564.114807       152.057663       719.395203       9.74651146       970.095825       985.196838       261.308716       801.035339       959.161621       577.979553       615.804138       792.057495       108.187744       938.851990       343.294434       362.766968       193.093079       916.922852       39.2484589       404.808197       105.655350       132.066849       938.175598       97.1370773       588.683228       241.580368       753.638733       870.847229       27.8596363       632.182861       897.246216       215.412521       563.009888       63.5868988       439.061554       28.8066998       218.274307       121.298126       545.554688       425.758575       148.681519       920.894348       264.542999       476.512329       71.8808670       715.440247       963.396606       136.474548       118.636467       949.581421       475.118805       39.2745399       143.383087       328.794678       192.351685       516.756470       823.472351       547.820190       413.550018       708.944153       734.923096       321.338623       283.043823       477.709015       660.374023       478.263153       279.762848       835.538330       665.341614       951.521240       181.942245       7.45664740       670.582458       594.573914    
   534.573486       740.258545       369.239563       397.503387       474.229919       752.697205       303.461243       690.574158       628.811523       576.424744       953.330017       817.695923       985.263672       128.789856       423.729889       153.972702       829.248596       707.042053       758.003052       338.508026       276.046875       393.417114       499.156738       482.976196       945.593323       611.108032       683.377625       816.136475       635.514465       521.231934       248.823837       500.516144       269.521149       888.600525       822.474854       988.987061       766.567566       703.484558       913.226746       205.906036       971.227661       897.968262       979.274902       952.175232       305.178802       361.463165       176.518112       917.960999       759.133362       310.123444       445.402618       262.901703       107.567345       860.179993       484.251404       155.217896       667.093018       90.1105804       670.802307       582.944885       392.144409       418.905243       137.506470       207.741867       502.850311       526.244873       397.133911       627.024963       397.130402       482.572174       949.001953       733.816162       752.407043       529.905701       924.969421       596.844421       347.539215       913.459778       919.444946       599.818848       133.584290       861.417786       896.796936       13.6124134       670.898193       998.887939       443.945007       740.892029       997.068970       118.329689       453.325928       154.284775       427.519928       614.451050    
   371.629395       184.621063       782.897156       850.422180       881.260559       846.717102       909.363464       190.438675       389.053070       658.743713       761.531128       464.320435       755.918091       601.793518       878.209167       395.967255       350.612030       331.242981       776.881470       414.360291       143.092392       331.651337       344.615479       745.505249       91.8030319       561.346497       954.404419       130.346588       48.1208496       776.889587       776.498779       244.181534       233.046432       348.257202       653.366699       770.272583       743.660278       485.489410       878.713501       959.335632       54.3409233       575.735840       763.334656       69.8815231       495.900970       929.165466       198.944382       431.092407       746.057190       822.020325       7.43330574       321.143066       83.7056198       636.151428       34.3051491       969.026733       682.050476       958.821716       16.4571781       661.522705       597.224792       474.895325       721.134460       168.939697       349.847412       167.783096       566.873779       164.995682       785.351257       889.261536       781.886841       44.8940430       196.454041       737.640869       631.470459       723.226746       237.967590       472.357056       414.342926       528.985718       429.615082       938.897888       885.785278       212.867798       252.459961       249.459534       275.714386       478.749329       762.657471       217.037033       709.225830       849.864563       377.135834       53.2633972    
   762.926636       610.731995       365.362518       707.359253       569.048340       13.3325520       411.799133       496.477600       899.932861       328.949066       864.186646       318.107178       82.8768692       972.250671       126.780861       68.6801453       360.638336       133.765366       606.246338       95.4087830       981.397644       311.989929       234.187607       765.733398       170.831329       754.008179       923.073059       699.384521       334.720428       31.3841076       516.067383       243.668610       413.398590       238.886063       91.1011734       731.335205       98.2365723       450.293182       725.724915       9.48641872       861.527161       296.055145       346.680511       980.111267       931.600525       628.906799       237.056961       627.816345       200.327148       203.661484       898.207581       678.679016       132.136276       266.445709       575.995972       165.903137       628.537476       453.965088       214.715958       787.480225       157.092621       160.440186       550.766174       410.882690       48.5142632       987.867249       557.494141       393.789337       662.898926       566.180725       575.778687       522.779785       958.990051       735.574158       689.512695       458.046356       518.931702       258.442627       127.403641       633.856506       289.134277       73.2317047       191.670013       349.042664       786.223145       778.044006       935.872986       341.477692       922.238586       109.045128       103.165001       678.090393       993.981506       339.077271    
   770.141663       128.879883       136.444839       169.890213       694.690857       475.031799       601.997131       291.571930       553.553345       934.165039       527.490417       306.427399       772.936646       185.354248       598.313171       784.649292       967.104248       840.213440       816.965454       65.5185394       953.275513       231.149200       639.494263       199.805817       304.095673       48.0560646       546.154175       92.1465454       688.964966       879.701660       940.209900       590.947266       246.953522       784.056763       47.1828346       423.153442       105.343689       407.744904       927.079468       733.792236       899.222290       978.942017       275.609222       561.435974       68.7255783       989.983276       879.260803       211.525299       583.895142       504.192566       932.964355       437.894592       631.960022       520.715332       90.5128708       133.330521       811.907288       76.6623306       621.858643       2.86649895       314.934204       533.340881       669.629944       707.778931       704.161804       250.697601       968.663269       353.878723       704.974121       312.588409       728.900208       538.607971       758.634094       957.804260       473.863647       283.224609       376.836517       376.918732       464.838470       952.990662       627.423523       660.517151       340.858551       22.4135284       703.888428       79.3799133       567.284973       533.633423       41.4618683       38.1897469       126.542503       5.82398176       1.39734411       465.589264    
   936.647156       331.890900       833.409790       224.664032       870.757874       934.116211       884.870911       623.272400       952.627258       640.201294       651.128967       536.320801       479.451019       893.520325       24.7348309       809.140381       369.114929       817.048035       901.582764       77.6701355       86.1567917       40.1303787       576.789429       188.833405       579.322266       293.321198       212.056732       585.688782       317.300751       135.853256       888.365601       72.9878082       907.509277       413.068817       725.957520       946.593628       812.674316       427.616455       352.232422       360.601959       881.137390       421.393219       853.462463       337.412689       341.368988       379.495239       123.598061       112.030540       515.807739       773.803589       667.787842       906.424988       219.754959       385.917786       596.840637       311.185883       910.794861       898.484985       42.0740509       750.468872       645.341614       822.548767       980.799438       2.75372052       530.209839       441.114532       178.760345       445.814667       847.533813       178.957260       334.292511       427.865234       915.536133       993.897705       466.434875       294.706696       428.973358       940.380615       402.062866       746.226074       985.624573       91.1785812       324.138855       424.525055       21.1458740       409.380310       676.136963       500.987030       869.923584       545.477600       112.653679       685.360107       28.5189781       329.411987    
   109.785515       15.9085302       344.255615       751.462708       328.226959       501.924561       49.3724251       202.762833       147.715469       74.3742599       431.913330       177.409988       979.461731       771.572632       654.494385       845.836975       522.603455       992.545898       611.491638       529.285706       298.950684       536.883728       145.223022       237.574646       814.102905       583.459839       632.121277       185.163162       356.830933       227.130859       435.932098       296.470581       134.861893       177.184372       872.788025       27.6512890       615.236328       535.676208       179.860565       49.7473221       353.846161       227.791153       556.511414       487.190613       931.143250       971.530762       983.769592       250.376709       661.196350       458.939514       643.476501       926.369690       816.896179       638.376099       68.9500046       690.895203       331.987427       64.0752869       691.856262       952.252319       361.021576       636.884033       675.458069       555.879272       968.142029       295.992249       216.076202       202.732285       946.097229       170.214859       768.002930       70.1300659       32.8249779       481.546875       117.678032       403.266876       682.353394       386.717346       570.782715       181.610825       248.347656       249.279114       717.070740       244.360336       357.703125       664.446167       775.592285       162.352585       686.718506       534.010132       67.8327560       227.120438       552.232971       454.487518    
   888.847351       88.0433578       826.678162       826.304810       626.620972       312.670227       531.060425       571.634155       250.047302       896.994568       146.285080       391.273010       167.428085       877.717896       377.566101       363.531647       690.958069       996.686890       151.828949       937.015076       354.740753       840.046875       735.703491       914.725342       596.846008       517.469299       857.273499       453.146210       411.478149       916.449890       714.092468       904.299072       934.222229       67.5074005       730.568298       573.058472       681.086670       819.212341       273.834534       692.882874       344.396484       946.622620       221.590668       979.810181       567.520264       224.718689       873.877991       438.890900       908.180115       784.193970       137.050827       848.878784       398.505127       464.255219       236.000336       423.903931       290.135773       774.316589       984.188110       948.881042       957.517578       439.903870       805.409302       555.206848       617.532349       136.567978       647.617126       239.950134       122.905487       322.542572       570.391052       85.1628647       484.199829       205.239838       131.864929       650.242188       280.279144       668.706299       730.191406       113.806831       925.351013       279.657867       407.343811       581.519043       869.146973       427.958954       471.631836       724.728699       626.728149       599.641479       317.883698       579.869446       556.602051       16.1660614    
