   27.8686867       911.596252       648.419678       755.605957       221.601089       767.465271       648.561584       811.287659       393.399506       146.293823       458.921600       95.2251434       513.180420       749.932129       459.741302       495.871094       746.972534       87.9417114       283.009766       185.347031       344.443573       117.727631       676.129089       507.848022       148.270493       203.199646       336.378021       421.960266       139.872910       136.117706       196.129517       916.768555       799.758545       425.398468       288.801910       793.382629       152.136383       246.971573       955.473328       576.675354       407.947998       121.882744       963.672241       373.192993       689.711243       310.281158       928.952698       599.172363       782.439514       874.206177       837.652954       390.902161       812.444702       490.648041       818.835938       767.210693       769.834534       319.098236       668.307312       424.710114       340.264465    
   790.789734       331.495880       311.959503       237.659317       561.931519       704.869080       954.860779       142.154312       605.219177       265.523071       306.950867       960.982666       908.920837       582.245972       456.128632       784.998657       810.057129       982.897766       500.551758       570.902100       285.611542       149.292999       722.460938       873.783081       771.813049       114.539589       880.288696       968.577820       611.683533       207.621948       831.404419       631.208618       193.312683       743.320496       614.219727       356.918793       306.702087       179.586533       986.006104       88.7272873       876.719788       321.050354       394.977905       120.391914       302.690948       64.2455902       111.738892       882.350830       673.114685       370.895630       5.80969095       744.178040       827.187866       288.826385       94.5773544       96.4436722       327.967346       65.5695114       683.062439       37.6524124       699.120361    
   332.284668       83.1600647       272.984009       68.5425949       944.279663       866.829285       705.491821       377.308411       797.801331       414.877045       978.486511       139.111618       773.789917       601.999329       59.2869720       491.819397       555.656738       435.440613       666.187500       666.447937       97.1767883       789.734497       763.103149       443.217316       559.709229       709.846313       786.866516       358.323639       595.040222       456.290833       398.312012       921.702332       880.103394       507.485596       925.677673       186.797195       764.836914       872.936096       887.092590       99.1417160       141.609070       225.400848       591.281128       667.949890       561.974182       96.5125046       941.997864       172.202118       270.637634       814.840332       112.981773       631.438110       33.2341728       498.014587       762.470459       323.317169       928.383301       624.935608       650.618286       754.297974       721.879822    
   306.571503       929.942444       629.543640       275.573608       110.691193       57.4800186       273.434509       962.567078       141.953415       392.380615       38.6134109       585.858154       36.1749229       501.086945       392.021088       754.234497       633.361816       771.007446       131.260788       670.675415       849.123047       787.069824       758.262207       869.045654       596.273315       229.675522       767.278992       534.724670       270.773804       996.982788       785.749756       26.6679020       385.937714       359.359009       743.306702       949.929443       816.360352       454.057892       161.993896       620.215637       934.439514       957.792542       650.019775       211.911209       917.347473       429.666046       211.399185       266.677460       403.081696       397.491547       837.820557       713.423279       747.604187       130.203690       625.569824       55.6203079       724.107300       912.248352       148.477646       60.6598434       97.8152313    
   53.7420807       384.952362       459.359375       742.692261       786.680725       825.904785       656.758850       208.182022       392.417419       426.999512       867.284668       624.203796       575.501831       869.510498       195.718231       899.077271       931.419067       116.838448       142.787155       57.4022522       586.288513       201.661789       209.066147       430.992828       593.709351       332.472229       957.387939       77.5145416       73.4918594       270.874664       214.923477       481.968750       16.7210808       114.789085       745.317810       805.632812       171.739624       794.666809       2.19274664       612.642151       239.291626       727.780701       254.063736       878.475525       898.229553       393.941589       33.7454262       87.9012833       671.833496       280.390503       486.974274       813.265442       607.187073       519.877625       940.555908       801.138977       24.7146454       323.526611       853.532166       952.243042       109.191490    
   207.115570       598.669373       358.922485       628.153198       896.562439       694.130127       705.681641       807.835632       210.130875       244.007294       678.375671       960.612976       30.4687805       215.262283       518.326782       542.885681       920.033020       656.643921       159.536407       126.310333       529.991943       782.322754       944.991272       438.983490       341.990631       216.432236       245.822357       959.767761       884.815613       1.42473483       576.791626       986.483704       988.232300       536.886597       897.370422       255.118347       271.853607       801.011475       535.557434       540.124756       20.7364426       452.022949       680.968567       363.289185       984.690979       64.9916229       594.123169       953.816956       10.0628738       787.594360       934.973938       195.079254       638.586914       727.196228       306.913361       125.801994       845.267761       921.798889       860.971680       288.148621       92.3359604    
   192.617371       123.834747       219.109009       259.125610       782.323425       815.428955       115.259789       633.904175       677.719910       146.788773       124.199585       50.2436905       644.300720       91.1890640       337.643250       414.203094       796.330200       389.695679       267.672119       353.858978       619.210083       775.387512       798.035217       293.519409       306.256622       686.357910       493.848389       793.018127       582.873718       626.383423       107.987549       977.094177       749.036377       69.9591675       242.173904       749.163635       617.009460       449.025696       812.354675       918.128967       226.777878       502.019775       455.636993       15.4937983       226.033859       691.675110       693.156433       672.676697       355.794525       884.205200       59.1345367       88.6115952       333.313782       215.631287       630.372742       876.989197       291.189941       415.296875       468.969543       27.5991859       152.691055    
   373.779114       558.054871       172.525436       159.262619       872.827576       580.302917       787.514038       784.745178       803.362854       52.2259445       207.225739       752.260193       481.830261       414.249542       555.338928       660.804199       38.9959869       931.893982       812.723572       460.166870       47.5764275       903.891663       270.819122       64.8447266       789.919434       930.545288       19.4041214       966.392334       524.606628       138.378860       65.0510483       574.422607       307.956757       966.065247       559.332825       886.558472       412.490875       669.162476       885.809204       573.195557       542.598267       994.345154       966.547119       745.507507       174.124466       799.390015       727.727173       807.165283       475.648102       342.173492       43.9877090       828.097412       76.2225952       220.608307       548.543335       846.606750       376.825378       607.774048       73.9061737       727.539612       840.761414    
   426.189026       993.177002       189.565811       923.218750       317.993378       277.989349       364.504059       516.093628       557.364502       955.241455       301.824890       716.710815       621.998840       294.681152       764.436096       159.117264       840.110535       864.075012       766.028198       105.420746       807.070190       195.783493       732.687195       959.127563       697.378723       522.547607       386.376282       6.64516735       590.933228       126.396439       952.135742       673.580505       310.189301       584.477966       509.241089       695.634460       324.945740       772.293884       873.021423       659.781250       457.811493       679.273193       792.477722       274.615845       488.016632       615.769409       109.581154       113.235970       255.092865       431.649323       59.1724663       804.657776       553.326477       310.767578       351.130493       432.493378       882.505676       554.916809       153.451492       147.192429       144.188019    
   793.166870       848.012512       234.578156       470.538483       655.022278       37.4955139       714.608276       436.792175       982.699341       15.7715759       7.70048428       439.980438       766.479675       496.726501       89.1019516       592.165039       496.269318       783.633606       502.578552       101.453552       967.308472       259.899689       915.953735       770.932861       475.592560       40.0151024       377.573914       956.763062       190.066345       499.734131       576.722351       296.679108       340.110077       676.317749       302.348053       422.615967       241.420120       103.712219       300.680847       115.471947       761.800903       848.114197       373.913452       505.797363       679.001465       180.876038       226.000107       954.648193       481.064392       539.001587       811.960815       608.979065       653.713379       285.903381       52.5196800       189.736221       214.583176       248.404037       783.119873       412.684509       168.125778    
   98.4556427       649.609802       455.355988       443.198547       218.393646       567.532043       5.16612816       306.009644       221.571320       972.970886       672.476318       585.314392       202.501251       102.519768       914.058594       426.920715       211.993561       359.408752       850.054871       611.947571       178.192703       813.455200       404.895966       683.726501       183.909439       98.5761032       210.811417       473.208496       362.400879       944.555481       612.960449       476.832092       392.738617       955.663208       486.487915       50.6341248       724.572998       23.0224361       390.455994       591.499573       421.104187       733.074402       949.137878       979.266968       342.894928       359.030151       455.115601       232.274658       101.811363       131.454437       69.9359512       242.042786       226.580246       209.961655       446.121674       477.084198       661.593506       609.996338       105.546982       103.274742       322.766266    
   659.397278       766.822998       374.996552       684.807190       201.136292       463.411133       804.719788       55.6855698       788.738342       903.299744       319.412170       19.8413010       861.211060       319.483490       859.251282       277.342407       626.402832       500.383118       868.792053       919.178955       28.6934452       424.701599       719.777100       540.961487       589.095581       642.820862       335.198212       138.195526       582.868347       531.825378       415.079956       9.76991272       281.677826       370.029663       453.910278       226.738464       570.342773       222.932404       888.577942       408.022736       816.547546       882.395142       546.101868       40.6898079       56.6284065       377.811432       617.687500       780.856689       624.652893       656.065430       10.5803204       247.394928       432.122406       12.0450687       308.418610       164.182892       72.5128174       339.893402       651.585327       472.710938       911.706299    
   369.772491       875.394897       450.494843       87.9151535       870.427002       785.207092       660.586548       673.624756       145.973419       681.765625       754.002869       399.153137       290.462433       253.756317       589.785278       586.494324       281.653290       45.4408455       480.389984       550.242554       725.551636       392.619446       204.728348       73.0062103       44.5200996       591.286804       825.605408       740.877380       568.172546       118.003799       445.458405       701.714417       674.292725       633.582886       81.3942566       50.6261482       707.704468       881.744202       726.517639       437.054810       109.536018       760.049622       664.463135       634.984619       428.616882       412.681427       760.278809       193.102478       910.356689       734.077576       441.538391       614.291809       484.743073       336.678802       980.495239       534.163025       442.544647       979.432129       300.879364       720.227051       318.090393    
   188.421585       643.219543       703.265930       365.868011       995.919373       524.500732       745.005371       677.006042       345.141144       694.840820       801.813049       272.354736       874.652222       157.016037       423.479156       321.949127       948.483765       543.217102       962.691345       404.826416       230.133423       216.237106       327.941925       314.035767       443.505920       219.603897       888.008545       671.694275       499.625336       728.898071       752.727356       754.758728       644.568787       827.474731       425.529236       521.114014       994.674683       775.953369       278.435242       233.833130       481.117310       505.379425       338.408051       660.008545       369.641968       657.059387       782.749023       815.515137       818.414917       827.267822       600.502441       394.943390       584.774170       495.001556       443.808716       18.1546288       526.300171       593.092651       474.335541       515.133789       390.747009    
   252.898865       618.983765       29.1077003       876.064453       590.800049       849.682373       569.058960       353.387543       889.154419       533.684753       310.398590       540.143494       919.695068       987.271362       33.8702927       381.881683       347.432922       419.205597       478.560638       670.318237       502.467010       847.951538       638.756287       896.921936       584.935364       466.303650       359.745483       44.3032379       389.733063       689.985901       404.138855       899.121399       593.258972       38.7241631       12.8364820       105.402939       691.609558       161.005386       537.765991       689.325745       787.063293       433.592560       915.877136       366.482758       897.232178       221.387924       679.127197       422.462067       425.618896       426.084961       713.822815       711.659668       197.582474       903.508484       672.515198       501.519897       304.264557       756.869873       241.834030       320.437103       171.353836    
   316.360413       308.216156       537.716125       583.371948       777.493225       481.282318       258.162048       931.363586       848.178650       52.7011108       494.612671       298.095978       411.544525       782.808533       378.558319       503.807861       670.138367       876.696838       429.614075       474.793152       654.351624       73.4684601       54.5954170       776.989990       721.558411       872.291931       20.4917717       286.420990       603.414673       247.666168       994.449097       328.490112       442.270538       962.243103       875.092346       607.153931       277.391296       532.884644       44.3117523       280.904327       511.249725       160.782501       832.941162       58.8784943       636.778320       521.054321       49.8771896       488.904724       873.716614       78.1522141       85.5345459       141.766861       985.668762       155.106430       772.013367       147.131927       973.287354       903.759460       193.503159       858.064026       625.207886    
   424.283600       182.816376       353.593109       927.959595       155.495499       425.117401       872.630066       715.408508       465.816498       582.451660       523.381042       202.601349       984.874695       313.573700       77.8644333       349.237915       838.743469       181.378006       487.117737       313.546661       577.401550       262.972046       639.338623       297.738495       968.634766       106.949387       809.774048       102.433846       141.632996       451.452576       424.974335       422.740540       951.765686       424.647308       674.614929       177.214676       684.288818       971.684937       546.721863       210.884476       192.978394       777.033569       514.832764       993.921509       296.267365       301.002319       369.926544       381.604797       998.158752       52.5779152       691.970581       665.856995       180.484299       510.817963       70.4837646       246.299667       855.934753       183.777252       288.747650       880.676025       322.626892    
   539.672302       143.732559       779.643188       548.866577       560.610352       240.043213       28.7321491       519.292358       321.747589       242.079056       775.201721       899.639404       389.381378       509.182037       279.225159       223.237213       866.682007       535.871582       665.895264       773.481445       344.207245       682.184143       931.194885       421.303253       297.375305       528.102173       45.5256386       321.172241       42.7899017       47.5724373       143.601730       142.881897       963.558960       853.600220       162.171875       53.4351234       808.431030       432.807343       778.012451       467.516815       294.997620       120.443184       49.3241348       458.006805       807.796204       746.563965       867.220459       688.586609       807.802673       148.666046       180.239914       116.426628       658.853943       313.526733       469.575348       695.098633       894.166443       903.062988       391.685669       133.964737       633.207520    
   438.553925       140.659088       125.464142       691.288574       335.727844       147.235291       997.895203       236.947403       326.503723       826.359070       618.403320       445.830994       372.652557       324.233093       999.700989       457.138397       371.395447       931.285828       696.007385       898.088989       237.839569       78.5565186       639.843079       211.755798       683.894104       734.029419       480.260345       163.191635       504.215240       576.893677       841.623230       299.233429       911.648621       674.252319       212.937180       516.233582       752.762878       7.93378162       756.960388       49.7169533       131.826889       615.487488       360.902679       607.113708       770.493347       348.561890       546.573547       814.382935       434.178558       617.343079       562.304810       510.429199       253.668900       325.576202       171.778214       282.565918       203.675064       743.252625       893.556824       365.505127       415.543518    
   728.945618       151.134903       984.514709       830.825867       430.207245       980.174438       560.302795       118.274673       738.213318       318.726013       177.346085       128.820816       564.244812       981.123291       70.9205856       884.096191       251.081070       161.572372       184.732300       697.038025       227.910782       685.717468       999.464600       329.999084       44.8888016       220.727921       658.356445       70.3014984       619.741882       141.497360       259.943756       995.966492       739.057312       557.289490       406.320709       113.653023       321.328552       210.350357       219.419250       258.823822       430.124420       905.964905       233.134430       455.687775       306.737061       65.1229782       670.396362       103.877037       120.884293       537.651306       393.994171       329.332825       562.729370       664.050598       386.281891       164.622986       769.872314       966.322266       207.376862       43.8716545       34.1558113    
   314.935638       540.325012       643.301147       49.1745567       621.566345       428.178680       662.878540       215.447479       689.205261       214.830170       42.1915321       935.778625       710.321167       288.715607       681.367615       917.807861       416.961761       115.378220       877.596619       249.825211       350.685028       687.329285       977.018921       295.046143       617.709290       434.692780       949.660095       679.619568       401.559021       399.321381       381.047699       596.919189       20.0752544       86.9256973       113.925201       748.670044       679.641663       438.490875       233.692795       259.326752       625.017212       841.868225       940.188965       274.272614       290.436890       611.012939       962.438782       886.384521       154.114288       929.357300       814.319580       800.752563       266.434448       182.644287       560.880615       83.9442749       754.782959       844.908020       384.202637       224.485519       562.284180    
   403.547272       838.178284       630.130310       798.229553       874.459717       194.270462       922.324707       371.984283       833.369751       745.530701       111.740379       301.497620       686.735413       230.609070       332.723572       237.773819       77.5025711       162.016464       208.178802       701.927185       300.348877       701.433289       415.117706       380.260406       371.029205       136.809311       849.530090       684.803833       35.9375153       152.685745       880.176147       845.302246       105.008751       730.541443       319.208038       529.701965       659.489624       65.2178345       498.510010       300.015137       134.667130       49.4996147       725.053833       854.807495       10.3230858       830.743469       132.955078       389.704956       346.545532       699.958618       947.625183       978.708191       76.5633087       517.015930       711.363647       679.503296       170.905457       576.924072       999.478699       794.231689       132.393753    
   372.819183       308.512451       254.355270       248.031418       391.634033       169.330200       694.683044       78.2500992       482.286530       749.537781       235.598938       89.9844666       355.409332       693.318848       311.710358       597.178040       586.685730       709.086853       335.430908       283.607483       447.960327       839.444275       714.319397       37.8103867       271.076477       763.719543       716.677734       164.149719       519.081970       688.468689       932.784790       146.622391       504.776947       128.450928       473.182404       971.075867       328.786163       908.162109       444.926025       998.144958       180.848709       971.886719       526.146484       274.638519       68.1944351       800.158264       695.259827       792.784180       523.085327       351.260956       190.541214       80.1716843       166.863190       274.362518       372.913147       535.581604       842.424805       489.661957       381.318756       98.7262115       492.912781    
   732.903992       625.486145       171.468399       845.912903       227.470154       290.590698       212.891083       291.877289       23.3093243       117.804207       409.767761       370.367401       583.813965       395.661072       177.400040       931.465332       391.201996       502.732513       329.450928       384.788391       895.202148       144.634064       693.941772       832.496948       343.639618       190.150833       545.087708       370.205872       817.336060       373.831573       835.692871       935.988953       550.517334       971.738342       607.103943       54.6903915       713.706909       935.522705       229.299606       60.4226761       212.217514       729.542542       532.497131       970.398438       225.796402       817.587097       104.107475       341.942169       638.135925       102.888176       310.199768       810.293640       506.957001       953.520752       366.161560       79.9930420       766.484741       618.973022       928.472473       867.380493       495.894379    
   262.087738       60.6534729       504.072296       215.554718       240.972885       714.544128       61.6569824       809.853821       461.949280       675.691162       892.582886       927.949341       63.1415596       660.477966       937.415405       180.852158       769.160583       34.8892860       352.786194       105.194290       302.226685       253.224808       595.572266       236.333557       671.954285       110.099731       975.611206       429.892395       255.979843       893.238586       431.547485       14.8781624       121.097763       53.1053047       527.790344       57.6506157       898.193542       152.853363       169.744934       896.484558       735.887024       506.580963       105.720848       117.241508       440.915771       446.779175       337.658020       269.338043       837.351318       660.855225       237.917450       60.1430511       534.220337       797.693665       128.557098       280.140015       990.165466       555.048401       123.733345       46.8932076       335.889404    
   895.099487       789.778076       385.917969       2.93497562       725.334229       312.116821       811.827515       744.927795       523.798584       340.833435       693.317078       917.799316       319.341431       14.1607637       385.161377       745.942078       556.105591       94.7070389       535.838562       666.169800       76.1745377       900.516052       107.652611       875.105591       270.684662       451.315094       110.310341       938.830444       119.429848       941.309082       194.927841       201.620407       701.024292       358.957520       633.194763       432.842773       432.801086       159.562668       456.255829       73.4735794       514.362427       899.578857       648.015076       665.766907       52.9172020       240.233749       767.123474       710.804993       758.566895       327.448059       544.508850       393.301056       209.283249       843.910950       359.375702       842.257996       288.627075       305.556580       710.768311       27.1240177       383.465607    
   753.215515       506.319397       51.3591461       106.518280       769.119934       720.983765       891.935669       568.513916       197.080505       913.711914       460.808533       954.746155       645.046448       227.474854       523.030396       922.332764       913.988464       660.494812       984.757690       636.519714       946.437988       706.184021       253.772980       424.507263       864.099304       775.510254       978.571167       366.388489       685.090942       561.738892       714.027771       950.476440       209.936340       234.906189       951.476379       29.4132252       870.611572       964.955566       875.180725       578.848267       48.0958405       232.998260       401.972961       332.357025       22.5913887       182.932785       771.252258       357.539795       754.318726       582.984314       431.740234       972.879761       513.482178       813.763794       992.353699       446.436737       983.526123       712.301208       631.367126       363.848419       975.887451    
   463.950592       761.796143       581.861084       993.951843       189.695312       285.313263       645.799011       753.439697       787.425476       672.663818       184.231400       557.269714       117.701729       399.316437       557.350525       109.421753       630.288574       97.8478012       723.861328       700.250854       230.195297       775.606445       759.624329       218.735489       430.061615       275.312103       488.395630       976.050110       446.439240       457.571411       204.896927       78.6595917       943.188416       150.032303       368.026764       503.358704       132.329620       853.547180       544.069702       623.644836       503.544464       687.438965       535.126282       234.505035       807.262939       958.251465       166.930832       961.576721       769.830994       395.423248       795.778137       386.333038       454.096680       923.922668       741.176208       509.474792       638.621643       210.774078       302.483734       620.840637       179.327866    
   516.347229       442.626099       989.128296       210.559418       101.334106       18.7874737       317.219757       554.348999       677.840454       276.435577       524.285034       768.103333       91.4025269       939.176025       324.868378       702.699768       204.749008       177.621185       416.866058       506.755920       710.061401       426.963013       914.920715       992.283081       271.381531       402.235870       697.021851       750.887878       773.287048       913.532837       138.235657       211.914368       116.888283       81.3259048       123.935738       365.832092       803.574097       456.194977       971.043884       197.749847       254.821518       717.608032       289.731689       562.001160       222.092041       161.082916       506.675842       824.555725       218.806290       461.921173       464.272675       515.196533       506.492188       432.973297       457.499908       19.7352524       385.115692       783.777222       425.154449       461.114716       36.8333130    
   653.760864       522.070068       350.652100       629.349243       433.878326       535.916748       549.548889       685.342957       437.905182       967.106384       760.921082       647.537537       891.487244       198.057053       896.325012       645.606750       779.081360       502.190948       797.105652       201.635696       789.229736       898.892517       307.965881       715.613342       685.086487       209.829391       29.2177391       538.486816       900.365662       954.569519       290.473328       611.882690       282.556763       194.656433       610.317444       933.758118       164.680801       358.065521       769.568848       505.401978       293.705078       72.6385193       860.776184       377.486908       796.107300       819.214966       769.295288       840.963074       765.991150       649.365784       123.185051       649.973206       958.904663       475.374847       57.9868050       925.949097       108.486183       754.285767       128.398041       166.707291       119.448067    
   167.770111       387.765289       189.938431       577.026367       583.432617       173.171799       985.927856       499.291046       470.956909       137.013077       904.645081       92.6706619       440.006165       19.2488880       410.736206       305.979919       314.130920       500.098907       205.416519       917.334412       833.748840       821.797913       364.687042       847.286438       101.789452       465.352234       888.412537       445.042542       912.737610       79.7443237       655.801147       398.256775       567.307495       459.411652       680.901672       155.356705       854.640564       810.304016       981.548950       865.622009       983.123962       246.635681       677.881653       43.6762886       758.387207       677.901062       994.636353       773.929504       110.776047       514.035767       219.973373       745.546570       127.924126       802.437988       252.419403       103.961235       612.301575       985.917603       583.349976       175.134354       446.907562    
   710.991211       992.700012       359.022247       558.323486       526.177856       449.825867       545.357849       954.625854       16.1615372       806.020813       986.890076       785.670471       595.491211       84.0864716       564.118958       101.524178       252.218262       486.707275       495.016388       916.769958       869.748169       315.874542       150.517365       260.794128       179.656860       420.804626       68.4505997       39.8170547       654.562134       512.966125       624.390625       294.516968       221.883331       106.432831       703.319092       839.985046       436.391968       55.1593094       937.432251       762.755981       10.0648394       13.4905844       967.148560       141.086380       224.996948       831.839294       974.109436       446.090240       443.722382       470.566162       227.229416       312.441040       835.849609       163.490677       271.913727       2.52989078       51.0108681       390.027039       265.648712       574.843689       167.436966    
   701.565857       715.190979       473.415649       936.046875       285.070496       328.302460       510.362732       418.733826       101.255211       623.458862       763.178223       333.186462       684.054810       319.887817       332.144806       803.568726       301.626343       479.731232       330.077698       396.128265       690.154663       962.369751       120.737099       338.144073       565.760010       272.884369       832.886230       545.817383       211.053467       364.425598       772.007385       405.148743       355.924774       590.747803       733.728210       613.445496       906.765442       438.006775       329.389954       423.376892       849.386414       504.568176       849.153809       377.550751       848.719421       638.818237       797.464111       731.068604       207.089249       937.075623       851.600159       327.557373       426.602295       279.224609       13.2641344       538.975159       714.040527       895.453857       307.348145       213.044647       589.071716    
   67.8597946       681.800964       390.853333       93.5833664       499.729126       790.422791       83.2004395       513.097595       290.721863       852.161621       83.2930298       450.281097       653.384583       37.0940018       108.584549       335.283936       113.007141       676.285767       582.108215       869.391846       445.828308       123.638847       174.681870       399.509338       108.868103       913.055054       715.906006       366.780823       847.110718       855.096375       229.138123       239.101852       80.5481262       999.139038       589.491516       360.226715       248.950851       447.655457       429.015289       280.382599       975.989014       4.60688114       877.908752       120.254547       992.402893       898.088013       673.894531       994.107788       9.19595814       539.706848       72.3332901       710.667908       348.358307       137.241730       598.047424       106.211082       440.101807       6.40615368       511.537262       514.163208       415.546661    
