   82.5896835       995.287720       409.413788       840.950562       709.541748       451.936676       163.346451       539.562683       397.752045       863.730896       808.069092       731.615051       803.026245       525.061707       312.704041       552.321899       875.043213       440.762756       690.579285       173.443985       656.086975       301.804565       933.829773       264.931183       357.182220       586.561279       893.575073       625.436890       2.06704712       58.4903793       345.157288       502.556732       700.598389       421.096924       277.899261       465.455353       953.349548       274.071960       829.592468       864.379395       207.267349       112.375244       288.225220       468.027588       703.675842       570.700562       759.302246       253.616089       787.795410       244.404648       612.605408       49.5415916       300.272644       509.205078       919.504578       943.833984       903.221985       993.620728       785.124634       731.370361    
   832.819458       549.756042       783.816650       970.538086       852.832581       114.769196       778.059387       572.811035       976.280762       258.666870       262.526764       739.897278       498.380554       483.937012       969.693909       552.809814       121.500343       675.485657       710.359924       740.054565       236.165695       697.680725       702.838623       504.654205       944.819397       914.439880       876.578674       687.941711       826.663879       207.526489       115.753891       384.734558       469.381989       928.418396       120.617950       375.466370       238.532608       718.256653       333.029083       352.952820       762.939697       312.236816       421.078156       936.166809       400.093964       595.199890       681.094666       99.0996780       420.516479       563.218567       775.315613       362.593994       469.422028       170.971619       561.029785       333.817535       678.725403       403.852142       613.111694       916.160583    
   918.907959       748.371094       110.375839       161.896408       509.535370       706.639404       110.804802       532.357971       149.933517       77.7163391       366.725922       776.604736       586.925781       798.295776       200.557159       98.8841858       658.217834       333.569580       396.525787       102.679825       939.576294       436.854858       696.911438       519.756714       50.6740189       773.786377       282.687103       721.067139       538.828125       147.568741       703.062988       752.962036       200.216980       486.545258       539.517700       576.588623       30.4112606       343.231018       674.580444       496.112183       199.676849       674.231140       113.774315       840.427673       231.356720       653.299194       9.60812855       445.368011       695.607361       269.132568       498.830231       558.306641       350.926208       852.601135       181.145660       654.237610       952.345154       539.265930       481.740204       929.009216    
   61.7330818       4.74145317       929.626282       580.185791       286.171570       220.024048       889.206360       676.100281       268.457916       636.344666       423.519562       713.789429       405.882263       114.970520       764.149048       624.117004       169.981552       36.4277496       241.639603       28.6019249       483.701324       517.722778       446.634125       911.943420       101.688042       242.026001       226.319382       140.969437       271.297333       2.21209884       634.221619       817.499084       681.332092       418.390076       511.986603       349.554291       414.140564       812.170227       884.952637       254.139725       267.414856       721.873352       876.714233       36.4969406       181.931946       745.408264       452.839783       654.085205       125.015228       640.221375       316.309204       438.293701       629.344055       3.40526247       462.652100       120.630508       654.831299       209.145828       421.024689       552.323792    
   356.135254       352.095764       199.754501       299.005890       273.619751       370.056763       227.488495       676.313171       8.97587967       226.614197       694.519226       133.488373       769.924561       539.694946       238.459244       516.511597       327.732330       361.325684       848.624084       50.4501305       452.177246       973.963867       745.696045       809.718567       988.406982       140.685638       894.852539       178.852646       477.615417       51.1696129       81.3155441       568.008423       766.650330       763.262207       380.014374       302.186371       130.524628       449.140015       932.710876       778.487122       573.238892       907.187134       242.908096       36.2413750       882.069763       500.514160       39.4136963       688.213989       38.3801727       558.743591       351.859131       725.386353       725.373230       32.9307899       952.452515       117.331123       360.269989       710.717896       427.031708       25.5413685    
   952.070007       92.5526428       466.928314       802.481628       197.230560       842.559326       24.6963062       426.274597       802.921570       628.977356       768.031189       247.442459       492.432068       476.820312       69.1267319       38.5077782       59.6144714       889.704163       308.142242       497.154236       94.8663254       170.193069       672.676758       412.599243       387.111359       523.786682       912.543884       636.770996       489.733734       997.371216       240.759064       521.828430       874.328918       371.546356       397.278259       702.239441       593.607300       155.912262       683.818726       549.666321       428.408508       91.1591721       57.8388977       176.539078       808.837097       820.386108       692.415161       818.259949       744.421082       265.795959       131.875595       446.717438       442.283112       601.565613       578.882812       464.247681       877.475647       152.746429       460.965668       998.145142    
   74.7173538       200.192398       306.725006       104.470169       81.2026443       53.2935867       918.544128       344.862061       38.5343361       807.986206       149.620850       682.181580       851.341492       299.419006       355.077423       301.674347       684.358276       295.647736       365.443207       773.507263       241.559097       280.065796       36.4479370       637.244141       220.936218       486.230377       47.1485367       173.859497       580.355164       904.291199       58.1606178       430.850525       565.015686       267.568024       297.259552       591.443298       383.996613       479.532471       937.824463       800.497131       91.3509674       415.301880       555.866638       21.4471111       280.793457       73.1255341       13.6857729       443.210297       274.282074       4.76771259       880.332092       801.788940       734.712830       689.806580       635.054749       124.925140       623.482910       239.888565       384.433319       60.4235077    
   650.344299       376.956787       726.791504       488.179291       862.719849       150.319077       931.377930       592.089050       196.880203       370.484772       261.628815       556.910339       997.906921       285.758362       930.115479       301.947906       674.227417       539.914062       555.461365       563.998840       997.977173       57.4370880       81.5486603       377.972443       763.287842       784.522339       834.140625       74.6282730       581.528320       17.1582603       183.281006       163.913620       154.321991       634.733398       523.483887       964.919556       993.625793       873.551453       299.758423       445.568146       731.638245       772.118896       993.221619       997.500977       480.129822       408.429962       730.485840       174.414749       390.670654       692.274353       878.423767       638.649292       227.748703       508.391815       844.382812       627.604614       7.18226385       25.6528378       503.965118       825.087585    
   119.001892       306.611237       647.393616       215.721558       575.549927       459.698914       343.855591       651.813904       429.007782       216.746918       804.129578       664.621643       439.725128       823.774048       12.9207382       242.686172       475.138947       889.154236       496.503204       61.8173409       801.354980       209.740433       895.627563       442.469849       540.630737       628.732239       694.525269       779.259521       75.7788086       446.542603       43.3275909       649.680603       96.8686447       551.014648       126.652184       755.955078       570.272949       417.539520       613.996765       467.627258       665.131165       159.425705       204.152557       466.152283       852.468140       351.778229       966.759155       260.205383       260.632996       655.621826       89.6027222       345.551849       999.060974       700.505249       497.612885       844.590515       532.367371       45.0072975       482.489471       374.051514    
   906.436707       40.3387299       394.119385       937.091797       863.897339       132.430496       821.612671       34.9052429       271.621063       919.646851       17.2447205       910.469849       212.482315       941.270142       465.931427       777.486633       991.602417       485.602234       275.862213       570.431274       654.448669       841.508911       230.537674       861.406921       310.889648       919.008911       457.887482       219.836838       987.054749       912.047241       204.371017       257.231964       431.882690       636.466614       675.831726       246.870468       422.920502       847.723450       31.0683994       745.120178       555.191467       192.484695       728.587158       115.418358       586.709656       132.965149       899.215942       945.578247       119.985641       804.115173       156.319305       400.679596       847.682617       661.199768       752.580200       48.7941818       444.572327       340.687775       292.954803       670.834656    
   522.684021       516.492249       905.706787       14.7116146       215.360062       800.825867       95.3492966       785.486267       137.150391       209.410141       935.588257       70.3525848       496.897003       207.596512       208.507980       443.838318       851.535217       149.574997       667.977295       435.469971       427.932709       617.075256       104.061386       562.249207       572.984741       893.286377       238.230484       149.860397       8.51940727       334.671539       609.953613       378.767059       852.809143       548.076965       365.903625       991.498047       350.112701       844.925232       876.257263       823.605896       277.576874       920.289185       31.9434128       176.384018       201.853043       776.458923       948.540710       290.707581       109.187447       260.472870       498.357208       647.797241       778.493652       236.376007       896.002502       130.927933       480.648041       868.715393       402.687042       58.9442329    
   254.764053       742.068237       791.623840       751.884888       256.887024       866.598328       221.524765       723.503296       619.965637       108.254967       530.813904       98.1056366       308.709106       702.904968       729.937744       646.315613       653.299561       526.859802       743.860779       856.143250       850.394043       755.765137       524.610352       601.307068       302.516724       183.636612       166.372650       916.069153       177.032104       107.168922       360.261353       945.201965       232.757095       671.701050       60.0892830       247.424118       463.920044       632.681641       959.054504       804.363647       486.908020       524.975037       473.929108       494.417114       319.311951       602.418945       454.030396       445.238922       738.611206       118.064896       905.070435       358.850739       788.562805       269.174133       321.589478       382.798981       759.159607       632.886169       99.7780762       662.509460    
   59.7579155       221.223099       348.958405       662.781494       798.163452       101.523819       664.076233       3.02393579       857.450073       775.298645       743.421326       57.9637642       908.212585       946.156311       136.207794       979.438049       378.120605       508.485657       860.616150       8.12700558       620.668457       847.535339       575.797668       192.207932       788.673340       852.307495       125.916206       346.158112       249.998962       9.53095818       613.517944       351.118530       650.211853       604.892090       429.210175       613.284729       64.1640701       372.499969       976.444397       181.218658       123.024284       529.250610       94.8747177       409.792542       845.826660       744.634888       699.465576       143.824493       625.419373       276.410278       97.9090729       665.104492       22.4913540       583.607666       734.242798       972.849731       954.582886       819.934875       861.458435       802.656250    
   433.069305       715.410889       447.107819       60.2887573       471.087128       193.950409       965.222595       356.231842       811.034180       266.755768       915.148865       954.818481       577.194824       494.885437       395.140778       913.141602       849.910339       407.005249       254.083755       397.385742       280.412964       645.479675       282.090454       770.412354       71.6517410       74.0000763       648.500549       141.878799       862.648376       320.813446       89.7206192       938.125488       675.942993       741.414917       294.036865       401.306824       748.689636       52.3989792       539.179626       362.634125       859.709717       333.650696       458.458893       930.382812       915.456970       925.539917       43.7427979       9.38382244       464.146088       213.417526       340.635559       823.127502       595.738892       740.442932       571.002747       361.565521       733.728638       273.825500       983.306091       322.413055    
   820.936707       473.552063       549.645874       881.817322       358.257629       259.869263       936.316833       381.904022       421.770081       616.013428       193.809814       476.536469       659.589722       11.9877863       815.237915       893.355164       75.9703598       590.770386       341.080353       845.981812       624.884338       328.068878       400.248779       440.573822       693.424500       650.552063       561.768066       787.981567       344.781860       382.130188       967.131165       131.904953       237.503906       241.556061       101.889725       500.060608       561.436768       631.992249       996.693420       288.019409       763.951965       776.240662       786.033752       80.3680038       874.249451       926.762390       685.557129       24.7810383       653.559021       881.881836       740.278442       722.947510       835.585999       865.481873       810.038086       641.287048       818.801147       271.680450       935.271240       303.377930    
   969.269104       106.594498       301.148621       755.931641       374.876038       603.698975       222.578461       465.424866       343.553864       51.4987793       112.364288       123.693748       628.996582       175.867294       371.908020       537.182251       386.853943       991.111938       837.216064       954.381287       404.203033       868.791870       309.323029       639.781921       794.342834       935.469543       264.301208       627.695068       505.196960       258.729095       820.068054       343.150513       851.260071       32.3722000       863.661316       447.274048       291.750702       266.233734       369.257019       203.262115       266.109283       303.560852       405.226990       462.957031       390.468689       293.535126       366.318634       328.184082       440.431793       305.105865       53.9946671       674.217285       878.772339       753.583069       910.532593       118.263954       986.500732       656.143738       83.5285950       52.6524048    
   345.837524       907.324585       622.638367       195.997269       294.022278       117.129921       634.826050       223.921570       332.757446       222.410080       531.845398       512.584106       559.669922       260.326691       859.744324       195.046570       217.327362       87.5428238       288.029785       412.920135       81.6121979       402.799622       71.3092957       986.620789       26.0570297       845.258057       592.586853       332.576080       186.921829       12.3899536       446.636444       742.505188       627.140930       634.182800       146.545410       859.457825       608.588623       140.847595       413.702332       96.8225555       565.169250       266.382294       249.977463       424.889709       599.413818       195.975891       226.421082       637.866150       510.295471       670.621521       989.696411       846.506042       360.802338       239.270676       801.977966       304.220245       705.755188       143.900711       411.116272       764.540100    
   697.631470       460.771362       781.709045       736.545532       385.053711       528.566833       969.143921       490.930206       827.929688       811.750854       145.200043       924.724915       211.017685       758.139282       52.5571327       415.667267       167.262558       819.835693       160.057968       390.277954       69.2726746       201.308090       487.933441       303.466644       589.333740       844.521301       392.085022       786.942993       973.507324       917.105652       691.434631       947.017029       58.1812210       110.447479       737.836609       567.501465       471.656982       294.935455       650.253174       965.487427       300.345428       729.475220       839.471741       223.747040       648.469849       698.312927       131.101746       113.506363       360.147278       886.630676       580.986572       660.986450       387.112305       531.288086       579.203003       752.278992       152.883438       443.917755       558.246582       496.001740    
   72.1416779       47.5640411       127.194038       739.955505       675.665100       513.307800       581.547119       798.483032       65.3150711       722.344604       854.332642       399.647736       403.163696       729.691406       673.748352       17.2834244       508.553589       178.979416       25.3597565       39.9556160       894.552002       725.630981       873.216858       412.327972       30.8995304       222.037567       252.729095       978.958435       894.911499       613.673645       77.5890350       853.501099       805.663330       53.9842491       607.714966       171.726822       828.161743       776.601501       910.844910       337.787109       39.5560074       960.308105       36.8784485       593.849182       801.761414       249.012711       877.711243       584.398315       913.582031       198.359360       81.7487335       643.591431       231.500763       498.092285       46.6604462       762.799622       183.769516       711.707092       989.926086       331.522003    
